"scenario","time","phase","turnWeight","direction","leftHeight","rightHeight","leftContact","rightContact","eamm","presentationClock","animatorSpeed","stateLength","stateSpeed","stateSpeedMultiplier","turnClipLength","leftAboveSurface","rightAboveSurface","leftProbeClearance","rightProbeClearance","leftAnkleFloor","rightAnkleFloor","leftToeFloor","rightToeFloor","leftFloorCorrection","rightFloorCorrection","pelvisOffset","leftFloorPredicted","rightFloorPredicted","leftFloorGoal","rightFloorGoal","leftFloorBone","rightFloorBone","leftFloorEvaluated","rightFloorEvaluated","leftReason","rightReason","step"
"left-180","0.17290019989013672","0.12968756258487701","1","-1","-1.1721289157867432","-1.1449787616729736","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.05006128177046776","-0.022253865376114845","0.012051276862621307","0.03501930832862854","0.0475965179502964","0.03134189546108246","0.026737501844763756","0","0.04840993508696556","-0.017685025930404663","0","-0.0008087605820037425","0","0.026889655739068985","0","-0.0008087605820037425","False","True","3","1","True"
"left-180","0.18388843536376953","0.1403217911720276","1","-1","-1.1721289157867432","-1.1435534954071045","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.051070667803287506","-0.02225804142653942","0.01664041355252266","0.03501930832862854","0.04914911836385727","0.03133426606655121","0.02788955345749855","0","0.04356902465224266","-0.01766311563551426","0","0.0055809346958994865","0","0.032044894993305206","0","0.0055809346958994865","False","True","3","1","True"
"left-180","0.19576740264892578","0.15181779861450195","1","-1","-1.1721251010894775","-1.1421481370925903","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.05199608951807022","-0.022270958870649338","0.020359788089990616","0.035023123025894165","0.05043850466609001","0.031322821974754333","0.028972940519452095","0","0.03884255513548851","-0.017585551366209984","0","0.011596784926950932","0","0.03620453178882599","0","0.011596784926950932","False","True","3","1","True"
"left-180","0.20725440979003906","0.16293445229530334","1","-1","-1.1721251010894775","-1.1416090726852417","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.05245846137404442","-0.022277262061834335","0.023098772391676903","0.035023123025894165","0.05130826309323311","0.03129611909389496","0.030224177986383438","0","0.03296785056591034","-0.017453325912356377","0","0.018345067277550697","0","0.0394844189286232","0","0.018345067277550697","False","True","3","1","True"
"left-180","0.2416534423828125","0.19622312486171722","1","-1","-1.1721251010894775","-1.1391353607177734","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.05350401997566223","-0.02229219488799572","0.02335054613649845","0.035023123025894165","0.0535055547952652","0.03121219389140606","0.03155170753598213","0","0.026723114773631096","-0.016957469284534454","0","0.02678709290921688","0","0.04138384014368057","0","0.02678709290921688","False","True","3","1","True"
"left-180","0.25545501708984375","0.20957951247692108","1","-1","-1.1721289157867432","-1.1387338638305664","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930460333824","0.05316166579723358","-0.022298896685242653","0.02053908072412014","0.03501930832862854","0.051735516637563705","0.03117404691874981","0.03087649866938591","0","0.030183088034391403","-0.01679208129644394","0","0.021553264930844307","0","0.03730873018503189","0","0.021553264930844307","False","True","3","1","True"
"left-180","0.26796722412109375","0.22168847918510437","1","-1","-1.1721289157867432","-1.1395609378814697","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930460333824","0.05205162242054939","-0.02230282500386238","0.017319437116384506","0.03501930832862854","0.04936274513602257","0.03113589994609356","0.030166955664753914","0","0.033631615340709686","-0.01668751984834671","0","0.01573578268289566","0","0.03293316811323166","0","0.01573578268289566","False","True","3","1","True"
"left-180","0.2791004180908203","0.23246273398399353","1","-1","-1.1721289157867432","-1.1410304307937622","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.049891214817762375","-0.02231035940349102","0.013436028733849525","0.03501930832862854","0.04523519426584244","0.03109775297343731","0.029278121888637543","0","0.03683600202202797","-0.01678616926074028","0","0.008400030434131622","0","0.026983432471752167","0","0.008400030434131622","False","True","3","1","True"
"left-180","0.2910804748535156","0.24405589699745178","1","-1","-1.1721251010894775","-1.1437715291976929","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.04685385525226593","-0.02231687493622303","0.009056703187525272","0.035023123025894165","0.04195069894194603","0.031063420698046684","0.028591467067599297","0","0.039544470608234406","-0.01687687635421753","0","0.0024070688523352146","0","0.022265417501330376","0","0.0024070688523352146","False","True","3","1","True"
"left-180","0.30202770233154297","0.2546500563621521","1","-1","-1.1721289157867432","-1.1469738483428955","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.04357602447271347","-0.022315414622426033","0.004972284659743309","0.03501930832862854","0.0379147008061409","0.031025271862745285","0.028183290734887123","0","0.04119625315070152","-0.016889119520783424","0","-0.0032768987584859133","0","0.017398767173290253","0","-0.0032768987584859133","False","True","3","1","True"
"left-180","0.3153362274169922","0.2675296366214752","1","-1","-1.1721251010894775","-1.1484670639038086","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03502311930060387","0.042378585785627365","-0.022328782826662064","0.0002648916270118207","0.035023123025894165","0.036999162286520004","0.030987124890089035","0.029434524476528168","0","0.0450262576341629","-0.016886549070477486","0","-0.00802625436335802","0","0.01297327782958746","0","-0.00802625436335802","False","True","3","1","True"
"left-180","0.3517780303955078","0.3027952015399933","1","-1","-1.1721251010894775","-1.1507999897003174","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.04110083356499672","-0.022346004843711853","-0.011705773882567883","0.035023123025894165","0.03700297698378563","0.03093753382563591","0.03200947865843773","0","0.052869368344545364","-0.016955889761447906","0","-0.015869366005063057","0","0.002211702987551689","0","-0.015869366005063057","False","True","3","1","True"
"left-180","0.3644227981567383","0.31503286957740784","1","-1","-1.1721289157867432","-1.1520073413848877","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.040404580533504486","-0.022352106869220734","-0.014723235741257668","0.03501930832862854","0.03699534758925438","0.03096042200922966","0.03229176625609398","0","0.05392223596572876","-0.017196062952280045","0","-0.0169222354888916","0","-0.00035365112125873566","0","-0.0169222354888916","False","True","3","1","True"
"left-180","0.3770256042480469","0.32722902297973633","1","-1","-1.1721289157867432","-1.1532227993011475","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930460333824","0.03977053612470627","-0.022360773757100105","-0.016890009865164757","0.03501930832862854","0.036999162286520004","0.031017642468214035","0.0325244665145874","0","0.05438382178544998","-0.017513930797576904","0","-0.017383821308612823","0","-0.0021991897374391556","0","-0.017383821308612823","False","True","3","1","True"
"left-180","0.38871002197265625","0.33853623270988464","1","-1","-1.1721251010894775","-1.1536604166030884","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03502311930060387","0.039632055908441544","-0.02237003482878208","-0.01904533989727497","0.035023123025894165","0.036999162286520004","0.03109775297343731","0.0324023962020874","0","0.055268846452236176","-0.01792242005467415","0","-0.01826884038746357","0","-0.0046242233365774155","0","-0.01826884038746357","False","True","3","1","True"
"left-180","0.3993959426879883","0.34887751936912537","1","-1","-1.1721289157867432","-1.1546434164047241","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.03920876979827881","-0.02237718179821968","-0.020708568394184113","0.03501930832862854","0.036999162286520004","0.03119693510234356","0.03241002559661865","0","0.05555494874715805","-0.018281864002346992","0","-0.018554946407675743","0","-0.006222745403647423","0","-0.018554946407675743","False","True","3","1","True"
"left-180","0.4115619659423828","0.36065056920051575","1","-1","-1.1721251010894775","-1.1550633907318115","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.03903018683195114","-0.022392388433218002","-0.022821936756372452","0.035023123025894165","0.036999162286520004","0.031345710158348083","0.031853072345256805","0","0.05650482326745987","-0.018757373094558716","0","-0.019504819065332413","0","-0.008634372614324093","0","-0.019504819065332413","False","True","3","1","True"
"left-180","0.4224357604980469","0.3711741864681244","1","-1","-1.1721251010894775","-1.1561219692230225","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023126751184464","0.0385049469769001","-0.02240116521716118","-0.02419905923306942","0.035023123025894165","0.036999162286520004","0.03156315162777901","0.03154026344418526","0","0.05687866359949112","-0.01919063739478588","0","-0.01987866312265396","0","-0.009921137243509293","0","-0.01987866312265396","False","True","3","1","True"
"left-180","0.4569540023803711","0.404578298330307","1","-1","-1.1721251010894775","-1.1585404872894287","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.03719991445541382","-0.022443631663918495","-0.028505902737379074","0.035023123025894165","0.03699534758925438","0.032894495874643326","0.028805091977119446","0","0.06099095940589905","-0.02035823091864586","0","-0.02399095520377159","0","-0.014094076119363308","0","-0.02399095520377159","False","True","3","1","True"
"left-180","0.4705181121826172","0.4177054166793823","1","-1","-1.1721289157867432","-1.1586318016052246","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501930832862854","0.03716298192739487","-0.02247079461812973","-0.030573494732379913","0.03501930832862854","0.036999162286520004","0.033729925751686096","0.027469931170344353","0","0.06511088460683823","-0.02143160253763199","0","-0.02811087854206562","0","-0.017192859202623367","0","-0.02811087854206562","False","True","3","1","True"
"left-180","0.4819173812866211","0.4287364184856415","1","-1","-1.1721251010894775","-1.1595211029052734","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03502311930060387","0.036697812378406525","-0.022493964061141014","-0.03204980120062828","0.035023123025894165","0.036999162286520004","0.03456154093146324","0.02665739133954048","0","0.06790327280759811","-0.02217511646449566","0","-0.030903272330760956","0","-0.01894787698984146","0","-0.030903272330760956","False","True","3","1","True"
"left-180","0.49384403228759766","0.4402787685394287","1","-1","-1.1721251010894775","-1.1595124006271362","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.03670358285307884","-0.0220782533288002","-0.03373591601848602","0.035023123025894165","0.036999162286520004","0.03554574400186539","0.025539672002196312","0","0.07179813086986542","-0.023258866742253304","0","-0.03479812294244766","0","-0.021723151206970215","0","-0.03479812294244766","False","True","3","1","True"
"left-180","0.5047683715820312","0.4508502781391144","1","-1","-1.1721251010894775","-1.1603035926818848","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.036282651126384735","-0.019963720813393593","-0.0333506278693676","0.035023123025894165","0.036999162286520004","0.03653757646679878","0.024868277832865715","0","0.0744379311800003","-0.02591451071202755","0","-0.03743792697787285","0","-0.023571990430355072","0","-0.03743792697787285","False","True","3","1","True"
"left-180","0.5199356079101562","0.4655289947986603","1","-1","-1.1721251010894775","-1.1611003875732422","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.035023123025894165","0.03581370785832405","-0.01703779399394989","-0.033018745481967926","0.035023123025894165","0.036999162286520004","0.038063473999500275","0.024273177608847618","0","0.07806193828582764","-0.02953213080763817","0","-0.04106193408370018","0","-0.02639136090874672","0","-0.04106193408370018","False","True","3","1","True"
"left-180","0.5328750610351562","0.4780505895614624","1","-1","-1.1721289157867432","-1.1610749959945679","1","0","0","1","1","1.033333420753479","1","1","1.033333420753479","0.03501931205391884","0.035776615142822266","-0.014728816226124763","-0.033072151243686676","0.03501930832862854","0.03699534758925438","0.03949018940329552","0.02383066713809967","0","0.08152572810649872","-0.03246316686272621","0","-0.04452572017908096","0","-0.029341207817196846","0","-0.04452572017908096","False","True","3","1","True"
"left-180","0.5663967132568359","0.5104913115501404","1","-1","-1.1587539911270142","-1.1604400873184204","0","0.17000000178813934","0","1","1","1.033333420753479","1","1","1.033333420753479","0.05079507455229759","0.03698865696787834","-0.007002196740359068","-0.03249230980873108","0.04704337939620018","0.03699534758925438","0.05692356452345848","0.017746152356266975","0","0.05086662992835045","-0.026362521573901176","0.04704337939620018","-0.013866627588868141","-0.0021419040858745575","-0.02387363463640213","0.04704337939620018","-0.039319880306720734","True","True","1","2","True"
"left-180","0.5806951522827148","0.524328351020813","1","-1","-1.15156888961792","-1.1606343984603882","0","0.3400000035762787","0","1","1","1.033333420753479","1","1","1.033333420753479","0.057979632169008255","0.03683852404356003","-0.00520163681358099","-0.03245064616203308","0.054237984120845795","0.036999162286520004","0.06584243476390839","0.020664429292082787","0","0.03803383186459541","-0.022376667708158493","0.05423798784613609","-0.001033830689266324","0.003655117005109787","-0.01969161443412304","0.05423798784613609","-0.0352313295006752","True","True","1","3","True"
"left-180","0.5923614501953125","0.5356181263923645","1","-1","-1.1457105875015259","-1.1605701446533203","0","0.5099999904632568","0","1","1","1.033333420753479","1","1","1.033333420753479","0.06401512026786804","0.036902714520692825","-0.003759664250537753","-0.03245178982615471","0.05988762155175209","0.036999162286520004","0.07318200170993805","0.023498784750699997","0","0.02721521630883217","-0.019206728786230087","0.05988762155175209","0.009784781374037266","0.0078812837600708","-0.016586892306804657","0.05988762155175209","-0.032303325831890106","True","True","1","3","True"
"left-180","0.6025228500366211","0.5454514622688293","1","-1","-1.1409521102905273","-1.1606369018554688","0","0.6793516874313354","0","1","1","1.033333420753479","1","1","1.033333420753479","0.06866877526044846","0.03683599829673767","-0.0028937170282006264","-0.032448746263980865","0.06475141644477844","0.03699534758925438","0.0795259177684784","0.026092810556292534","0","0.017571546137332916","-0.016633665189146996","0.06475141644477844","0.019428452476859093","0.01153232529759407","-0.01394600234925747","0.06475141644477844","-0.029864231124520302","True","True","1","3","True"
"left-180","0.6145830154418945","0.5571231842041016","1","-1","-1.135824203491211","-1.1605422496795654","0","0.849351704120636","0","1","1","1.033333420753479","1","1","1.033333420753479","0.07396859675645828","0.036930568516254425","-0.001711147022433579","-0.03245404362678528","0.06965336203575134","0.036999162286520004","0.08686167001724243","0.029278120025992393","0","0.008893003687262535","-0.013874360360205173","0.06965336203575134","0.028106993064284325","0.01507507637143135","-0.011283991858363152","0.06965336203575134","-0.027463162317872047","True","True","1","3","True"
"left-180","0.6251974105834961","0.5673952102661133","1","-1","-1.1315581798553467","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.07809402793645859","0.03501931577920914","-0.0010550105944275856","-0.032455384731292725","0.0740593895316124","0.03501930832862854","0.093545101583004","0.029423080384731293","0","0","-0.011734907515347004","0.0740593895316124","0","0.01815188303589821","0","0.0740593895316124","0","True","False","1","3","True"
"left-180","0.6366586685180664","0.5784860849380493","1","-1","-1.1271705627441406","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.0823129415512085","0.03502313047647476","-0.0004599108942784369","-0.03245668485760689","0.07862182706594467","0.035023123025894165","0.10066723078489304","0.029407821595668793","0","0","-0.009725549258291721","0.07862182706594467","0","0.021100878715515137","0","0.07862182706594467","0","True","False","1","3","True"
"left-180","0.6706113815307617","0.6113443374633789","1","-1","-1.1144081354141235","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.09515277296304703","0.03502313047647476","0.0012338347733020782","-0.03247091919183731","0.09105025976896286","0.035023123025894165","0.12073659151792526","0.029301008209586143","0","0","-0.005385358352214098","0.09105025976896286","0","0.02672058343887329","0","0.09105025976896286","0","True","False","1","3","True"
"left-180","0.6827402114868164","0.6230812072753906","1","-1","-1.1090201139450073","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.10027161240577698","0.03502313047647476","0.0013902393402531743","-0.03247939795255661","0.09666556119918823","0.035023123025894165","0.1280876100063324","0.029217084869742393","0","0","-0.0043218787759542465","0.09666556119918823","0","0.028437770903110504","0","0.09666556119918823","0","True","False","1","3","True"
"left-180","0.693577766418457","0.6335697770118713","1","-1","-1.104083776473999","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.10533083230257034","0.03501931577920914","0.001973895588889718","-0.032485976815223694","0.10128903388977051","0.03501930832862854","0.13392797112464905","0.02914460375905037","0","0","-0.0035386988893151283","0.10128903388977051","0","0.029367700219154358","0","0.10128903388977051","0","True","False","1","3","True"
"left-180","0.7043037414550781","0.6439489722251892","1","-1","-1.0988869667053223","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.11063595861196518","0.03502313047647476","0.002694882219657302","-0.032493408769369125","0.10616426914930344","0.035023123025894165","0.1395242065191269","0.029079753905534744","0","0","-0.002895364537835121","0.10616427659988403","0","0.03030349314212799","0","0.10616427659988403","0","True","False","1","3","True"
"left-180","0.7155094146728516","0.6547938585281372","1","-1","-1.0932049751281738","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.1153767853975296","0.035023126751184464","0.0026300307363271713","-0.03249802067875862","0.1129697784781456","0.035023123025894165","0.1462457776069641","0.029018718749284744","0","0","-0.0023414213210344315","0.1129697784781456","0","0.03285645693540573","0","0.1129697784781456","0","True","False","1","3","True"
"left-180","0.727665901184082","0.6665574312210083","1","-1","-1.0871213674545288","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.12149117887020111","0.03502313047647476","0.003938488662242889","-0.0325014591217041","0.11874911189079285","0.035023123025894165","0.18639977276325226","0.02896912582218647","0","0","-0.0018544301856309175","0.11874911189079285","0","0.03431814908981323","0","0.11874911189079285","0","True","False","1","3","True"
"left-180","0.7388134002685547","0.6773456335067749","1","-1","-1.081872820854187","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.1261277049779892","0.03501931577920914","0.004834952764213085","-0.03250560164451599","0.12464670091867447","0.03501930832862854","0.184252068400383","0.028950052335858345","0","0","-0.0014939979882910848","0.12464670836925507","0","0.036834269762039185","0","0.12464670836925507","0","True","False","1","3","True"
"left-180","0.7747821807861328","0.7121546268463135","1","-1","-1.0677850246429443","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.13923311233520508","0.03501931205391884","0.009927635081112385","-0.03250928595662117","0.13943646848201752","0.03501930832862854","0.197111576795578","0.02899201586842537","0","0","-0.0007332120439969003","0.13943646848201752","0","0.044374242424964905","0","0.13943646848201752","0","True","False","1","3","True"
"left-180","0.7880964279174805","0.7250392436981201","1","-1","-1.0640382766723633","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.1420845091342926","0.03501931577920914","0.011350534856319427","-0.03250722959637642","0.14423160254955292","0.03501930832862854","0.19850395619869232","0.029018716886639595","0","0","-0.0005612265085801482","0.14423160254955292","0","0.04791255295276642","0","0.14423160254955292","0","True","False","1","3","True"
"left-180","0.7991132736206055","0.7357000708580017","1","-1","-1.0612845420837402","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.14392490684986115","0.03501931577920914","0.012277518399059772","-0.032501813024282455","0.14649374783039093","0.03501930832862854","0.19670720398426056","0.029041606932878494","0","0","-0.00044922553934156895","0.14649374783039093","0","0.04937191307544708","0","0.14649374783039093","0","True","False","1","3","True"
"left-180","0.8109550476074219","0.7471606731414795","1","-1","-1.0586782693862915","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.14633339643478394","0.035023126751184464","0.013894968666136265","-0.03249616175889969","0.14918313920497894","0.035023123025894165","0.19903038442134857","0.029056865721940994","0","0","-0.00035310801467858255","0.14918313920497894","0","0.051365628838539124","0","0.14918313920497894","0","True","False","1","3","True"
"left-180","0.8220396041870117","0.7578868269920349","1","-1","-1.0570553541183472","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.1470073163509369","0.03502313047647476","0.014200148172676563","-0.032490573823451996","0.15060603618621826","0.035023123025894165","0.19394151866436005","0.029079752042889595","0","0","-0.0002815307234413922","0.15060603618621826","0","0.05249227583408356","0","0.15060603618621826","0","True","False","1","3","True"
"left-180","0.8334884643554688","0.7689666152000427","1","-1","-1.0561680793762207","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.14773398637771606","0.035023126751184464","0.01480669341981411","-0.03248210251331329","0.15151776373386383","0.035023123025894165","0.19377367198467255","0.029102642089128494","0","0","-0.0002225282514700666","0.15151776373386383","0","0.053344905376434326","0","0.15151776373386383","0","True","False","1","3","True"
"left-180","0.8440103530883789","0.7791492938995361","1","-1","-1.0559444427490234","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.14704197645187378","0.03502313047647476","0.014097149483859539","-0.03247086703777313","0.15143384039402008","0.035023123025894165","0.18531256914138794","0.02912934496998787","0","0","-0.00017910226597450674","0.15143384039402008","0","0.05328540503978729","0","0.15143384039402008","0","True","False","1","3","True"
"left-180","0.87847900390625","0.812506377696991","1","-1","-1.058998465538025","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.1420554369688034","0.03502313047647476","0.010179407894611359","-0.03243013098835945","0.14750082790851593","0.035023123025894165","0.16336634755134583","0.02919800952076912","0","0","-8.727687236387283E-05","0.14750082790851593","0","0.050512753427028656","0","0.14750082790851593","0","True","False","1","3","True"
"left-180","0.8918952941894531","0.825489342212677","1","-1","-1.061608910560608","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.139357328414917","0.03502313047647476","0.008428441360592842","-0.032406069338321686","0.14483432471752167","0.035023123025894165","0.1592540591955185","0.029209455475211143","0","0","-6.586537347175181E-05","0.14483432471752167","0","0.04881627857685089","0","0.14483432471752167","0","True","False","1","3","True"
"left-180","0.9022445678710938","0.8355051875114441","1","-1","-1.0644816160202026","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.13582193851470947","0.03501931577920914","0.00618801498785615","-0.032390400767326355","0.1414048671722412","0.03501930832862854","0.15469543635845184","0.02921327017247677","0","0","-5.297483949107118E-05","0.1414048671722412","0","0.04670584201812744","0","0.1414048671722412","0","True","False","1","3","True"
"left-180","0.9138689041137695","0.8467546105384827","1","-1","-1.0679147243499756","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.13230173289775848","0.03502313047647476","0.004089906811714172","-0.03236767649650574","0.1378915011882782","0.035023123025894165","0.14991556107997894","0.02921327017247677","0","0","-4.1446215618634596E-05","0.1378915011882782","0","0.04462601989507675","0","0.1378915011882782","0","True","False","1","3","True"
"left-180","0.9237766265869141","0.8563429117202759","1","-1","-1.0715981721878052","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.12825608253479004","0.03502313047647476","0.001823949278332293","-0.03234517201781273","0.1335846483707428","0.035023123025894165","0.14452151954174042","0.029209455475211143","0","0","-3.360494156368077E-05","0.1335846483707428","0","0.04210647940635681","0","0.1335846483707428","0","True","False","1","3","True"
"left-180","0.9350709915161133","0.8672723174095154","1","-1","-1.0761919021606445","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.12357372790575027","0.03502313047647476","-0.0005984132876619697","-0.03231870010495186","0.1288658082485199","0.035023123025894165","0.1385628879070282","0.02920563891530037","0","0","-2.6441412046551704E-05","0.1288658082485199","0","0.03965526819229126","0","0.1288658082485199","0","True","False","1","3","True"
"left-180","0.9462347030639648","0.8780761957168579","1","-1","-1.08090078830719","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.11846509575843811","0.03502313047647476","-0.003467100439593196","-0.032292697578668594","0.12347176671028137","0.035023123025894165","0.1321045309305191","0.029194194823503494","0","0","-2.0849161955993623E-05","0.12347176671028137","0","0.036508798599243164","0","0.12347176671028137","0","True","False","1","3","True"
"left-180","0.9826517105102539","0.9133181571960449","1","-1","-1.0981794595718384","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.10019208490848541","0.03501931205391884","-0.013194695115089417","-0.032190222293138504","0.10453537851572037","0.03501930832862854","0.11119592189788818","0.02917512319982052","0","0","-9.551747098157648E-06","0.10453537851572037","0","0.026125453412532806","0","0.10453537851572037","0","True","False","1","3","True"
"left-180","0.9971733093261719","0.9273711442947388","1","-1","-1.1057820320129395","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.09210719168186188","0.03502313047647476","-0.01715058460831642","-0.03214322775602341","0.09610860794782639","0.035023123025894165","0.1032421812415123","0.02918275259435177","0","0","-6.988534551055636E-06","0.09610479325056076","0","0.021827690303325653","0","0.09610479325056076","0","True","False","1","3","True"
"left-180","1.0094852447509766","0.939286470413208","1","-1","-1.1121619939804077","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.08562417328357697","0.03502313047647476","-0.020091751590371132","-0.032099705189466476","0.08959303051233292","0.035023123025894165","0.09728354960680008","0.029194194823503494","0","0","-5.359202532417839E-06","0.08959303051233292","0","0.018861591815948486","0","0.08959303051233292","0","True","False","1","3","True"
"left-180","1.021946907043457","0.9513463973999023","1","-1","-1.1188896894454956","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.07843804359436035","0.03501931205391884","-0.023235099390149117","-0.032053034752607346","0.08205890655517578","0.03501930832862854","0.09055052697658539","0.02919800952076912","0","0","-4.094146788702346E-06","0.08205890655517578","0","0.015370242297649384","0","0.08205890655517578","0","True","False","1","3","True"
"left-180","1.0349254608154297","0.9639056324958801","1","-1","-1.1253490447998047","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.07188798487186432","0.03502313047647476","-0.02588634565472603","-0.032004475593566895","0.07547084987163544","0.035023123025894165","0.08479408174753189","0.029209455475211143","0","0","-3.0911444355297135E-06","0.07547084987163544","0","0.012681007385253906","0","0.07547084987163544","0","True","False","1","3","True"
"left-180","1.045811653137207","0.97444087266922","1","-1","-1.1297844648361206","-1.1624497175216675","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.06703555583953857","0.03502313047647476","-0.028312522917985916","-0.03195736184716225","0.07029423862695694","0.035023123025894165","0.08016679435968399","0.02923615835607052","0","0","-2.441123569951742E-06","0.07029423862695694","0","0.009930644184350967","0","0.07029423862695694","0","True","False","1","3","True"
"left-180","1.0592164993286133","0.9874130487442017","1","-1","-1.1342588663101196","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.06217281147837639","0.03501931577920914","-0.031032435595989227","-0.031886354088783264","0.06511382013559341","0.03501930832862854","0.07561199367046356","0.029339157044887543","0","0","-1.8241443058286677E-06","0.06511382013559341","0","0.006896868348121643","0","0.06511382013559341","0","True","False","1","3","True"
"left-180","1.0973014831542969","1.024269700050354","1","-1","-1.1401569843292236","-1.162453532218933","0","1","0","1","1","1.033333420753479","1","1","1.033333420753479","0.055826932191848755","0.03501931205391884","-0.033359427005052567","-0.02786681428551674","0.05831976234912872","0.03501930832862854","0.06850512325763702","0.027569115161895752","0","0","-7.941745820971846E-07","0.05831976234912872","0","0.004121694713830948","0","0.05831976234912872","0","True","False","1","3","True"
"left-180","1.1117076873779297","1.0366636514663696","0.7109034657478333","0","-1.1417738199234009","-1.162453532218933","0","1","0","1","1","1.1623708009719849","1","1","1.033333420753479","0.05415545776486397","0.03501931577920914","-0.03338613361120224","-0.026548713445663452","0.05667179077863693","0.03501930832862854","0.06675416231155396","0.02728300914168358","0","0","-5.793761488348537E-07","0.05667179450392723","0","0.004118502140045166","0","0.05667179450392723","0","True","False","1","3","False"
"left-180","1.1236457824707031","1.046527624130249","0.5568031072616577","0","-1.1411586999893188","-1.1624497175216675","0","1","0","1","1","1.2102642059326172","1","1","1.033333420753479","0.05458751320838928","0.03502313047647476","-0.033573053777217865","-0.025819478556513786","0.05703800916671753","0.035023123025894165","0.06717759370803833","0.02716856636106968","0","0","-4.4601137005884084E-07","0.05703800916671753","0","0.0038657374680042267","0","0.05703800916671753","0","True","False","1","3","False"
