"scenario","time","phase","step","turnWeight","leftReason","rightReason","leftContact","rightContact","leftAnkleFloor","rightAnkleFloor","leftToeFloor","rightToeFloor","leftFloorCorrection","rightFloorCorrection"
"left-tap","0.3763108253479004","0.25531548261642456","True","1","3","1","0.5099999904632568","0","0.008606025949120522","0.03544274717569351","0.004539509769529104","0.02901490405201912","0","0.02672204002737999"
"left-tap","0.3880763053894043","0.2667015492916107","True","1","3","1","0.6800000071525574","0","0.016285104677081108","0.035000238567590714","0.011905779130756855","0.02900727465748787","0","0.03164687380194664"
"left-tap","0.39989614486694336","0.278139591217041","True","1","3","1","0.8500000238418579","0","0.027195271104574203","0.035000238567590714","0.02288079634308815","0.029228530824184418","0","0.036491598933935165"
"left-tap","0.4106154441833496","0.28851318359375","True","1","3","1","1","0","0.035023123025894165","0.03499642387032509","0.030941350385546684","0.028675392270088196","0","0.04359465092420578"
"left-tap","0.42286062240600586","0.30036288499832153","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.030933719128370285","0.02870972454547882","0","0.04669603705406189"
"left-tap","0.4338803291320801","0.3110274076461792","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.03095279447734356","0.02852661721408367","0","0.04901158809661865"
"left-tap","0.46819543838500977","0.344235360622406","True","1","3","1","1","0","0.035023126751184464","0.03499642387032509","0.031147345900535583","0.02700835093855858","0","0.05398982763290405"
"left-tap","0.481173038482666","0.3567950129508972","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.03128848969936371","0.02606610767543316","0","0.055660687386989594"
"left-tap","0.49210596084594727","0.36737513542175293","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.03147159889340401","0.02514675445854664","0","0.05717132240533829"
"left-tap","0.5042357444763184","0.3791138529777527","True","1","3","1","1","0","0.035023126751184464","0.035000238567590714","0.03178822249174118","0.024025220423936844","0","0.05909013748168945"
"left-tap","0.515261173248291","0.3897833228111267","True","1","3","1","1","0","0.035023126751184464","0.035000238567590714","0.032165881246328354","0.023021942004561424","0","0.06109669432044029"
"left-tap","0.5267529487609863","0.40090471506118774","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.032688502222299576","0.022079700604081154","0","0.0635266900062561"
"left-tap","0.5363926887512207","0.41023266315460205","True","1","3","1","1","0","0.035023123025894165","0.03499642387032509","0.03323019668459892","0.02120230905711651","0","0.06618556380271912"
"left-tap","0.5690474510192871","0.4418339729309082","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.035683076828718185","0.018459508195519447","0","0.07651206851005554"
"left-tap","0.5827689170837402","0.45511284470558167","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.036961015313863754","0.017677485942840576","0","0.08066251873970032"
"left-tap","0.5942749977111816","0.46624788641929626","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.0381435826420784","0.01726549305021763","0","0.0838668942451477"
"left-tap","0.6053767204284668","0.4769916534423828","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.03936811909079552","0.01697557419538498","0","0.08673176914453506"
"left-tap","0.614922046661377","0.4862293303012848","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.04046294838190079","0.016773391515016556","0","0.08905494958162308"
"left-tap","0.6261134147644043","0.4970592260360718","True","1","3","1","1","0","0.035023126751184464","0.035000238567590714","0.041794296354055405","0.01673905923962593","0","0.09148112684488297"
"left-tap","0.6358304023742676","0.5064626932144165","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.043003566563129425","0.01680009625852108","0","0.093441903591156"
"left-tap","0.6468844413757324","0.5171604156494141","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.04446461424231529","0.016750503331422806","0","0.09578034281730652"
"left-tap","0.6783499717712402","0.5476113557815552","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.04936655983328819","0.016266031190752983","0","0.10308557748794556"
"left-tap","0.691612720489502","0.5604457259178162","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.05164014548063278","0.016090553253889084","0","0.10593900084495544"
"left-tap","0.702761173248291","0.5712347030639648","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.053650517016649246","0.015892187133431435","0","0.10848343372344971"
"left-tap","0.712618350982666","0.5807737112045288","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.05543200299143791","0.01567474566400051","0","0.11082950234413147"
"left-tap","0.7234978675842285","0.5913024544715881","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.05738133564591408","0.015396269969642162","0","0.11353415250778198"
"left-tap","0.7342219352722168","0.6016809940338135","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.05918952450156212","0.015045314095914364","0","0.11660884320735931"
"left-tap","0.7454276084899902","0.6125252842903137","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.06079934537410736","0.014553211629390717","0","0.1206372082233429"
"left-tap","0.7551007270812988","0.6218862533569336","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.06180262565612793","0.014042036607861519","0","0.12461598217487335"
"left-tap","0.7877297401428223","0.653462290763855","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.06127237528562546","0.012069813907146454","0","0.1402755081653595"
"left-tap","0.7993693351745605","0.6647260189056396","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.059738848358392715","0.011322123929858208","0","0.1464744657278061"
"left-tap","0.8095307350158691","0.6745604276657104","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.058052729815244675","0.01069650612771511","0","0.1517617106437683"
"left-tap","0.8210501670837402","0.6857075691223145","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.05586688220500946","0.01004799921065569","0","0.15749907493591309"
"left-tap","0.8311905860900879","0.6955210566520691","True","1","3","1","1","0","0.035023123025894165","0.03499642387032509","0.05373062565922737","0.009574972093105316","0","0.16234761476516724"
"left-tap","0.8421072959899902","0.7060854434967041","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.051327336579561234","0.009258348494768143","0","0.1670283079147339"
"left-tap","0.852449893951416","0.7160946130752563","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.04905756562948227","0.009033278562128544","0","0.17077438533306122"
"left-tap","0.8646550178527832","0.7279061675071716","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.04645972698926926","0.00879676453769207","0","0.1746959388256073"
"left-tap","0.900083065032959","0.7621917128562927","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.04025695100426674","0.008121554739773273","0","0.18244367837905884"
"left-tap","0.913210391998291","0.7748953700065613","True","1","3","1","1","0","0.03501931205391884","0.03499642387032509","0.0384029857814312","0.007957519963383675","0","0.18356521427631378"
"left-tap","0.9251275062561035","0.7864275574684143","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.036861829459667206","0.007846892811357975","0","0.18406876921653748"
"left-tap","0.9364428520202637","0.7973785996437073","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.03548852354288101","0.007721005938947201","0","0.18448838591575623"
"left-tap","0.9520764350891113","0.8125073909759521","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.033668890595436096","0.007553158327937126","0","0.1847744882106781"
"left-tap","0.9674534797668457","0.827388346195221","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.031921736896038055","0.007423456758260727","0","0.1845761239528656"
"left-tap","1.00169038772583","0.8605214357376099","True","1","3","1","1","0","0.03501931205391884","0.035000238567590714","0.028171846643090248","0.007469233591109514","0","0.18061260879039764"
"left-tap","1.013974666595459","0.8724086880683899","True","1","3","1","1","0","0.035023123025894165","0.03499642387032509","0.02702360786497593","0.007568417116999626","0","0.17841912806034088"
"left-tap","1.024946689605713","0.8830274343490601","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.02619580738246441","0.007698117755353451","0","0.17612265050411224"
"left-tap","1.0349469184875488","0.8927046656608582","True","1","3","1","1","0","0.035023126751184464","0.03499642387032509","0.025650300085544586","0.00785833690315485","0","0.17372699081897736"
"left-tap","1.0473074913024902","0.9046664237976074","True","1","3","1","1","0","0.03501930832862854","0.035000234842300415","0.025333676487207413","0.008129184134304523","0","0.17027083039283752"
"left-tap","1.0584101676940918","0.9154107570648193","True","1","3","1","1","0","0.035023123025894165","0.035000234842300415","0.025474822148680687","0.008434363640844822","0","0.16670022904872894"
"left-tap","1.070420742034912","0.9270344972610474","True","1","3","1","1","0","0.035023126751184464","0.035000238567590714","0.026016514748334885","0.008838726207613945","0","0.162370502948761"
"left-tap","1.1108384132385254","0.966148316860199","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.029224714264273643","0.01076898630708456","0","0.14305265247821808"
"left-tap","1.1246743202209473","0.9795377254486084","True","1","3","1","1","0","0.035023126751184464","0.03499642014503479","0.030224177986383438","0.011322123929858208","0","0.1369338035583496"
"left-tap","1.137448787689209","0.9919005036354065","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.03095279261469841","0.011821855790913105","0","0.13169996440410614"
"left-tap","1.1489109992980957","1.0029923915863037","True","1","3","1","1","0","0.035023126751184464","0.035000238567590714","0.031269416213035583","0.012207143940031528","0","0.12706123292446136"
"left-tap","1.1609950065612793","1.0091896057128906","False","0","3","1","1","0","0.03501930832862854","-0.08613694459199905","0.031254157423973083","-0.08260449022054672","0","0"
"left-tap","1.1732382774353027","1.015467882156372","False","0","3","3","1","0.030606752261519432","0.03501930832862854","-0.07767584174871445","0.03123508393764496","-0.07602787017822266","0","0"
"left-tap","1.2097077369689941","1.034170150756836","False","0","3","3","1","0.12178048491477966","0.03501930832862854","-0.07031720131635666","0.031185492873191833","-0.07819846272468567","0","0"
"left-tap","1.2247138023376465","1.0418654680252075","False","0","3","3","1","0.1592952311038971","0.03501930832862854","-0.06560980528593063","0.03116641938686371","-0.0756235122680664","0","0"
"left-tap","1.2366595268249512","1.0479916334152222","False","0","3","3","1","0.18916024267673492","0.03501930832862854","-0.0619095079600811","0.031154975295066833","-0.07326599955558777","0","0"
"left-tap","1.2501378059387207","1.054903507232666","False","0","3","3","1","0.22285573184490204","0.03501930832862854","-0.05789639800786972","0.03114353120326996","-0.07051556557416916","0","0"
"left-tap","1.265916347503662","1.0629953145980835","False","0","3","3","1","0.2623032331466675","0.03501931205391884","-0.053333964198827744","0.03112827241420746","-0.06711281836032867","0","0"
"left-tap","1.279893398284912","1.0701626539230347","False","0","3","3","1","0.29724422097206116","0.035023126751184464","-0.04939333349466324","0.03112064115703106","-0.06395039707422256","0","0"
"left-tap","1.3231720924377441","0.6644441485404968","False","0","3","3","1","0.405442476272583","0.035023126751184464","-0.038132213056087494","0.031132087111473083","-0.053955767303705215","0","0"
"left-tap","1.3438925743103027","0.6750701069831848","False","0","3","3","1","0.45724397897720337","0.03501931205391884","-0.03285260498523712","0.03114353120326996","-0.04875245690345764","0","0"
"left-tap","1.358543872833252","0.6825833916664124","False","0","3","3","1","0.49387121200561523","0.03501930832862854","-0.029163749888539314","0.03115878999233246","-0.04501400887966156","0","0"
"left-tap","1.3726344108581543","0.6898091435432434","False","0","3","3","1","0.5290967226028442","0.03501930832862854","-0.02537570893764496","0.031170234084129333","-0.041088636964559555","0","0"
"left-tap","1.3855900764465332","0.6964532732963562","False","0","3","3","1","0.5614867210388184","0.03501931205391884","-0.021827997639775276","0.031177863478660583","-0.037319671362638474","0","0"
"left-tap","1.4188952445983887","0.7135326266288757","False","0","3","3","1","0.6447486877441406","0.03501930832862854","-0.012401766143739223","0.031200751662254333","-0.0269931610673666","0","0"
"left-180","0","1.384163498878479","False","0","3","3","1","1","0.035023123025894165","0.03501167893409729","0.031246529892086983","0.02973589114844799","0","0"
"left-180","0.03816032409667969","1.4037327766418457","True","0","1","1","0","0","0.046825941652059555","0.035000238567590714","0.05342163145542145","0.016445323824882507","0","0.08924569189548492"
"left-180","0.052239418029785156","1.4109529256820679","True","0","1","1","0","0","0.05037365108728409","0.03499642387032509","0.05706852674484253","0.017025165259838104","0","0.08608326315879822"
"left-180","0.06531715393066406","1.4176595211029053","True","0","1","1","0","0","0.053856514394283295","0.035000238567590714","0.06050179526209831","0.017524896189570427","0","0.08251266181468964"
"left-180","0.07781028747558594","1.424066185951233","True","0","1","1","0","0","0.05607287958264351","0.03499642387032509","0.06249690800905228","0.0178644098341465","0","0.07765649259090424"
"left-180","0.08926105499267578","1.4299386739730835","True","0","2","1","0.17000000178813934","0","0.01387418620288372","0.035000238567590714","0.013710152357816696","0.018074220046401024","0","0.07357853651046753"
"left-180","0.1017608642578125","1.4363486766815186","True","0","3","1","0.3400000035762787","0","0.004417437128722668","0.03555337339639664","0.0012130525428801775","0.018158143386244774","0","0.06925643235445023"
"left-180","0.1423320770263672","0.10081151127815247","True","1","3","1","0.5099999904632568","0","0.008655617013573647","0.04116104915738106","0.006053962279111147","0.022110218182206154","0","0.057400207966566086"
"left-180","0.15865039825439453","0.11660359799861908","True","1","3","1","0.6800000071525574","0","0.016346139833331108","0.04344607889652252","0.013023498468101025","0.023880260065197945","0","0.05084647983312607"
"left-180","0.17118549346923828","0.1287340521812439","True","1","3","1","0.8500000238418579","0","0.027626337483525276","0.045464079827070236","0.024109143763780594","0.02518490143120289","0","0.045749980956315994"
"left-180","0.1845874786376953","0.14170411229133606","True","1","3","1","1","0","0.03501930832862854","0.047237932682037354","0.03133426606655121","0.02655057981610298","0","0.04000497981905937"
"left-180","0.19735145568847656","0.15405569970607758","True","1","3","1","1","0","0.03501930832862854","0.04816872999072075","0.03131900727748871","0.0278742965310812","0","0.0339776836335659"
"left-180","0.209625244140625","0.16593405604362488","True","1","3","1","1","0","0.035023126751184464","0.04940852150321007","0.031292304396629333","0.02904542163014412","0","0.02866756170988083"
"left-180","0.25492382049560547","0.2097715139389038","True","1","3","1","1","0","0.03501930832862854","0.05091153085231781","0.031177861616015434","0.030414914712309837","0","0.022117646411061287"
"left-180","0.2716255187988281","0.22593405842781067","True","1","3","1","1","0","0.035023123025894165","0.047943662852048874","0.031124455854296684","0.02892335131764412","0","0.029621247202157974"
"left-180","0.2865772247314453","0.2404039353132248","True","1","3","1","1","0","0.035023123025894165","0.042557243257761","0.031078679487109184","0.027534784749150276","0","0.03527088090777397"
"left-180","0.3001213073730469","0.2535112202167511","True","1","3","1","1","0","0.035023123025894165","0.03859372437000275","0.031032903119921684","0.026714613661170006","0","0.038574449717998505"
"left-180","0.31251049041748047","0.2654999792575836","True","1","3","1","1","0","0.035023123025894165","0.035000234842300415","0.030994754284620285","0.026699354872107506","0","0.04122188314795494"
"left-180","0.3577699661254883","0.30929940938949585","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.030948977917432785","0.030128810554742813","0","0.051411062479019165"
"left-180","0.3735065460205078","0.3245289623737335","True","1","3","1","1","0","0.03501930832862854","0.03499642387032509","0.03100619837641716","0.030399655923247337","0","0.052597448229789734"
"left-180","0.3870563507080078","0.33764177560806274","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.031093938276171684","0.03054080158472061","0","0.05308191850781441"
"left-180","0.4043874740600586","0.35441362857818604","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.031261786818504333","0.030372953042387962","0","0.05389446020126343"
"left-180","0.42328739166259766","0.37270402908325195","True","1","3","1","1","0","0.035023123025894165","0.035000238567590714","0.03160511329770088","0.029693929478526115","0","0.05497021973133087"
"left-180","0.46556949615478516","0.4136216938495636","True","1","3","1","1","0","0.03501930832862854","0.035000238567590714","0.0334552638232708","0.026199623942375183","0","0.061703238636255264"
"left-180","0.4805173873901367","0.42808806896209717","True","1","3","1","1","0","0.03501930832862854","0.03499642014503479","0.03451576456427574","0.02481868676841259","0","0.06643351912498474"
"left-180","0.4924325942993164","0.43961861729621887","True","1","3","1","1","0","0.035023126751184464","0.03499642387032509","0.03549233824014664","0.023880258202552795","0","0.0694814994931221"
"left-180","0.504450798034668","0.4512488543987274","True","1","3","1","1","0","0.035023123025894165","0.035000234842300415","0.03657953813672066","0.02317071706056595","0","0.07246463000774384"
"left-180","0.5170917510986328","0.4634818732738495","True","1","3","1","1","0","0.035023123025894165","0.035000234842300415","0.03784603625535965","0.022571802139282227","0","0.07616493105888367"
"left-180","0.5281744003295898","0.47420746088027954","True","1","3","1","1","0","0.03501931205391884","0.03499642014503479","0.03904768079519272","0.022304769605398178","0","0.0783851146697998"
"left-180","0.5606250762939453","0.5056113600730896","True","1","3","1","1","0","0.035023123025894165","0.035000234842300415","0.042896755039691925","0.022041553631424904","0","0.085194431245327"
"left-180","0.5736255645751953","0.5181921124458313","True","1","1","2","0","0.17000000178813934","0.037964291870594025","-0.05863264203071594","0.04891260340809822","-0.061436478048563004","0","0"
"left-180","0.5849437713623047","0.5291457772254944","True","1","1","3","0","0.3400000035762787","0.04348422586917877","-0.04607069492340088","0.055794402956962585","-0.053288187831640244","0","0"
"left-180","0.5963478088378906","0.5401813387870789","True","1","1","3","0","0.5099999904632568","0.04941996559500694","-0.026646018028259277","0.063462033867836","-0.03545044735074043","0","0"
"left-180","0.6073331832885742","0.550812840461731","True","1","1","3","0","0.6800000071525574","0.05540911480784416","-0.005600078497081995","0.07122885435819626","-0.014751648530364037","0","0"
"left-180","0.618861198425293","0.5619686841964722","True","1","1","3","0","0.8500000238418579","0.06121515482664108","0.01895923912525177","0.07956407219171524","0.011417491361498833","0","0"
"left-180","0.6302528381347656","0.572993278503418","True","1","1","3","0","1","0.06706315279006958","0.035023126751184464","0.08794505894184113","0.029415452852845192","0","0"
"left-180","0.6641731262207031","0.6058189868927002","True","1","1","3","0","1","0.08321478217840195","0.035023123025894165","0.11178339272737503","0.029335342347621918","0","0"
"left-180","0.6783380508422852","0.6195271611213684","True","1","1","3","0","1","0.09008131921291351","0.035023123025894165","0.12113714218139648","0.02924378775060177","0","0"
"left-180","0.6902303695678711","0.6310356259346008","True","1","1","3","0","1","0.09648627042770386","0.035023126751184464","0.12887345254421234","0.029163679108023643","0","0"
"left-180","0.7016696929931641","0.6421059966087341","True","1","1","3","0","1","0.10294082015752792","0.03501931205391884","0.1360909342765808","0.02909119799733162","0","0"
"left-180","0.7128877639770508","0.6529619097709656","True","1","1","3","0","1","0.10881933569908142","0.03501930832862854","0.14221741259098053","0.029026348143815994","0","0"
"left-180","0.7233190536499023","0.6630570888519287","True","1","1","3","0","1","0.11499921977519989","0.035023126751184464","0.18311147391796112","0.028980571776628494","0","0"
"left-180","0.7350397109985352","0.6743991374969482","True","1","1","3","0","1","0.12078619003295898","0.03501930832862854","0.18704065680503845","0.02895386703312397","0","0"
"left-180","0.7661905288696289","0.704545259475708","True","1","1","3","0","1","0.1360146403312683","0.035023126751184464","0.19272080063819885","0.028980569913983345","0","0"
"left-180","0.7826709747314453","0.7204939126968384","True","1","1","3","0","1","0.14234329760074615","0.03501930832862854","0.19644780457019806","0.029011087492108345","0","0"
"left-180","0.7973146438598633","0.7346659302711487","True","1","1","3","0","1","0.1460626721382141","0.03501931205391884","0.20036937296390533","0.029041606932878494","0","0"
"left-180","0.8080959320068359","0.7450990676879883","True","1","1","3","0","1","0.14835914969444275","0.03501930832862854","0.19821785390377045","0.029056865721940994","0","0"
"left-180","0.8200044631958008","0.7566239237785339","True","1","1","3","0","1","0.150384783744812","0.035023123025894165","0.1996293067932129","0.02907593920826912","0","0"
"left-180","0.8307342529296875","0.7670068144798279","True","1","1","3","0","1","0.1511477380990982","0.035023126751184464","0.19352953135967255","0.029102643951773643","0","0"
"left-180","0.842534065246582","0.7784259915351868","True","1","1","3","0","1","0.1512545496225357","0.035023126751184464","0.18513327836990356","0.029133159667253494","0","0"
"left-180","0.8752889633178711","0.810124397277832","True","1","1","3","0","1","0.14822563529014587","0.03501930832862854","0.17456263303756714","0.029194196686148643","0","0"
"left-180","0.8877201080322266","0.8221544027328491","True","1","1","3","0","1","0.14556294679641724","0.03501930832862854","0.16036033630371094","0.029209455475211143","0","0"
"left-180","0.9002914428710938","0.8343203663825989","True","1","1","3","0","1","0.14211823046207428","0.03501930832862854","0.1554812788963318","0.029217084869742393","0","0"
"left-180","0.9121189117431641","0.8457667231559753","True","1","1","3","0","1","0.13820049166679382","0.035023123025894165","0.15034282207489014","0.02921327017247677","0","0"
"left-180","0.9255399703979492","0.8587542176246643","True","1","1","3","0","1","0.1325470358133316","0.035023123025894165","0.14320161938667297","0.029209455475211143","0","0"
"left-180","0.9389371871948242","0.8717197179794312","True","1","1","3","0","1","0.12687452137470245","0.03501930832862854","0.1361214518547058","0.02919801138341427","0","0"
"left-180","0.9510774612426758","0.8834680318832397","True","1","1","3","0","1","0.12091588973999023","0.03501930832862854","0.12900696694850922","0.029186567291617393","0","0"
"left-180","0.9862918853759766","0.9175466895103455","True","1","1","3","0","1","0.10219694674015045","0.035023123025894165","0.10894522815942764","0.02918275259435177","0","0"
"left-180","1.0008735656738281","0.9316577911376953","True","1","1","3","0","1","0.09438816457986832","0.03501930832862854","0.10168958455324173","0.029186567291617393","0","0"
"left-180","1.0124883651733398","0.9428979158401489","True","1","1","3","0","1","0.08754070103168488","0.035023123025894165","0.09544485062360764","0.029194196686148643","0","0"
"left-180","1.0248346328735352","0.9548460245132446","True","1","1","3","0","1","0.08012865483760834","0.03501930832862854","0.08886441588401794","0.029201826080679893","0","0"
"left-180","1.037435531616211","0.9670402407646179","True","1","1","3","0","1","0.07404032349586487","0.035023123025894165","0.0835275873541832","0.029209455475211143","0","0"
"left-180","1.0489540100097656","0.9781876802444458","True","1","1","3","0","1","0.06886371225118637","0.03501931205391884","0.07891175150871277","0.02925904653966427","0","0"
"left-180","1.0623064041137695","0.9911094307899475","True","1","1","3","0","1","0.06427839398384094","0.03501930832862854","0.07491389662027359","0.029369674623012543","0","0"
"left-180","1.0992345809936523","1.0268466472625732","True","1","1","3","0","1","0.058689795434474945","0.03501930832862854","0.06878741830587387","0.027332602068781853","0","0"
"left-180","1.1128301620483398","1.038100242614746","False","0.6825510859489441","1","3","0","1","0.05646579712629318","0.03501930832862854","0.06637649983167648","0.027256306260824203","0","0"
"left-180","1.1259279251098633","1.0484747886657715","False","0.5240688920021057","1","3","0","1","0.05672520026564598","0.035023123025894165","0.0666092038154602","0.027180012315511703","0","0"
"left-180","1.1393795013427734","1.0586743354797363","False","0.38327091932296753","1","1","0","0","0.055073417723178864","0.035000234842300415","0.06484679132699966","0.029400192201137543","0","0.043590836226940155"
"left-180","1.152191162109375","1.0680145025253296","False","0.26913511753082275","1","1","0","0","0.05356277897953987","0.03499642014503479","0.06327129900455475","0.029472673311829567","0","0.04288510978221893"
"left-180","1.1674022674560547","1.0786370038986206","False","0.15747205913066864","1","1","0","0","0.05221235752105713","0.03499642014503479","0.06187129020690918","0.029308637604117393","0","0.04279737174510956"
"left-180","1.205495834350586","0.4316846430301666","False","0","1","1","0","0","0.05019054561853409","0.03499642014503479","0.059746477752923965","0.02913697622716427","0","0.043720539659261703"
"left-180","1.2263288497924805","0.4423683285713196","False","0","2","1","0.17000000178813934","0","0.009780967608094215","-0.010620281100273132","0.012134663760662079","-0.0035706355702131987","0","0"
"left-180","1.2452869415283203","0.45209044218063354","False","0","3","1","0.3400000035762787","0","0.0011939795222133398","-0.013099865056574345","0.00019451702246442437","-0.006107439752668142","0","0"
"left-180","1.260951042175293","0.4601234197616577","False","0","3","1","0.5099999904632568","0","0.00481035653501749","-0.015285712666809559","0.001995075959712267","-0.008316176012158394","0","0"
"left-180","1.2729825973510742","0.46629342436790466","False","0","3","1","0.6800000071525574","0","0.013534674420952797","-0.0168306827545166","0.009819114580750465","-0.009964145720005035","0","0"
"left-180","1.3095521926879883","0.4850466549396515","False","0","3","3","0.7714220285415649","0.09142199158668518","0.018474766984581947","-0.016365285962820053","0.014499804936349392","-0.012977792881429195","0","0"
"left-180","1.3237886428833008","0.49234768748283386","False","0","3","3","0.807014524936676","0.12701448798179626","0.020565247163176537","-0.030361579731106758","0.016437694430351257","-0.033283673226833344","0","0"
"left-180","1.3378419876098633","0.4995546042919159","False","0","3","3","0.8421483039855957","0.16214823722839355","0.024227401241660118","-0.031254228204488754","0.02006933093070984","-0.03620195388793945","0","0"
"left-180","1.3515253067016602","0.506571352481842","False","0","3","3","0.8763548135757446","0.19635474681854248","0.028412174433469772","-0.0313686728477478","0.024307509884238243","-0.03796817734837532","0","0"
"left-180","1.366286277770996","0.5141410827636719","False","0","3","3","0.9132573008537292","0.2332572340965271","0.03219258412718773","-0.03098338283598423","0.028183290734887123","-0.03907826915383339","0","0"
"left-180","1.3795318603515625","0.5209340453147888","False","0","3","3","0.9463730454444885","0.2663729786872864","0.03422965854406357","-0.030174657702445984","0.030285213142633438","-0.03939107805490494","0","0"
"left-180","1.4136323928833008","0.5384215116500854","False","0","3","3","1","0.3516242504119873","0.035007867962121964","-0.028389357030391693","0.031071050092577934","-0.03975347802042961","0","0"
"left-180","1.4298248291015625","0.5467252731323242","False","0","3","3","1","0.39210498332977295","0.035007867962121964","-0.02588306926190853","0.031063422560691833","-0.037834662944078445","0","0"
"left-180","1.4429006576538086","0.5534307360649109","False","0","3","3","1","0.4247942268848419","0.035007864236831665","-0.023464523255825043","0.031063420698046684","-0.03574799746274948","0","0"
"left-180","1.4552030563354492","0.5597395896911621","False","0","3","3","1","0.455549955368042","0.03501168265938759","-0.02104979008436203","0.031063420698046684","-0.03355070576071739","0","0"
"left-180","1.466843605041504","0.5657091736793518","False","0","3","3","1","0.48465171456336975","0.035007864236831665","-0.01873042620718479","0.03105960600078106","-0.03134959936141968","0","0"
"left-180","1.478790283203125","0.5718357563018799","False","0","3","3","1","0.5145187377929688","0.035007867962121964","-0.01625465787947178","0.031063420698046684","-0.028927236795425415","0","0"
"left-180","1.489236831665039","0.5771927237510681","False","0","3","3","1","0.5406339764595032","0.03500405326485634","-0.01400395855307579","0.03105960786342621","-0.0266727227717638","0","0"
"left-180","1.5226593017578125","0.5943324565887451","False","0","3","3","1","0.6241902112960815","0.035007867962121964","-0.006340139079838991","0.03107486478984356","-0.018680835142731667","0","0"
"left-180","1.5358800888061523","0.6011125445365906","False","0","3","3","1","0.6572431921958923","0.035007864236831665","-0.0031281253322958946","0.031078679487109184","-0.015209417790174484","0","0"
"left-180","1.5458927154541016","0.6062471270561218","False","0","3","3","1","0.6822742223739624","0.035007867962121964","-0.0006294683553278446","0.031078681349754333","-0.012466617859899998","0","0"
"left-180","1.5571298599243164","0.612009584903717","False","0","3","3","1","0.7103661894798279","0.03501167893409729","0.0022468483075499535","0.03108249418437481","-0.009273677133023739","0","0"
"left-180","1.568434715270996","0.6178070306777954","False","0","3","3","1","0.7386286854743958","0.035007867962121964","0.005199459847062826","0.031086310744285583","-0.005951035767793655","0","0"
"left-180","1.5802202224731445","0.6238508820533752","False","0","3","3","1","0.7680923938751221","0.035007864236831665","0.008342808112502098","0.03109012544155121","-0.002372806193307042","0","0"
"left-180","1.590458869934082","0.6291013360023499","False","0","3","3","1","0.7936884164810181","0.035007864236831665","0.011131386272609234","0.031093940138816833","0.000839207845274359","0","0"
"left-180","1.62335205078125","0.6459700465202332","False","0","3","3","1","0.8759233951568604","0.03501168265938759","0.025013238191604614","0.03110538423061371","0.017299825325608253","0","0"
"left-180","1.6363191604614258","0.6526196002960205","False","0","3","3","1","0.9083398580551147","0.035007867962121964","0.030193660408258438","0.03111301176249981","0.023620856925845146","0","0"
"left-180","1.6464643478393555","0.6578221917152405","False","0","3","3","1","0.9337023496627808","0.035007867962121964","0.032963164150714874","0.03111301176249981","0.027027422562241554","0","0"
"left-180","1.6575584411621094","0.6635113954544067","False","0","3","3","1","0.9614373445510864","0.035007864236831665","0.03456917032599449","0.03112064301967621","0.029011087492108345","0","0"
