frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
29,4.666392,0.018354,0.06199,0.95505,0.00000,0.00000,0.00000,-0.00017,0,0,1,1785933915,1,-0.084167,0.013904,-0.091728,0.125551,0.038778,0.195698,0.000000,0.000000,-0.358170,-0.927868,0.103803,0.171264,-0.769053,0.615813,Swing,Swing,0.000000,0.000000,-1269438207,33.931360,0,0,0.000000,XBot Walk Neutral,0.247464,Walking,0.038682,0
30,4.700315,0.017007,0.03797,0.97067,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.083275,0.013903,-0.092554,0.123631,0.038774,0.196938,0.000000,0.000000,-0.359203,-0.927856,0.100286,0.161750,-0.742439,0.650093,Swing,Swing,0.000000,0.000000,-1269438207,33.974920,0,0,0.000000,XBot Walk Neutral,0.258278,Walking,0.023722,0
31,4.756062,0.019419,0.01691,0.98595,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.090738,0.015522,-0.111413,0.108756,0.023221,0.171812,0.000000,0.000000,-0.394842,-0.918739,-0.004366,0.123744,-0.845782,0.518980,Swing,Swing,0.000000,0.000000,-1269438207,34.042290,0,0,0.000000,XBot Walk Neutral,0.262524,Walking,0.011070,0
32,4.789793,0.017077,0.01046,0.99114,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.089597,0.015522,-0.112325,0.107006,0.023222,0.172899,0.000000,0.000000,-0.394761,-0.918746,-0.008368,0.129156,-0.838505,0.529366,Swing,Swing,0.000000,0.000000,-1269438207,34.088490,0,0,0.000000,XBot Walk Neutral,0.261697,Walking,0.006617,0
33,4.827062,0.016647,0.00624,0.99474,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.089102,0.015523,-0.112720,0.106242,0.023223,0.173372,0.000000,0.000000,-0.394727,-0.918743,-0.010112,0.146683,-0.831083,0.536457,Swing,Swing,0.000000,0.000000,-1269438207,34.136770,0,0,0.000000,XBot Walk Neutral,0.258788,Walking,0.003905,0
34,4.862177,0.018138,0.00000,0.99680,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.088218,0.015523,-0.113424,0.104873,0.023220,0.174216,0.000000,0.000000,-0.394660,-0.918732,-0.013230,0.171768,-0.827125,0.535127,Swing,Swing,0.000000,0.000000,-1269438207,34.179880,0,0,0.000000,XBot Walk Neutral,0.255925,Left Turn,0.744075,0
35,4.898227,0.016780,0.00000,0.99810,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101514,0.034182,-0.116161,0.091032,0.017844,0.159460,0.000000,0.000000,-0.457392,-0.886316,0.072370,0.047432,-0.870342,0.490159,Swing,Swing,0.000000,0.000000,-1269438207,34.227820,0,0,0.000000,XBot Walk Neutral,0.256097,Left Turn,0.743903,0
36,4.933310,0.016587,0.00000,0.99886,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101810,0.036032,-0.117430,0.088056,0.017329,0.158917,0.000000,0.000000,-0.463991,-0.882595,0.075755,0.035147,-0.881607,0.470674,Swing,Swing,0.000000,0.000000,-1269438207,34.273780,0,0,0.000000,XBot Walk Neutral,0.271398,Left Turn,0.728602,0
37,4.972138,0.020780,0.00000,0.99936,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101586,0.036035,-0.117623,0.087754,0.017334,0.159083,0.000000,0.000000,-0.464131,-0.882596,0.074875,0.049183,-0.900557,0.431948,Swing,Swing,0.000000,0.000000,-1269438207,34.319120,0,0,0.000000,XBot Walk Neutral,0.268445,Left Turn,0.731555,0
38,5.005773,0.015535,0.00000,0.99961,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100373,0.036033,-0.118663,0.086113,0.017333,0.159980,0.000000,0.000000,-0.464886,-0.882591,0.070095,0.070136,-0.927442,0.367330,Swing,Swing,0.000000,0.000000,-1269438207,34.370130,0,0,0.000000,XBot Walk Neutral,0.273583,Left Turn,0.726417,0
39,5.042229,0.019390,0.00000,0.99977,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099699,0.036034,-0.119238,0.085198,0.017332,0.160479,0.000000,0.000000,-0.465299,-0.882581,0.067434,0.100173,-0.953554,0.284078,Swing,Swing,0.000000,0.000000,-1269438207,34.412400,0,0,0.000000,XBot Walk Neutral,0.257564,Left Turn,0.742436,0
40,5.078339,0.017078,0.00000,0.99987,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.120807,0.021651,-0.062104,0.084929,0.018006,0.155366,0.000000,0.000000,-0.377513,-0.889032,0.259050,0.008441,-0.891245,0.453445,Swing,Swing,0.000000,0.000000,-1269438207,34.461720,0,0,0.000000,XBot Walk Neutral,0.255161,Left Turn,0.744839,0
41,5.107003,0.014073,0.00000,0.99991,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.121045,0.020639,-0.058551,0.081605,0.018079,0.156619,0.000000,0.000000,-0.374389,-0.887661,0.268126,-0.010123,-0.881334,0.472385,Swing,Swing,0.000000,0.000000,-1269438207,34.502600,0,0,0.000000,XBot Walk Neutral,0.255857,Left Turn,0.744143,0
42,5.138988,0.015336,0.00000,0.99995,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111827,0.019384,-0.053575,0.079310,0.023056,0.167092,0.000000,0.000000,-0.375339,-0.888427,0.264231,-0.025453,-0.872792,0.487428,Swing,Swing,0.000000,0.000000,-1269438207,34.540620,0,0,0.000000,XBot Walk Neutral,0.216832,Left Turn,0.783168,0
43,5.167933,0.015443,0.00000,0.99997,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.110311,0.019331,-0.055384,0.075980,0.023325,0.169100,0.000000,0.000000,-0.380272,-0.888493,0.256851,-0.039938,-0.872342,0.487263,Swing,Swing,0.000000,0.000000,-1269438207,34.575610,0,0,0.000000,XBot Walk Neutral,0.204106,Left Turn,0.795894,0
44,5.201482,0.016756,0.00000,0.99998,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109739,0.019332,-0.056532,0.074215,0.023324,0.169894,0.000000,0.000000,-0.382961,-0.888475,0.252891,-0.057817,-0.872367,0.485420,Swing,Swing,0.000000,0.000000,-1269438207,34.613570,0,0,0.000000,XBot Walk Neutral,0.180113,Left Turn,0.819887,0
45,5.237075,0.016169,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105289,0.016410,-0.051709,0.084534,0.037065,0.201546,0.000000,0.000000,-0.393199,-0.889448,0.232973,0.057223,-0.835022,0.547234,Swing,Swing,0.000000,0.000000,-1269438207,34.655860,0,0,0.000000,XBot Walk Neutral,0.178952,Left Turn,0.821049,0
46,5.275019,0.020615,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.104281,0.015982,-0.051570,0.085368,0.039857,0.207801,0.000000,0.000000,-0.396640,-0.889590,0.226509,0.068679,-0.827458,0.557312,Swing,Swing,0.000000,0.000000,-1269438207,34.695810,0,0,0.000000,XBot Walk Neutral,0.200693,Left Turn,0.799307,0
47,5.308992,0.015539,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103770,0.015980,-0.052584,0.083337,0.039855,0.208619,0.000000,0.000000,-0.398819,-0.889596,0.222627,0.048996,-0.826866,0.560261,Swing,Swing,0.000000,0.000000,-1269438207,34.743990,0,0,0.000000,XBot Walk Neutral,0.230293,Left Turn,0.769708,0
48,5.347425,0.019385,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103637,0.015981,-0.052847,0.082809,0.039855,0.208830,0.000000,0.000000,-0.399381,-0.889596,0.221616,0.024910,-0.824135,0.565845,Swing,Swing,0.000000,0.000000,-1269438207,34.787150,0,0,0.000000,XBot Walk Neutral,0.231281,Left Turn,0.768719,0
49,5.371713,0.007521,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.104576,0.015446,-0.065831,0.105493,0.043153,0.209736,0.000000,0.000000,-0.417334,-0.893033,0.168299,0.100539,-0.805097,0.584560,Swing,Swing,0.000000,0.000000,-1269438207,34.832550,0,0,0.000000,XBot Walk Neutral,0.239360,Left Turn,0.760640,0
50,5.389022,0.006349,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103640,0.015430,-0.078896,0.118414,0.043845,0.208275,0.000000,0.000000,-0.430152,-0.895309,0.115722,0.157033,-0.790851,0.591520,Swing,Swing,0.000000,0.000000,-1269438207,34.855930,0,0,0.000000,XBot Walk Neutral,0.243637,Left Turn,0.756364,0
51,5.407654,0.006978,0.00020,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102923,0.015241,-0.084146,0.116392,0.041666,0.206336,0.000000,0.000000,-0.431012,-0.897137,0.096821,0.148691,-0.794744,0.588450,Swing,Swing,0.000000,0.000000,-1269438207,34.878560,0,0,0.000000,XBot Walk Neutral,0.234574,Walking,0.000024,0
52,5.431308,0.006557,0.00122,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101871,0.014383,-0.092367,0.113117,0.038351,0.203656,0.000000,0.000000,-0.429702,-0.900692,0.064111,0.135746,-0.800749,0.583416,Swing,Swing,0.000000,0.000000,-1269438207,34.908280,0,0,0.000000,XBot Walk Neutral,0.217959,Walking,0.000426,0
53,5.449399,0.005989,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100009,0.013728,-0.098479,0.108826,0.035842,0.202288,0.000000,0.000000,-0.427330,-0.903310,0.037688,0.122054,-0.805825,0.579439,Swing,Swing,0.000000,0.000000,-1269438207,34.930890,0,0,0.000000,XBot Walk Neutral,0.203887,Left Turn,0.796113,0
54,5.470759,0.006042,0.00022,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.097421,0.012709,-0.106242,0.103791,0.032109,0.199215,0.000000,0.000000,-0.420580,-0.907253,0.002240,0.107223,-0.814887,0.569617,Swing,Swing,0.000000,0.000000,-1269438207,34.956270,0,0,0.000000,XBot Walk Neutral,0.189385,Walking,0.000024,0
55,5.489017,0.007700,0.00129,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.094772,0.011959,-0.111934,0.099386,0.029717,0.197368,0.000000,0.000000,-0.413409,-0.910237,-0.023700,0.093840,-0.820361,0.564095,Swing,Swing,0.000000,0.000000,-1269438207,34.975770,0,0,0.000000,XBot Walk Neutral,0.178864,Walking,0.000375,0
56,5.508836,0.006027,0.00301,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.091357,0.010712,-0.119026,0.093243,0.027591,0.195907,0.000000,0.000000,-0.401657,-0.914083,-0.055893,0.072745,-0.822530,0.564051,Swing,Swing,0.000000,0.000000,-1269438207,35.000680,0,0,0.000000,XBot Walk Neutral,0.166949,Walking,0.001219,0
57,5.530778,0.005948,0.00510,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.088440,0.010353,-0.123795,0.087910,0.026338,0.194583,0.000000,0.000000,-0.391168,-0.916662,-0.081963,0.052778,-0.826754,0.560083,Swing,Swing,0.000000,0.000000,-1269438207,35.025900,0,0,0.000000,XBot Walk Neutral,0.158473,Walking,0.002266,0
58,5.546745,0.005639,0.00694,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.086631,0.011151,-0.127007,0.083545,0.025699,0.193891,0.000000,0.000000,-0.388638,-0.916457,-0.095217,0.038022,-0.830123,0.556283,Swing,Swing,0.000000,0.000000,-1269438207,35.044430,0,0,0.000000,XBot Walk Neutral,0.153790,Walking,0.003050,0
59,5.568461,0.005721,0.01097,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.086290,0.014120,-0.131418,0.080005,0.024278,0.191042,0.000000,0.000000,-0.394760,-0.912855,-0.104208,0.023382,-0.836025,0.548193,Swing,Swing,0.000000,0.000000,-1269438207,35.068960,0,0,0.000000,XBot Walk Neutral,0.151033,Walking,0.004927,0
60,5.589359,0.005249,0.01773,0.99682,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.087100,0.018366,-0.135987,0.077411,0.022668,0.187222,0.000000,0.000000,-0.408351,-0.906636,-0.106113,0.011257,-0.842241,0.538984,Swing,Swing,0.000000,0.000000,-1269438207,35.093150,0,0,0.000000,XBot Walk Neutral,0.150872,Walking,0.007167,0
61,5.608439,0.005571,0.03931,0.97848,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.089190,0.022629,-0.139478,0.075999,0.021042,0.182874,0.000000,0.000000,-0.424916,-0.899475,-0.101936,0.004777,-0.847683,0.530482,Swing,Swing,0.000000,0.000000,-1269438207,35.114200,0,0,0.000000,XBot Walk Neutral,0.149945,Walking,0.015344,0
62,5.631171,0.010725,0.08683,0.94635,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.094287,0.026229,-0.140937,0.077122,0.019280,0.176373,0.000000,0.000000,-0.442452,-0.892440,-0.088239,0.008088,-0.853607,0.520854,Swing,Swing,0.000000,0.000000,-1269438207,35.133460,0,0,0.000000,XBot Walk Neutral,0.146406,Walking,0.029769,0
63,5.648570,0.005411,0.13338,0.91996,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099399,0.029166,-0.139171,0.080098,0.016986,0.168876,0.000000,0.000000,-0.459959,-0.885576,-0.064745,0.014804,-0.862256,0.506256,Swing,Swing,0.000000,0.000000,-1269438207,35.157380,0,0,0.000000,XBot Walk Neutral,0.140500,Walking,0.055682,0
64,5.667571,0.005062,0.19177,0.89314,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.106492,0.029852,-0.132540,0.085315,0.014540,0.159347,0.000000,0.000000,-0.472035,-0.881154,-0.027407,0.028267,-0.871978,0.488729,Swing,Swing,0.000000,0.000000,-1269438207,35.177050,0,0,0.000000,XBot Walk Neutral,0.137313,Walking,0.080547,0
65,5.687243,0.005310,0.26047,0.86966,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.114065,0.028574,-0.122370,0.091154,0.012022,0.148656,0.000000,0.000000,-0.477278,-0.878587,0.017055,0.045548,-0.881420,0.470133,Swing,Swing,0.000000,0.000000,-1269438207,35.196170,0,0,0.000000,XBot Walk Neutral,0.134816,Walking,0.107555,0
66,5.706660,0.005314,0.33430,0.85152,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.121014,0.025930,-0.108945,0.097608,0.009125,0.136880,0.000000,0.000000,-0.477040,-0.876398,0.066027,0.064474,-0.891358,0.448691,Swing,Swing,0.000000,0.000000,-1269438207,35.214780,0,0,0.000000,XBot Walk Neutral,0.132312,Walking,0.135213,0
67,5.728194,0.006447,0.42157,0.83725,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.127546,0.022148,-0.092422,0.105285,0.005634,0.122502,0.000000,0.000000,-0.469893,-0.874367,0.121174,0.087380,-0.902460,0.421818,Swing,Swing,0.000000,0.000000,-1269438207,35.233930,0,0,0.000000,XBot Walk Neutral,0.133149,Walking,0.163481,0
68,5.751885,0.006077,0.51911,0.82777,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.133268,0.018698,-0.069803,0.115932,0.003102,0.103569,0.000000,0.000000,-0.451814,-0.872439,0.186319,0.117152,-0.916298,0.382980,Swing,Swing,0.000000,0.000000,-1269438207,35.256210,0,0,0.000000,XBot Walk Neutral,0.134202,Walking,0.198016,0
