frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
17,4.131645,0.020613,3.19871,1.06835,0.00000,0.00000,0.00000,-0.00746,0,0,1,1785933915,1,-0.111378,0.021852,0.200471,0.075848,-0.002650,-0.163081,0.000000,0.000000,-0.187992,-0.773482,0.605298,0.145147,-0.943158,-0.298974,Swing,Swing,0.047067,0.000000,-1269438207,36.208430,0,0,0.000000,Walking,0.705728,Walking,0.294272,0
18,4.153417,0.021772,3.29483,1.07974,0.03435,0.00000,0.06871,-0.00682,0,1,1,1785933915,1,-0.110358,0.013026,0.202054,0.073479,-0.003559,-0.181098,0.000000,0.048304,-0.184359,-0.765121,0.616929,0.142222,-0.933435,-0.329351,Swing,Capture,0.026454,0.000000,-1269438207,36.229740,0,0,0.000000,Walking,0.700324,Walking,0.299677,0
19,4.175382,0.021965,3.36187,1.07709,0.07064,0.00000,0.14128,-0.01020,0,1,1,1785933915,1,-0.108992,0.009277,0.195070,0.073440,0.008018,-0.198943,0.000000,0.075573,-0.183551,-0.774212,0.605727,0.143849,-0.922133,-0.359136,Swing,Stance,0.004683,0.000000,-1269438207,36.252490,0,0,0.000000,Walking,0.676292,Walking,0.323708,0
20,4.197086,0.021704,3.32906,1.05101,0.10725,0.00000,0.21450,-0.01942,0,1,1,1785933915,1,-0.109567,0.005978,0.182624,0.075085,0.020060,-0.213467,0.000000,0.099912,-0.185782,-0.782532,0.594246,0.145747,-0.911016,-0.385757,Swing,Stance,0.000000,0.000000,-1269438207,36.275390,0,0,0.000000,Walking,0.659533,Walking,0.340467,0
21,4.216625,0.019539,3.23175,1.01561,0.14342,0.00000,0.28684,-0.03195,0,1,1,1785933915,1,-0.110694,0.001705,0.167764,0.080257,0.027497,-0.220209,0.000000,0.147044,-0.189155,-0.793007,0.579104,0.155688,-0.906660,-0.392082,Swing,Stance,0.000000,0.000000,-1269438207,36.297460,0,0,0.000000,Walking,0.667734,Walking,0.332266,0
22,4.236922,0.020298,3.08801,0.97561,0.11086,0.00000,0.22171,-0.04301,0,0,1,1785933915,1,-0.111694,-0.002923,0.153933,0.078689,0.035287,-0.226572,0.000000,0.000000,-0.191922,-0.805871,0.560123,0.162000,-0.907090,-0.388516,Swing,Swing,0.000000,0.120000,-1269438207,36.316670,0,0,0.000000,Walking,0.692064,Walking,0.307937,0
23,4.257806,0.020884,2.91104,0.93620,0.07703,0.00000,0.15406,-0.05277,0,0,1,1785933915,1,-0.112550,-0.007162,0.137900,0.078206,0.040871,-0.230905,0.000000,0.000000,-0.194404,-0.813034,0.548802,0.166273,-0.909128,-0.381890,Swing,Swing,0.000000,0.099702,-1269438207,36.335830,0,0,0.000000,Walking,0.727997,Walking,0.272004,0
24,4.275664,0.017858,2.74532,0.90554,0.04222,0.00000,0.08444,-0.06065,0,0,1,1785933915,1,-0.112979,-0.010426,0.120572,0.080763,0.042806,-0.229384,0.000000,0.000000,-0.196843,-0.819968,0.537500,0.174347,-0.916747,-0.359413,Swing,Swing,0.000000,0.078819,-1269438207,36.354750,0,0,0.000000,Walking,0.772241,Walking,0.227759,0
25,4.299178,0.023514,2.51643,0.87046,0.01246,0.00000,0.02492,-0.06041,0,0,1,1785933915,1,-0.112879,-0.011035,0.106729,0.086395,0.042016,-0.218733,0.000000,0.000000,-0.198882,-0.832547,0.517022,0.188566,-0.931318,-0.311593,Swing,Swing,0.000000,0.060961,-1269438207,36.370400,0,0,0.000000,Walking,0.813671,Walking,0.186330,0
26,4.319886,0.020708,2.31177,0.85672,0.00000,0.00000,0.00000,-0.05028,0,0,1,1785933915,1,-0.111628,-0.008235,0.087006,0.094452,0.045749,-0.201093,0.000000,0.000000,-0.200147,-0.857437,0.474071,0.208250,-0.949046,-0.236523,Swing,Swing,0.000000,0.037446,-1269438207,36.390210,0,0,0.000000,Walking,0.870893,Walking,0.129107,0
27,4.338376,0.018490,2.13097,0.86088,0.00000,0.00000,0.00000,-0.03929,0,0,1,1785933915,1,-0.109270,-0.005146,0.068442,0.100423,0.050066,-0.184296,0.000000,0.000000,-0.198499,-0.883873,0.423518,0.220937,-0.960141,-0.171220,Swing,Swing,0.000000,0.016739,-1269438207,36.407380,0,0,0.000000,Walking,0.922057,Walking,0.077943,0
28,4.357000,0.018625,1.95359,0.87300,0.00000,0.00000,0.00000,-0.03029,0,0,1,1785933915,1,-0.106896,-0.001909,0.057906,0.105400,0.052313,-0.167078,0.000000,0.000000,-0.196254,-0.900811,0.387331,0.229716,-0.967335,-0.107212,Swing,Swing,0.000000,0.000000,-1269438207,36.422780,0,0,0.000000,Walking,0.967257,Walking,0.032743,0
29,4.376563,0.019563,1.77457,0.88938,0.00000,0.00000,0.00000,-0.02270,0,0,1,1785933915,1,-0.104388,0.001068,0.041614,0.110172,0.050812,-0.142529,0.000000,0.000000,-0.196146,-0.920224,0.338697,0.234696,-0.971645,-0.028712,Swing,Swing,0.000000,0.000000,-1269438207,36.438880,0,0,0.000000,XBot Walk Neutral,0.023206,Walking,0.976794,0
30,4.394019,0.017456,1.62268,0.90464,0.00000,0.00000,0.00000,-0.01642,0,0,1,1785933915,1,-0.101764,0.005908,0.016465,0.114446,0.042321,-0.105574,0.000000,0.000000,-0.198852,-0.938171,0.283360,0.232424,-0.970757,0.060088,Swing,Swing,0.000000,0.000000,-1269438207,36.457780,0,0,0.000000,XBot Walk Neutral,0.112717,Walking,0.887283,0
31,4.410017,0.015997,1.49047,0.91807,0.02909,0.00000,0.05819,-0.01621,0,1,1,1785933915,1,-0.098448,0.008409,-0.005767,0.116650,0.034185,-0.073596,0.000000,0.064712,-0.198557,-0.951707,0.234156,0.226637,-0.965924,0.125004,Swing,Capture,0.000000,0.000000,-1269438207,36.476470,0,0,0.000000,XBot Walk Neutral,0.188658,Walking,0.811342,0
32,4.429797,0.019780,1.33641,0.93317,0.05576,0.00000,0.11151,-0.01532,0,1,1,1785933915,1,-0.095862,0.011487,-0.023958,0.117559,0.027792,-0.045200,0.000000,0.110940,-0.198588,-0.960185,0.196490,0.220120,-0.960034,0.172864,Swing,Stance,0.000000,0.000000,-1269438207,36.495340,0,0,0.000000,XBot Walk Neutral,0.254766,Walking,0.745234,0
33,4.445643,0.015846,1.22083,0.94381,0.08872,0.00000,0.17745,-0.01287,0,1,1,1785933915,1,-0.093441,0.015966,-0.043804,0.117407,0.021468,-0.013509,0.000000,0.174042,-0.200642,-0.966782,0.158353,0.211715,-0.953771,0.213301,Swing,Stance,0.000000,0.000000,-1269438207,36.521650,0,0,0.000000,XBot Walk Neutral,0.331798,Walking,0.668202,0
34,4.462672,0.017029,1.10463,0.95376,0.11513,0.00000,0.23027,-0.01066,0,1,1,1785933915,1,-0.092209,0.019368,-0.057451,0.116695,0.017129,0.007112,0.000000,0.222200,-0.205261,-0.969609,0.133142,0.206560,-0.951105,0.229637,Swing,Stance,0.000000,0.000000,-1269438207,36.544880,0,0,0.000000,XBot Walk Neutral,0.389584,Walking,0.610416,0
35,4.483123,0.020452,0.97646,0.96375,0.08675,0.00000,0.17350,-0.00843,0,0,1,1785933915,1,-0.091515,0.022447,-0.070528,0.113930,0.011781,0.036369,0.000000,0.000000,-0.209571,-0.971608,0.109812,0.198162,-0.947552,0.250753,Swing,Swing,0.000000,0.120000,-1269438207,36.572610,0,0,0.000000,XBot Walk Neutral,0.447686,Walking,0.552314,0
36,4.500271,0.017148,0.87883,0.97064,0.05267,0.00000,0.10533,-0.00617,0,0,1,1785933915,1,-0.090025,0.025583,-0.083378,0.110557,0.007128,0.066128,0.000000,0.000000,-0.218587,-0.971184,0.094980,0.191129,-0.945758,0.262700,Swing,Swing,0.000000,0.099549,-1269438207,36.610400,0,0,0.000000,XBot Walk Neutral,0.511768,Walking,0.488232,0
37,4.518120,0.017849,0.78646,0.97655,0.02409,0.00000,0.04817,-0.00466,0,0,1,1785933915,1,-0.090371,0.029578,-0.091882,0.108545,0.004156,0.083544,0.000000,0.000000,-0.231845,-0.967291,0.102939,0.187386,-0.946486,0.262774,Swing,Swing,0.000000,0.082401,-1269438207,36.645610,0,0,0.000000,XBot Walk Neutral,0.560585,Walking,0.439415,0
38,4.536378,0.018258,0.70109,0.98147,0.00000,0.00000,0.00000,-0.00343,0,0,1,1785933915,1,-0.093007,0.034223,-0.100356,0.108185,0.000575,0.089872,0.000000,0.000000,-0.243785,-0.962636,0.117904,0.187011,-0.946884,0.261606,Swing,Swing,0.000000,0.064552,-1269438207,36.686470,0,0,0.000000,XBot Walk Neutral,0.606772,Walking,0.393229,0
39,4.554249,0.017871,0.62582,0.98534,0.00000,0.00000,0.00000,-0.00247,0,0,1,1785933915,1,-0.096066,0.036231,-0.109131,0.108249,-0.004616,0.079587,0.000000,0.000000,-0.248358,-0.961765,0.115438,0.184608,-0.947754,0.260159,Swing,Swing,0.000000,0.046294,-1269438207,36.733150,0,0,0.000000,XBot Walk Neutral,0.649454,Walking,0.350546,0
40,4.573957,0.019708,0.55150,0.98873,0.00000,0.00000,0.00000,-0.00178,0,0,1,1785933915,1,-0.098769,0.047187,-0.113991,0.108125,-0.000374,0.063564,0.000000,0.000000,-0.254341,-0.959647,0.119948,0.182321,-0.952785,0.242815,Swing,Swing,0.000000,0.028423,-1269438207,36.784010,0,0,0.000000,XBot Walk Neutral,0.687091,Walking,0.312909,0
41,4.591978,0.018021,0.49084,0.99117,0.00000,0.00000,0.00000,-0.00123,0,0,1,1785933915,1,-0.101595,0.063316,-0.106340,0.108259,0.003479,0.047696,0.000000,0.000000,-0.267750,-0.943672,0.194406,0.184338,-0.959236,0.214211,Swing,Swing,0.000000,0.008715,-1269438207,36.847060,0,0,0.000000,XBot Walk Neutral,0.724248,Walking,0.275752,0
42,4.610569,0.018591,0.43487,0.99315,0.00000,0.00000,0.00000,-0.00087,0,0,1,1785933915,1,-0.104429,0.069103,-0.089425,0.105436,0.005430,0.035145,0.000000,0.000000,-0.272035,-0.924712,0.266280,0.179371,-0.965658,0.187966,Swing,Swing,0.000000,0.000000,-1269438207,36.911130,0,0,0.000000,XBot Walk Neutral,0.754580,Walking,0.245420,0
43,4.630552,0.019984,0.38148,0.99481,0.00000,0.00000,0.00000,-0.00060,0,0,1,1785933915,1,-0.107779,0.066089,-0.063399,0.101508,0.005424,0.016056,0.000000,0.000000,-0.270556,-0.903562,0.332228,0.173932,-0.975881,0.131921,Swing,Swing,0.000000,0.000000,-1269438207,36.984760,0,0,0.000000,XBot Walk Neutral,0.782564,Walking,0.217436,0
44,4.650084,0.019531,0.33538,0.99605,0.00000,0.00000,0.00000,-0.00041,0,0,1,1785933915,1,-0.110380,0.056054,-0.039987,0.099363,0.004686,0.001134,0.000000,0.000000,-0.266579,-0.892673,0.363416,0.171797,-0.981121,0.088814,Swing,Swing,0.000000,0.000000,-1269438207,37.073480,0,0,0.000000,XBot Walk Neutral,0.809262,Walking,0.190738,0
45,4.667630,0.017547,0.29856,0.99692,0.03255,0.06510,0.00000,-0.00564,1,0,1,1785933915,1,-0.113660,0.044361,-0.026878,0.099886,0.000770,-0.011249,0.193745,0.000000,-0.266832,-0.890903,0.367551,0.175936,-0.982493,0.061264,Capture,Swing,0.000000,0.000000,-1269438207,37.170260,0,0,0.000000,XBot Walk Neutral,0.832311,Walking,0.167689,0
46,4.687365,0.019735,0.26178,0.99768,0.06180,0.12359,0.00000,-0.01536,1,0,1,1785933915,1,-0.112621,0.041753,-0.032449,0.102029,-0.004159,-0.020806,0.170076,0.000000,-0.270384,-0.891532,0.363406,0.181165,-0.982302,0.047569,Stance,Swing,0.000000,0.000000,-1269438207,37.266050,0,0,0.000000,XBot Walk Neutral,0.850722,Walking,0.149278,0
47,4.706878,0.019513,0.22974,0.99824,0.02891,0.05781,0.00000,-0.02808,0,0,1,1785933915,1,-0.110720,0.044925,-0.042958,0.103548,-0.005521,-0.017986,0.000000,0.000000,-0.268104,-0.894765,0.357095,0.182743,-0.980380,0.073890,Swing,Swing,0.120000,0.000000,-1269438207,37.385940,0,0,0.000000,XBot Walk Neutral,0.869109,Walking,0.130891,0
48,4.723822,0.016944,0.20543,0.99862,0.00000,0.00000,0.00000,-0.03388,0,0,1,1785933915,1,-0.106219,0.042355,-0.056136,0.103508,-0.005825,0.008777,0.000000,0.000000,-0.259811,-0.913059,0.314358,0.179420,-0.973955,0.138638,Swing,Swing,0.100488,0.000000,-1269438207,37.517370,0,0,0.000000,XBot Walk Neutral,0.885129,Walking,0.114871,0
49,4.745707,0.021885,0.17889,0.99900,0.00000,0.00000,0.00000,-0.03215,0,0,1,1785933915,1,-0.104101,0.043147,-0.065927,0.103211,-0.008230,0.029291,0.000000,0.000000,-0.263929,-0.920111,0.289374,0.177129,-0.971897,0.155056,Swing,Swing,0.083543,0.000000,-1269438207,37.641740,0,0,0.000000,XBot Walk Neutral,0.897285,Walking,0.102715,0
50,4.761629,0.015923,0.16275,0.99188,0.00000,0.00000,0.00000,-0.02646,0,0,1,1785933915,1,-0.106536,0.052009,-0.074546,0.103653,-0.006490,0.025505,0.000000,0.000000,-0.270941,-0.917896,0.289927,0.177517,-0.971938,0.154350,Swing,Swing,0.061659,0.000000,-1269438207,37.819810,0,0,0.000000,XBot Walk Neutral,0.910556,Walking,0.089444,0
51,4.778612,0.016983,0.14825,0.97319,0.00000,0.00000,0.00000,-0.02182,0,0,1,1785933915,1,-0.107720,0.057381,-0.064122,0.101659,-0.003382,0.016682,0.000000,0.000000,-0.270867,-0.904091,0.330531,0.174149,-0.975605,0.133668,Swing,Swing,0.045736,0.000000,-1269438207,37.957490,0,0,0.000000,XBot Walk Neutral,0.918624,Walking,0.081376,0
52,4.797220,0.018608,0.13531,0.94658,0.00000,0.00000,0.00000,-0.01723,0,0,1,1785933915,1,-0.109687,0.052334,-0.048334,0.100321,-0.002068,0.006068,0.000000,0.000000,-0.268314,-0.896633,0.352216,0.173313,-0.979440,0.103243,Swing,Swing,0.028753,0.000000,-1269438207,38.111290,0,0,0.000000,XBot Walk Neutral,0.925875,Walking,0.074125,0
53,4.814694,0.017474,0.12565,0.92002,0.00000,0.00000,0.00000,-0.01296,0,0,1,1785933915,1,-0.110850,0.052575,-0.046134,0.101827,-0.001165,-0.003095,0.000000,0.000000,-0.267492,-0.895316,0.356172,0.177502,-0.980234,0.087375,Swing,Swing,0.010146,0.000000,-1269438207,38.285710,0,0,0.000000,XBot Walk Neutral,0.932347,Walking,0.067653,0
54,4.834795,0.020101,0.11699,0.89062,0.00000,0.00000,0.00000,-0.00973,0,0,1,1785933915,1,-0.108418,0.056780,-0.053526,0.102390,0.002490,0.003484,0.000000,0.000000,-0.265968,-0.901736,0.340784,0.177329,-0.977201,0.116757,Swing,Swing,0.000000,0.000000,-1269438207,38.452900,0,0,0.000000,XBot Walk Neutral,0.937177,Walking,0.062823,0
55,4.862868,0.028073,0.11365,0.85466,0.00000,0.00000,0.00000,-0.00688,0,0,1,1785933915,1,-0.105953,0.057531,-0.062912,0.102258,0.002235,0.022624,0.000000,0.000000,-0.267438,-0.911379,0.312836,0.175324,-0.974355,0.141045,Swing,Swing,0.000000,0.000000,-1269438207,38.647850,0,0,0.000000,XBot Walk Neutral,0.941503,Walking,0.058497,0
56,4.883764,0.020896,0.11716,0.83261,0.00000,0.00000,0.00000,-0.00414,0,0,1,1785933915,1,-0.107612,0.064536,-0.065617,0.102004,0.003814,0.018024,0.000000,0.000000,-0.271599,-0.905530,0.325960,0.174692,-0.975007,0.137272,Swing,Swing,0.000000,0.000000,-1269438207,38.913970,0,0,0.000000,XBot Walk Neutral,0.943173,Walking,0.056827,0
57,4.900065,0.016301,0.12224,0.81817,0.00000,0.00000,0.00000,-0.00280,0,0,1,1785933915,1,-0.109333,0.059883,-0.051085,0.100460,0.004036,0.007985,0.000000,0.000000,-0.269000,-0.897382,0.349779,0.173179,-0.978909,0.108380,Swing,Swing,0.000000,0.000000,-1269438207,39.103260,0,0,0.000000,XBot Walk Neutral,0.941422,Walking,0.058578,0
58,4.919198,0.019133,0.12911,0.80399,0.00000,0.00000,0.00000,-0.00205,0,0,1,1785933915,1,-0.111020,0.056516,-0.046477,0.101356,0.002695,0.000319,0.000000,0.000000,-0.267746,-0.895420,0.355718,0.176265,-0.979887,0.093550,Swing,Swing,0.000000,0.000000,-1269438207,39.244460,0,0,0.000000,XBot Walk Neutral,0.938878,Walking,0.061122,0
59,4.937316,0.018118,0.13656,0.79303,0.00000,0.00000,0.00000,-0.00141,0,0,1,1785933915,1,-0.109439,0.060215,-0.050876,0.102413,0.005175,-0.001329,0.000000,0.000000,-0.266974,-0.897986,0.349781,0.177979,-0.978702,0.102303,Swing,Swing,0.000000,0.000000,-1269438207,39.401600,0,0,0.000000,XBot Walk Neutral,0.935443,Walking,0.064557,0
60,4.953384,0.016068,0.14394,0.78503,0.00000,0.00000,0.00000,-0.00099,0,0,1,1785933915,1,-0.106739,0.059476,-0.058525,0.102392,0.006516,0.013754,0.000000,0.000000,-0.264651,-0.909191,0.321452,0.176416,-0.974812,0.136452,Swing,Swing,0.000000,0.000000,-1269438207,39.543000,0,0,0.000000,XBot Walk Neutral,0.931721,Walking,0.068279,0
61,4.969644,0.016260,0.15247,0.77835,0.00000,0.00000,0.00000,-0.00072,0,0,1,1785933915,1,-0.105479,0.059009,-0.064712,0.102692,0.004327,0.025904,0.000000,0.000000,-0.267145,-0.914149,0.304902,0.176035,-0.973468,0.146192,Swing,Swing,0.000000,0.000000,-1269438207,39.662790,0,0,0.000000,XBot Walk Neutral,0.928030,Walking,0.071970,0
62,4.988414,0.018770,0.16376,0.77211,0.00000,0.00000,0.00000,-0.00052,0,0,1,1785933915,1,-0.106580,0.059812,-0.071623,0.103031,0.003669,0.025396,0.000000,0.000000,-0.269106,-0.918550,0.289565,0.176197,-0.972597,0.151692,Swing,Swing,0.000000,0.000000,-1269438207,39.778300,0,0,0.000000,XBot Walk Neutral,0.923764,Walking,0.076236,0
63,5.008321,0.019907,0.17577,0.76691,0.00000,0.00000,0.00000,-0.00035,0,0,1,1785933915,1,-0.107153,0.066352,-0.069544,0.102628,0.005347,0.020839,0.000000,0.000000,-0.271925,-0.909088,0.315620,0.175650,-0.973638,0.145519,Swing,Swing,0.000000,0.000000,-1269438207,39.904080,0,0,0.000000,XBot Walk Neutral,0.918119,Walking,0.081881,0
64,5.027284,0.018963,0.18527,0.76306,0.00000,0.00000,0.00000,-0.00023,0,0,1,1785933915,1,-0.108790,0.063689,-0.055018,0.100539,0.005290,0.010746,0.000000,0.000000,-0.270343,-0.897844,0.347549,0.172543,-0.978161,0.115891,Swing,Swing,0.000000,0.000000,-1269438207,40.030030,0,0,0.000000,XBot Walk Neutral,0.912117,Walking,0.087883,0
65,5.044987,0.017703,0.19832,0.76023,0.00000,0.00000,0.00000,-0.00016,0,0,1,1785933915,1,-0.110841,0.055670,-0.042480,0.100263,0.004461,0.001657,0.000000,0.000000,-0.266807,-0.895294,0.356738,0.174191,-0.980357,0.092510,Swing,Swing,0.000000,0.000000,-1269438207,40.144900,0,0,0.000000,XBot Walk Neutral,0.907365,Walking,0.092635,0
66,5.059916,0.014930,0.21304,0.75831,0.00000,0.00000,0.00000,-0.00011,0,0,1,1785933915,1,-0.112488,0.052559,-0.038716,0.101532,0.002436,-0.007869,0.000000,0.000000,-0.265601,-0.892812,0.363790,0.178093,-0.981141,0.075138,Swing,Swing,0.000000,0.000000,-1269438207,40.246480,0,0,0.000000,XBot Walk Neutral,0.900843,Walking,0.099158,0
67,5.076335,0.016418,0.23316,0.75678,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.111686,0.055706,-0.041122,0.102538,0.004692,-0.014082,0.000000,0.000000,-0.265529,-0.894014,0.360879,0.180248,-0.981292,0.067656,Swing,Swing,0.000000,0.000000,-1269438207,40.327430,0,0,0.000000,XBot Walk Neutral,0.893478,Walking,0.106522,0
68,5.095716,0.019381,0.26854,0.75643,0.00000,0.00000,0.00000,-0.00006,0,0,1,1785933915,1,-0.109942,0.057018,-0.045225,0.103561,0.006527,-0.011789,0.000000,0.000000,-0.263181,-0.897908,0.352840,0.181919,-0.979174,0.090133,Swing,Swing,0.000000,0.000000,-1269438207,40.410310,0,0,0.000000,XBot Walk Neutral,0.883420,Walking,0.116580,0
