frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
10,1.375661,0.022528,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.308727,0.109461,-0.149386,0.372280,0.389011,-0.153469,-0.567832,-0.780596,-0.261220,0.949890,0.291614,-0.112564,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.96328,-0.00284,0.27291
11,1.397653,0.021993,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.316326,0.125999,-0.142714,0.391337,0.360824,-0.166443,-0.453790,-0.839981,-0.297501,0.964700,0.154805,-0.213047,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.63462,-0.00312,0.22593
12,1.421089,0.023436,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.311928,0.131936,-0.141854,0.420288,0.339431,-0.168701,-0.395403,-0.861090,-0.319658,0.944299,-0.013610,-0.328807,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.54202,-0.00236,0.18146
13,1.443144,0.022054,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.306386,0.133349,-0.143523,0.435038,0.327669,-0.160486,-0.359533,-0.870981,-0.334855,0.886312,-0.173648,-0.429298,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.96561,0.00114,0.16386
14,1.461878,0.018735,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1,-0.303285,0.132152,-0.146334,0.435353,0.325642,-0.150194,-0.350001,-0.871992,-0.342240,0.828701,-0.275760,-0.487044,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.38210,0.00659,0.14030
15,1.480508,0.018630,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.283865,0.120456,-0.151882,0.397808,0.256117,-0.179587,-0.289956,-0.890877,-0.349662,0.824782,-0.325081,-0.462664,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.26399,0.00992,0.13522
16,1.502670,0.022161,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.247743,0.103032,-0.164504,0.373578,0.221067,-0.186612,-0.185924,-0.911123,-0.367814,0.778017,-0.406215,-0.479249,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.74109,0.01078,0.09894
17,1.525800,0.023130,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.188770,0.081480,-0.177540,0.340035,0.185147,-0.196050,-0.023978,-0.925749,-0.377377,0.715359,-0.488421,-0.499706,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.87123,0.01015,0.00329
18,1.549991,0.024191,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.118139,0.065634,-0.183619,0.302765,0.157021,-0.207803,0.159514,-0.916984,-0.365644,0.647710,-0.553932,-0.523098,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.77590,0.00869,-0.18634
19,1.570430,0.020439,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.043802,0.059414,-0.180145,0.266422,0.138336,-0.220509,0.340625,-0.880617,-0.329377,0.582321,-0.599486,-0.549108,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.35079,0.00696,-0.41576
20,1.587940,0.017511,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.014602,0.061671,-0.171258,0.243693,0.130934,-0.230003,0.470924,-0.834139,-0.287129,0.540585,-0.620617,-0.567981,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.18352,0.00559,-0.56260
21,1.606522,0.018582,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.041808,0.067189,-0.162315,0.233004,0.137200,-0.239814,0.542476,-0.804107,-0.243170,0.562994,-0.595546,-0.573030,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.81534,0.00456,-0.66584
22,1.630399,0.023877,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.079190,0.075114,-0.136177,0.224773,0.148918,-0.249476,0.643920,-0.749847,-0.151979,0.599073,-0.558316,-0.573930,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,2.23146,0.00363,-0.75105
23,1.652473,0.022074,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.118769,0.092091,-0.096423,0.217413,0.173178,-0.259647,0.756081,-0.654246,-0.017419,0.666058,-0.484902,-0.566778,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,2.24812,0.00266,-0.82690
24,1.671592,0.019118,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.145768,0.113442,-0.060479,0.211187,0.200654,-0.264821,0.831488,-0.546023,0.102408,0.729311,-0.403252,-0.552715,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.97162,0.00197,-0.87830
25,1.692794,0.021202,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.162398,0.134386,-0.033022,0.205405,0.225602,-0.265679,0.874841,-0.444807,0.191835,0.777545,-0.328671,-0.536096,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.66425,0.00151,-0.91285
26,1.713150,0.020357,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.174729,0.158208,-0.007639,0.198493,0.252229,-0.263162,0.902285,-0.333332,0.273443,0.821016,-0.247731,-0.514357,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,1.34019,0.00112,-0.94284
27,1.735435,0.022285,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181945,0.180092,0.011739,0.191660,0.275446,-0.258270,0.913270,-0.232975,0.334157,0.852921,-0.176475,-0.491308,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,1.08290,0.00083,-0.96500
28,1.754518,0.019083,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.186260,0.201878,0.028080,0.184497,0.297613,-0.251197,0.913531,-0.134539,0.383875,0.878522,-0.106570,-0.465662,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.87336,0.00060,-0.98344
29,1.772250,0.017732,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187880,0.218244,0.038733,0.178738,0.313748,-0.244537,0.907635,-0.061364,0.415251,0.894073,-0.054440,-0.444601,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.74962,0.00045,-0.99547
30,1.792649,0.020399,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188279,0.231480,0.046438,0.173815,0.326529,-0.238282,0.899336,-0.002589,0.437251,0.904428,-0.011906,-0.426461,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.67421,0.00034,-1.00422
31,1.823774,0.031124,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187942,0.244523,0.053385,0.168863,0.338838,-0.231350,0.888051,0.054995,0.456444,0.913042,0.029395,-0.406806,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.62555,0.00025,-1.01200
32,1.844580,0.020806,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.186599,0.260463,0.061106,0.162693,0.353552,-0.221752,0.870022,0.124915,0.476926,0.921278,0.080522,-0.380478,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.61044,0.00015,-1.02039
33,1.864375,0.019796,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.185513,0.268864,0.064882,0.159453,0.361178,-0.216219,0.858573,0.161476,0.486598,0.924836,0.106957,-0.365020,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.62387,0.00011,-1.02426
34,1.886084,0.021709,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.184499,0.275421,0.067771,0.156907,0.367053,-0.211563,0.848632,0.189915,0.493717,0.927098,0.128188,-0.352218,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.64574,0.00008,-1.02702
35,1.905348,0.019264,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183433,0.281320,0.070348,0.154628,0.372291,-0.207121,0.838871,0.215423,0.499889,0.928832,0.147425,-0.339907,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.67489,0.00006,-1.02925
36,1.928547,0.023199,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182563,0.285581,0.072248,0.153008,0.376047,-0.203709,0.831258,0.233814,0.504323,0.929956,0.161483,-0.330310,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.70220,0.00004,-1.03072
37,1.949983,0.021435,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181595,0.289730,0.074157,0.151472,0.379694,-0.200183,0.823299,0.251708,0.508746,0.930972,0.175409,-0.320192,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.73457,0.00003,-1.03201
38,1.967671,0.017689,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180783,0.292802,0.075650,0.150381,0.382386,-0.197400,0.816981,0.264960,0.512191,0.931713,0.185891,-0.312018,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.76237,0.00002,-1.03286
39,1.988136,0.020465,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180161,0.294856,0.076734,0.149691,0.384161,-0.195410,0.812494,0.273862,0.514639,0.932259,0.192963,-0.306037,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.78327,0.00002,-1.03338
40,2.009530,0.021394,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179520,0.296838,0.077862,0.149083,0.385855,-0.193386,0.807917,0.282505,0.517166,0.932831,0.199899,-0.299778,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.80512,0.00001,-1.03382
41,2.026187,0.016657,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178931,0.298552,0.078923,0.148637,0.387277,-0.191546,0.803756,0.289960,0.519519,0.933396,0.205918,-0.293888,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.82516,0.00001,-1.03416
42,2.046214,0.020027,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178537,0.299669,0.079671,0.148418,0.388180,-0.190298,0.800915,0.294793,0.521184,0.933815,0.209884,-0.289722,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.83882,0.00001,-1.03436
43,2.069972,0.023757,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178112,0.300827,0.080513,0.148252,0.389102,-0.188946,0.797815,0.299820,0.523068,0.934299,0.214082,-0.285053,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.85322,0.00000,-1.03455
44,2.090341,0.020370,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177710,0.301906,0.081356,0.148166,0.389933,-0.187604,0.794795,0.304517,0.524948,0.934817,0.218098,-0.280269,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.86766,0.00000,-1.03470
45,2.112518,0.022177,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177428,0.302652,0.081977,0.148148,0.390498,-0.186620,0.792657,0.307717,0.526314,0.935225,0.220914,-0.276680,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.87867,0.00000,-1.03487
46,2.130787,0.018269,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177179,0.303288,0.082556,0.148172,0.390972,-0.185702,0.790748,0.310484,0.527559,0.935635,0.223417,-0.273262,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.88954,0.00000,-1.03519
47,2.151907,0.021120,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177040,0.303652,0.082929,0.148217,0.391218,-0.185102,0.789635,0.312074,0.528287,0.935938,0.224882,-0.271012,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.89720,0.00000,-1.03547
48,2.178736,0.026829,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176919,0.303984,0.083320,0.148313,0.391429,-0.184496,0.788541,0.313532,0.529057,0.936281,0.226302,-0.268637,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.90458,0.00000,-1.03575
49,2.200429,0.021692,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176867,0.304237,0.083690,0.148465,0.391566,-0.183915,0.787677,0.314611,0.529703,0.936652,0.227546,-0.266283,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.91181,0.00000,-1.03603
50,2.220079,0.019650,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176906,0.304291,0.083904,0.148673,0.391492,-0.183639,0.787418,0.314838,0.529952,0.936931,0.227919,-0.264977,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.91619,0.00000,-1.03622
51,2.242429,0.022350,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176969,0.304276,0.084058,0.148911,0.391378,-0.183473,0.787343,0.314757,0.530112,0.937167,0.228101,-0.263986,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.91926,0.00000,-1.03638
52,2.271224,0.028795,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177113,0.304125,0.084127,0.149193,0.391125,-0.183432,0.787709,0.314081,0.529969,0.937390,0.227815,-0.263440,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92191,0.00000,-1.03653
53,2.294030,0.022806,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177407,0.303807,0.084063,0.149521,0.390768,-0.183558,0.788553,0.312590,0.529596,0.937561,0.227112,-0.263439,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92431,0.00000,-1.03667
54,2.313438,0.019408,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177495,0.303753,0.084060,0.149630,0.390674,-0.183592,0.788698,0.312286,0.529560,0.937606,0.226988,-0.263386,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92560,0.00000,-1.03672
55,2.335107,0.021669,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177519,0.303797,0.084089,0.149641,0.390706,-0.183571,0.788601,0.312428,0.529621,0.937603,0.227145,-0.263261,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92640,0.00000,-1.03674
56,2.356574,0.021467,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177962,0.303064,0.083564,0.149824,0.389952,-0.184157,0.790959,0.309247,0.527968,0.937651,0.224360,-0.265468,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92704,0.00000,-1.03674
57,2.374012,0.017438,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178432,0.302296,0.083012,0.150087,0.389143,-0.184847,0.793369,0.305879,0.526312,0.937670,0.221426,-0.267853,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92750,0.00000,-1.03674
58,2.398079,0.024067,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178845,0.301637,0.082536,0.150337,0.388439,-0.185479,0.795395,0.302937,0.524953,0.937654,0.218897,-0.269981,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92776,0.00000,-1.03673
59,2.415730,0.017652,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179443,0.300637,0.081821,0.150689,0.387337,-0.186460,0.798415,0.298520,0.522895,0.937590,0.214922,-0.273375,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92803,0.00000,-1.03671
60,2.431915,0.016185,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179900,0.299868,0.081273,0.150956,0.386483,-0.187227,0.800709,0.295107,0.521323,0.937515,0.211825,-0.276038,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92816,0.00000,-1.03670
61,2.453068,0.021153,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180353,0.299102,0.080694,0.151176,0.385639,-0.188020,0.803021,0.291695,0.519684,0.937370,0.208709,-0.278887,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92825,0.00000,-1.03669
62,2.471756,0.018687,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180942,0.298061,0.079904,0.151427,0.384492,-0.189083,0.806152,0.287117,0.517381,0.937135,0.204428,-0.282823,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92834,0.00000,-1.03668
63,2.491358,0.019603,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181474,0.297056,0.079151,0.151601,0.383382,-0.190093,0.809158,0.282762,0.515080,0.936862,0.200204,-0.286719,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92841,0.00000,-1.03668
64,2.509000,0.017642,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182074,0.296052,0.078356,0.151809,0.382252,-0.191174,0.812178,0.278290,0.512758,0.936494,0.196005,-0.290793,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92846,0.00000,-1.03668
65,2.527044,0.018044,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182643,0.295180,0.077638,0.152018,0.381267,-0.192166,0.814801,0.274326,0.510730,0.936102,0.192401,-0.294441,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92849,0.00000,-1.03668
66,2.546976,0.019932,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183240,0.294255,0.076852,0.152159,0.380221,-0.193221,0.817643,0.270145,0.508412,0.935613,0.188482,-0.298503,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92853,0.00000,-1.03669
67,2.569699,0.022723,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183901,0.293215,0.075963,0.152283,0.379046,-0.194396,0.820814,0.265476,0.505755,0.935011,0.184081,-0.303100,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92856,0.00000,-1.03670
68,2.590670,0.020971,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.184751,0.292191,0.074967,0.152463,0.377870,-0.195743,0.824080,0.260612,0.502965,0.934186,0.179824,-0.308157,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92856,0.00000,-1.03668
69,2.615011,0.024340,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.185524,0.291288,0.074025,0.152620,0.376828,-0.196977,0.827005,0.256275,0.500386,0.933367,0.176077,-0.312765,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92855,0.00000,-1.03666
70,2.638141,0.023130,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.186391,0.290293,0.072906,0.152781,0.375673,-0.198390,0.830292,0.251456,0.497379,0.932357,0.171925,-0.318046,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92854,0.00000,-1.03664
71,2.658920,0.020778,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187060,0.289378,0.071859,0.152897,0.374628,-0.199681,0.833230,0.247141,0.494620,0.931389,0.168095,-0.322893,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92853,0.00000,-1.03661
72,2.682786,0.023866,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187571,0.288604,0.070973,0.152982,0.373793,-0.200805,0.835635,0.243505,0.492362,0.930490,0.164978,-0.327062,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92850,0.00000,-1.03659
73,2.703644,0.020858,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188059,0.287757,0.070013,0.153046,0.372921,-0.202050,0.838170,0.239581,0.489971,0.929440,0.161655,-0.331676,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92850,0.00000,-1.03659
74,2.723457,0.019813,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188338,0.287058,0.069288,0.153049,0.372250,-0.203057,0.840112,0.236480,0.488148,0.928559,0.158931,-0.335440,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92852,0.00000,-1.03660
75,2.747211,0.023754,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188542,0.286444,0.068639,0.152997,0.371718,-0.203954,0.841781,0.233786,0.486568,0.927718,0.156633,-0.338831,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92855,0.00000,-1.03663
76,2.767379,0.020168,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188710,0.285775,0.067910,0.152868,0.371203,-0.204953,0.843577,0.230874,0.484846,0.926709,0.154206,-0.342683,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92857,0.00000,-1.03665
77,2.789170,0.021791,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188716,0.285256,0.067391,0.152614,0.370871,-0.205648,0.844888,0.228784,0.483552,0.925915,0.152321,-0.345659,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92858,0.00000,-1.03666
78,2.813998,0.024828,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188702,0.284795,0.066835,0.152308,0.370684,-0.206337,0.846113,0.226887,0.482303,0.925045,0.150865,-0.348615,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92858,0.00000,-1.03666
79,2.833195,0.019197,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188656,0.284415,0.066217,0.151919,0.370718,-0.207023,0.847202,0.225285,0.481140,0.924058,0.150087,-0.351556,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92856,0.00000,-1.03664
80,2.854339,0.021144,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188537,0.284247,0.065844,0.151585,0.370910,-0.207398,0.847736,0.224653,0.480495,0.923412,0.150038,-0.353270,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92855,0.00000,-1.03662
81,2.882854,0.028515,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188354,0.284124,0.065516,0.151210,0.371146,-0.207725,0.848166,0.224266,0.479916,0.922786,0.150070,-0.354886,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92853,0.00000,-1.03660
82,2.906020,0.023166,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187985,0.284118,0.065298,0.150702,0.371539,-0.207948,0.848290,0.224606,0.479539,0.922180,0.150430,-0.356307,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92852,0.00000,-1.03658
83,2.925500,0.019480,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187648,0.284366,0.065275,0.150317,0.372051,-0.207953,0.847840,0.225898,0.479727,0.921856,0.151501,-0.356693,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92852,0.00000,-1.03659
84,2.944709,0.019209,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187372,0.284783,0.065355,0.150048,0.372649,-0.207849,0.847007,0.227778,0.480310,0.921684,0.153125,-0.356442,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92852,0.00000,-1.03660
