frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
87,6.111604,0.006286,0.50436,0.81938,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.094973,0.028106,-0.127443,0.102220,0.017355,0.149067,0.483798,0.000000,0.197551,-0.980097,-0.019599,0.099032,-0.879007,0.466411,Stance,Swing,0.000000,0.000000
88,6.128641,0.005909,0.59272,0.81698,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.099451,0.028014,-0.132137,0.104121,0.014671,0.136481,0.510304,0.000000,0.220043,-0.974426,-0.045551,0.105446,-0.892170,0.439220,Stance,Swing,0.000000,0.000000
89,6.145636,0.005472,0.69247,0.81825,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.104261,0.026939,-0.138958,0.106396,0.011883,0.121432,0.542565,0.000000,0.242333,-0.967197,-0.076193,0.113313,-0.905691,0.408514,Stance,Swing,0.000000,0.000000
90,6.166012,0.005299,0.82308,0.82400,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.109746,0.026254,-0.145253,0.111865,0.007594,0.102273,0.588401,0.000000,0.268682,-0.954797,-0.127172,0.132881,-0.921793,0.364198,Stance,Swing,0.000000,0.000000
91,6.188789,0.006639,0.98011,0.83510,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.115235,0.024554,-0.154656,0.117784,0.003296,0.078203,0.645909,0.000000,0.298333,-0.935738,-0.188127,0.155544,-0.937083,0.312542,Stance,Swing,0.000000,0.000000
92,6.210064,0.005698,1.13201,0.84896,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.121013,0.023316,-0.164082,0.123251,-0.000324,0.052761,0.711848,0.000000,0.343061,-0.906588,-0.245779,0.179588,-0.950481,0.253642,Stance,Swing,0.000000,0.000000
93,6.226236,0.005598,1.25089,0.86136,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.127976,0.020052,-0.175595,0.126112,-0.003095,0.030561,0.765108,0.000000,0.375333,-0.882703,-0.282772,0.190783,-0.959154,0.208868,Stance,Swing,0.000000,0.000000
94,6.247051,0.005869,1.40622,0.87921,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.135484,0.022151,-0.187528,0.129828,-0.006386,0.002372,0.832079,0.000000,0.413188,-0.846963,-0.334558,0.209410,-0.966872,0.145963,Stance,Swing,0.000000,0.000000
95,6.268312,0.006039,1.55914,0.89860,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.139831,0.026475,-0.196762,0.131918,-0.009231,-0.028227,0.897621,0.000000,0.426053,-0.829113,-0.362009,0.223973,-0.971550,0.076985,Stance,Swing,0.000000,0.000000
96,6.288819,0.005761,1.69569,0.91723,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.140937,0.028275,-0.206286,0.131773,-0.012091,-0.059015,0.958334,0.000000,0.440045,-0.808357,-0.391050,0.232753,-0.972513,0.006691,Stance,Swing,0.000000,0.000000
97,6.306539,0.006078,1.80738,0.93273,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.151521,0.029980,-0.220059,0.132960,-0.015039,-0.089012,1.015205,0.000000,0.450577,-0.790515,-0.414810,0.236764,-0.970191,-0.051694,Stance,Swing,0.000000,0.000000
98,6.330748,0.006936,1.94936,0.95261,0.50000,1.00000,0.00000,0.00000,1,0,1,1785933915,1,0.151629,0.039777,-0.223410,0.129001,-0.003943,-0.128960,1.105348,0.000000,0.457383,-0.773542,-0.438673,0.238969,-0.960888,-0.139959,Stance,Swing,0.000000,0.000000
99,6.347242,0.006034,2.04157,0.96526,0.50000,1.00000,0.00000,-0.00019,1,0,1,1785933915,1,0.156957,0.043544,-0.231835,0.128130,0.003059,-0.159905,1.165909,0.000000,0.465401,-0.758733,-0.455770,0.238546,-0.949442,-0.204100,Stance,Swing,0.000000,0.000000
100,6.367932,0.005252,2.15349,0.98016,0.50000,1.00000,0.00000,-0.00275,1,0,1,1785933915,1,0.158036,0.053140,-0.234302,0.119129,0.018418,-0.189934,1.213931,0.000000,0.470145,-0.744329,-0.474276,0.225886,-0.935844,-0.270504,Stance,Swing,0.000000,0.000000
101,6.388953,0.005850,2.26698,0.99445,0.50000,1.00000,0.00000,-0.00846,1,0,1,1785933915,1,0.159945,0.062047,-0.239054,0.109201,0.031961,-0.213248,1.251921,0.000000,0.476081,-0.728016,-0.493294,0.211044,-0.925653,-0.314050,Stance,Swing,0.000000,0.000000
102,6.410140,0.005961,2.38857,1.00839,0.50000,1.00000,0.00000,-0.01709,1,0,1,1785933915,1,0.162262,0.070570,-0.243277,0.098017,0.044863,-0.230588,1.283316,0.000000,0.483145,-0.709130,-0.513523,0.194688,-0.919612,-0.341190,Stance,Swing,0.000000,0.000000
103,6.426714,0.005701,2.49160,1.01923,0.50000,1.00000,0.00000,-0.02531,1,0,1,1785933915,1,0.170670,0.072653,-0.257302,0.098076,0.049630,-0.250409,1.304956,0.000000,0.492709,-0.689298,-0.531137,0.195437,-0.912414,-0.359591,Stance,Swing,0.000000,0.000000
104,6.448862,0.006271,2.63874,1.03381,0.50000,1.00000,0.00000,-0.03642,1,0,1,1785933915,1,0.171490,0.081032,-0.262589,0.098324,0.051447,-0.238193,1.321739,0.000000,0.499338,-0.673081,-0.545550,0.204935,-0.932789,-0.296491,Stance,Swing,0.000000,0.000000
105,6.471185,0.006650,2.79520,1.04866,0.50000,1.00000,0.00000,-0.04713,1,0,1,1785933915,1,0.173588,0.091267,-0.264901,0.106211,0.047056,-0.207565,1.337475,0.000000,0.509554,-0.658050,-0.554369,0.223612,-0.956352,-0.188120,Stance,Swing,0.000000,0.000000
106,6.487710,0.005889,2.91618,1.05981,0.50000,1.00000,0.00000,-0.05448,1,0,1,1785933915,1,0.180743,0.095777,-0.278049,0.113876,0.043044,-0.201319,1.358326,0.000000,0.517597,-0.641833,-0.565812,0.234494,-0.961789,-0.141334,Stance,Swing,0.000000,0.000000
107,6.510387,0.005839,3.08661,1.07535,0.50000,1.00000,0.00000,-0.06225,1,0,1,1785933915,1,0.182150,0.107361,-0.278951,0.119292,0.034202,-0.153185,1.378600,0.000000,0.527025,-0.628300,-0.572263,0.240569,-0.970622,0.004392,Stance,Swing,0.000000,0.000000
108,6.526926,0.005205,3.21647,1.08692,0.43703,0.87407,0.00000,-0.06674,0,0,1,1785933915,1,0.189253,0.116898,-0.296228,0.125762,0.027360,-0.140290,0.000000,0.000000,0.533124,-0.610325,-0.585903,0.244533,-0.968201,0.052826,Swing,Swing,0.114507,0.000000
109,6.549242,0.005987,3.39875,1.10293,0.31740,0.63479,0.00000,-0.07094,0,0,1,1785933915,1,0.183568,0.123433,-0.289478,0.128803,0.016260,-0.083795,0.000000,0.000000,0.517719,-0.650057,-0.556231,0.238079,-0.954661,0.178720,Swing,Swing,0.092972,0.000000
110,6.565980,0.005700,3.54019,1.11521,0.22282,0.44563,0.00000,-0.07336,0,0,1,1785933915,1,0.182628,0.121606,-0.299124,0.133389,0.009132,-0.065114,0.000000,0.000000,0.497239,-0.668913,-0.552548,0.237843,-0.947634,0.213122,Swing,Swing,0.075948,0.000000
111,6.587029,0.005591,3.72224,1.13092,0.10527,0.21054,0.00000,-0.07554,0,0,1,1785933915,1,0.137446,0.081122,-0.267534,0.130877,-0.000494,-0.002048,0.000000,0.000000,0.382265,-0.785484,-0.486712,0.222507,-0.926326,0.303992,Swing,Swing,0.054789,0.000000
112,6.608991,0.006351,3.91347,1.14743,0.00000,0.00000,0.00000,-0.07522,0,0,1,1785933915,1,0.005805,0.004493,-0.182529,0.125219,-0.006861,0.055294,0.000000,0.000000,0.052545,-0.955128,-0.291497,0.208031,-0.908593,0.362191,Swing,Swing,0.033587,0.000000
113,6.630105,0.005798,4.09652,1.16328,0.00000,0.00000,0.00000,-0.06528,0,0,1,1785933915,1,-0.068602,-0.016993,-0.143172,0.115923,-0.004770,0.117318,0.000000,0.000000,-0.131194,-0.971500,-0.197424,0.192627,-0.888731,0.415995,Swing,Swing,0.011920,0.000000
114,6.646450,0.005714,4.24024,1.17555,0.00000,0.00000,0.00000,-0.05485,0,0,1,1785933915,1,-0.062464,-0.010816,-0.181859,0.112215,0.003785,0.126751,0.000000,0.000000,-0.128802,-0.957855,-0.256755,0.192989,-0.890948,0.411057,Swing,Swing,0.000000,0.000000
115,6.669416,0.006385,4.44265,1.19271,0.00000,0.00000,0.00000,-0.04090,0,0,1,1785933915,1,-0.061628,-0.003637,-0.201711,0.102009,0.014062,0.175219,0.000000,0.000000,-0.145432,-0.953610,-0.263585,0.181300,-0.860896,0.475383,Swing,Swing,0.000000,0.000000
116,6.690577,0.005611,4.62206,1.20808,0.00000,0.00000,0.00000,-0.02937,0,0,1,1785933915,1,-0.057873,0.001078,-0.221684,0.097282,0.011363,0.199225,0.000000,0.000000,-0.140384,-0.945541,-0.293676,0.161380,-0.822542,0.545327,Swing,Swing,0.000000,0.000000
117,6.707159,0.005751,4.75874,1.21976,0.00000,0.00000,0.00000,-0.02248,0,0,1,1785933915,1,-0.052094,0.007757,-0.262397,0.098040,0.008073,0.172998,0.000000,0.000000,-0.121754,-0.919746,-0.373153,0.150665,-0.826591,0.542261,Swing,Swing,0.000000,0.000000
118,6.730478,0.005953,4.94016,1.23542,0.00000,0.00000,0.00000,-0.01512,0,0,1,1785933915,1,-0.049221,0.051534,-0.280513,0.098001,0.012837,0.165712,0.000000,0.000000,-0.129180,-0.915357,-0.381359,0.132639,-0.823214,0.552020,Swing,Swing,0.000000,0.000000
119,6.753171,0.011320,5.10178,1.24960,0.09626,0.00000,0.19251,-0.01367,0,1,1,1785933915,1,-0.058596,0.084667,-0.285297,0.123867,-0.001603,0.021534,0.000000,0.709704,-0.177869,-0.940785,-0.288592,0.199201,-0.949091,0.244021,Swing,Stance,0.000000,0.000000
