frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
10,1.308497,0.016733,0.00000,0.00000,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.366470,0.476172,0.269739,-0.067836,0.104350,0.021708,-0.669085,-0.018306,0.742961,0.131233,-0.949825,-0.283920,InvalidSurface,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.08883,0.00011,-0.05147
11,1.325260,0.016762,0.00000,0.00000,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.355240,0.492451,0.259843,-0.070360,0.080676,0.029952,-0.657492,-0.089426,0.748136,0.064295,-0.970877,-0.230791,InvalidSurface,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.44526,0.00339,-0.24578
12,1.342064,0.016804,0.00000,0.00000,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.345753,0.500394,0.252378,-0.066810,0.051803,0.037123,-0.649098,-0.133348,0.748926,-0.019249,-0.986310,-0.163773,InvalidSurface,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.84699,0.00749,-0.28174
13,1.362700,0.020636,0.00000,0.00000,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.349511,0.486595,0.258226,-0.085669,0.070648,0.047028,-0.648718,-0.146147,0.746864,-0.026051,-0.987746,-0.153883,InvalidSurface,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-3.80032,0.01046,-0.26820
14,1.379709,0.017009,0.00000,0.00000,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.390897,0.442786,0.187575,-0.057227,0.046208,-0.021292,-0.778514,-0.304519,0.548803,0.068175,-0.987747,-0.140389,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-3.22326,0.01135,-0.26493
15,1.394199,0.014490,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.406769,0.395298,0.129681,-0.021390,0.033040,-0.048171,-0.783929,-0.447355,0.430498,0.121126,-0.986713,-0.108290,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-2.85876,0.01086,-0.30818
16,1.411822,0.017623,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.407588,0.349826,0.082956,0.007219,0.025276,-0.056288,-0.749695,-0.552851,0.363748,0.150929,-0.985526,-0.077194,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-2.56642,0.01000,-0.35006
17,1.432474,0.020652,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.392371,0.291105,0.031877,0.035472,0.018777,-0.055425,-0.687456,-0.654081,0.315568,0.172873,-0.984112,-0.040483,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-1.91374,0.00871,-0.44280
18,1.452405,0.019931,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.355662,0.221996,-0.018257,0.059090,0.013901,-0.047310,-0.608831,-0.738521,0.289677,0.185795,-0.982582,-0.003529,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-0.95895,0.00716,-0.57968
19,1.468749,0.016344,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.304378,0.158568,-0.055554,0.074112,0.010933,-0.037308,-0.540204,-0.792463,0.283163,0.190291,-0.981400,0.025345,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-0.02564,0.00577,-0.68286
20,1.483335,0.014586,0.00000,0.00000,0.04086,0.04086,0.00000,0,0,1785933915,1,-0.256846,0.107338,-0.062862,0.067970,0.012936,-0.065724,-0.499966,-0.810946,0.303974,0.152854,-0.987093,-0.047792,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.70348,0.00477,-0.75416
21,1.501120,0.017785,0.00000,0.00000,0.07733,0.07733,-0.00319,0,0,1785933915,1,-0.244617,0.094413,-0.055896,0.060028,0.014030,-0.092689,-0.484040,-0.817600,0.311827,0.118470,-0.985886,-0.118295,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.21331,0.00399,-0.80538
22,1.521815,0.020694,0.00000,0.00000,0.12179,0.12179,-0.01228,0,0,1785933915,1,-0.237502,0.081435,-0.050192,0.049204,0.016543,-0.124356,-0.480960,-0.819864,0.310645,0.078470,-0.976066,-0.202823,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.51076,0.00318,-0.85064
23,1.538830,0.017015,0.00000,0.00000,0.17352,0.17352,-0.02564,0,0,1785933915,1,-0.235521,0.068774,-0.047177,0.037472,0.020234,-0.156651,-0.488564,-0.820258,0.297460,0.037982,-0.956337,-0.289787,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.52244,0.00241,-0.89168
24,1.554746,0.015916,0.00000,0.00000,0.21606,0.21606,-0.03654,0,0,1785933915,1,-0.236462,0.059667,-0.044591,0.028723,0.023080,-0.177226,-0.497201,-0.819430,0.285178,0.009260,-0.938046,-0.346386,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.38838,0.00191,-0.91901
25,1.572523,0.017777,0.00000,0.00000,0.25585,0.25585,-0.04559,0,0,1785933915,1,-0.238120,0.052625,-0.047268,0.021665,0.028177,-0.197627,-0.506245,-0.821901,0.261141,-0.013656,-0.916083,-0.400757,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.21722,0.00153,-0.94018
26,1.587745,0.015222,0.00000,0.00000,0.30029,0.30029,-0.05403,0,0,1785933915,1,-0.239476,0.045454,-0.050923,0.015357,0.033598,-0.215932,-0.512869,-0.826474,0.232179,-0.034296,-0.892477,-0.449788,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,1.02739,0.00119,-0.95957
27,1.606285,0.018540,0.00000,0.00000,0.33835,0.33835,-0.05986,0,0,1785933915,1,-0.239737,0.039743,-0.054895,0.011220,0.037941,-0.228790,-0.514911,-0.832342,0.205118,-0.048257,-0.873616,-0.484218,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.88605,0.00095,-0.97317
28,1.624498,0.018213,0.00000,0.00000,0.38470,0.38470,-0.06541,0,0,1785933915,1,-0.238793,0.033042,-0.059309,0.007262,0.042231,-0.240839,-0.512521,-0.841112,0.172779,-0.062149,-0.853818,-0.516850,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.75150,0.00072,-0.98667
29,1.641948,0.017451,0.00000,0.00000,0.43023,0.43023,-0.06950,0,0,1785933915,1,-0.236062,0.026452,-0.063386,0.004834,0.044792,-0.249006,-0.504285,-0.851883,0.141395,-0.071844,-0.838900,-0.539523,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.65946,0.00055,-0.99724
30,1.659486,0.017538,0.00000,0.00000,0.47386,0.47386,-0.07240,0,0,1785933915,1,-0.231952,0.020170,-0.066987,0.003452,0.046020,-0.254399,-0.491601,-0.863601,0.111905,-0.078625,-0.828087,-0.555059,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.60430,0.00042,-1.00533
31,1.676977,0.017491,0.00000,0.00000,0.51770,0.51770,-0.07454,0,0,1785933915,1,-0.226351,0.013566,-0.068402,0.002866,0.044868,-0.256086,-0.474028,-0.876185,0.087166,-0.083301,-0.823024,-0.561865,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.57286,0.00032,-1.01177
32,1.693066,0.016089,0.00000,0.00000,0.56143,0.56143,-0.07611,0,0,1785933915,1,-0.219453,0.007284,-0.071057,0.003138,0.043546,-0.257421,-0.452815,-0.889600,0.059753,-0.085777,-0.818967,-0.567394,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.55924,0.00025,-1.01684
33,1.711422,0.018356,0.00000,0.00000,0.60165,0.60165,-0.07716,0,0,1785933915,1,-0.212067,0.001566,-0.072866,0.003992,0.041278,-0.257111,-0.430163,-0.902031,0.036043,-0.086549,-0.817902,-0.568811,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.55996,0.00019,-1.02054
34,1.730200,0.018778,0.00000,0.00000,0.64754,0.64754,-0.07802,0,0,1785933915,1,-0.200497,0.000590,-0.073415,0.005437,0.037686,-0.255213,-0.414315,-0.907778,0.065436,-0.086263,-0.819266,-0.566889,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.57291,0.00014,-1.02388
35,1.746322,0.016122,0.00000,0.00000,0.69449,0.69449,-0.07864,0,0,1785933915,1,-0.187638,0.001306,-0.072646,0.007400,0.033140,-0.251885,-0.398139,-0.911171,0.106075,-0.084813,-0.822910,-0.561806,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.59530,0.00011,-1.02652
36,1.764437,0.018115,0.00000,0.00000,0.73479,0.73479,-0.07902,0,0,1785933915,1,-0.176873,0.000603,-0.071644,0.009415,0.028752,-0.248184,-0.379963,-0.916171,0.127513,-0.082802,-0.827321,-0.555593,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.61901,0.00008,-1.02829
37,1.779528,0.015091,0.00000,0.00000,0.78008,0.78008,-0.07932,0,0,1785933915,1,-0.164674,-0.000541,-0.069966,0.011961,0.023338,-0.243070,-0.357407,-0.922178,0.147810,-0.079908,-0.833570,-0.546604,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.64840,0.00006,-1.02987
38,1.794479,0.014951,0.00000,0.00000,0.81781,0.81781,-0.07950,0,0,1785933915,1,-0.154377,-0.001595,-0.067880,0.014260,0.018359,-0.237834,-0.337340,-0.926984,0.164018,-0.077113,-0.839977,-0.537114,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.67300,0.00005,-1.03089
39,1.812135,0.017656,0.00000,0.00000,0.85518,0.85518,-0.07964,0,0,1785933915,1,-0.144071,-0.002516,-0.066170,0.016714,0.013580,-0.232667,-0.316703,-0.931708,0.177822,-0.073962,-0.846138,-0.527806,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.69654,0.00004,-1.03170
40,1.827457,0.015321,0.00000,0.00000,0.89933,0.89933,-0.07975,0,0,1785933915,1,-0.132992,-0.003536,-0.064063,0.019762,0.007768,-0.225945,-0.293792,-0.936522,0.191347,-0.069937,-0.853959,-0.515619,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.72324,0.00003,-1.03244
41,1.841193,0.013737,0.00000,0.00000,0.93763,0.93763,-0.07982,0,0,1785933915,1,-0.125683,-0.004388,-0.062624,0.022526,0.002702,-0.219719,-0.278080,-0.939827,0.198488,-0.066206,-0.860968,-0.504332,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.74511,0.00002,-1.03296
42,1.856584,0.015390,0.00000,0.00000,0.97197,0.97197,-0.07986,0,0,1785933915,1,-0.120852,-0.005137,-0.061657,0.025088,-0.001839,-0.213842,-0.267314,-0.942220,0.201903,-0.062701,-0.867379,-0.493683,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.76360,0.00002,-1.03334
43,1.873334,0.016750,0.00000,0.00000,1.00000,1.00000,-0.07990,0,0,1785933915,1,-0.116945,-0.005743,-0.060590,0.028054,-0.006838,-0.206577,-0.258571,-0.943922,0.205312,-0.057921,-0.875542,-0.479657,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.78271,0.00001,-1.03368
44,1.891243,0.017909,0.00000,0.00000,1.00000,1.00000,-0.07993,0,0,1785933915,1,-0.113984,-0.005621,-0.059892,0.031425,-0.011535,-0.198222,-0.252705,-0.944401,0.210350,-0.050463,-0.885893,-0.461136,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.80142,0.00001,-1.03397
45,1.907039,0.015796,0.00000,0.00000,1.00000,1.00000,-0.07995,0,0,1785933915,1,-0.111939,-0.005536,-0.059371,0.035134,-0.016475,-0.188862,-0.248628,-0.944699,0.213841,-0.042256,-0.896807,-0.440399,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.81925,0.00001,-1.03421
46,1.921631,0.014593,0.00000,0.00000,1.00000,1.00000,-0.07997,0,0,1785933915,1,-0.110774,-0.005487,-0.059067,0.038495,-0.020735,-0.180273,-0.246309,-0.944852,0.215840,-0.034818,-0.906219,-0.421372,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.83323,0.00001,-1.03437
47,1.935952,0.014321,0.00000,0.00000,1.00000,1.00000,-0.07998,0,0,1785933915,1,-0.110047,-0.005454,-0.058867,0.041704,-0.023545,-0.171601,-0.244873,-0.944931,0.217124,-0.024846,-0.917572,-0.396792,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.84481,0.00000,-1.03450
48,1.952008,0.016055,0.00000,0.00000,1.00000,1.00000,-0.07998,0,0,1785933915,1,-0.109545,-0.005444,-0.058624,0.044980,-0.023157,-0.161492,-0.243867,-0.944934,0.218241,-0.006240,-0.935763,-0.352575,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.85493,0.00000,-1.03460
49,1.968707,0.016700,0.00000,0.00000,1.00000,1.00000,-0.07999,0,0,1785933915,1,-0.109163,-0.005427,-0.058515,0.048644,-0.022697,-0.150257,-0.243130,-0.944959,0.218951,0.014183,-0.952898,-0.302959,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.86490,0.00000,-1.03469
50,1.983395,0.014687,0.00000,0.00000,1.00000,1.00000,-0.07999,0,0,1785933915,1,-0.108932,-0.005360,-0.058743,0.052418,-0.022140,-0.138891,-0.242754,-0.945091,0.218800,0.034804,-0.967044,-0.252221,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.87446,0.00000,-1.03481
51,2.000966,0.017571,0.00000,0.00000,1.00000,1.00000,-0.07999,0,0,1785933915,1,-0.108761,-0.005349,-0.058575,0.055760,-0.021748,-0.128530,-0.242431,-0.945020,0.219462,0.052771,-0.976899,-0.207081,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.88236,0.00000,-1.03501
52,2.020649,0.019683,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108611,-0.005350,-0.058412,0.059760,-0.021290,-0.116134,-0.242146,-0.944952,0.220071,0.073557,-0.985337,-0.153951,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.89086,0.00000,-1.03530
53,2.036508,0.015858,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108493,-0.005352,-0.058282,0.064242,-0.020777,-0.102246,-0.241919,-0.944900,0.220543,0.095778,-0.990768,-0.095944,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.89901,0.00000,-1.03561
54,2.052169,0.015661,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108417,-0.005354,-0.058204,0.067863,-0.020364,-0.091049,-0.241768,-0.944875,0.220814,0.112430,-0.992375,-0.050508,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.90449,0.00000,-1.03583
55,2.069456,0.017287,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108370,-0.005352,-0.058159,0.071428,-0.019956,-0.080002,-0.241679,-0.944858,0.220985,0.127920,-0.991759,-0.007077,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.90904,0.00000,-1.03601
56,2.084588,0.015132,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108330,-0.005353,-0.058125,0.075365,-0.019508,-0.067806,-0.241606,-0.944845,0.221120,0.143940,-0.988821,0.038919,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.91318,0.00000,-1.03617
57,2.099353,0.014765,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108304,-0.005352,-0.058106,0.078810,-0.019111,-0.057133,-0.241560,-0.944838,0.221202,0.157018,-0.984560,0.077377,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.91614,0.00000,-1.03630
58,2.118090,0.018737,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108274,-0.005352,-0.058084,0.082184,-0.018729,-0.046708,-0.241501,-0.944834,0.221283,0.168945,-0.979105,0.113184,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.91852,0.00000,-1.03640
59,2.131800,0.013710,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108254,-0.005351,-0.058073,0.086455,-0.018241,-0.033490,-0.241467,-0.944830,0.221337,0.182838,-0.970685,0.156013,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.92093,0.00000,-1.03649
60,2.154757,0.022958,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108245,-0.005352,-0.058070,0.089577,-0.017882,-0.023821,-0.241443,-0.944837,0.221335,0.192135,-0.963691,0.185429,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.92234,0.00000,-1.03653
61,2.172554,0.017796,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108226,-0.005350,-0.058061,0.094381,-0.017338,-0.008970,-0.241276,-0.944856,0.221434,0.205039,-0.951987,0.227333,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.92417,0.00000,-1.03660
62,2.187382,0.014828,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108218,-0.005351,-0.058058,0.097100,-0.017028,-0.000563,-0.241264,-0.944854,0.221455,0.211587,-0.945034,0.249282,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.92522,0.00000,-1.03663
63,2.204382,0.017001,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108214,-0.005346,-0.058058,0.098690,-0.016848,0.004360,-0.241257,-0.944854,0.221462,0.215163,-0.940912,0.261515,Stance,Stance,-1269438207,0.000000,MagicCast,DefaultContact,0.92592,0.00000,-1.03666
64,2.221950,0.017568,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.108209,-0.005346,-0.058057,0.099931,-0.016708,0.008195,-0.241245,-0.944857,0.221465,0.217830,-0.937682,0.270745,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92656,0.00000,-1.03669
65,2.237471,0.015521,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.104632,-0.005571,-0.048106,0.102951,-0.020284,-0.003916,-0.103016,-0.957070,0.270934,0.239222,-0.948908,0.205785,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92708,0.00000,-1.03673
66,2.252828,0.015357,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.099868,-0.005958,-0.037618,0.102693,-0.022649,-0.015193,0.002107,-0.958094,0.286447,0.261002,-0.954671,0.143114,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92743,0.00000,-1.03675
67,2.268905,0.016077,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.093996,-0.006469,-0.027874,0.099148,-0.024540,-0.025881,0.084321,-0.954366,0.286488,0.267462,-0.959719,0.086045,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92770,0.00000,-1.03676
68,2.284812,0.015907,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.086785,-0.007090,-0.018401,0.093349,-0.026009,-0.036230,0.148987,-0.947552,0.282752,0.262539,-0.964321,0.034024,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92792,0.00000,-1.03676
69,2.300925,0.016113,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.078846,-0.007745,-0.009700,0.085839,-0.027252,-0.045283,0.195707,-0.939175,0.282224,0.247842,-0.968751,-0.009762,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92809,0.00000,-1.03677
70,2.317051,0.016126,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.070168,-0.008433,-0.001515,0.076848,-0.026330,-0.053148,0.230101,-0.929814,0.287226,0.237715,-0.970492,-0.040454,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92824,0.00000,-1.03678
71,2.330629,0.013578,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.060971,-0.009131,0.006121,0.066928,-0.024858,-0.059694,0.255210,-0.920037,0.297321,0.225832,-0.971992,-0.065048,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92835,0.00000,-1.03679
72,2.347831,0.017202,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.052956,-0.009723,0.012182,0.058078,-0.023525,-0.064371,0.271121,-0.911780,0.308465,0.213270,-0.973492,-0.082636,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92841,0.00000,-1.03678
73,2.362907,0.015076,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.042424,-0.010472,0.019342,0.046303,-0.021809,-0.069059,0.286663,-0.901708,0.323646,0.194067,-0.975779,-0.100962,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92848,0.00000,-1.03678
74,2.377232,0.014325,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.032963,-0.011126,0.025261,0.035688,-0.020320,-0.072339,0.297317,-0.893531,0.336460,0.174403,-0.978030,-0.114201,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92852,0.00000,-1.03678
75,2.394199,0.016967,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.023785,-0.011751,0.030603,0.025427,-0.018922,-0.074773,0.305855,-0.886571,0.347052,0.153637,-0.980228,-0.124698,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92855,0.00000,-1.03678
76,2.408613,0.014415,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.012719,-0.012487,0.036545,0.013090,-0.017287,-0.076820,0.314792,-0.879675,0.356480,0.126514,-0.982795,-0.134568,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92857,0.00000,-1.03677
77,2.424000,0.015386,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,-0.003190,-0.013108,0.041348,0.002529,-0.015913,-0.078022,0.321799,-0.875100,0.361450,0.101525,-0.984750,-0.141277,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92858,0.00000,-1.03675
78,2.443640,0.019641,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,0.007106,-0.013765,0.046219,-0.008794,-0.014462,-0.078743,0.328894,-0.871734,0.363192,0.073014,-0.986472,-0.146773,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92859,0.00000,-1.03675
79,2.458782,0.015142,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,0.020443,-0.014603,0.052056,-0.023266,-0.012636,-0.078819,0.337579,-0.869839,0.359751,0.034228,-0.987885,-0.151364,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92860,0.00000,-1.03673
80,2.473221,0.014439,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,0.030816,-0.015236,0.056343,-0.034417,-0.011238,-0.078430,0.344414,-0.869700,0.353555,0.002500,-0.988126,-0.153627,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92858,0.00000,-1.03670
81,2.490491,0.017270,0.00000,0.00000,1.00000,1.00000,-0.08000,0,0,1785933915,1,0.040764,-0.015846,0.060222,-0.045051,-0.009911,-0.077686,0.351020,-0.870534,0.344898,-0.029194,-0.987518,-0.154774,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.92855,0.00000,-1.03666
