frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
15,3.742450,0.016306,3.94767,1.11493,0.05086,0.00000,0.10173,-0.00657,0,0,1,1785933915,1,-0.078711,0.026757,-0.122327,0.114567,0.039281,0.054987,0.000000,0.000000,-0.139815,-0.984299,-0.107737,0.154196,-0.805467,0.572230,Swing,Swing,0.000000,0.120000,-1269438207,34.628970,0,0,0.000000,Walking,0.494789,Walking,0.505211,0
16,3.757767,0.015317,3.78265,1.10905,0.00557,0.00000,0.01114,-0.00658,0,0,1,1785933915,1,-0.074432,0.006235,-0.146344,0.106577,0.019452,0.160018,0.000000,0.000000,-0.146773,-0.968930,-0.199079,0.179647,-0.858402,0.480492,Swing,Swing,0.000000,0.103694,-1269438207,34.646570,0,0,0.000000,Walking,0.513083,Walking,0.486918,1
17,3.772585,0.014817,3.58760,1.09998,0.00000,0.00000,0.00000,-0.00596,0,0,1,1785933915,1,-0.072128,0.003778,-0.149840,0.103163,0.018851,0.174192,0.000000,0.000000,-0.145098,-0.966531,-0.211575,0.174043,-0.846676,0.502840,Swing,Swing,0.000000,0.088377,-1269438207,34.663010,0,0,0.000000,Walking,0.554337,Walking,0.445663,0
18,3.789135,0.016550,3.37627,1.08951,0.00000,0.00000,0.00000,-0.00515,0,0,1,1785933915,1,-0.071299,0.003758,-0.150163,0.102187,0.018877,0.174835,0.000000,0.000000,-0.143927,-0.966562,-0.212231,0.163570,-0.832656,0.529083,Swing,Swing,0.000000,0.073559,-1269438207,34.678780,0,0,0.000000,Walking,0.603101,Walking,0.396899,0
19,3.804714,0.015579,3.21225,1.08143,0.00000,0.00000,0.00000,-0.00420,0,0,1,1785933915,1,-0.070235,0.003730,-0.150573,0.100934,0.018910,0.175658,0.000000,0.000000,-0.142427,-0.966600,-0.213073,0.150681,-0.826055,0.543073,Swing,Swing,0.000000,0.057009,-1269438207,34.696230,0,0,0.000000,Walking,0.655934,Walking,0.344066,0
20,3.822100,0.017386,3.08225,1.07552,0.00000,0.00000,0.00000,-0.00338,0,0,1,1785933915,1,-0.069608,0.003716,-0.150821,0.100180,0.018929,0.176142,0.000000,0.000000,-0.141543,-0.966617,-0.213582,0.139535,-0.825260,0.547244,Swing,Swing,0.000000,0.041430,-1269438207,34.712540,0,0,0.000000,Walking,0.696939,Walking,0.303061,0
21,3.838685,0.016585,3.00137,1.07244,0.00000,0.00000,0.00000,-0.00259,0,0,1,694268,1,-0.061979,0.007056,-0.218076,0.096474,0.013104,0.207609,0.000000,0.000000,-0.138996,-0.945234,-0.295319,0.155136,-0.806467,0.570565,Swing,Swing,0.000000,0.024044,-1269438207,34.730630,0,0,0.000000,Walking,0.729438,Walking,0.270562,0
22,3.854827,0.016143,2.94522,1.07062,0.00000,0.00000,0.00000,-0.00197,0,0,1,694268,1,-0.059740,0.007599,-0.222922,0.094467,0.012795,0.210692,0.000000,0.000000,-0.136324,-0.943570,-0.301815,0.145869,-0.758241,0.635447,Swing,Swing,0.000000,0.007459,-1269438207,34.747840,0,0,0.000000,Walking,0.749658,Walking,0.250342,0
23,3.868498,0.013671,2.90647,1.06940,0.00000,0.00000,0.00000,-0.00150,0,0,1,694268,1,-0.057470,0.007532,-0.223356,0.092299,0.012864,0.211802,0.000000,0.000000,-0.133254,-0.943667,-0.302879,0.135155,-0.700453,0.700785,Swing,Swing,0.000000,0.000000,-1269438207,34.764570,0,0,0.000000,Walking,0.763695,Walking,0.236305,0
24,3.885473,0.016974,2.89057,1.06917,0.00000,0.00000,0.00000,-0.00118,0,0,1,694268,1,-0.056382,0.007498,-0.223567,0.091258,0.012891,0.212323,0.000000,0.000000,-0.131781,-0.943706,-0.303401,0.131416,-0.632685,0.763177,Swing,Swing,0.000000,0.000000,-1269438207,34.778720,0,0,0.000000,Walking,0.773383,Walking,0.226617,0
25,3.899760,0.014287,2.90364,1.07025,0.00000,0.00000,0.00000,-0.00086,0,0,1,694268,1,-0.057265,0.050873,-0.255297,0.102086,0.012509,0.181527,0.000000,0.000000,-0.147713,-0.932279,-0.330208,0.143634,-0.809450,0.569350,Swing,Swing,0.000000,0.000000,-1269438207,34.796280,0,0,0.000000,Walking,0.777358,Walking,0.222642,1
26,3.913675,0.013915,2.94170,1.07256,0.00000,0.00000,0.00000,-0.00066,0,0,1,694268,1,-0.054705,0.051361,-0.256043,0.100358,0.012603,0.182309,0.000000,0.000000,-0.144568,-0.932252,-0.331672,0.137884,-0.767876,0.625583,Swing,Swing,0.000000,0.000000,-1269438207,34.811080,0,0,0.000000,Walking,0.774090,Walking,0.225910,0
27,3.933060,0.019385,3.05214,1.07868,0.00000,0.00000,0.00000,-0.00051,0,0,1,1785933915,1,-0.054453,0.051351,-0.256076,0.100172,0.012612,0.182430,0.000000,0.000000,-0.144242,-0.932267,-0.331772,0.140074,-0.716541,0.683337,Swing,Swing,0.000000,0.000000,-1269438207,34.825520,0,0,0.000000,Walking,0.764575,Walking,0.235425,0
28,3.946705,0.013645,3.12641,1.08359,0.00000,0.00000,0.00000,-0.00035,0,0,1,1785933915,1,-0.051837,0.051256,-0.256452,0.098276,0.012677,0.183635,0.000000,0.000000,-0.140864,-0.932385,-0.332890,0.139643,-0.653499,0.743935,Swing,Swing,0.000000,0.000000,-1269438207,34.845760,0,0,0.000000,Walking,0.736965,Walking,0.263036,0
29,3.961736,0.015031,3.18148,1.08833,0.00000,0.00000,0.00000,-0.00027,0,0,1,1785933915,1,-0.049793,0.051184,-0.256741,0.096791,0.012725,0.184567,0.000000,0.000000,-0.138214,-0.932468,-0.333768,0.142759,-0.581430,0.800974,Swing,Swing,0.000000,0.000000,-1269438207,34.860070,0,0,0.000000,Walking,0.718397,Walking,0.281603,0
30,3.978604,0.016868,3.22594,1.09306,0.00000,0.00000,0.00000,-0.00020,0,0,1,1785933915,1,-0.073754,0.091202,-0.236062,0.110743,0.014563,0.116617,0.000000,0.000000,-0.223593,-0.966633,-0.125007,0.166263,-0.854408,0.492285,Swing,Swing,0.000000,0.000000,-1269438207,34.875900,0,0,0.000000,Walking,0.704631,Walking,0.295369,1
31,3.993549,0.014945,3.25064,1.09647,0.00000,0.00000,0.00000,-0.00014,0,0,1,1785933915,1,-0.073176,0.094309,-0.234828,0.110490,0.014966,0.112793,0.000000,0.000000,-0.228452,-0.967196,-0.111091,0.159807,-0.824266,0.543183,Swing,Swing,0.000000,0.000000,-1269438207,34.893740,0,0,0.000000,Walking,0.693514,Walking,0.306486,0
32,4.009483,0.015933,3.26974,1.09953,0.00000,0.00000,0.00000,-0.00011,0,0,1,1785933915,1,-0.071636,0.094253,-0.235209,0.109736,0.014992,0.113628,0.000000,0.000000,-0.227731,-0.967219,-0.112366,0.152803,-0.773909,0.614586,Swing,Swing,0.000000,0.000000,-1269438207,34.909600,0,0,0.000000,Walking,0.687340,Walking,0.312661,0
33,4.029212,0.019729,3.30322,1.10343,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.071532,0.094249,-0.235231,0.109687,0.014995,0.113687,0.000000,0.000000,-0.227680,-0.967222,-0.112446,0.146671,-0.721386,0.676824,Swing,Swing,0.000000,0.000000,-1269438207,34.926550,0,0,0.000000,Walking,0.682566,Walking,0.317434,0
34,4.045756,0.016544,3.35730,1.10762,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.070223,0.094201,-0.235543,0.109046,0.015018,0.114403,0.000000,0.000000,-0.227064,-0.967242,-0.113516,0.130843,-0.667637,0.732899,Swing,Swing,0.000000,0.000000,-1269438207,34.947620,0,0,0.000000,Walking,0.674196,Walking,0.325804,0
35,4.059678,0.013922,3.41830,1.11192,0.00000,0.00000,0.00000,-0.00004,0,0,1,1785933915,1,-0.099603,0.080130,-0.136302,0.106539,0.008457,0.027382,0.000000,0.000000,-0.263171,-0.940332,0.215679,0.178641,-0.953559,0.242514,Swing,Swing,0.000000,0.000000,-1269438207,34.965350,0,0,0.000000,Walking,0.660676,Walking,0.339324,1
36,4.075253,0.015575,3.47055,1.11636,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.099068,0.079903,-0.135244,0.106260,0.008396,0.026912,0.000000,0.000000,-0.265219,-0.938967,0.219091,0.174195,-0.931888,0.318183,Swing,Swing,0.000000,0.000000,-1269438207,34.980330,0,0,0.000000,Walking,0.645425,Walking,0.354575,0
37,4.094634,0.019381,3.50287,1.12040,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.098933,0.079901,-0.135329,0.106230,0.008394,0.027035,0.000000,0.000000,-0.265441,-0.938958,0.218858,0.168061,-0.904481,0.392007,Swing,Swing,0.000000,0.000000,-1269438207,34.997160,0,0,0.000000,Walking,0.632364,Walking,0.367636,0
38,4.109129,0.014496,3.51917,1.12283,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.097762,0.079832,-0.135970,0.105938,0.008399,0.028251,0.000000,0.000000,-0.267459,-0.938817,0.216998,0.153187,-0.875727,0.457860,Swing,Swing,0.000000,0.000000,-1269438207,35.018170,0,0,0.000000,Walking,0.624283,Walking,0.375717,0
39,4.122642,0.013512,3.53971,1.12519,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.096355,0.079776,-0.136796,0.105623,0.008408,0.029587,0.000000,0.000000,-0.269774,-0.938702,0.214617,0.130588,-0.847412,0.514626,Swing,Swing,0.000000,0.000000,-1269438207,35.033920,0,0,0.000000,Walking,0.620208,Walking,0.379792,0
40,4.137681,0.015039,3.56805,1.12796,0.03753,0.07507,0.00000,-0.00278,1,0,1,1785933915,1,-0.110803,0.042271,-0.036773,0.092794,0.003122,-0.046420,1.091543,0.000000,-0.265494,-0.883809,0.385220,0.158548,-0.985107,0.066535,Capture,Swing,0.000000,0.000000,-1269438207,35.048640,0,0,0.000000,Walking,0.615074,Walking,0.384927,1
41,4.153275,0.015594,3.60461,1.13109,0.07931,0.15862,0.00000,-0.00935,1,0,1,1785933915,1,-0.112616,0.039414,-0.023295,0.091547,0.002538,-0.055101,1.183418,0.000000,-0.268603,-0.874305,0.404281,0.162677,-0.980514,0.110127,Stance,Swing,0.000000,0.000000,-1269438207,35.065050,0,0,0.000000,Walking,0.607989,Walking,0.392011,0
42,4.169351,0.016077,3.65987,1.13503,0.03599,0.07198,0.00000,-0.01650,0,0,1,1785933915,1,-0.112473,0.039409,-0.023883,0.091884,0.002522,-0.054382,0.000000,0.000000,-0.271176,-0.874194,0.402801,0.156473,-0.965982,0.205901,Swing,Swing,0.120000,0.000000,-1269438207,35.082120,0,0,0.000000,Walking,0.598848,Walking,0.401152,0
43,4.184268,0.014917,3.72294,1.13932,0.00000,0.00000,0.00000,-0.02033,0,0,1,1785933915,1,-0.112288,0.039402,-0.024635,0.092321,0.002499,-0.053443,0.000000,0.000000,-0.274504,-0.874033,0.400891,0.141707,-0.948061,0.284781,Swing,Swing,0.103923,0.000000,-1269438207,35.099780,0,0,0.000000,Walking,0.585033,Walking,0.414968,0
44,4.197916,0.013647,3.78066,1.14346,0.00000,0.00000,0.00000,-0.02022,0,0,1,1785933915,1,-0.116291,0.016988,0.079366,0.084773,-0.003836,-0.107517,0.000000,0.000000,-0.229780,-0.840113,0.491336,0.152270,-0.983175,-0.100899,Swing,Swing,0.089006,0.000000,-1269438207,35.116230,0,0,0.000000,Walking,0.569265,Walking,0.430735,1
45,4.211963,0.014047,3.84309,1.14799,0.00000,0.00000,0.00000,-0.01858,0,0,1,1785933915,1,-0.117391,0.016713,0.090583,0.085158,-0.004531,-0.112424,0.000000,0.000000,-0.230597,-0.835275,0.499140,0.160320,-0.986317,-0.038417,Swing,Swing,0.075359,0.000000,-1269438207,35.131330,0,0,0.000000,Walking,0.554835,Walking,0.445165,0
46,4.228177,0.016214,3.92581,1.15383,0.00000,0.00000,0.00000,-0.01625,0,0,1,1785933915,1,-0.117950,0.016739,0.089999,0.085838,-0.004563,-0.111759,0.000000,0.000000,-0.233660,-0.835134,0.497951,0.159991,-0.984682,0.069317,Swing,Swing,0.061312,0.000000,-1269438207,35.146930,0,0,0.000000,Walking,0.539229,Walking,0.460772,0
47,4.242979,0.014803,4.01019,1.15975,0.00000,0.00000,0.00000,-0.01338,0,0,1,1785933915,1,-0.118717,0.016778,0.089200,0.086771,-0.004609,-0.110838,0.000000,0.000000,-0.237859,-0.834921,0.496317,0.150708,-0.974575,0.165804,Swing,Swing,0.045098,0.000000,-1269438207,35.165040,0,0,0.000000,Walking,0.518549,Walking,0.481452,0
48,4.257824,0.014845,4.09551,1.16600,0.00000,0.00000,0.00000,-0.01092,0,0,1,1785933915,1,-0.115772,0.022364,0.151098,0.077961,-0.003482,-0.165817,0.000000,0.000000,-0.201557,-0.800405,0.564558,0.150160,-0.965729,-0.211707,Swing,Swing,0.030296,0.000000,-1269438207,35.181650,0,0,0.000000,Walking,0.497453,Walking,0.502547,1
49,4.274130,0.016306,4.18778,1.17305,0.00000,0.00000,0.00000,-0.00874,0,0,1,1785933915,1,-0.116396,0.023934,0.157620,0.078315,-0.003215,-0.171502,0.000000,0.000000,-0.202167,-0.795578,0.571125,0.160487,-0.979283,-0.123488,Swing,Swing,0.015450,0.000000,-1269438207,35.198400,0,0,0.000000,Walking,0.476123,Walking,0.523877,0
50,4.288938,0.014808,4.27441,1.17974,0.00000,0.00000,0.00000,-0.00673,0,0,1,1785933915,1,-0.117721,0.024000,0.156829,0.079741,-0.003286,-0.170632,0.000000,0.000000,-0.206967,-0.795350,0.569722,0.158885,-0.987209,0.013211,Swing,Swing,0.000000,0.000000,-1269438207,35.216910,0,0,0.000000,Walking,0.453056,Walking,0.546945,0
51,4.305700,0.016763,4.19982,1.17185,0.00000,0.00000,0.00000,-0.00525,0,0,1,1785933915,1,-0.118546,0.024043,0.156342,0.080632,-0.003333,-0.170077,0.000000,0.000000,-0.209955,-0.795189,0.568853,0.145158,-0.980056,0.135718,Swing,Swing,0.000000,0.000000,-1269438207,35.233820,0,0,0.000000,Walking,0.431399,Walking,0.568602,0
52,4.321576,0.015875,3.88816,1.14462,0.00000,0.00000,0.00000,-0.00392,0,0,1,1785933915,1,-0.119610,0.024031,0.155500,0.081754,-0.003306,-0.169597,0.000000,0.000000,-0.213788,-0.795224,0.567375,0.126825,-0.961103,0.245352,Swing,Swing,0.000000,0.000000,-1269438207,35.252830,0,0,0.000000,Walking,0.450046,Walking,0.549954,0
53,4.341753,0.020178,3.32476,1.09650,0.00000,0.00000,0.00000,-0.00295,0,0,1,1785933915,1,-0.119963,0.023490,0.153536,0.081292,-0.002677,-0.171726,0.000000,0.000000,-0.214281,-0.797396,0.564131,0.108207,-0.933426,0.342063,Swing,Swing,0.000000,0.000000,-1269438207,35.270410,0,0,0.000000,Walking,0.527961,Walking,0.472040,0
54,4.359662,0.017908,2.79305,1.04966,0.00000,0.00000,0.00000,-0.00203,0,0,1,1785933915,1,-0.110194,0.015145,0.172336,0.072714,0.037166,-0.217146,0.000000,0.000000,-0.188823,-0.789766,0.583624,0.147366,-0.912776,-0.380951,Swing,Swing,0.000000,0.000000,-1269438207,35.291820,0,0,0.000000,Walking,0.668810,Walking,0.331190,1
55,4.375412,0.015751,2.34504,1.00930,0.00000,0.00000,0.00000,-0.00145,0,0,1,1785933915,1,-0.111392,0.014959,0.171526,0.074078,0.038098,-0.217550,0.000000,0.000000,-0.192804,-0.789972,0.582040,0.148763,-0.905463,-0.397501,Swing,Swing,0.000000,0.000000,-1269438207,35.310020,0,0,0.000000,Walking,0.801737,Walking,0.198263,0
56,4.390427,0.015014,1.95177,0.97330,0.00000,0.00000,0.00000,-0.00107,0,0,1,1785933915,1,-0.112810,0.014906,0.170440,0.075786,0.038165,-0.217112,0.000000,0.000000,-0.197556,-0.790173,0.580171,0.150731,-0.904286,-0.399434,Swing,Swing,0.000000,0.000000,-1269438207,35.325400,0,0,0.000000,Walking,0.913741,Walking,0.086259,0
57,4.406261,0.015834,1.58221,0.93885,0.00000,0.00000,0.00000,-0.00080,0,0,1,1785933915,1,-0.113962,0.014890,0.169630,0.077245,0.038190,-0.216644,0.000000,0.000000,-0.201469,-0.790224,0.578754,0.152410,-0.903100,-0.401475,Swing,Swing,0.000000,0.000000,-1269438207,35.339880,0,0,0.000000,XBot Walk Neutral,0.024114,Walking,0.975886,0
58,4.424293,0.018031,1.23089,0.91366,0.00000,0.00000,0.00000,-0.00058,0,0,1,1785933915,1,-0.114481,0.014907,0.169332,0.077957,0.038167,-0.216339,0.000000,0.000000,-0.203279,-0.790151,0.578221,0.157852,-0.896755,-0.413417,Swing,Swing,0.000000,0.000000,-1269438207,35.357910,0,0,0.000000,XBot Walk Neutral,0.208895,Walking,0.791105,0
59,4.439285,0.014992,0.99519,0.90614,0.00000,0.00000,0.00000,-0.00041,0,0,1,1785933915,1,-0.115406,0.024971,0.031000,0.101952,0.028561,-0.132696,0.000000,0.000000,-0.230429,-0.875051,0.425663,0.202168,-0.971486,-0.123865,Swing,Swing,0.000000,0.000000,-1269438207,35.383310,0,0,0.000000,XBot Walk Neutral,0.384554,Walking,0.615446,1
60,4.455871,0.016586,0.78418,0.90647,0.00000,0.00000,0.00000,-0.00030,0,0,1,1785933915,1,-0.115387,0.026301,0.025277,0.103607,0.028285,-0.128959,0.000000,0.000000,-0.233964,-0.877763,0.418083,0.207984,-0.970960,-0.118231,Swing,Swing,0.000000,0.000000,-1269438207,35.408900,0,0,0.000000,XBot Walk Neutral,0.502403,Walking,0.497597,0
61,4.471409,0.015538,0.62829,0.91165,0.00000,0.00000,0.00000,-0.00021,0,0,1,1785933915,1,-0.115570,0.026299,0.024388,0.104522,0.028293,-0.128259,0.000000,0.000000,-0.236980,-0.877815,0.416271,0.219104,-0.967360,-0.127313,Swing,Swing,0.000000,0.000000,-1269438207,35.444240,0,0,0.000000,XBot Walk Neutral,0.607908,Walking,0.392092,0
62,4.487648,0.016239,0.50155,0.91970,0.00000,0.00000,0.00000,-0.00016,0,0,1,1785933915,1,-0.115717,0.026299,0.023672,0.105300,0.028298,-0.127633,0.000000,0.000000,-0.239511,-0.877823,0.414803,0.237038,-0.961363,-0.139982,Swing,Swing,0.000000,0.000000,-1269438207,35.485000,0,0,0.000000,XBot Walk Neutral,0.685855,Walking,0.314145,0
63,4.507222,0.019573,0.38385,0.93084,0.00000,0.00000,0.00000,-0.00011,0,0,1,1785933915,1,-0.115727,0.026300,0.023626,0.105395,0.028292,-0.127527,0.000000,0.000000,-0.239784,-0.877797,0.414701,0.260121,-0.952652,-0.157452,Swing,Swing,0.000000,0.000000,-1269438207,35.537570,0,0,0.000000,XBot Walk Neutral,0.749224,Walking,0.250776,0
64,4.524378,0.017156,0.30455,0.94065,0.00000,0.00000,0.00000,-0.00007,0,0,1,1785933915,1,-0.115835,0.026299,0.023107,0.105986,0.028290,-0.127032,0.000000,0.000000,-0.241687,-0.877785,0.413619,0.283934,-0.942670,-0.175371,Swing,Swing,0.000000,0.000000,-1269438207,35.618460,0,0,0.000000,XBot Walk Neutral,0.808077,Walking,0.191923,0
65,4.538329,0.013951,0.25357,0.94819,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.104321,0.049961,-0.069123,0.105703,0.001774,0.028274,0.000000,0.000000,-0.262650,-0.926886,0.268135,0.187604,-0.969701,0.156478,Swing,Swing,0.000000,0.000000,-1269438207,35.705400,0,0,0.000000,XBot Walk Neutral,0.847724,Walking,0.152276,1
66,4.552842,0.014513,0.21039,0.95543,0.00000,0.00000,0.00000,-0.00004,0,0,1,1785933915,1,-0.102210,0.052870,-0.078115,0.104402,0.001961,0.044079,0.000000,0.000000,-0.266896,-0.930315,0.251555,0.180106,-0.965969,0.185649,Swing,Swing,0.000000,0.000000,-1269438207,35.788010,0,0,0.000000,XBot Walk Neutral,0.873215,Walking,0.126785,0
67,4.569748,0.016906,0.16994,0.96295,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.101816,0.052871,-0.078629,0.104179,0.001962,0.044597,0.000000,0.000000,-0.268148,-0.930318,0.250209,0.186109,-0.964106,0.189376,Swing,Swing,0.000000,0.000000,-1269438207,35.888110,0,0,0.000000,XBot Walk Neutral,0.894806,Walking,0.105195,0
68,4.587470,0.017722,0.13604,0.96975,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.101526,0.052873,-0.079000,0.104016,0.001963,0.044984,0.000000,0.000000,-0.269072,-0.930314,0.249231,0.195030,-0.962226,0.189961,Swing,Swing,0.000000,0.000000,-1269438207,36.025720,0,0,0.000000,XBot Walk Neutral,0.915029,Walking,0.084971,0
69,4.603558,0.016087,0.11097,0.97501,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.101029,0.052874,-0.079638,0.103734,0.001964,0.045644,0.000000,0.000000,-0.270652,-0.930309,0.247534,0.202713,-0.960795,0.189156,Swing,Swing,0.000000,0.000000,-1269438207,36.195280,0,0,0.000000,XBot Walk Neutral,0.931978,Walking,0.068022,0
