frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
21,1.222427,0.016660,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065722,-0.058376,0.100819,0.005550,0.012932,-0.271218,-0.898912,0.344090,0.172714,-0.977388,0.121992,Stance,Stance,-1269438207,20.590090
22,1.242478,0.020051,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065363,-0.058774,0.100947,0.005556,0.013243,-0.270903,-0.899808,0.341991,0.173086,-0.977212,0.122873,Stance,Stance,-1269438207,21.089900
23,1.258059,0.015580,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065718,-0.058361,0.100818,0.005539,0.012902,-0.271226,-0.898881,0.344164,0.172712,-0.977392,0.121961,Stance,Stance,-1269438207,21.691430
24,1.273165,0.015106,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065415,-0.058733,0.100929,0.005566,0.013230,-0.270936,-0.899717,0.342203,0.173037,-0.977232,0.122783,Stance,Stance,-1269438207,22.158830
25,1.290678,0.017513,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065726,-0.058368,0.100817,0.005550,0.012922,-0.271225,-0.898894,0.344133,0.172709,-0.977391,0.121975,Stance,Stance,-1269438207,22.612010
26,1.307128,0.016451,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065398,-0.058748,0.100935,0.005563,0.013237,-0.270926,-0.899748,0.342130,0.173053,-0.977225,0.122815,Stance,Stance,-1269438207,23.137410
27,1.326207,0.019079,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065725,-0.058364,0.100816,0.005545,0.012915,-0.271228,-0.898883,0.344157,0.172707,-0.977393,0.121965,Stance,Stance,-1269438207,23.630930
28,1.349107,0.022900,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065452,-0.058700,0.100916,0.005569,0.013212,-0.270964,-0.899640,0.342384,0.172999,-0.977248,0.122707,Stance,Stance,-1269438207,24.203300
29,1.368597,0.019490,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108388,0.065539,-0.058538,0.100881,0.005524,0.013017,-0.271084,-0.899283,0.343225,0.172892,-0.977312,0.122353,Stance,Stance,-1269438207,24.890290
30,1.386324,0.017727,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065674,-0.058448,0.100837,0.005565,0.013008,-0.271163,-0.899073,0.343713,0.172768,-0.977359,0.122150,Stance,Stance,-1269438207,25.475000
31,1.405085,0.018761,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065316,-0.058793,0.100962,0.005531,0.013223,-0.270883,-0.899856,0.341879,0.173129,-0.977199,0.122920,Stance,Stance,-1269438207,26.006810
32,1.420533,0.015448,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065716,-0.058385,0.100821,0.005553,0.012943,-0.271213,-0.898931,0.344045,0.172719,-0.977385,0.122012,Stance,Stance,-1269438207,26.569630
33,1.435721,0.015188,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065329,-0.058791,0.100958,0.005540,0.013234,-0.270886,-0.899849,0.341894,0.173118,-0.977202,0.122913,Stance,Stance,-1269438207,27.033050
34,1.452238,0.016518,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065680,-0.058438,0.100834,0.005562,0.012997,-0.271171,-0.899049,0.343768,0.172759,-0.977364,0.122126,Stance,Stance,-1269438207,27.488700
35,1.468181,0.015942,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065350,-0.058749,0.100949,0.005528,0.013183,-0.270917,-0.899756,0.342115,0.173091,-0.977218,0.122821,Stance,Stance,-1269438207,27.984230
36,1.485838,0.017657,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065664,-0.058458,0.100840,0.005564,0.013018,-0.271157,-0.899094,0.343662,0.172777,-0.977355,0.122173,Stance,Stance,-1269438207,28.462500
37,1.503034,0.017196,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065331,-0.058771,0.100956,0.005527,0.013201,-0.270898,-0.899808,0.341994,0.173111,-0.977208,0.122871,Stance,Stance,-1269438207,28.992210
38,1.518636,0.015603,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065693,-0.058423,0.100830,0.005562,0.012983,-0.271182,-0.899017,0.343845,0.172748,-0.977370,0.122095,Stance,Stance,-1269438207,29.508090
39,1.535425,0.016789,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065371,-0.058727,0.100942,0.005527,0.013165,-0.270933,-0.899709,0.342227,0.173070,-0.977228,0.122772,Stance,Stance,-1269438207,29.976170
40,1.550959,0.015534,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065677,-0.058444,0.100836,0.005563,0.013004,-0.271167,-0.899064,0.343734,0.172765,-0.977361,0.122142,Stance,Stance,-1269438207,30.479830
41,1.564811,0.013852,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065438,-0.058651,0.100918,0.005528,0.013105,-0.270994,-0.899538,0.342628,0.173000,-0.977261,0.122605,Stance,Stance,-1269438207,30.945850
42,1.581622,0.016811,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065592,-0.058551,0.100867,0.005576,0.013101,-0.271085,-0.899302,0.343174,0.172857,-0.977315,0.122378,Stance,Stance,-1269438207,31.361400
43,1.600038,0.018416,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108449,0.065587,-0.058453,0.100791,0.005509,0.013057,-0.271305,-0.899092,0.343552,0.172670,-0.977342,0.122424,Stance,Stance,-1269438207,31.865740
44,1.620479,0.020441,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108512,0.065659,-0.058403,0.100694,0.005538,0.013201,-0.271516,-0.898975,0.343690,0.172428,-0.977364,0.122589,Stance,Stance,-1269438207,32.418220
45,1.644035,0.023556,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108574,0.065359,-0.058646,0.100717,0.005487,0.013464,-0.271485,-0.899533,0.342252,0.172532,-0.977240,0.123432,Stance,Stance,-1269438207,33.031440
46,1.660380,0.016346,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108647,0.065743,-0.058173,0.100492,0.005463,0.013231,-0.272050,-0.898468,0.344592,0.171920,-0.977437,0.122723,Stance,Stance,-1269438207,33.738120
47,1.675890,0.015510,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108690,0.065525,-0.058438,0.100517,0.005490,0.013588,-0.271974,-0.899062,0.343100,0.172020,-0.977317,0.123533,Stance,Stance,-1269438207,34.228480
48,1.692412,0.016522,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108731,0.065776,-0.058086,0.100374,0.005446,0.013353,-0.272358,-0.898277,0.344847,0.171625,-0.977458,0.122971,Stance,Stance,-1269438207,34.693780
49,1.710526,0.018114,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108767,0.065504,-0.058400,0.100422,0.005465,0.013732,-0.272230,-0.898985,0.343100,0.171793,-0.977313,0.123883,Stance,Stance,-1269438207,35.189450
50,1.726575,0.016049,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108809,0.065771,-0.058025,0.100272,0.005418,0.013486,-0.272640,-0.898146,0.344967,0.171372,-0.977462,0.123287,Stance,Stance,-1269438207,35.732860
51,1.744277,0.017702,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108837,0.065533,-0.058310,0.100317,0.005447,0.013846,-0.272521,-0.898789,0.343380,0.171524,-0.977330,0.124119,Stance,Stance,-1269438207,36.214320
52,1.763898,0.019621,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108870,0.065772,-0.057966,0.100186,0.005400,0.013611,-0.272888,-0.898021,0.345095,0.171155,-0.977464,0.123571,Stance,Stance,-1269438207,36.745400
53,1.780412,0.016514,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108898,0.065648,-0.058131,0.100191,0.005434,0.013895,-0.272874,-0.898392,0.344139,0.171188,-0.977384,0.124159,Stance,Stance,-1269438207,37.334020
54,1.796594,0.016182,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108919,0.065704,-0.057975,0.100135,0.005380,0.013778,-0.273067,-0.898053,0.344871,0.171029,-0.977432,0.124001,Stance,Stance,-1269438207,37.829450
55,1.813614,0.017020,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108935,0.065634,-0.058098,0.100136,0.005423,0.014017,-0.273056,-0.898326,0.344169,0.171044,-0.977374,0.124438,Stance,Stance,-1269438207,38.314900
56,1.829563,0.015949,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108950,0.065709,-0.057922,0.100080,0.005368,0.013881,-0.273254,-0.897940,0.345016,0.170879,-0.977430,0.124222,Stance,Stance,-1269438207,38.825510
57,1.844122,0.014559,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108959,0.065622,-0.058064,0.100095,0.005413,0.014127,-0.273213,-0.898257,0.344223,0.170929,-0.977362,0.124683,Stance,Stance,-1269438207,39.303970
58,1.864152,0.020030,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108966,0.065777,-0.057816,0.100020,0.005370,0.013929,-0.273450,-0.897704,0.345474,0.170708,-0.977454,0.124267,Stance,Stance,-1269438207,39.740750
59,1.878683,0.014531,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108968,0.065652,-0.057989,0.100053,0.005409,0.014196,-0.273378,-0.898095,0.344513,0.170805,-0.977368,0.124814,Stance,Stance,-1269438207,40.341640
60,1.892128,0.013445,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108968,0.065750,-0.057804,0.100007,0.005364,0.014035,-0.273549,-0.897689,0.345436,0.170660,-0.977430,0.124520,Stance,Stance,-1269438207,40.777580
61,1.910573,0.018445,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108961,0.065506,-0.058111,0.100093,0.005404,0.014373,-0.273342,-0.898381,0.343798,0.170905,-0.977289,0.125294,Stance,Stance,-1269438207,41.180930
62,1.925842,0.015269,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108956,0.065771,-0.057754,0.099995,0.005370,0.014100,-0.273648,-0.897582,0.345635,0.170605,-0.977426,0.124631,Stance,Stance,-1269438207,41.734280
63,1.942480,0.016638,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108941,0.065506,-0.058080,0.100094,0.005408,0.014446,-0.273413,-0.898319,0.343901,0.170885,-0.977273,0.125442,Stance,Stance,-1269438207,42.192350
64,1.959207,0.016727,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108929,0.065775,-0.057725,0.100002,0.005378,0.014166,-0.273700,-0.897526,0.345740,0.170600,-0.977412,0.124749,Stance,Stance,-1269438207,42.691490
65,1.975180,0.015973,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108906,0.065494,-0.058066,0.100116,0.005417,0.014513,-0.273437,-0.898300,0.343934,0.170917,-0.977250,0.125583,Stance,Stance,-1269438207,43.193300
66,1.992416,0.017236,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108886,0.065768,-0.057715,0.100032,0.005392,0.014230,-0.273707,-0.897512,0.345771,0.170647,-0.977387,0.124874,Stance,Stance,-1269438207,43.672490
67,2.009664,0.017248,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108854,0.065475,-0.058065,0.100159,0.005429,0.014572,-0.273418,-0.898308,0.343926,0.170993,-0.977220,0.125706,Stance,Stance,-1269438207,44.189560
68,2.027844,0.018180,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108824,0.065740,-0.057720,0.100088,0.005404,0.014281,-0.273667,-0.897534,0.345743,0.170756,-0.977353,0.124994,Stance,Stance,-1269438207,44.707000
69,2.045745,0.017901,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108782,0.065510,-0.058016,0.100204,0.005450,0.014586,-0.273403,-0.898208,0.344199,0.171064,-0.977211,0.125683,Stance,Stance,-1269438207,45.252400
70,2.064966,0.019221,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108741,0.065666,-0.057775,0.100181,0.005416,0.014346,-0.273543,-0.897675,0.345475,0.170959,-0.977294,0.125176,Stance,Stance,-1269438207,45.789430
71,2.081661,0.016695,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108688,0.065584,-0.057924,0.100259,0.005473,0.014537,-0.273376,-0.898013,0.344730,0.171149,-0.977218,0.125511,Stance,Stance,-1269438207,46.366070
72,2.102594,0.020933,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108638,0.065550,-0.057889,0.100311,0.005436,0.014440,-0.273337,-0.897945,0.344938,0.171256,-0.977209,0.125434,Stance,Stance,-1269438207,46.866920
73,2.119174,0.016580,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108572,0.065641,-0.057839,0.100343,0.005488,0.014456,-0.273299,-0.897833,0.345258,0.171300,-0.977219,0.125297,Stance,Stance,-1269438207,47.494900
74,2.134463,0.015290,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108508,0.065273,-0.058195,0.100525,0.005471,0.014669,-0.272924,-0.898654,0.343414,0.171779,-0.977037,0.126057,Stance,Stance,-1269438207,47.992300
75,2.155906,0.021443,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108456,0.065585,-0.057910,0.100470,0.005520,0.014498,-0.273086,-0.898004,0.344984,0.171583,-0.977159,0.125379,Stance,Stance,-1269438207,48.450980
76,2.174481,0.018575,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108364,0.065275,-0.058241,0.100662,0.005534,0.014712,-0.272692,-0.898765,0.343308,0.172073,-0.976988,0.126040,Stance,Stance,-1269438207,49.094270
77,2.194289,0.019807,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108290,0.065616,-0.057858,0.100617,0.005541,0.014372,-0.272881,-0.897904,0.345404,0.171880,-0.977141,0.125108,Stance,Stance,-1269438207,49.651530
78,2.214300,0.020012,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108195,0.065358,-0.058193,0.100800,0.005596,0.014641,-0.272475,-0.898669,0.343733,0.172348,-0.976977,0.125745,Stance,Stance,-1269438207,50.245750
79,2.230774,0.016474,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108099,0.065448,-0.058038,0.100860,0.005572,0.014405,-0.272442,-0.898329,0.344645,0.172444,-0.977020,0.125281,Stance,Stance,-1269438207,50.846100
80,2.246818,0.016044,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108022,0.065400,-0.058183,0.100963,0.005638,0.014507,-0.272178,-0.898651,0.344013,0.172698,-0.976962,0.125386,Stance,Stance,-1269438207,51.340320
81,2.265409,0.018591,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107949,0.065444,-0.058093,0.101025,0.005612,0.014284,-0.272088,-0.898458,0.344588,0.172821,-0.976992,0.124980,Stance,Stance,-1269438207,51.821630
82,2.282428,0.017019,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107863,0.065400,-0.058236,0.101139,0.005678,0.014366,-0.271804,-0.898775,0.343984,0.173100,-0.976934,0.125049,Stance,Stance,-1269438207,52.379360
83,2.297531,0.015102,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107783,0.065318,-0.058285,0.101250,0.005652,0.014242,-0.271591,-0.898895,0.343839,0.173367,-0.976901,0.124936,Stance,Stance,-1269438207,52.889940
84,2.313401,0.015871,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107714,0.065341,-0.058357,0.101324,0.005720,0.014293,-0.271397,-0.899052,0.343583,0.173537,-0.976877,0.124888,Stance,Stance,-1269438207,53.343010
85,2.330209,0.016807,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107642,0.065387,-0.058267,0.101385,0.005693,0.014068,-0.271310,-0.898856,0.344165,0.173661,-0.976907,0.124481,Stance,Stance,-1269438207,53.819130
86,2.344784,0.014576,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107563,0.065296,-0.058463,0.101508,0.005761,0.014202,-0.270995,-0.899295,0.343265,0.173970,-0.976826,0.124684,Stance,Stance,-1269438207,54.323350
87,2.362359,0.017575,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107498,0.065409,-0.058302,0.101538,0.005737,0.013934,-0.270977,-0.898937,0.344216,0.174009,-0.976889,0.124131,Stance,Stance,-1269438207,54.760610
88,2.380433,0.018074,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107414,0.065235,-0.058585,0.101693,0.005801,0.014122,-0.270587,-0.899568,0.342870,0.174411,-0.976768,0.124516,Stance,Stance,-1269438207,55.287860
89,2.399416,0.018983,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107332,0.065311,-0.058460,0.101754,0.005774,0.013855,-0.270503,-0.899296,0.343649,0.174527,-0.976814,0.123997,Stance,Stance,-1269438207,55.830070
90,2.416134,0.016718,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107245,0.065294,-0.058577,0.101862,0.005841,0.013909,-0.270232,-0.899553,0.343190,0.174785,-0.976769,0.123988,Stance,Stance,-1269438207,56.399560
91,2.435957,0.019823,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107166,0.065179,-0.058664,0.101984,0.005818,0.013815,-0.269987,-0.899761,0.342837,0.175085,-0.976719,0.123960,Stance,Stance,-1269438207,56.901110
92,2.453172,0.017215,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107078,0.065325,-0.058593,0.102036,0.005879,0.013708,-0.269861,-0.899593,0.343376,0.175180,-0.976758,0.123519,Stance,Stance,-1269438207,57.495800
93,2.469733,0.016561,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106992,0.064941,-0.059001,0.102258,0.005871,0.013882,-0.269350,-0.900519,0.341344,0.175768,-0.976567,0.124191,Stance,Stance,-1269438207,58.012250
94,2.487695,0.017963,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106924,0.065300,-0.058675,0.102216,0.005916,0.013582,-0.269466,-0.899778,0.343201,0.175601,-0.976718,0.123232,Stance,Stance,-1269438207,58.509080
95,2.511961,0.024266,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106835,0.064928,-0.059089,0.102438,0.005923,0.013776,-0.268943,-0.900719,0.341139,0.176189,-0.976527,0.123904,Stance,Stance,-1269438207,59.047950
96,2.531338,0.019377,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106733,0.065245,-0.058765,0.102447,0.005938,0.013372,-0.268977,-0.899988,0.343035,0.176141,-0.976669,0.122846,Stance,Stance,-1269438207,59.775920
97,2.551990,0.020651,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106644,0.065141,-0.058975,0.102585,0.006005,0.013492,-0.268624,-0.900456,0.342083,0.176490,-0.976582,0.123039,Stance,Stance,-1269438207,60.357230
98,2.570966,0.018976,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106547,0.064907,-0.059203,0.102769,0.005986,0.013483,-0.268227,-0.900978,0.341019,0.176957,-0.976470,0.123263,Stance,Stance,-1269438207,60.976770
99,2.591096,0.020130,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106470,0.065229,-0.058925,0.102751,0.006035,0.013207,-0.268284,-0.900343,0.342645,0.176854,-0.976600,0.122376,Stance,Stance,-1269438207,61.546060
100,2.612832,0.021737,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106374,0.064913,-0.059319,0.102965,0.006072,0.013414,-0.267764,-0.901232,0.340709,0.177416,-0.976423,0.122974,Stance,Stance,-1269438207,62.149960
101,2.642645,0.029813,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106284,0.065139,-0.059058,0.102988,0.006057,0.013037,-0.267768,-0.900650,0.342243,0.177418,-0.976533,0.122094,Stance,Stance,-1269438207,62.802060
102,2.666486,0.023841,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106156,0.065181,-0.059080,0.103120,0.006103,0.012904,-0.267471,-0.900696,0.342353,0.177718,-0.976524,0.121728,Stance,Stance,-1269438207,63.696440
