frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
25,19.582830,0.038417,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.155915,0.199862,-0.054797,-0.035463,0.161178,-0.185920,0.986390,-0.147761,0.072124,0.326774,-0.748635,-0.576858,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.92197,0.39243,-0.37354
26,19.622140,0.039317,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.265214,0.221840,-0.063135,-0.046146,0.187848,-0.168570,0.984531,-0.169341,0.044980,0.354243,-0.742109,-0.569022,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.30464,0.42781,-0.20833
27,19.661180,0.039040,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.288217,0.237957,-0.060821,-0.049795,0.171116,-0.175045,0.985909,-0.162278,0.040607,0.307531,-0.755875,-0.577995,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.67488,0.47629,-0.05428
28,19.697130,0.035942,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1,0.173614,0.118060,-0.118735,0.089583,0.138404,-0.213238,0.766018,-0.627357,-0.140142,0.563985,-0.620607,-0.544764,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.28112,0.53561,-0.57302
29,19.734090,0.036962,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.040461,0.053524,-0.167742,0.161930,0.153596,-0.221618,0.446634,-0.851830,-0.273686,0.688468,-0.508708,-0.516942,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.09958,0.59186,-1.50528
30,19.770840,0.036749,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.070894,0.073811,-0.161975,0.230594,0.150343,-0.229847,0.383459,-0.870266,-0.309187,0.676021,-0.507172,-0.534578,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.25714,0.64793,-1.49702
31,19.809860,0.039024,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.132830,0.083911,-0.164024,0.312794,0.168622,-0.213403,0.232508,-0.907663,-0.349412,0.585014,-0.570909,-0.576040,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.56302,0.69450,-0.47927
32,19.846450,0.036583,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.181008,0.096947,-0.159840,0.343469,0.196458,-0.201512,0.105396,-0.923167,-0.369668,0.595290,-0.554212,-0.581790,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.50870,0.71618,0.51787
33,19.884110,0.037668,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.191669,0.131650,-0.128882,0.304736,0.175301,-0.226618,0.185218,-0.913588,-0.362011,0.645851,-0.505804,-0.571873,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-4.43462,0.70333,1.12652
34,19.924050,0.039937,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.151150,0.182166,-0.084143,0.236852,0.148829,-0.242772,0.431040,-0.840575,-0.328082,0.605085,-0.533591,-0.590892,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-4.35177,0.65882,1.24926
35,19.960200,0.036146,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.066308,0.224846,-0.053053,0.127973,0.123662,-0.243832,0.780019,-0.580988,-0.232432,0.481602,-0.616127,-0.623256,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.79355,0.58712,1.05301
36,19.995750,0.035550,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.042220,0.240090,-0.049234,0.027746,0.093661,-0.229067,0.988231,-0.134727,-0.072451,0.192787,-0.747158,-0.636072,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.47245,0.51138,0.91951
37,20.029290,0.033544,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.156557,0.257019,-0.056966,-0.030596,0.066541,-0.195836,0.993125,0.115717,0.017691,-0.336345,-0.795210,-0.504494,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.45992,0.43829,0.83073
38,20.067530,0.038241,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.225590,0.279264,-0.061682,-0.094769,0.074688,-0.167827,0.985591,0.164748,0.038329,-0.504381,-0.754651,-0.419646,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.67913,0.37337,0.75385
39,20.107060,0.039526,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.255541,0.297828,-0.059431,-0.159900,0.092935,-0.133493,0.980825,0.186899,0.055244,-0.644446,-0.691128,-0.327157,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-4.01367,0.30287,0.67855
40,20.141870,0.034809,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.248904,0.264762,-0.073698,-0.042573,0.065435,-0.184374,0.998218,0.059199,0.007608,-0.392827,-0.816584,-0.422939,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-4.25952,0.23757,0.61000
41,20.176350,0.034486,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.161304,0.155830,-0.003019,0.047796,0.016862,-0.110619,0.672046,-0.547178,0.498950,-0.027126,-0.934884,-0.353914,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-3.96605,0.19306,0.55266
42,20.214450,0.038097,0.00000,0.00000,0.00000,0.08622,-0.01333,0,1,1785933915,1,0.032841,0.070056,0.011936,0.063594,0.037017,-0.183248,0.270145,-0.795539,0.542346,0.083495,-0.881809,-0.464157,Swing,Capture,-1269438207,0.000000,HitRecoil,DefaultContact,-2.21836,0.15215,0.57766
43,20.252740,0.038288,0.00000,0.00000,0.00000,0.00000,-0.01927,0,0,1785933915,1,-0.041407,0.050482,-0.013393,0.091308,-0.006301,-0.024044,0.005333,-0.877683,0.479213,0.169023,-0.984919,-0.036961,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.16751,0.10843,0.61283
44,20.295710,0.042974,0.00000,0.00000,0.00000,0.00000,-0.01347,0,0,1785933915,1,-0.074756,0.053259,-0.033248,0.096597,-0.003195,-0.006313,-0.130766,-0.897386,0.421424,0.176799,-0.983443,0.039773,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,1.61801,0.07004,0.61980
45,20.333560,0.037845,0.00000,0.00000,0.00000,0.00000,-0.00722,0,0,1785933915,1,-0.092587,0.058199,-0.045881,0.099105,0.000473,0.003984,-0.204880,-0.901128,0.382091,0.176144,-0.980843,0.083194,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,2.02681,0.04034,0.56515
46,20.371700,0.038148,0.00000,0.00000,0.00000,0.00000,-0.00379,0,0,1785933915,1,-0.100151,0.061128,-0.051721,0.100093,0.002523,0.008582,-0.236636,-0.901088,0.363380,0.174836,-0.979282,0.102173,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,1.42211,0.02398,0.50571
47,20.409240,0.037536,0.00000,0.00000,0.00000,0.00000,-0.00189,0,0,1785933915,1,-0.104061,0.062824,-0.054860,0.100585,0.003684,0.011024,-0.253140,-0.900651,0.353197,0.174115,-0.978321,0.112129,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.79159,0.01387,0.46500
48,20.451230,0.041989,0.00000,0.00000,0.00000,0.00000,-0.00092,0,0,1785933915,1,-0.106054,0.063719,-0.056492,0.100831,0.004281,0.012287,-0.261571,-0.900317,0.347864,0.173675,-0.977799,0.117246,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.35806,0.00795,0.43605
49,20.488170,0.036939,0.00000,0.00000,0.00000,0.00000,-0.00040,0,0,1785933915,1,-0.107181,0.064226,-0.057426,0.100969,0.004614,0.013008,-0.266349,-0.900094,0.344804,0.173404,-0.977494,0.120154,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.06869,0.00419,0.41391
50,20.527760,0.039590,0.00000,0.00000,0.00000,0.00000,-0.00019,0,0,1785933915,1,-0.107682,0.064438,-0.057842,0.101030,0.004747,0.013330,-0.268475,-0.899985,0.343436,0.173278,-0.977356,0.121451,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,-0.07102,0.00236,0.40092
51,20.567630,0.039874,0.00000,0.00000,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.107961,0.064553,-0.058075,0.101064,0.004818,0.013510,-0.269660,-0.899923,0.342670,0.173207,-0.977278,0.122173,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,-0.14835,0.00126,0.39164
52,20.605010,0.037378,0.00000,0.00000,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.108104,0.064610,-0.058194,0.101081,0.004851,0.013602,-0.270263,-0.899892,0.342277,0.173170,-0.977239,0.122542,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.18379,0.00067,0.38555
53,20.645980,0.040967,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,1785933915,1,0.018729,0.101442,0.045962,0.212641,0.095257,-0.073992,0.291425,-0.621500,0.727193,0.743946,-0.666983,0.040963,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19702,0.00036,0.38173
54,20.681020,0.035041,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,0.121860,0.183006,0.089193,0.252482,0.244764,-0.174219,0.609138,-0.255834,0.750666,0.944369,-0.313431,-0.099637,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.20087,0.00019,0.37890
55,20.716540,0.035519,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.151361,0.226910,0.088570,0.222556,0.332579,-0.211505,0.721724,-0.046042,0.690648,0.976461,-0.114590,-0.182737,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.20038,0.00010,0.37722
56,20.753480,0.036944,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.165072,0.255033,0.084763,0.193008,0.358115,-0.210370,0.770497,0.087311,0.631436,0.972111,0.011058,-0.234261,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19851,0.00006,0.37604
57,20.788460,0.034976,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.171757,0.273163,0.081675,0.173841,0.371852,-0.205520,0.790758,0.172307,0.587378,0.960312,0.090684,-0.263776,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19627,0.00003,0.37524
58,20.829360,0.040901,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.174863,0.283956,0.080058,0.162915,0.379204,-0.200898,0.797640,0.222263,0.560687,0.950608,0.137929,-0.278066,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19444,0.00002,0.37470
59,20.864390,0.035029,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176583,0.291870,0.079448,0.155513,0.384297,-0.196418,0.799209,0.258455,0.542648,0.943005,0.172232,-0.284743,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19273,0.00001,0.37418
60,20.899480,0.035090,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177144,0.296139,0.079576,0.151901,0.387025,-0.193392,0.798218,0.277871,0.534449,0.939152,0.190856,-0.285601,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19167,0.00000,0.37380
61,20.934980,0.035501,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177262,0.298940,0.080063,0.149743,0.388763,-0.190948,0.796542,0.290707,0.530104,0.937034,0.203017,-0.284168,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19081,0.00000,0.37349
62,20.973360,0.038384,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179585,0.297709,0.077774,0.149227,0.386505,-0.193123,0.805189,0.284913,0.520092,0.934167,0.198529,-0.296509,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19014,0.00000,0.37324
63,21.009400,0.036039,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182251,0.295331,0.075238,0.149728,0.383059,-0.195917,0.815255,0.273857,0.510256,0.932062,0.189500,-0.308788,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.18965,0.00000,0.37300
64,21.043600,0.034201,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.184355,0.292848,0.072980,0.150454,0.379784,-0.198559,0.823896,0.262510,0.502279,0.930409,0.180057,-0.319248,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.18938,0.00000,0.37277
65,21.082120,0.038516,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188266,0.282809,0.069791,0.142850,0.344243,-0.218743,0.831991,0.211166,0.513030,0.917454,-0.018527,-0.397410,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.96370,0.00267,0.36157
66,21.115500,0.033380,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.202578,0.249073,0.053193,0.143493,0.288530,-0.248677,0.873764,0.046718,0.484103,0.844302,-0.245773,-0.476183,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.21853,0.00463,0.36136
67,21.154030,0.038533,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.207026,0.221429,0.034608,0.157486,0.273408,-0.252658,0.896241,-0.082863,0.435759,0.836183,-0.237377,-0.494420,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.46836,0.00408,0.36978
68,21.192960,0.038934,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.206424,0.221469,0.034269,0.163153,0.281072,-0.250226,0.898681,-0.080133,0.431222,0.852301,-0.193726,-0.485852,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.10395,0.00292,0.37847
69,21.227140,0.034176,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.203657,0.231363,0.041175,0.164661,0.299382,-0.243850,0.895238,-0.029154,0.444633,0.877308,-0.120976,-0.464430,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.15365,0.00188,0.38058
70,21.264760,0.037624,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.200784,0.242112,0.047424,0.163485,0.316339,-0.237378,0.889432,0.024151,0.456429,0.894246,-0.056558,-0.443988,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.07030,0.00122,0.37835
71,21.308370,0.043604,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.197606,0.253136,0.052847,0.160863,0.332474,-0.230528,0.881605,0.077825,0.465528,0.906077,0.003317,-0.423101,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.03406,0.00073,0.37620
72,21.347350,0.038987,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.194184,0.263587,0.057498,0.157487,0.346737,-0.223545,0.872076,0.128253,0.472265,0.913612,0.056017,-0.402710,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.12234,0.00039,0.37461
73,21.383930,0.036576,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.191694,0.270999,0.060422,0.154905,0.356256,-0.218558,0.863868,0.163285,0.476520,0.917302,0.090351,-0.387807,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.16969,0.00022,0.37381
74,21.419080,0.035145,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.189654,0.276464,0.062546,0.152833,0.362898,-0.214733,0.856816,0.189009,0.479731,0.919256,0.114351,-0.376686,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.19452,0.00013,0.37337
75,21.456540,0.037469,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187863,0.280684,0.064205,0.151204,0.367921,-0.211664,0.850498,0.208704,0.482800,0.920522,0.132274,-0.367618,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.20716,0.00007,0.37312
76,21.491280,0.034738,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.186039,0.284330,0.065920,0.149848,0.372176,-0.208765,0.843943,0.225756,0.486616,0.921709,0.147432,-0.358772,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21350,0.00004,0.37300
77,21.528750,0.037467,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.184511,0.287134,0.067478,0.148764,0.375396,-0.206286,0.838153,0.238877,0.490344,0.922731,0.158842,-0.351193,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21570,0.00002,0.37293
78,21.566330,0.037583,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183070,0.289738,0.069075,0.147779,0.378282,-0.203778,0.832327,0.250969,0.494213,0.923834,0.169055,-0.343442,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21606,0.00001,0.37283
79,21.604060,0.037732,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181878,0.292097,0.070597,0.147098,0.380780,-0.201439,0.826699,0.261712,0.498072,0.924978,0.178096,-0.335705,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21553,0.00001,0.37270
80,21.639840,0.035777,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180907,0.294143,0.071902,0.146503,0.382932,-0.199295,0.821734,0.270931,0.501349,0.926014,0.185868,-0.328561,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21473,0.00000,0.37258
81,21.678700,0.038857,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180172,0.295972,0.073211,0.146198,0.384724,-0.197318,0.817004,0.278973,0.504656,0.927086,0.192727,-0.321508,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21394,0.00000,0.37254
82,21.716050,0.037357,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179601,0.297833,0.074646,0.146054,0.386493,-0.195252,0.811958,0.286910,0.508338,0.928242,0.199820,-0.313749,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21317,0.00000,0.37257
83,21.752340,0.036289,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179179,0.299403,0.076052,0.146031,0.387932,-0.193339,0.807403,0.293534,0.511799,0.929376,0.205862,-0.306402,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21261,0.00000,0.37259
84,21.790830,0.038483,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178762,0.300669,0.077376,0.146100,0.389100,-0.191575,0.803338,0.298902,0.515080,0.930468,0.211022,-0.299500,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.21222,0.00000,0.37259
