schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,jump-land-flat,60,224,3.733333,0.016667,1914514016,0.036657,1,Falling,0.036657,0.536657,2.515798,57.586290,3.585687,1.892678,57.860030,3.956645,0.038979,0.996959,0.067479,-0.342043,0.741485,0.577241,2.597695,57.897460,3.701273,1.935742,57.550340,3.763943,0,4371228,0,1,2.597695,57.897460,3.701273,-0.012488,-0.013923,0.066860,2.515798,57.586290,3.585687,0.065553,-0.028233,-0.096597,2.515798,57.586290,3.585687,1.879275,57.517250,3.933443,0.000000,0.000000,0,0,Jump,Jump,0.000000,150.994600,161.027900,105.608200,121.137900,NaN,NaN,0.024721,0.038658,0.000000,0.000000,7.499237,7.499864,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,224,3.733333,0.016667,-1269438207,20.733920,0,XBot Walk Neutral,0.733921,0.233921,-0.734463,54.849350,5.197976,-0.602711,54.889300,4.776089,-0.013330,0.995451,0.094337,-0.010939,0.996176,0.086680,-0.728320,54.884170,5.202453,-0.596045,54.924140,4.780219,4371538,4371538,1,1,-0.728320,54.884170,5.202453,-0.596045,54.924140,4.780219,-0.736670,55.041150,5.215292,-0.603413,54.950300,4.781596,-0.736670,55.041150,5.215292,-0.603413,54.950300,4.781596,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.469100,163.802100,127.684200,90.559090,NaN,NaN,0.000215,0.000210,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,225,3.750000,0.016667,558702772,0.213989,0,Hard Landing,0.213989,0.713989,2.481132,57.515290,3.523742,1.845415,57.442730,4.015110,0.038968,0.996960,0.067475,0.038968,0.996960,0.067475,2.591229,57.875330,3.691606,1.845415,57.442730,4.015110,0,0,0,0,2.591229,57.875330,3.691606,1.845415,57.442730,4.015110,2.481131,57.515290,3.523742,1.845415,57.442730,4.015110,2.481131,57.515290,3.523742,1.845415,57.442730,4.015110,0.000000,0.000000,0,0,Jump,Jump,0.000000,155.036400,171.224200,110.539000,120.495300,NaN,NaN,0.027440,0.038919,0.000000,0.000000,7.499341,7.499968,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,225,3.750000,0.016667,-1269438207,21.107980,0,XBot Walk Neutral,0.107981,0.607981,-0.738222,54.849410,5.196763,-0.604687,54.889420,4.774546,-0.013398,0.995452,0.094315,-0.010974,0.996178,0.086652,-0.730821,54.884170,5.202044,-0.598444,54.924160,4.779788,4371538,4371538,1,1,-0.730821,54.884170,5.202044,-0.598444,54.924160,4.779788,-0.740428,55.040290,5.213996,-0.605394,54.950660,4.780076,-0.740428,55.040290,5.213996,-0.605394,54.950660,4.780076,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.638700,163.783800,127.717900,90.548970,NaN,NaN,0.000509,0.000358,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,226,3.766667,0.016667,558702772,0.220656,0,Hard Landing,0.220656,0.720656,2.477213,57.421900,3.500355,1.808693,57.356110,4.004628,0.038957,0.996960,0.067472,0.038957,0.996960,0.067472,2.585439,57.852940,3.682104,1.840839,57.431940,4.013804,0,0,0,0,2.585439,57.852940,3.682104,1.840839,57.431940,4.013804,2.477213,57.421900,3.500355,1.808693,57.356110,4.004628,2.477213,57.421900,3.500355,1.808693,57.356110,4.004628,0.000000,0.000000,0,0,Jump,Jump,0.000000,154.075200,166.662200,108.879600,118.374000,NaN,NaN,0.006969,0.013903,0.000000,0.000000,5.286168,7.499654,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,226,3.766667,0.016667,-1269438207,21.479240,0,XBot Walk Neutral,0.479239,0.979239,-0.740569,54.849510,5.195487,-0.607816,54.889470,4.773487,-0.013440,0.995454,0.094292,-0.011031,0.996179,0.086633,-0.733485,54.884200,5.201354,-0.600919,54.924190,4.779071,4371538,4371538,1,1,-0.733485,54.884200,5.201354,-0.600919,54.924190,4.779071,-0.742790,55.040730,5.212751,-0.608530,54.950950,4.779037,-0.742790,55.040730,5.212751,-0.608530,54.950950,4.779037,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.499400,163.809100,127.756000,90.600540,NaN,NaN,0.000438,0.000260,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,227,3.783333,0.016667,558702772,0.227322,0,Hard Landing,0.227322,0.727322,2.448450,56.396010,3.437752,1.746660,56.387150,3.956988,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.484140,57.309360,3.499577,1.780692,57.258080,4.015942,1785933915,1785933915,1,1,-1.526722,3.892511,1.440727,-0.823274,4.408876,1.389446,-1.526722,3.892511,1.440727,-0.823274,4.408876,1.389446,2.484139,57.309360,3.499576,1.780692,57.258080,4.015942,0.000000,0.000000,0,0,Jump,Jump,0.000000,148.381600,156.050400,103.167700,115.050600,NaN,NaN,0.007692,0.012293,0.000000,0.000000,6.376386,7.499550,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,227,3.783333,0.016667,-1269438207,21.848230,0,XBot Walk Neutral,0.848227,0.348227,-0.739585,54.848950,5.201459,-0.608663,54.888940,4.779573,-0.013423,0.995444,0.094400,-0.011047,0.996169,0.086744,-0.735718,54.884170,5.201362,-0.603267,54.924170,4.779089,4371538,4371538,1,1,-0.735718,54.884170,5.201362,-0.603267,54.924170,4.779089,-0.741819,55.041340,5.218827,-0.609364,54.949260,4.785019,-0.741819,55.041340,5.218827,-0.609364,54.949260,4.785019,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.512500,163.791400,127.562000,90.455860,NaN,NaN,0.000080,0.000057,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,228,3.800000,0.016667,558702772,0.233989,0,Hard Landing,0.233989,0.733989,2.447145,56.396020,3.440169,1.723297,56.385610,3.985236,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.483448,57.295830,3.498962,1.777297,57.245540,4.018626,1785933915,1785933915,1,1,-1.526030,3.891897,1.427200,-0.819880,4.411561,1.376910,-1.521167,3.887579,1.332173,-0.796033,4.430419,1.288845,2.478584,57.200800,3.494644,1.753450,57.157470,4.037484,0.000000,0.000000,0,0,Jump,Jump,0.000000,133.895300,140.500300,95.871060,110.631600,NaN,NaN,0.002632,0.015089,0.000000,0.000000,7.498819,7.499550,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,228,3.800000,0.016667,-1269438207,22.215380,0,XBot Walk Neutral,0.215384,0.715384,-0.743021,54.849020,5.200240,-0.610865,54.889030,4.778169,-0.013485,0.995445,0.094378,-0.011086,0.996171,0.086718,-0.737707,54.884090,5.201916,-0.605436,54.924100,4.779648,4371538,4371538,1,1,-0.737707,54.884090,5.201916,-0.605436,54.924100,4.779648,-0.745259,55.040870,5.217559,-0.611572,54.949660,4.783642,-0.745259,55.040870,5.217559,-0.611572,54.949660,4.783642,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.605300,163.795100,127.596600,90.450350,NaN,NaN,0.000255,0.000247,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,229,3.816667,0.016667,558702772,0.240656,0,Hard Landing,0.240656,0.740656,2.446200,56.396050,3.446994,1.693012,56.385200,3.983403,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.482197,57.270870,3.498209,1.770113,57.221740,4.021224,1785933915,1785933915,1,1,-1.524779,3.891144,1.402243,-0.812696,4.414158,1.353106,-1.516130,3.887327,1.227638,-0.762068,4.422223,1.194416,2.473547,57.096270,3.494393,1.719486,57.063050,4.029288,0.000000,0.000000,0,0,Jump,Jump,0.000000,118.001900,124.559300,89.302020,105.426000,NaN,NaN,0.002953,0.013086,0.000000,0.000000,7.263895,7.499760,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,229,3.816667,0.016667,-1269438207,22.581070,0,XBot Walk Neutral,0.581070,0.081070,-0.745416,54.849110,5.198969,-0.614085,54.889090,4.777094,-0.013528,0.995447,0.094355,-0.011145,0.996172,0.086699,-0.739794,54.884030,5.202259,-0.607686,54.924040,4.780002,4371538,4371538,1,1,-0.739794,54.884030,5.202259,-0.607686,54.924040,4.780002,-0.747667,55.041210,5.216312,-0.610423,54.949620,4.780718,-0.747667,55.041210,5.216312,-0.610423,54.949620,4.780718,0.000000,0.041667,0,1,Swing,Capture,0.000000,116.471400,164.481600,127.634600,89.618970,NaN,NaN,0.000400,0.002077,4.182777,4.181185,0.000000,4.908151,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,230,3.833333,0.016667,558702772,0.247322,0,Hard Landing,0.247322,0.747322,2.435345,56.396040,3.442299,1.675150,56.385700,3.964430,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.480327,57.245970,3.497002,1.763205,57.197710,4.020810,1785933915,1785933915,1,1,-1.522909,3.889936,1.377342,-0.805787,4.413744,1.329083,-1.501289,3.875734,1.125694,-0.740354,4.396584,1.096413,2.458707,56.994320,3.482799,1.697772,56.965040,4.003649,0.000000,0.000000,0,0,Jump,Jump,0.000000,105.109100,111.267600,87.662750,100.225900,NaN,NaN,0.005597,0.011407,0.000000,0.000000,4.716503,7.499654,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,230,3.833333,0.016667,-1269438207,22.945580,0,XBot Walk Neutral,0.945578,0.445578,-0.748984,54.849180,5.197748,-0.616440,54.889190,4.775606,-0.013593,0.995448,0.094333,-0.011188,0.996174,0.086672,-0.742121,54.884000,5.202211,-0.610053,54.924020,4.779948,4371538,4371538,1,1,-0.742121,54.884000,5.202211,-0.610053,54.924020,4.779948,-0.751235,55.040450,5.215015,-0.617157,54.950130,4.781107,-0.751235,55.040450,5.215015,-0.617157,54.950130,4.781107,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.590200,163.778500,127.669800,90.529320,NaN,NaN,0.000391,0.002165,0.000000,0.000000,0.000000,4.917075,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,231,3.850000,0.016667,558702772,0.253989,0,Hard Landing,0.253989,0.753989,2.418879,56.396050,3.441045,1.665391,56.386140,3.950009,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.478453,57.221100,3.495350,1.759608,57.173050,4.018820,1785933915,1785933915,1,1,-1.521035,3.888284,1.352467,-0.802190,4.411754,1.304424,-1.480905,3.867696,1.025440,-0.726620,4.375279,0.995140,2.438322,56.894070,3.474761,1.684038,56.863770,3.982344,0.000000,0.000000,0,0,Swing,Swing,0.000000,94.291570,100.536200,88.256290,95.295760,NaN,NaN,0.007434,0.007927,0.000000,0.000000,3.844882,7.499446,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,231,3.850000,0.016667,-1269438207,23.309140,0,XBot Walk Neutral,0.309145,0.809145,-0.751923,54.849260,5.196490,-0.619043,54.889270,4.774388,-0.013647,0.995449,0.094310,-0.011235,0.996176,0.086650,-0.744697,54.884010,5.201800,-0.612484,54.924030,4.779510,4371538,4371538,1,1,-0.744697,54.884010,5.201800,-0.612484,54.924030,4.779510,-0.754184,55.040490,5.213754,-0.619767,54.950510,4.779917,-0.754184,55.040490,5.213754,-0.619767,54.950510,4.779917,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.567800,163.802200,127.707300,90.544640,NaN,NaN,0.000119,0.000070,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,232,3.866667,0.016667,558702772,0.260656,0,Hard Landing,0.260656,0.760656,2.393877,56.396060,3.439342,1.646774,56.386070,3.944450,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.475893,57.196290,3.493601,1.755912,57.148440,4.016483,1785933915,1785933915,1,1,-1.518476,3.886536,1.327660,-0.798494,4.409418,1.279809,-1.451993,3.859398,0.927750,-0.703719,4.362464,0.887600,2.409410,56.796380,3.466464,1.661136,56.756230,3.969529,0.000000,0.000000,0,0,Swing,Swing,0.000000,86.153770,93.538660,91.417820,90.600620,NaN,NaN,0.007817,0.004570,0.000000,0.000000,3.583754,7.499446,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,232,3.866667,0.016667,-1269438207,23.671960,0,XBot Walk Neutral,0.671961,0.171961,-0.754476,54.849340,5.195214,-0.622204,54.889330,4.773252,-0.013693,0.995451,0.094287,-0.011292,0.996177,0.086629,-0.747376,54.884040,5.201103,-0.615039,54.924060,4.778805,4371538,4371538,1,1,-0.747376,54.884040,5.201103,-0.615039,54.924060,4.778805,-0.756748,55.040680,5.212487,-0.622933,54.950720,4.778793,-0.756748,55.040680,5.212487,-0.622933,54.950720,4.778793,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.462600,163.805800,127.746400,90.606440,NaN,NaN,0.000302,0.000249,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,233,3.883333,0.016667,558702772,0.267322,0,Hard Landing,0.267322,0.767322,2.376951,56.396130,3.454715,1.640343,56.385330,3.959858,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.472772,57.171520,3.492278,1.752015,57.123820,4.014557,1785933915,1785933915,1,1,-1.515354,3.885213,1.302891,-0.794597,4.407491,1.255190,-1.434519,3.873815,0.913704,-0.696445,4.376399,0.865109,2.391936,56.782330,3.480880,1.653862,56.733740,3.983464,0.000000,0.000000,0,0,Swing,Swing,0.000000,80.095560,88.299900,93.713900,86.075840,NaN,NaN,0.006516,0.002233,0.000000,0.000000,2.313474,7.499446,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,233,3.883333,0.016667,-1269438207,24.034180,0,XBot Walk Neutral,0.034182,0.534182,-0.754280,54.848770,5.201282,-0.622315,54.888820,4.779136,-0.013689,0.995441,0.094397,-0.011294,0.996167,0.086736,-0.749716,54.884000,5.201117,-0.617377,54.924040,4.778808,4371538,4371538,1,1,-0.749716,54.884000,5.201117,-0.617377,54.924040,4.778808,-0.756558,55.040630,5.218601,-0.623031,54.949130,4.784580,-0.756558,55.040630,5.218601,-0.623031,54.949130,4.784580,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.650700,163.774500,127.548100,90.415310,NaN,NaN,0.000585,0.000359,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,234,3.900000,0.016667,558702772,0.273989,0,Hard Landing,0.273989,0.773989,2.372540,56.396200,3.472384,1.651593,56.384390,3.986781,0.000873,0.999993,-0.003505,-0.016056,0.999012,0.041429,2.469449,57.146750,3.491526,1.748423,57.099100,4.013499,1785933915,1785933915,1,1,-1.512032,3.884460,1.278124,-0.791005,4.406434,1.230472,-1.430291,3.891970,0.919701,-0.707882,4.403801,0.870117,2.387708,56.788330,3.499036,1.665300,56.738750,4.010866,0.000000,0.000000,0,0,Swing,Swing,0.000000,76.261300,83.918000,91.315540,81.141860,NaN,NaN,0.005485,0.008962,0.000000,0.000000,3.961213,7.499341,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,234,3.900000,0.016667,-1269438207,24.395930,0,XBot Walk Neutral,0.395929,0.895929,-0.756785,54.848860,5.200012,-0.625338,54.888870,4.778073,-0.013735,0.995442,0.094374,-0.011349,0.996168,0.086716,-0.751767,54.883920,5.201680,-0.619552,54.923970,4.779372,4371538,4371538,1,1,-0.751767,54.883920,5.201680,-0.619552,54.923970,4.779372,-0.759077,55.041040,5.217360,-0.626060,54.949450,4.783541,-0.759077,55.041040,5.217360,-0.626060,54.949450,4.783541,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.531100,163.806900,127.586800,90.454590,NaN,NaN,0.000397,0.000193,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,235,3.916667,0.016667,558702772,0.280655,0,Hard Landing,0.280655,0.780655,2.400898,57.132010,3.542534,1.669721,56.383410,4.017420,-0.396084,0.389838,-0.831351,-0.016056,0.999012,0.041429,2.387035,57.145650,3.513436,1.745434,57.074280,4.013523,4369664,1785933915,1,1,0.059011,0.341888,0.185894,-0.788016,4.406457,1.205651,0.028443,0.005676,0.185016,-0.726850,4.435904,0.889889,2.388336,56.808130,3.520483,1.684267,56.758520,4.042969,0.000000,0.000000,0,0,Swing,Swing,0.000000,73.269250,80.086820,88.096630,79.355880,NaN,NaN,0.006234,0.012341,0.000000,0.000000,5.522466,2.119974,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,235,3.916667,0.016667,-1269438207,24.757300,0,XBot Walk Neutral,0.757303,0.257303,-0.759574,54.848930,5.198755,-0.628372,54.888950,4.776865,-0.013785,0.995444,0.094351,-0.011404,0.996170,0.086694,-0.753863,54.883860,5.202029,-0.621857,54.923900,4.779748,4371538,4371538,1,1,-0.753863,54.883860,5.202029,-0.621857,54.923900,4.779748,-0.761875,55.041000,5.216094,-0.629099,54.949640,4.782343,-0.761875,55.041000,5.216094,-0.629099,54.949640,4.782343,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.474300,163.800200,127.625000,90.509520,NaN,NaN,0.000150,0.000169,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,236,3.933333,0.016667,558702772,0.287322,0,Hard Landing,0.287322,0.787322,2.407007,57.190090,3.567595,1.693651,56.382350,4.052225,-0.358279,0.734690,-0.576080,-0.016056,0.999012,0.041429,2.386793,57.156830,3.496979,1.743308,57.049400,4.014831,4369664,1785933915,1,1,0.059733,0.349885,0.178226,-0.785891,4.407765,1.180776,0.030103,0.026061,0.147385,-0.751655,4.472260,0.911087,2.393169,56.833550,3.543289,1.709073,56.779720,4.079326,0.000000,0.000000,0,0,Stance,Stance,0.000000,70.242910,76.374320,84.945250,77.796630,NaN,NaN,0.007596,0.016191,0.000000,0.000000,6.407382,2.268374,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,236,3.933333,0.016667,-1269438207,25.118430,0,XBot Walk Neutral,0.118431,0.618431,-0.763386,54.849000,5.197541,-0.630432,54.889060,4.775337,-0.013855,0.995445,0.094329,-0.011442,0.996172,0.086667,-0.756242,54.883830,5.201987,-0.624229,54.923880,4.779701,4371538,4371538,1,1,-0.756242,54.883830,5.201987,-0.624229,54.923880,4.779701,-0.765686,55.040200,5.214799,-0.631165,54.950020,4.780839,-0.765686,55.040200,5.214799,-0.631165,54.950020,4.780839,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.636400,163.785000,127.660200,90.500370,NaN,NaN,0.000481,0.000349,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,237,3.950000,0.016667,558702772,0.293989,0,Hard Landing,0.293989,0.793989,2.412023,57.204850,3.585261,1.716945,56.381380,4.084701,-0.326411,0.821399,-0.467717,-0.016056,0.999012,0.041429,2.389975,57.173780,3.502008,1.742096,57.024570,4.017409,4369664,1785933915,1,1,0.061095,0.365767,0.160413,-0.784678,4.410344,1.155939,0.030399,0.043526,0.120320,-0.775610,4.505894,0.926960,2.398367,56.853150,3.561277,1.733027,56.795590,4.112959,0.000000,0.000000,0,0,Stance,Stance,0.000000,67.275260,72.828770,82.449040,76.390470,NaN,NaN,0.006820,0.016141,0.000000,0.000000,5.645718,1.957976,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,237,3.950000,0.016667,-1269438207,25.479500,0,XBot Walk Neutral,0.479496,0.979496,-0.765828,54.849090,5.196260,-0.633626,54.889110,4.774275,-0.013899,0.995446,0.094306,-0.011500,0.996173,0.086647,-0.758833,54.883840,5.201578,-0.626699,54.923890,4.779279,4371538,4371538,1,1,-0.758833,54.883840,5.201578,-0.626699,54.923890,4.779279,-0.768142,55.040620,5.213549,-0.634365,54.950290,4.779798,-0.768142,55.040620,5.213549,-0.634365,54.950290,4.779798,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.499200,163.809100,127.699700,90.553570,NaN,NaN,0.000428,0.000258,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,238,3.966667,0.016667,558702772,0.300655,0,Hard Landing,0.300655,0.800655,2.418966,57.212470,3.601481,1.739554,56.380590,4.112538,-0.285007,0.866873,-0.409025,-0.016056,0.999012,0.041429,2.393714,57.190730,3.520699,1.741806,56.999850,4.021126,4369664,1785933915,1,1,0.061725,0.380929,0.140546,-0.784388,4.414060,1.131218,0.026900,0.050556,0.103067,-0.798530,4.534255,0.933987,2.405332,56.861500,3.577553,1.755948,56.802620,4.141320,0.000000,0.000000,0,0,Stance,Stance,0.000000,64.190090,69.342120,82.436420,75.959270,NaN,NaN,0.007230,0.014858,0.000000,0.000000,3.078774,0.941276,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,238,3.966667,0.016667,-1269438207,25.840710,0,XBot Walk Neutral,0.840710,0.340710,-0.768945,54.849160,5.195004,-0.636446,54.889190,4.772949,-0.013955,0.995448,0.094283,-0.011551,0.996174,0.086623,-0.761539,54.883870,5.200882,-0.629301,54.923920,4.778580,4371538,4371538,1,1,-0.761539,54.883870,5.200882,-0.629301,54.923920,4.778580,-0.771264,55.040300,5.212257,-0.637190,54.950500,4.778482,-0.771264,55.040300,5.212257,-0.637190,54.950500,4.778482,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.507900,163.792300,127.737400,90.596840,NaN,NaN,0.000067,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,239,3.983333,0.016667,558702772,0.307322,0,Hard Landing,0.307322,0.807322,2.426787,57.220820,3.616415,1.762154,56.380000,4.135590,-0.236124,0.919015,-0.315685,-0.016056,0.999012,0.041429,2.398864,57.207660,3.546102,1.742462,56.975300,4.025807,4369664,1785933915,1,1,0.061135,0.395582,0.120298,-0.785044,4.418741,1.106670,0.021143,0.050125,0.091884,-0.821127,4.557301,0.933304,2.412851,56.862050,3.591956,1.778544,56.801930,4.164366,0.000000,0.000000,0,0,Stance,Stance,0.000000,61.283960,66.093350,83.219420,76.577420,NaN,NaN,0.006109,0.012511,0.000000,0.000000,2.121081,1.425985,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,239,3.983333,0.016667,-1269438207,26.202230,0,XBot Walk Neutral,0.202234,0.702234,-0.768347,54.848590,5.201119,-0.636732,54.888660,4.779061,-0.013945,0.995437,0.094394,-0.011556,0.996164,0.086734,-0.763903,54.883830,5.200904,-0.631673,54.923890,4.778597,4371538,4371538,1,1,-0.763903,54.883830,5.200904,-0.631673,54.923890,4.778597,-0.770679,55.040740,5.218464,-0.637464,54.948970,4.784505,-0.770679,55.040740,5.218464,-0.637464,54.948970,4.784505,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.610500,163.793800,127.537400,90.401180,NaN,NaN,0.000285,0.000262,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,240,4.000000,0.016667,558702772,0.313989,0,Hard Landing,0.313989,0.813989,2.431302,57.224140,3.629852,1.781241,56.379590,4.152757,-0.212758,0.939414,-0.268767,-0.016056,0.999012,0.041429,2.405202,57.223100,3.570982,1.743960,56.950940,4.031235,4369664,1785933915,1,1,0.059557,0.409311,0.100125,-0.786542,4.424169,1.082312,0.018182,0.045709,0.082321,-0.840222,4.574453,0.932621,2.417081,56.858490,3.604920,1.797639,56.801250,4.181519,0.000000,0.000000,0,0,Stance,Stance,0.000000,58.874130,63.305850,84.549960,78.426260,NaN,NaN,0.004919,0.009346,0.000000,0.000000,1.755637,3.114166,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,240,4.000000,0.016667,-1269438207,26.564200,0,XBot Walk Neutral,0.564199,0.064199,-0.770815,54.848670,5.199843,-0.640010,54.888710,4.777992,-0.013989,0.995439,0.094371,-0.011615,0.996166,0.086715,-0.765933,54.883750,5.201480,-0.633917,54.923820,4.779193,4371538,4371538,1,1,-0.765933,54.883750,5.201480,-0.633917,54.923820,4.779193,-0.773160,55.041100,5.217213,-0.640747,54.949200,4.783452,-0.773160,55.041100,5.217213,-0.640747,54.949200,4.783452,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.474900,163.809200,127.576700,90.461770,NaN,NaN,0.000407,0.000283,0.000000,0.000000,0.000000,0.000000,0.000000,0,1,jump-land-flat,1,0,0,DefaultContact
