frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
18,1.354750,0.020442,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.265696,0.123178,-0.171390,0.372334,0.293499,-0.190753,-0.219255,-0.890816,-0.397963,0.941276,-0.066559,-0.331014,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-3.58646,0.00839,-0.18358
19,1.379993,0.025244,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.205890,0.096711,-0.164816,0.369894,0.222843,-0.131903,-0.091119,-0.976738,-0.194113,0.906492,-0.410828,-0.097429,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-3.88505,0.01640,-0.14766
20,1.397493,0.017500,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.161604,0.078787,-0.139773,0.329080,0.138269,-0.067983,-0.076271,-0.996890,0.019833,0.733083,-0.678399,0.048614,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-2.55810,0.02294,0.07257
21,1.416242,0.018748,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.143633,0.072390,-0.122402,0.284006,0.085431,-0.030861,-0.101300,-0.987562,0.120253,0.611051,-0.785917,0.094611,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-1.68890,0.02574,0.23679
22,1.437214,0.020973,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.131365,0.068588,-0.106676,0.229710,0.044767,-0.004703,-0.134658,-0.971874,0.193203,0.501910,-0.856834,0.117992,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-1.32296,0.02748,0.26003
23,1.453473,0.016259,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.122924,0.066420,-0.093063,0.193791,0.028600,0.004148,-0.168552,-0.954629,0.245507,0.407666,-0.904067,0.128343,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.82532,0.02831,0.13560
24,1.469657,0.016184,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.118707,0.065566,-0.084996,0.172349,0.020977,0.007913,-0.190734,-0.943079,0.272436,0.352545,-0.926607,0.130809,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.33304,0.02826,0.00258
25,1.489195,0.019537,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.115795,0.065095,-0.078739,0.155666,0.015982,0.010150,-0.208690,-0.933577,0.291346,0.310122,-0.941619,0.131066,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.01816,0.02770,-0.12677
26,1.506468,0.017273,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113402,0.064809,-0.073050,0.140480,0.012109,0.011697,-0.225500,-0.924575,0.307102,0.271782,-0.953520,0.130134,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.30252,0.02663,-0.25656
27,1.525533,0.019066,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111963,0.064692,-0.069332,0.130542,0.009912,0.012469,-0.236719,-0.918517,0.316686,0.246851,-0.960436,0.128950,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.37608,0.02551,-0.33599
28,1.543627,0.018094,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110857,0.064639,-0.066293,0.122423,0.008310,0.012963,-0.246005,-0.913475,0.324106,0.226539,-0.965600,0.127659,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.22679,0.02419,-0.39374
29,1.563100,0.019472,0.00000,0.00000,0.00000,0.04524,0.00000,0,1,1785933915,1,-0.110127,0.064620,-0.064183,0.133306,0.013132,-0.043777,-0.252522,-0.909923,0.329050,0.249829,-0.968215,-0.012084,Swing,Capture,-1269438207,0.000000,HitRecoil,DefaultContact,-0.00996,0.02291,-0.42924
30,1.582031,0.018931,0.00000,0.00000,0.00000,0.09392,-0.00281,0,1,1785933915,1,-0.109576,0.063248,-0.062774,0.142392,0.026823,-0.108881,-0.257664,-0.907113,0.332800,0.269462,-0.947392,-0.172741,Swing,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,-0.22800,0.02151,-0.45425
31,1.601054,0.019023,0.00000,0.00000,0.00000,0.00000,-0.00557,0,0,1785933915,1,-0.109201,0.061911,-0.061876,0.120413,0.011253,-0.028059,-0.261292,-0.905126,0.335372,0.193493,-0.973111,0.124959,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.22880,0.02012,-0.47290
32,1.619260,0.018206,0.00000,0.00000,0.00000,0.00000,-0.00598,0,0,1785933915,1,-0.108932,0.061721,-0.061088,0.106987,0.002801,0.013006,-0.263941,-0.903672,0.337212,0.187842,-0.974287,0.124425,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.00926,0.01872,-0.45001
33,1.635186,0.015926,0.00000,0.00000,0.00000,0.00000,-0.00541,0,0,1785933915,1,-0.108742,0.062037,-0.060583,0.105418,0.002881,0.012962,-0.265790,-0.902658,0.338474,0.183906,-0.975086,0.124037,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.44675,0.01742,-0.42080
34,1.653282,0.018096,0.00000,0.00000,0.00000,0.00000,-0.00463,0,0,1785933915,1,-0.108616,0.062393,-0.059987,0.104396,0.003082,0.013195,-0.267002,-0.901991,0.339297,0.181338,-0.975600,0.123778,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,1.13374,0.01655,-0.39124
35,1.672626,0.019344,0.00000,0.00000,0.00000,0.00000,-0.00370,0,0,1785933915,1,-0.108513,0.062835,-0.059486,0.103522,0.003399,0.013386,-0.268033,-0.901424,0.339990,0.179152,-0.976033,0.123552,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,1.86300,0.01473,-0.37618
36,1.691327,0.018701,0.00000,0.00000,0.00000,0.00000,-0.00280,0,0,1785933915,1,-0.108437,0.063270,-0.059121,0.102841,0.003734,0.013510,-0.268833,-0.900984,0.340523,0.177456,-0.976365,0.123376,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,1.81257,0.01044,-0.24650
37,1.707321,0.015994,0.00000,0.00000,0.00000,0.00000,-0.00209,0,0,1785933915,1,-0.108386,0.063621,-0.058884,0.102364,0.004017,0.013577,-0.269395,-0.900676,0.340895,0.176273,-0.976594,0.123253,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,1.05499,0.00434,-0.08658
38,1.723272,0.015951,0.00000,0.00000,0.00000,0.00000,-0.00160,0,0,1785933915,1,-0.108353,0.063864,-0.058740,0.102060,0.004215,0.013614,-0.269750,-0.900479,0.341133,0.175520,-0.976740,0.123173,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,0.25930,-0.00176,-0.07489
39,1.741036,0.017764,0.00000,0.00000,0.00000,0.00000,-0.00121,0,0,1785933915,1,-0.108329,0.064058,-0.058635,0.101830,0.004379,0.013637,-0.270019,-0.900332,0.341310,0.174950,-0.976850,0.123113,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.49354,-0.00823,-0.16907
40,1.756951,0.015915,0.00000,0.00000,0.00000,0.00000,-0.00088,0,0,1785933915,1,-0.108309,0.064219,-0.058550,0.101637,0.004512,0.013654,-0.270244,-0.900209,0.341457,0.174473,-0.976942,0.123062,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.86701,-0.01551,-0.27268
41,1.771063,0.014113,0.00000,0.00000,0.00000,0.00000,-0.00066,0,0,1785933915,1,-0.108295,0.064332,-0.058496,0.101508,0.004607,0.013662,-0.270397,-0.900124,0.341560,0.174154,-0.977003,0.123028,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.71423,-0.02176,-0.36159
42,1.787894,0.016831,0.00000,0.00000,0.00000,0.00000,-0.00051,0,0,1785933915,1,-0.108286,0.064409,-0.058455,0.101421,0.004672,0.013672,-0.270502,-0.900067,0.341627,0.173935,-0.977045,0.123005,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-0.56121,-0.02673,-0.43635
43,1.806059,0.018165,0.00000,0.00000,0.00000,0.00000,-0.00037,0,0,1785933915,1,-0.108277,0.064479,-0.058419,0.101340,0.004730,0.013680,-0.270596,-0.900016,0.341687,0.173734,-0.977083,0.122983,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.49703,-0.03183,-0.47992
44,1.823348,0.017289,0.00000,0.00000,0.00000,0.00000,-0.00026,0,0,1785933915,1,-0.037361,0.046826,-0.021801,0.174519,0.022860,-0.017906,0.028102,-0.910880,0.411715,0.397741,-0.916587,0.040879,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.40743,-0.03658,-0.46405
45,1.845831,0.022483,0.00000,0.00000,0.00000,0.00000,-0.00018,0,0,1785933915,1,0.011151,0.049120,-0.019362,0.235592,0.050645,-0.055507,0.225912,-0.888203,0.400074,0.534767,-0.843806,-0.044886,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.25091,-0.04057,-0.38579
46,1.862745,0.016914,0.00000,0.00000,0.00000,0.00000,-0.00012,0,0,1785933915,1,0.051023,0.057918,-0.032359,0.274150,0.082070,-0.094219,0.408511,-0.847119,0.339865,0.641419,-0.752930,-0.147236,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.05433,-0.04495,-0.26547
47,1.879431,0.016686,0.00000,0.00000,0.00000,0.00000,-0.00008,0,0,1785933915,1,0.066523,0.064396,-0.047842,0.290979,0.102185,-0.117491,0.496899,-0.821688,0.279144,0.688601,-0.694162,-0.209687,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.13187,-0.04758,-0.17846
48,1.898167,0.018736,0.00000,0.00000,0.00000,0.00000,-0.00006,0,0,1785933915,1,0.071713,0.068601,-0.064090,0.301796,0.119453,-0.136142,0.549246,-0.807261,0.216008,0.721200,-0.643077,-0.257530,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.07009,-0.04967,-0.10642
49,1.917744,0.019577,0.00000,0.00000,0.00000,0.00000,-0.00004,0,0,1785933915,1,0.077470,0.073260,-0.079377,0.308527,0.134645,-0.153001,0.592238,-0.790680,0.155175,0.742914,-0.597359,-0.302063,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.00286,-0.05146,-0.03810
50,1.934571,0.016827,0.00000,0.00000,0.00000,0.00000,-0.00003,0,0,1785933915,1,0.095485,0.079966,-0.088071,0.309933,0.146088,-0.168937,0.640827,-0.759278,0.113309,0.750970,-0.562663,-0.345623,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.07203,-0.05266,0.03267
51,1.954043,0.019472,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,1785933915,1,0.096443,0.082584,-0.099708,0.312059,0.155869,-0.179138,0.656356,-0.751349,0.068349,0.760712,-0.532403,-0.371302,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.13862,-0.05315,0.08867
52,1.974743,0.020701,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,0.083169,0.082426,-0.116722,0.315782,0.167322,-0.187507,0.649371,-0.760453,0.005340,0.776003,-0.495793,-0.389883,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.20876,-0.05307,0.13158
53,1.991898,0.017155,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,0.067129,0.081640,-0.132837,0.320239,0.179510,-0.194311,0.629382,-0.775132,-0.055217,0.793141,-0.455789,-0.403961,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.25131,-0.05227,0.16213
54,2.011561,0.019662,0.00000,0.00000,0.00000,0.00000,-0.00001,0,0,1785933915,1,0.052200,0.080989,-0.144809,0.323939,0.188995,-0.198398,0.606250,-0.788759,-0.101583,0.806775,-0.424228,-0.411272,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.29300,-0.05087,0.16365
55,2.032825,0.021265,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.036465,0.079112,-0.156744,0.328323,0.199646,-0.201893,0.572789,-0.805380,-0.152566,0.821942,-0.388022,-0.416955,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.36267,-0.04823,0.13017
56,2.052096,0.019271,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.019247,0.076775,-0.168133,0.332822,0.210128,-0.204359,0.529718,-0.823437,-0.203347,0.836445,-0.352040,-0.420033,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-0.42703,-0.04643,0.19009
57,2.069278,0.017182,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.005777,0.093173,-0.163075,0.342783,0.207218,-0.202544,0.579859,-0.794688,-0.179541,0.805528,-0.383846,-0.451427,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.16728,-0.03888,-0.12260
58,2.092729,0.023451,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1,-0.012647,0.111027,-0.155541,0.348626,0.208674,-0.201205,0.615431,-0.770603,-0.165581,0.793284,-0.391902,-0.465954,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.38036,-0.00577,-0.65181
59,2.110785,0.018057,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.038788,0.148655,-0.133294,0.355708,0.211471,-0.198885,0.678628,-0.722120,-0.134189,0.780182,-0.400427,-0.480598,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.25457,0.11175,-1.27939
60,2.128595,0.017810,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.049017,0.162214,-0.124841,0.359342,0.213549,-0.197715,0.692287,-0.708103,-0.139025,0.773674,-0.404137,-0.487957,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.87208,0.25469,-1.73988
61,2.150653,0.022058,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.057307,0.174706,-0.116433,0.362560,0.215715,-0.196604,0.703363,-0.695798,-0.145416,0.768493,-0.407056,-0.493684,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.35010,0.43836,-2.20804
62,2.170748,0.020095,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.062903,0.180704,-0.111835,0.364770,0.218311,-0.196324,0.705302,-0.690296,-0.161369,0.769385,-0.403223,-0.495437,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.69916,0.71180,-2.83485
63,2.192555,0.021807,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.067926,0.181417,-0.111122,0.364934,0.220490,-0.197294,0.695991,-0.694644,-0.181841,0.777974,-0.391226,-0.491629,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.76111,0.98413,-3.33402
64,2.212932,0.020377,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109510,0.187876,-0.116007,0.346960,0.214306,-0.208539,0.574999,-0.774440,-0.263853,0.788831,-0.371977,-0.489264,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.35383,0.97457,-3.07288
65,2.232098,0.019166,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.124541,0.176557,-0.125207,0.315605,0.211645,-0.221682,0.504511,-0.807350,-0.306029,0.813402,-0.328974,-0.479744,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.54933,0.63579,-2.11992
66,2.253106,0.021008,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.133510,0.163886,-0.133364,0.280250,0.217365,-0.228241,0.450776,-0.828064,-0.333334,0.841272,-0.273408,-0.466379,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.57411,0.22505,-1.15642
67,2.273137,0.020031,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.141574,0.150242,-0.141542,0.243205,0.243432,-0.221764,0.395217,-0.845650,-0.358721,0.891663,-0.161959,-0.422737,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.62331,-0.20561,-0.29884
68,2.291474,0.018337,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.156865,0.150423,-0.140167,0.225568,0.279077,-0.206149,0.342138,-0.859520,-0.379693,0.933098,-0.027368,-0.358581,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.78806,-0.54057,0.29244
69,2.309535,0.018061,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.174569,0.157352,-0.134075,0.214122,0.314574,-0.187002,0.290524,-0.870966,-0.396251,0.953114,0.108548,-0.282473,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.81382,-0.76513,0.64547
70,2.327689,0.018154,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.196490,0.178510,-0.119262,0.252520,0.324503,-0.188929,0.234824,-0.878577,-0.415886,0.954747,0.159987,-0.250724,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.75506,-0.90816,0.79993
71,2.343648,0.015959,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.159247,0.117351,-0.158592,0.260722,0.371834,-0.162135,0.224746,-0.884159,-0.409575,0.939238,0.329849,-0.095031,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-4.10714,-0.89679,0.40136
72,2.363348,0.019700,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.135614,0.084987,-0.181518,0.281424,0.391971,-0.151291,0.197909,-0.888954,-0.413030,0.919868,0.391234,-0.027918,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.80479,-0.74969,-0.44996
73,2.378956,0.015607,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.121357,0.071564,-0.193912,0.303407,0.414601,-0.136495,0.157310,-0.895287,-0.416792,0.892170,0.449539,0.044127,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-3.09219,-0.46346,-1.63781
74,2.393923,0.014967,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113251,0.064564,-0.201693,0.316563,0.424361,-0.129276,0.119138,-0.899749,-0.419831,0.881395,0.466982,0.071218,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-2.57774,-0.19964,-2.33386
75,2.413566,0.019644,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.138173,0.101001,-0.162252,0.379181,0.446037,-0.117225,0.275532,-0.879893,-0.387131,0.910108,0.414099,0.015054,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-2.08166,0.00242,-2.39807
76,2.430996,0.017430,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.116939,0.093128,-0.165582,0.416859,0.449476,-0.110528,0.316623,-0.870840,-0.376016,0.926745,0.375285,-0.017485,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-1.18806,0.14363,-2.14092
77,2.450062,0.019066,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106789,0.087578,-0.166473,0.423907,0.442539,-0.109683,0.328350,-0.870250,-0.367221,0.938233,0.343835,-0.038685,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,-0.26069,0.19640,-2.03368
78,2.474206,0.024144,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.087067,0.085147,-0.153669,0.412590,0.420172,-0.128118,0.397041,-0.859631,-0.321549,0.949599,0.303800,-0.077252,Swing,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.74478,0.20986,-1.88839
79,2.492516,0.018310,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.041904,0.083012,-0.131497,0.387391,0.397140,-0.153161,0.529549,-0.817558,-0.226224,0.955768,0.270147,-0.116316,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.60514,0.19321,-1.36130
80,2.510579,0.018063,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1,-0.001767,0.087346,-0.110189,0.363250,0.383736,-0.170253,0.640177,-0.755999,-0.136525,0.957255,0.251759,-0.142413,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,1.95235,0.17002,-0.76912
81,2.535597,0.025018,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.036211,0.097294,-0.087313,0.337619,0.374004,-0.184140,0.737067,-0.674391,-0.043926,0.957154,0.237178,-0.166143,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.16822,0.14483,-0.17374
82,2.557308,0.021711,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.081362,0.118505,-0.055678,0.302714,0.366049,-0.197435,0.838020,-0.539954,0.078560,0.955438,0.222214,-0.194319,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,2.34170,0.11154,0.59051
