frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
30,2.163472,0.012395,0.00000,0.00000,0.00000,0.00000,-0.00175,0,0,1785933915,1,0.038676,0.186184,-0.337378,0.016380,0.113317,0.326387,0.077600,-0.763332,-0.641328,-0.018742,-0.697906,0.715944,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.03072,0.00023,0.13635
31,2.176218,0.012746,0.00000,0.00000,0.00000,0.00000,-0.00136,0,0,1785933915,1,0.041583,0.193085,-0.337549,0.014072,0.107258,0.324916,0.079198,-0.769547,-0.633660,-0.017473,-0.720204,0.693543,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.07628,0.00023,0.12118
32,2.188107,0.011889,0.00000,0.00000,0.00000,0.00000,-0.00106,0,0,1785933915,1,0.043023,0.200373,-0.336330,0.015152,0.098964,0.322978,0.078175,-0.776995,-0.624635,-0.019323,-0.719630,0.694089,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.17570,0.00022,0.10854
33,2.201064,0.012958,0.00000,0.00000,0.00000,0.00000,-0.00083,0,0,1785933915,1,0.042666,0.215318,-0.333390,0.021182,0.097161,0.319764,0.074272,-0.785597,-0.614265,-0.029546,-0.689585,0.723602,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.25804,0.00022,0.09872
34,2.213211,0.012147,0.00000,0.00000,0.00000,0.00000,-0.00064,0,0,1785933915,1,0.041578,0.230915,-0.331692,0.027985,0.096895,0.313151,0.070122,-0.794317,-0.603443,-0.043792,-0.655431,0.753984,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.33547,0.00021,0.08823
35,2.224992,0.011781,0.00000,0.00000,0.00000,0.00000,-0.00050,0,0,1785933915,1,0.036974,0.248921,-0.327153,0.036549,0.095713,0.302093,0.059180,-0.810379,-0.582910,-0.048846,-0.639563,0.767186,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.39786,0.00020,0.08069
36,2.237960,0.012968,0.00000,0.00000,0.00000,0.00000,-0.00039,0,0,1785933915,1,0.030557,0.268399,-0.321554,0.045187,0.096216,0.288442,0.045709,-0.827642,-0.559392,-0.050310,-0.629354,0.775489,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.44952,0.00019,0.07474
37,2.250296,0.012336,0.00000,0.00000,0.00000,0.00000,-0.00030,0,0,1785933915,1,0.022596,0.280102,-0.314751,0.054524,0.088877,0.271396,0.031030,-0.845562,-0.532975,-0.051120,-0.618267,0.784305,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.49734,0.00018,0.06974
38,2.263856,0.013560,0.00000,0.00000,0.00000,0.00000,-0.00023,0,0,1785933915,1,0.012085,0.295056,-0.302109,0.067117,0.080069,0.247996,0.013115,-0.864525,-0.502418,-0.041564,-0.627043,0.777875,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.53484,0.00017,0.06595
39,2.276286,0.012430,0.00000,0.00000,0.00000,0.00000,-0.00017,0,0,1785933915,1,0.000060,0.306074,-0.283226,0.080062,0.069044,0.223904,-0.005850,-0.883683,-0.468049,-0.030711,-0.636122,0.770978,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.56716,0.00016,0.06104
40,2.289290,0.013004,0.00000,0.00000,0.00000,0.00000,-0.00013,0,0,1785933915,1,-0.011649,0.322766,-0.262682,0.092402,0.065341,0.197022,-0.022187,-0.898640,-0.438126,-0.015795,-0.656416,0.754234,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.59057,0.00015,0.05806
41,2.304789,0.015499,0.00000,0.00000,0.00000,0.00000,-0.00010,0,0,1785933915,1,-0.024223,0.343667,-0.239242,0.105947,0.065432,0.160615,-0.038057,-0.911620,-0.409268,0.006989,-0.692333,0.721545,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.60946,0.00014,0.05579
42,2.318346,0.013558,0.00000,0.00000,0.00000,0.00000,-0.00007,0,0,1785933915,1,-0.009814,0.269479,-0.279732,0.104714,0.059193,0.181307,-0.037111,-0.915130,-0.401448,0.033909,-0.705662,0.707736,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.62459,0.00014,0.05232
43,2.331243,0.012896,0.00000,0.00000,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.016789,0.241163,-0.277324,0.113768,0.057535,0.161033,-0.058671,-0.932780,-0.355640,0.069661,-0.745995,0.662298,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.63340,0.00013,0.05098
44,2.348466,0.017224,0.00000,0.00000,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.025954,0.203050,-0.269105,0.122378,0.050133,0.136662,-0.082192,-0.950570,-0.299436,0.106747,-0.788167,0.606134,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.63848,0.00013,0.05025
45,2.360874,0.012408,0.00000,0.00000,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.043385,0.144294,-0.245256,0.131790,0.032993,0.101254,-0.117324,-0.970401,-0.211086,0.151468,-0.840807,0.519713,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.63993,0.00012,0.04804
46,2.375964,0.015090,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.057685,0.106303,-0.217474,0.136615,0.023386,0.076887,-0.141621,-0.979689,-0.141959,0.179469,-0.873764,0.452027,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.63781,0.00012,0.04589
47,2.389509,0.013545,0.00000,0.00000,0.00000,0.00000,-0.00002,0,0,4291401478,1,-0.075266,0.065288,-0.175854,0.139831,0.011479,0.047293,-0.167796,-0.984390,-0.053103,0.206798,-0.907465,0.365707,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.63335,0.00011,0.04502
48,2.400838,0.011330,0.00000,0.00000,0.00000,0.03386,-0.00001,0,1,1785933915,1,-0.090208,0.047586,-0.135014,0.140448,0.010931,0.024819,-0.187908,-0.981700,0.030919,0.223427,-0.931833,0.285950,Swing,Capture,-1269438207,0.000000,Locomotion,DefaultContact,0.62788,0.00011,0.04507
49,2.412122,0.011284,0.00000,0.00000,0.00000,0.06219,-0.00151,0,1,1785933915,1,-0.101070,0.036603,-0.100727,0.139804,0.011574,0.005856,-0.200652,-0.974616,0.099313,0.232647,-0.946817,0.222290,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.62155,0.00011,0.04373
50,2.423687,0.011564,0.00000,0.00000,0.00000,0.09040,-0.00510,0,1,1785933915,1,-0.107879,0.026895,-0.070783,0.138722,0.009656,-0.013082,-0.207474,-0.965010,0.160347,0.238446,-0.957418,0.162770,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.61455,0.00011,0.04301
51,2.435832,0.012146,0.00000,0.00000,0.00000,0.11931,-0.01037,0,1,1785933915,1,-0.112839,0.025018,-0.042721,0.136923,0.013297,-0.031187,-0.211737,-0.952806,0.217549,0.241002,-0.964626,0.106837,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.60672,0.00011,0.04265
52,2.447988,0.012155,0.00000,0.00000,0.00000,0.14967,-0.01721,0,1,1785933915,1,-0.116975,0.019371,-0.016073,0.135417,0.011901,-0.050165,-0.213985,-0.937761,0.273522,0.243576,-0.968445,0.052768,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.59805,0.00011,0.04281
53,2.461404,0.013416,0.00000,0.00000,0.00000,0.18006,-0.02452,0,1,1785933915,1,-0.117745,0.008594,0.002269,0.135091,0.004974,-0.068561,-0.212554,-0.926692,0.309940,0.246890,-0.969032,0.004749,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.58893,0.00011,0.04315
54,2.473237,0.011833,0.00000,0.00000,0.00000,0.21360,-0.03254,0,1,1785933915,1,-0.117666,0.002077,0.022506,0.134631,0.002568,-0.086174,-0.210395,-0.915495,0.342932,0.249355,-0.967200,-0.048438,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.58641,0.00011,0.03527
55,2.484249,0.011013,0.00000,0.00000,0.00000,0.24318,-0.03909,0,1,1785933915,1,-0.117358,-0.009832,0.038327,0.132862,-0.000064,-0.106429,-0.208211,-0.906197,0.368042,0.260080,-0.962913,-0.071810,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.59151,0.00011,0.02134
56,2.497056,0.012807,0.00000,0.00000,0.00000,0.27071,-0.04466,0,1,1785933915,1,-0.117816,-0.010865,0.049152,0.132885,0.000739,-0.117977,-0.207864,-0.898123,0.387514,0.259860,-0.958743,-0.115260,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.59504,0.00011,0.00990
57,2.509756,0.012700,0.00000,0.00000,0.00000,0.30273,-0.05135,0,1,1785933915,1,-0.118001,-0.009852,0.058590,0.134299,0.000630,-0.130207,-0.206964,-0.889687,0.406969,0.250668,-0.950014,-0.186116,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.59624,0.00010,0.00013
58,2.522082,0.012326,0.00000,0.00000,0.00000,0.33448,-0.05875,0,1,1785933915,1,-0.117796,-0.009773,0.064770,0.133812,0.004250,-0.144175,-0.205918,-0.883403,0.420947,0.248490,-0.942031,-0.225457,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.63903,0.00010,-0.02282
59,2.534694,0.012613,0.00000,0.00000,0.00000,0.36529,-0.06674,0,1,1785933915,1,-0.117330,-0.010503,0.068375,0.133405,0.007592,-0.157206,-0.205569,-0.879528,0.429153,0.246406,-0.933564,-0.260273,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.69300,0.00007,-0.04110
60,2.544363,0.009668,0.00000,0.00000,0.00000,0.39683,-0.07550,0,1,4291401478,1,-0.116533,-0.007739,0.069318,0.132701,0.013492,-0.170357,-0.205567,-0.876562,0.435180,0.242193,-0.925336,-0.291713,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.71669,0.00001,-0.04495
61,2.555053,0.010690,0.00000,0.00000,0.00000,0.42100,-0.08242,0,1,4291401478,1,-0.115578,-0.012752,0.067454,0.133209,0.012267,-0.182483,-0.205214,-0.873678,0.441105,0.241107,-0.916843,-0.318224,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.66934,-0.00007,-0.03859
62,2.565146,0.010093,0.00000,0.00000,0.00000,0.44772,-0.09024,0,1,1785933915,1,-0.114439,-0.019856,0.064808,0.133938,0.010948,-0.197162,-0.204881,-0.870467,0.447562,0.240645,-0.904378,-0.352406,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.57490,-0.00017,-0.02564
63,2.575835,0.010689,0.00000,0.00000,0.00000,0.47295,-0.09762,0,1,1785933915,1,-0.113384,-0.024063,0.062845,0.133898,0.011196,-0.208200,-0.204704,-0.867970,0.452465,0.238181,-0.893443,-0.380827,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.61798,-0.00026,-0.01980
64,2.585695,0.009860,0.00000,0.00000,0.00000,0.49968,-0.10491,0,1,1785933915,1,-0.112225,-0.034068,0.060905,0.133957,0.008916,-0.219725,-0.204412,-0.868899,0.450812,0.237083,-0.879117,-0.413456,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.76476,-0.00036,-0.00593
65,2.597024,0.011329,0.00000,0.00000,0.00000,0.52433,-0.11094,0,1,1785933915,1,-0.110826,-0.037858,0.058838,0.132987,0.010178,-0.226506,-0.203882,-0.873367,0.442338,0.233303,-0.870520,-0.433318,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.98334,-0.00049,0.02732
66,2.607599,0.010576,0.00000,0.00000,0.00000,0.55265,-0.11753,0,1,1785933915,1,-0.109265,-0.036913,0.056068,0.131367,0.013676,-0.232601,-0.203192,-0.878893,0.431578,0.226683,-0.863575,-0.450392,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.29900,-0.00074,0.09447
67,2.618677,0.011078,0.00000,0.00000,0.00000,0.57909,-0.12377,0,1,1785933915,1,-0.107742,-0.037859,0.050324,0.129984,0.014551,-0.240082,-0.202527,-0.885802,0.417537,0.220666,-0.857558,-0.464651,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.37038,-0.00109,0.11429
68,2.628416,0.009739,0.00000,0.00000,0.00000,0.60678,-0.13049,0,1,1785933915,1,-0.105830,-0.039389,0.043671,0.128818,0.015014,-0.248833,-0.200502,-0.896469,0.395148,0.213977,-0.850140,-0.481120,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.17532,-0.00160,0.03116
69,2.639588,0.011172,0.00000,0.00000,0.00000,0.63113,-0.13646,0,1,1785933915,1,-0.104210,-0.042400,0.036431,0.127164,0.016960,-0.255944,-0.198377,-0.905691,0.374661,0.208261,-0.842243,-0.497247,Swing,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.83168,-0.00217,-0.08353
70,2.649820,0.010233,0.00000,0.00000,0.00000,0.00000,-0.13976,0,0,1785933915,1,-0.102291,-0.049491,0.028251,0.114932,0.003743,-0.161505,-0.195827,-0.916183,0.349658,0.236808,-0.969027,-0.070061,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.34114,-0.00294,-0.23461
71,2.660835,0.011015,0.00000,0.00000,0.00000,0.00000,-0.13829,0,0,1785933915,1,-0.100500,-0.055051,0.023719,0.116886,-0.002879,-0.148187,-0.194203,-0.926145,0.323327,0.239074,-0.970554,-0.029458,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.15538,-0.00373,-0.36540
72,2.671721,0.010887,0.00000,0.00000,0.00000,0.00000,-0.13393,0,0,1785933915,1,-0.098430,-0.053280,0.018541,0.118907,-0.002000,-0.133506,-0.192145,-0.936237,0.294179,0.240385,-0.970564,0.014858,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.76178,-0.00464,-0.45119
73,2.681627,0.009906,0.00000,0.00000,0.00000,0.00000,-0.12797,0,0,1785933915,1,-0.096083,-0.051746,0.012187,0.120947,-0.001223,-0.119429,-0.189177,-0.945691,0.264350,0.241419,-0.968646,0.058675,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.26762,-0.00555,-0.50341
74,2.692296,0.010669,0.00000,0.00000,0.00000,0.00000,-0.12172,0,0,1785933915,1,-0.093578,-0.047327,0.004663,0.122954,0.000703,-0.105779,-0.185758,-0.954454,0.233479,0.241173,-0.965948,0.093701,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.63896,-0.00634,-0.51509
75,2.702427,0.010131,0.00000,0.00000,0.00000,0.00000,-0.11446,0,0,1785933915,1,-0.090478,-0.049137,-0.004409,0.125067,-0.003526,-0.091466,-0.181499,-0.962913,0.199643,0.240114,-0.961774,0.131666,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.93185,-0.00711,-0.48965
76,2.713370,0.010943,0.00000,0.00000,0.00000,0.00000,-0.10727,0,0,1785933915,1,-0.087451,-0.049718,-0.011048,0.126693,-0.006106,-0.075399,-0.176418,-0.970034,0.167067,0.238832,-0.956440,0.167871,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.04999,-0.00772,-0.45238
77,2.723921,0.010552,0.00000,0.00000,0.00000,0.00000,-0.09931,0,0,1785933915,1,-0.085065,-0.050712,-0.017194,0.128264,-0.011100,-0.056376,-0.172093,-0.975739,0.135346,0.236177,-0.950538,0.201738,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-2.05381,-0.00822,-0.40366
78,2.734886,0.010964,0.00000,0.00000,0.00000,0.00000,-0.09152,0,0,1785933915,1,-0.082718,-0.045457,-0.023011,0.129417,-0.009611,-0.037315,-0.167722,-0.980213,0.105125,0.232793,-0.944085,0.233476,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.92984,-0.00854,-0.36561
79,2.744945,0.010059,0.00000,0.00000,0.00000,0.00000,-0.08337,0,0,1785933915,1,-0.080171,-0.041372,-0.031012,0.130034,-0.008890,-0.018942,-0.162168,-0.984022,0.073494,0.228378,-0.936414,0.266408,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.72279,-0.00871,-0.33306
80,2.755606,0.010662,0.00000,0.00000,0.00000,0.00000,-0.07587,0,0,1785933915,1,-0.078724,-0.033828,-0.038071,0.130218,-0.005304,-0.001793,-0.159163,-0.986187,0.045846,0.224252,-0.930010,0.291190,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.51776,-0.00873,-0.31116
81,2.765716,0.010110,0.00000,0.00000,0.00000,0.00000,-0.06788,0,0,1785933915,1,-0.077540,-0.028679,-0.046822,0.129857,-0.004143,0.015447,-0.156120,-0.987592,0.017009,0.219981,-0.923086,0.315469,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-1.29770,-0.00862,-0.29357
82,2.783739,0.018023,0.00000,0.00000,0.00000,0.00000,-0.06029,0,0,1785933915,1,-0.076345,-0.028407,-0.055692,0.128996,-0.006969,0.031467,-0.152765,-0.988209,-0.010284,0.215101,-0.916138,0.338265,Swing,Swing,-1269438207,0.000000,MagicCast,DefaultContact,-1.01477,-0.00837,-0.27108
