frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
16,3.745566,0.014749,3.01596,1.06098,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.112904,0.013774,0.104892,0.087260,0.065461,-0.215785,0.000000,0.000000,-0.199085,-0.834452,0.513862,0.190240,-0.934127,-0.302018,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.372330,0,0,0.000000,Walking,0.723675,Walking,0.276326,0
17,3.762775,0.017209,2.93746,1.05995,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.111956,0.012740,0.089984,0.093390,0.066374,-0.203552,0.000000,0.000000,-0.200116,-0.853256,0.481568,0.205920,-0.947030,-0.246436,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.387480,0,0,0.000000,Walking,0.746009,Walking,0.253991,0
18,3.777301,0.014526,2.89518,1.06019,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.109625,0.011091,0.069803,0.099636,0.066416,-0.186621,0.000000,0.000000,-0.198876,-0.881601,0.428051,0.219456,-0.958858,-0.180087,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.405130,0,0,0.000000,Walking,0.765636,Walking,0.234365,0
19,3.791238,0.013937,2.88186,1.06141,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.107359,0.010702,0.059935,0.104522,0.065124,-0.170405,0.000000,0.000000,-0.196575,-0.897604,0.394546,0.228337,-0.966259,-0.119187,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.420030,0,0,0.000000,Walking,0.776206,Walking,0.223794,0
20,3.810955,0.019717,2.88193,1.06379,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.104907,0.009941,0.048228,0.108760,0.063197,-0.151935,0.000000,0.000000,-0.194983,-0.915054,0.353069,0.234442,-0.970638,-0.053839,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.434350,0,0,0.000000,Walking,0.779535,Walking,0.220465,0
21,3.825596,0.014641,2.87902,1.06530,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.100889,0.008826,0.029828,0.114065,0.059412,-0.122871,0.000000,0.000000,-0.191090,-0.939041,0.285808,0.239112,-0.970227,0.038550,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.454650,0,0,0.000000,Walking,0.779518,Walking,0.220482,0
22,3.841013,0.015417,2.89536,1.06748,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.097143,0.008212,0.014831,0.117414,0.055713,-0.100142,0.000000,0.000000,-0.185318,-0.955008,0.231553,0.239639,-0.965674,0.100238,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.469740,0,0,0.000000,Walking,0.780244,Walking,0.219756,0
23,3.859784,0.018771,2.94406,1.07142,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.093172,0.008096,-0.001029,0.120270,0.051014,-0.074724,0.000000,0.000000,-0.178042,-0.968270,0.175368,0.237795,-0.957932,0.160686,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.485670,0,0,0.000000,Walking,0.776159,Walking,0.223841,0
24,3.875348,0.015564,3.00825,1.07583,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.088846,0.008548,-0.019278,0.122872,0.044615,-0.041883,0.000000,0.000000,-0.168874,-0.979160,0.112816,0.232575,-0.945599,0.227490,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.505130,0,0,0.000000,Walking,0.763986,Walking,0.236014,0
25,3.892130,0.016782,3.11595,1.08251,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.085715,0.009096,-0.033671,0.123805,0.039050,-0.013534,0.000000,0.000000,-0.162174,-0.984696,0.063816,0.226162,-0.934175,0.275984,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.521340,0,0,0.000000,Walking,0.747938,Walking,0.252062,0
26,3.912635,0.020505,3.21240,1.09023,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.083179,0.009671,-0.048831,0.123629,0.033097,0.018239,0.000000,0.000000,-0.156822,-0.987554,0.012037,0.218216,-0.921536,0.321174,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.538920,0,0,0.000000,Walking,0.721012,Walking,0.278989,0
27,3.929016,0.016380,3.25317,1.09504,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.080570,0.010110,-0.067247,0.121883,0.026816,0.056063,0.000000,0.000000,-0.149265,-0.987496,-0.050717,0.208886,-0.908336,0.362342,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.560550,0,0,0.000000,Walking,0.696900,Walking,0.303100,0
28,3.944037,0.015022,3.30653,1.09987,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.078911,0.010246,-0.081801,0.119730,0.022956,0.084506,0.000000,0.000000,-0.143449,-0.984707,-0.098868,0.202932,-0.900183,0.385343,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.577910,0,0,0.000000,Walking,0.686707,Walking,0.313293,0
29,3.961524,0.017486,3.41068,1.10720,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.077407,0.009952,-0.094671,0.117433,0.020729,0.109792,0.000000,0.000000,-0.139584,-0.980539,-0.138054,0.198476,-0.893414,0.403013,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.593890,0,0,0.000000,Walking,0.673367,Walking,0.326633,0
30,3.978827,0.017304,3.53146,1.11563,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.075763,0.009236,-0.109504,0.113671,0.020744,0.141176,0.000000,0.000000,-0.138160,-0.975021,-0.173916,0.192567,-0.882199,0.429700,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.612630,0,0,0.000000,Walking,0.647329,Walking,0.352671,0
31,3.992883,0.014056,3.58975,1.12041,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.074588,0.008703,-0.123747,0.109539,0.022088,0.167978,0.000000,0.000000,-0.142323,-0.970009,-0.197045,0.187814,-0.873576,0.448988,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.631310,0,0,0.000000,Walking,0.617135,Walking,0.382866,0
32,4.007565,0.014682,3.60890,1.12313,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.073307,0.008400,-0.135160,0.105763,0.023898,0.187224,0.000000,0.000000,-0.147426,-0.966703,-0.209168,0.184810,-0.866637,0.463450,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.646550,0,0,0.000000,Walking,0.602564,Walking,0.397436,0
33,4.023032,0.015466,3.62590,1.12606,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.071742,0.008222,-0.147251,0.102343,0.025979,0.204683,0.000000,0.000000,-0.152592,-0.963803,-0.218630,0.182841,-0.857394,0.481088,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.662510,0,0,0.000000,Walking,0.597774,Walking,0.402226,0
34,4.039842,0.016810,3.64729,1.12954,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.069597,0.008231,-0.160188,0.099676,0.026632,0.218344,0.000000,0.000000,-0.155698,-0.960938,-0.228813,0.180013,-0.845948,0.501964,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.679360,0,0,0.000000,Walking,0.593526,Walking,0.406474,0
35,4.055562,0.015721,3.67517,1.13310,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.066295,0.008306,-0.174666,0.097535,0.024725,0.228190,0.000000,0.000000,-0.153074,-0.957594,-0.244093,0.173096,-0.830427,0.529555,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.697740,0,0,0.000000,Walking,0.588177,Walking,0.411824,0
36,4.070956,0.015393,3.71546,1.13704,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.063358,0.008258,-0.188437,0.096690,0.020018,0.232256,0.000000,0.000000,-0.147170,-0.952119,-0.267975,0.165069,-0.816426,0.553354,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.714980,0,0,0.000000,Walking,0.581206,Walking,0.418794,0
37,4.084971,0.014015,3.76166,1.14100,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.060624,0.008184,-0.202397,0.097033,0.012639,0.230713,0.000000,0.000000,-0.138100,-0.942677,-0.303789,0.156044,-0.803916,0.573907,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.731910,0,0,0.000000,Walking,0.571135,Walking,0.428865,0
38,4.099741,0.014770,3.81357,1.14536,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.058108,0.014997,-0.214135,0.097380,0.011288,0.226209,0.000000,0.000000,-0.129473,-0.932742,-0.336495,0.148826,-0.798760,0.582953,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.747390,0,0,0.000000,Walking,0.559586,Walking,0.440414,0
39,4.115962,0.016221,3.87297,1.15031,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.055369,0.024854,-0.225616,0.097844,0.010964,0.218047,0.000000,0.000000,-0.118879,-0.919769,-0.374022,0.142664,-0.801931,0.580133,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.763760,0,0,0.000000,Walking,0.546607,Walking,0.453393,0
40,4.131590,0.015628,3.93252,1.15524,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.054688,0.038274,-0.234278,0.099868,0.011875,0.208006,0.000000,0.000000,-0.125392,-0.919686,-0.372096,0.140910,-0.807045,0.573430,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.781820,0,0,0.000000,Walking,0.531759,Walking,0.468241,0
41,4.146985,0.015395,3.99814,1.16041,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.057456,0.054932,-0.237370,0.103304,0.013352,0.197667,0.000000,0.000000,-0.152844,-0.934701,-0.320895,0.144742,-0.812842,0.564215,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.799290,0,0,0.000000,Walking,0.516870,Walking,0.483130,0
42,4.164640,0.017655,4.08633,1.16699,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.060519,0.067871,-0.236498,0.106471,0.013435,0.185875,0.000000,0.000000,-0.172809,-0.944791,-0.278400,0.151547,-0.823942,0.546034,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.816580,0,0,0.000000,Walking,0.500466,Walking,0.499534,0
43,4.180478,0.015838,4.17481,1.17346,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.064061,0.078487,-0.231805,0.109618,0.013030,0.170635,0.000000,0.000000,-0.189196,-0.953525,-0.234511,0.161151,-0.841209,0.516137,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.836520,0,0,0.000000,Walking,0.478418,Walking,0.521583,0
44,4.196998,0.016520,4.26701,1.18048,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.068683,0.086226,-0.223456,0.111578,0.013076,0.155285,0.000000,0.000000,-0.208497,-0.960887,-0.182279,0.164489,-0.854007,0.493574,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.854510,0,0,0.000000,Walking,0.456297,Walking,0.543703,0
45,4.211812,0.014815,4.34746,1.18685,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.073837,0.091942,-0.211085,0.112709,0.013060,0.138560,0.000000,0.000000,-0.227515,-0.966578,-0.118170,0.166665,-0.868267,0.467264,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.873380,0,0,0.000000,Walking,0.433248,Walking,0.566752,0
46,4.227361,0.015548,4.43615,1.19384,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.078593,0.094563,-0.197368,0.112844,0.012778,0.124662,0.000000,0.000000,-0.239845,-0.969266,-0.054757,0.169904,-0.882670,0.438208,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.890400,0,0,0.000000,Walking,0.413135,Walking,0.586866,0
47,4.245455,0.018094,4.54487,1.20237,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.083715,0.094557,-0.180307,0.112992,0.011117,0.104938,0.000000,0.000000,-0.249082,-0.968395,0.013056,0.175620,-0.903943,0.389929,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.908360,0,0,0.000000,Walking,0.390962,Walking,0.609038,0
48,4.262183,0.016728,4.45083,1.19389,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.089912,0.090774,-0.157931,0.111453,0.009854,0.085671,0.000000,0.000000,-0.255939,-0.962356,0.091465,0.178532,-0.924055,0.338007,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.929410,0,0,0.000000,Walking,0.363783,Walking,0.636217,0
49,4.277464,0.015281,4.13689,1.16608,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.095268,0.084958,-0.134439,0.109233,0.008576,0.066175,0.000000,0.000000,-0.260071,-0.951922,0.161888,0.179663,-0.941941,0.283669,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.948740,0,0,0.000000,Walking,0.387293,Walking,0.612707,0
50,4.292577,0.015113,3.70376,1.12979,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.099963,0.078956,-0.111280,0.106697,0.007603,0.047727,0.000000,0.000000,-0.263669,-0.938459,0.223101,0.179072,-0.956509,0.230267,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.965990,0,0,0.000000,Walking,0.465778,Walking,0.534222,0
51,4.311253,0.018676,3.11264,1.09001,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.104765,0.071390,-0.083899,0.103801,0.006473,0.028953,0.000000,0.000000,-0.268065,-0.919475,0.287588,0.176847,-0.968977,0.172652,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,35.982510,0,0,0.000000,Walking,0.574060,Walking,0.425940,0
52,4.328091,0.016838,2.60857,1.06453,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.108726,0.064048,-0.055634,0.100605,0.005424,0.011169,0.000000,0.000000,-0.270435,-0.898175,0.346622,0.172630,-0.978009,0.117034,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.002210,0,0,0.000000,Walking,0.721840,Walking,0.278160,0
53,4.348559,0.020469,2.06755,1.04289,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.110988,0.055226,-0.029852,0.097473,0.004666,-0.005374,0.000000,0.000000,-0.266311,-0.883583,0.385175,0.167613,-0.983352,0.070173,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.019550,0,0,0.000000,Walking,0.847857,Walking,0.152143,0
54,4.365370,0.016811,1.69023,1.03056,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.112781,0.045489,0.000462,0.093919,0.004215,-0.023477,0.000000,0.000000,-0.258705,-0.869556,0.420648,0.161707,-0.986660,0.018767,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.040210,0,0,0.000000,Walking,0.983112,Walking,0.016888,0
55,4.381546,0.016176,1.38236,1.02198,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.113461,0.039587,0.013972,0.093271,0.004082,-0.030721,0.000000,0.000000,-0.253468,-0.868477,0.426030,0.161650,-0.986847,-0.001794,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.059930,0,0,0.000000,XBot Walk Neutral,0.154887,Walking,0.845113,0
56,4.401358,0.019813,1.07177,1.01460,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.114000,0.035016,0.021859,0.093637,0.003954,-0.036099,0.000000,0.000000,-0.249956,-0.870912,0.423124,0.164321,-0.986283,-0.015660,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.082750,0,0,0.000000,XBot Walk Neutral,0.308821,Walking,0.691179,0
57,4.417654,0.016296,0.86492,1.01037,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.115220,0.030314,0.027644,0.094549,0.003295,-0.041690,0.000000,0.000000,-0.248328,-0.874502,0.416630,0.168717,-0.985302,-0.026721,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.118060,0,0,0.000000,XBot Walk Neutral,0.464113,Walking,0.535887,0
58,4.431350,0.013696,0.72023,1.00775,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.117641,0.027922,0.026487,0.096115,0.001918,-0.043797,0.000000,0.000000,-0.248398,-0.876808,0.411711,0.173405,-0.984534,-0.024973,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.153410,0,0,0.000000,XBot Walk Neutral,0.567539,Walking,0.432461,0
59,4.447784,0.016434,0.57638,1.00544,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.120215,0.028693,0.018025,0.097800,0.000179,-0.044922,0.000000,0.000000,-0.249595,-0.876580,0.411473,0.177286,-0.983962,-0.019715,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.188490,0,0,0.000000,XBot Walk Neutral,0.639883,Walking,0.360117,0
60,4.466034,0.018250,0.44850,1.00363,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.118654,0.031190,0.002380,0.100259,-0.001943,-0.046305,0.000000,0.000000,-0.253765,-0.878725,0.404284,0.182065,-0.983193,-0.013571,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.239880,0,0,0.000000,XBot Walk Neutral,0.711812,Walking,0.288188,0
61,4.484373,0.018339,0.34764,1.00240,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.115032,0.044413,-0.018749,0.102797,0.004755,-0.043151,0.000000,0.000000,-0.258646,-0.886895,0.382779,0.185408,-0.982651,0.004544,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.310990,0,0,0.000000,XBot Walk Neutral,0.775750,Walking,0.224250,0
62,4.500553,0.016180,0.27728,1.00164,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.111025,0.052994,-0.037411,0.104448,0.007273,-0.025912,0.000000,0.000000,-0.259930,-0.895576,0.361083,0.185953,-0.980275,0.066956,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.399730,0,0,0.000000,XBot Walk Neutral,0.826180,Walking,0.173820,0
63,4.514885,0.014333,0.22682,1.00116,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.106498,0.054691,-0.052765,0.104081,0.008728,0.001901,0.000000,0.000000,-0.257856,-0.912367,0.317956,0.181470,-0.974526,0.131787,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.493970,0,0,0.000000,XBot Walk Neutral,0.861359,Walking,0.138641,0
64,4.528762,0.013876,0.18916,0.99515,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.104594,0.055507,-0.062846,0.103290,0.006712,0.023487,0.000000,0.000000,-0.260542,-0.920295,0.291847,0.177916,-0.971877,0.154274,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.591750,0,0,0.000000,XBot Walk Neutral,0.886588,Walking,0.113412,0
65,4.545262,0.016500,0.15979,0.97763,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.105094,0.057594,-0.069346,0.103521,0.003304,0.031548,0.000000,0.000000,-0.267071,-0.919135,0.289593,0.177426,-0.971550,0.156875,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.699710,0,0,0.000000,XBot Walk Neutral,0.905422,Walking,0.094578,0
66,4.561445,0.016183,0.14954,0.95485,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.106777,0.064309,-0.072506,0.103314,0.004868,0.023213,0.000000,0.000000,-0.271315,-0.914584,0.299873,0.177084,-0.972826,0.149168,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.842170,0,0,0.000000,XBot Walk Neutral,0.920103,Walking,0.079897,0
67,4.576074,0.014629,0.15238,0.93253,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.108186,0.065669,-0.060307,0.101139,0.005572,0.014144,0.000000,0.000000,-0.270802,-0.901042,0.338805,0.173383,-0.976779,0.125866,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,36.985100,0,0,0.000000,XBot Walk Neutral,0.925228,Walking,0.074772,0
