schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,start-idle-flat,30,5,0.166667,0.033333,-1269438207,18.562130,0,XBot Walk Neutral,0.106582,57.827080,0.070782,0.001794,0.999998,0.001171,0.205533,0.018225,0.273786,0.000000,0.000000,1,0.562126,0.062126,-0.150389,56.415190,-0.077400,0.356119,56.972360,0.114711,-0.041233,0.999141,-0.004026,-0.247848,0.507258,-0.825386,-0.168263,56.449550,-0.060246,0.344243,56.902160,0.034925,1785933915,4422694,1,1,1.125680,0.332689,0.580920,-0.036050,0.000948,-0.190112,1.107228,0.315924,0.868736,0.030755,-0.201687,0.009526,-0.149810,56.737370,-0.077011,0.355489,56.621180,0.114300,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.514600,161.843600,123.948800,93.350540,NaN,NaN,0.008201,0.015432,0.000000,0.000000,0.438349,3.749880,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,5,0.166667,0.033333,-1269438207,6.080779,0,XBot Walk Neutral,-0.308886,55.940940,5.108116,-0.005481,0.995842,0.090936,-0.031198,0.003034,-0.041600,0.000000,0.000000,1,0.080779,0.580779,-0.077073,54.863220,5.102005,-0.501215,54.873010,4.971013,-0.001399,0.995703,0.092595,-0.009096,0.995881,0.090218,-0.075390,54.897720,5.109041,-0.499713,54.908080,4.972025,4423004,4423004,1,1,-0.075390,54.897720,5.109041,-0.499713,54.908080,4.972025,-0.078074,55.045200,5.118622,-0.501573,54.938060,4.976953,-0.078074,55.045200,5.118622,-0.501573,54.938060,4.976953,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.336300,163.889300,126.251600,90.184300,NaN,NaN,0.002138,0.002119,0.000000,0.000000,0.294086,0.222936,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,6,0.200000,0.033333,-1269438207,18.711390,0,XBot Walk Neutral,0.113536,57.826170,0.078320,0.001913,0.999997,0.001300,0.215640,0.031042,0.282750,0.000000,0.000000,1,0.711390,0.211390,-0.141575,56.415450,-0.103813,0.363906,56.431640,0.168688,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.156257,56.449970,-0.078007,0.364313,56.466630,0.167879,1785933915,1785933915,1,1,1.113674,0.314928,0.581344,0.593104,0.560814,0.597996,1.098379,0.289551,0.867104,0.593176,0.561863,0.738323,-0.140962,56.735730,-0.103384,0.364242,56.606950,0.168928,0.000000,0.000000,0,0,Swing,Swing,0.000000,121.389000,164.869600,126.432000,86.860410,NaN,NaN,0.006980,0.010131,0.000000,0.000000,1.244426,3.310798,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,6.646726,0,XBot Walk Neutral,-0.311367,55.940950,5.107773,-0.005525,0.995842,0.090929,-0.031502,0.003013,-0.041512,0.000000,0.000000,1,0.646726,0.146726,-0.082326,54.862370,5.111146,-0.505381,54.874140,4.958181,-0.001494,0.995687,0.092761,-0.009172,0.995901,0.089985,-0.078217,54.897620,5.110142,-0.502191,54.908360,4.968705,4423004,4423004,1,1,-0.078217,54.897620,5.110142,-0.502191,54.908360,4.968705,-0.083331,55.043650,5.127698,-0.505742,54.939280,4.964129,-0.083331,55.043650,5.127698,-0.505742,54.939280,4.964129,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.672300,163.973800,126.485500,89.414340,NaN,NaN,0.002537,0.003057,0.000000,0.000000,0.239031,0.398113,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,18.856750,0,XBot Walk Neutral,0.120820,57.825550,0.086227,0.002036,0.999997,0.001432,0.228184,0.016201,0.300524,0.000000,0.000000,1,0.856751,0.356751,-0.138237,56.415550,-0.111747,0.372667,57.023940,0.154702,-0.041233,0.999141,-0.004026,-0.297984,0.528932,-0.794630,-0.147562,56.450260,-0.094998,0.362238,57.042450,0.126890,1785933915,4422694,1,1,1.104979,0.297937,0.581634,-0.066043,0.162196,-0.179586,1.094954,0.281693,0.890881,0.042809,-0.188247,0.046040,-0.137537,56.759510,-0.111242,0.371830,56.612650,0.154113,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.581300,162.853700,133.206400,91.883120,NaN,NaN,0.006014,0.004836,0.000000,0.000000,3.494128,2.519871,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,7.265324,0,XBot Walk Neutral,-0.313868,55.940940,5.107500,-0.005569,0.995842,0.090924,-0.031794,0.002991,-0.041432,0.000000,0.000000,1,0.265324,0.765324,-0.081103,54.863470,5.099270,-0.507045,54.872610,4.974905,-0.001472,0.995707,0.092546,-0.009202,0.995873,0.090289,-0.080099,54.897790,5.108322,-0.504696,54.908180,4.970428,4423004,4423004,1,1,-0.080099,54.897790,5.108322,-0.504696,54.908180,4.970428,-0.082113,55.044050,5.115757,-0.507404,54.936690,4.980756,-0.082113,55.044050,5.115757,-0.507404,54.936690,4.980756,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.407900,163.705900,126.114400,90.818280,NaN,NaN,0.002968,0.004298,0.000000,0.000000,0.251010,0.722534,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,18.998120,0,XBot Walk Neutral,0.128550,57.824560,0.094650,0.002166,0.999996,0.001576,0.247246,0.017052,0.313565,0.000000,0.000000,1,0.998123,0.498123,-0.137153,56.415840,-0.050645,0.371472,56.957130,0.125666,-0.041233,0.999141,-0.004026,-0.248926,0.552294,-0.795618,-0.142551,56.450520,-0.084223,0.369784,57.020480,0.122548,1785933915,4422694,1,1,1.099968,0.308712,0.581885,-0.062923,0.136485,-0.179599,1.093825,0.342844,0.891151,0.040804,-0.203778,0.018381,-0.136408,56.759780,-0.050091,0.370727,56.613390,0.125125,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.635800,163.755500,128.512300,91.161720,NaN,NaN,0.010992,0.007895,0.000000,0.000000,2.370751,0.593803,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,7.934616,0,XBot Walk Neutral,-0.316390,55.940940,5.107281,-0.005614,0.995843,0.090920,-0.032078,0.002982,-0.041404,0.000000,0.000000,1,0.934616,0.434616,-0.085498,54.862460,5.110113,-0.509650,54.873650,4.963097,-0.001552,0.995689,0.092743,-0.009250,0.995892,0.090074,-0.082267,54.897720,5.108963,-0.507109,54.908160,4.970347,4423004,4423004,1,1,-0.082267,54.897720,5.108963,-0.507109,54.908160,4.970347,-0.086546,55.048360,5.127086,-0.510019,54.939100,4.969073,-0.086546,55.048360,5.127086,-0.510019,54.939100,4.969073,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.512800,163.686300,127.722200,90.002140,NaN,NaN,0.003138,0.002851,0.000000,0.000000,0.818049,0.411645,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,19.135310,0,XBot Walk Neutral,0.136774,57.822940,0.103546,0.002304,0.999996,0.001724,0.260486,-0.030338,0.332091,0.000000,0.000000,1,0.135315,0.635315,-0.136970,56.416120,0.016998,0.376440,56.908780,0.093638,-0.041233,0.999141,-0.004026,-0.145155,0.539273,-0.829527,-0.140100,56.450780,-0.044073,0.376435,56.980010,0.102105,1785933915,4422694,1,1,1.097517,0.348862,0.582148,-0.055019,0.089208,-0.182932,1.093674,0.410479,0.856735,0.046140,-0.222956,-0.008921,-0.136257,56.725360,0.017544,0.375748,56.608690,0.093120,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.205200,164.286000,121.463200,92.538530,NaN,NaN,0.014007,0.008446,0.000000,0.000000,3.560625,0.806243,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,8.651532,0,XBot Walk Neutral,-0.318931,55.940930,5.107103,-0.005659,0.995843,0.090916,-0.032356,0.002968,-0.041355,0.000000,0.000000,1,0.651532,0.151532,-0.088713,54.862640,5.108040,-0.512164,54.873830,4.960860,-0.001610,0.995692,0.092705,-0.009295,0.995895,0.090034,-0.085156,54.897580,5.110478,-0.509578,54.908390,4.967577,4423004,4423004,1,1,-0.085156,54.897580,5.110478,-0.509578,54.908390,4.967577,-0.089756,55.046180,5.124796,-0.512535,54.939050,4.966814,-0.089756,55.046180,5.124796,-0.512535,54.939050,4.966814,0.000000,0.000000,0,0,Stance,Stance,0.000000,117.077200,163.905900,126.847500,89.655780,NaN,NaN,0.000745,0.000476,0.000000,0.000000,0.458849,0.160713,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,10,0.333333,0.033333,-1269438207,19.268830,0,XBot Walk Neutral,0.145310,57.820310,0.112758,0.002452,0.999995,0.001886,0.261972,-0.046474,0.323695,0.000000,0.000000,1,0.268833,0.768833,-0.133773,56.416340,0.038246,0.390392,56.856510,0.060778,-0.041233,0.999141,-0.004026,0.015090,0.507542,-0.861495,-0.137976,56.451030,-0.003432,0.382446,56.934930,0.071879,1785933915,4422694,1,1,1.095392,0.389503,0.582399,-0.039667,0.041855,-0.187623,1.090460,0.431754,0.845192,0.061997,-0.237331,-0.035647,-0.133043,56.713820,0.038819,0.389767,56.601480,0.060297,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.419700,163.087300,120.287100,97.345050,NaN,NaN,0.003306,0.008759,0.000000,0.000000,0.903956,2.413462,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,10,0.333333,0.033333,-1269438207,9.412147,0,XBot Walk Neutral,-0.321493,55.940930,5.106961,-0.005704,0.995843,0.090913,-0.032632,0.002961,-0.041341,0.000000,0.000000,1,0.412147,0.912147,-0.089860,54.863060,5.103578,-0.514487,54.873050,4.969242,-0.001631,0.995700,0.092624,-0.009337,0.995881,0.090186,-0.087574,54.897660,5.109506,-0.512010,54.908290,4.968405,4423004,4423004,1,1,-0.087574,54.897660,5.109506,-0.512010,54.908290,4.968405,-0.090915,55.047340,5.120401,-0.514861,54.938460,4.975214,-0.090915,55.047340,5.120401,-0.514861,54.938460,4.975214,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.819200,163.535300,126.849000,90.814690,NaN,NaN,0.001106,0.002151,0.000000,0.000000,0.000000,0.583498,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,11,0.366667,0.033333,-1269438207,19.398310,0,XBot Walk Neutral,0.154537,57.817320,0.122484,0.002600,0.999995,0.002042,0.314201,-0.052708,0.374356,0.000000,0.000000,1,0.398312,0.898312,-0.117724,56.416940,0.023173,0.404393,56.857360,0.068068,-0.041233,0.999141,-0.004026,0.046948,0.522709,-0.851218,-0.131026,56.451390,0.015509,0.396623,56.903010,0.054589,1785933915,4422694,1,1,1.088442,0.408444,0.582762,-0.023459,0.006373,-0.190467,1.074337,0.416751,0.857449,0.070011,-0.224734,-0.034530,-0.116920,56.726080,0.023816,0.403748,56.609330,0.067561,0.000000,0.000000,0,0,Swing,Swing,0.000000,120.648900,160.014800,122.853100,104.017000,NaN,NaN,0.006132,0.002506,0.000000,0.000000,1.300407,3.372201,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,11,0.366667,0.033333,-1269438207,10.211980,0,XBot Walk Neutral,-0.324076,55.940920,5.106846,-0.005750,0.995842,0.090911,-0.032905,0.002948,-0.041300,0.000000,0.000000,1,0.211983,0.711983,-0.091857,54.863130,5.102723,-0.516632,54.873210,4.967304,-0.001667,0.995701,0.092608,-0.009376,0.995884,0.090151,-0.089613,54.897820,5.107813,-0.514326,54.908150,4.969784,4423004,4423004,1,1,-0.089613,54.897820,5.107813,-0.514326,54.908150,4.969784,-0.092916,55.046440,5.119456,-0.517007,54.938110,4.973229,-0.092916,55.046440,5.119456,-0.517007,54.938110,4.973229,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.976000,163.794100,126.736700,90.144380,NaN,NaN,0.000311,0.000456,0.000000,0.000000,0.000000,0.331022,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,12,0.400000,0.033333,-1269438207,19.523020,0,XBot Walk Neutral,0.164914,57.813610,0.133476,0.002777,0.999994,0.002228,0.325060,-0.090661,0.391487,0.000000,0.000000,1,0.523016,0.023016,-0.093676,56.417820,-0.005116,0.416143,56.981240,0.152947,-0.041233,0.999141,-0.004026,-0.187869,0.579424,-0.793078,-0.116485,56.451980,0.011370,0.409594,56.928840,0.077317,1785933915,4422694,1,1,1.073902,0.404305,0.583346,-0.030518,0.037198,-0.188933,1.050259,0.388500,0.849617,0.071077,-0.177759,0.034522,-0.092842,56.718250,-0.004434,0.415116,56.611300,0.152123,0.000000,0.000000,0,0,Swing,Swing,0.000000,123.682500,159.718500,122.515900,96.633900,NaN,NaN,0.008591,0.015269,0.000000,0.000000,0.450674,3.749462,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,12,0.400000,0.033333,-1269438207,11.046320,0,XBot Walk Neutral,-0.326680,55.940900,5.106751,-0.005796,0.995842,0.090909,-0.033177,0.002946,-0.041303,0.000000,0.000000,1,0.046318,0.546318,-0.095067,54.862900,5.105222,-0.519149,54.873420,4.964589,-0.001725,0.995697,0.092654,-0.009422,0.995888,0.090101,-0.092007,54.897830,5.107596,-0.516674,54.908160,4.969324,4423004,4423004,1,1,-0.092007,54.897830,5.107596,-0.516674,54.908160,4.969324,-0.096143,55.047730,5.122095,-0.519530,54.938780,4.970555,-0.096143,55.047730,5.122095,-0.519530,54.938780,4.970555,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.721900,163.791600,127.095000,89.967060,NaN,NaN,0.000790,0.000643,0.000000,0.000000,0.185575,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,13,0.433333,0.033333,-1269438207,19.643200,0,XBot Walk Neutral,0.175494,57.809210,0.144808,0.002960,0.999993,0.002424,0.328600,-0.084120,0.394690,0.000000,0.000000,1,0.643204,0.143204,-0.074156,56.418520,-0.030774,0.424913,56.432530,0.239176,-0.041233,0.999141,-0.004026,-0.002312,0.999993,-0.002952,-0.098127,56.452660,-0.005798,0.424832,56.467530,0.239072,1785933915,1785933915,1,1,1.055544,0.387137,0.584034,0.532586,0.632007,0.598896,1.030711,0.362878,0.840820,0.532021,0.632519,0.727409,-0.073294,56.709450,-0.030057,0.425397,56.596040,0.239584,0.000000,0.000000,0,0,Swing,Swing,0.000000,124.595900,164.779400,122.910500,89.194860,NaN,NaN,0.007865,0.015909,0.000000,0.000000,0.516999,3.749462,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,13,0.433333,0.033333,-1269438207,11.910450,0,XBot Walk Neutral,-0.329305,55.940900,5.106675,-0.005843,0.995842,0.090908,-0.033449,0.002936,-0.041296,0.000000,0.000000,1,0.910454,0.410454,-0.097815,54.862740,5.106844,-0.521887,54.873510,4.963338,-0.001775,0.995694,0.092683,-0.009472,0.995890,0.090079,-0.094678,54.897740,5.108550,-0.519183,54.908250,4.968085,4423004,4423004,1,1,-0.094678,54.897740,5.108550,-0.519183,54.908250,4.968085,-0.098904,55.048380,5.123791,-0.522270,54.938880,4.969305,-0.098904,55.048380,5.123791,-0.522270,54.938880,4.969305,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.543200,163.746500,127.416000,89.969960,NaN,NaN,0.000490,0.000282,0.000000,0.000000,0.159490,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
