frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
21,3.950821,0.018634,2.94786,1.06979,0.00000,0.00000,0.00000,-0.00250,0,0,1,1785933915,1,-0.109384,0.012840,0.184638,0.071584,0.023700,-0.209622,0.000000,0.000000,-0.185306,-0.781463,0.595800,0.145703,-0.913281,-0.380380,Swing,Swing,0.000000,0.000000,-1269438207,35.272330,0,0,0.000000,Walking,0.785026,Walking,0.214974,0
22,3.967268,0.016446,3.06754,1.07709,0.00000,0.00000,0.00000,-0.00179,0,0,1,1785933915,1,-0.110520,0.013969,0.171614,0.072053,0.036788,-0.218921,0.000000,0.000000,-0.188329,-0.789514,0.584123,0.147348,-0.906876,-0.394797,Swing,Swing,0.000000,0.000000,-1269438207,35.291620,0,0,0.000000,Walking,0.763035,Walking,0.236965,0
23,3.983704,0.016437,3.21743,1.08630,0.00000,0.00000,0.00000,-0.00132,0,0,1,1785933915,1,-0.111409,0.014399,0.159668,0.073078,0.046735,-0.224151,0.000000,0.000000,-0.190780,-0.800722,0.567845,0.151290,-0.905523,-0.396409,Swing,Swing,0.000000,0.000000,-1269438207,35.308760,0,0,0.000000,Walking,0.733115,Walking,0.266886,0
24,4.002691,0.018986,3.34376,1.09536,0.00000,0.00000,0.00000,-0.00097,0,0,1,1785933915,1,-0.112287,0.014198,0.146275,0.075016,0.054499,-0.226802,0.000000,0.000000,-0.193218,-0.810499,0.552954,0.157372,-0.907795,-0.388770,Swing,Swing,0.000000,0.000000,-1269438207,35.326040,0,0,0.000000,Walking,0.695642,Walking,0.304358,0
25,4.019578,0.016887,3.38919,1.10024,0.00000,0.00000,0.00000,-0.00067,0,0,1,1785933915,1,-0.112969,0.014449,0.128302,0.078359,0.061556,-0.227506,0.000000,0.000000,-0.195664,-0.815654,0.544448,0.166255,-0.914054,-0.369952,Swing,Swing,0.000000,0.000000,-1269438207,35.346170,0,0,0.000000,Walking,0.664060,Walking,0.335940,0
26,4.034317,0.014739,3.40260,1.10317,0.00000,0.00000,0.00000,-0.00049,0,0,1,1785933915,1,-0.113082,0.013987,0.112128,0.083917,0.064596,-0.221165,0.000000,0.000000,-0.198139,-0.827005,0.526121,0.181107,-0.926627,-0.329487,Swing,Swing,0.000000,0.000000,-1269438207,35.364150,0,0,0.000000,Walking,0.652703,Walking,0.347297,0
27,4.051805,0.017488,3.41579,1.10649,0.00000,0.00000,0.00000,-0.00036,0,0,1,1785933915,1,-0.112543,0.013150,0.097829,0.090409,0.065794,-0.209936,0.000000,0.000000,-0.199727,-0.842898,0.499632,0.198571,-0.940903,-0.274356,Swing,Swing,0.000000,0.000000,-1269438207,35.379880,0,0,0.000000,Walking,0.649350,Walking,0.350650,0
28,4.066061,0.014255,3.43347,1.10946,0.00000,0.00000,0.00000,-0.00026,0,0,1,1785933915,1,-0.110615,0.011560,0.076980,0.097400,0.066507,-0.193231,0.000000,0.000000,-0.199704,-0.871366,0.448151,0.214864,-0.954835,-0.205240,Swing,Swing,0.000000,0.000000,-1269438207,35.398610,0,0,0.000000,Walking,0.646053,Walking,0.353947,0
29,4.080047,0.013987,3.46245,1.11278,0.00000,0.00000,0.00000,-0.00019,0,0,1,1785933915,1,-0.108318,0.010833,0.064177,0.102549,0.065664,-0.177365,0.000000,0.000000,-0.197428,-0.890777,0.409315,0.224957,-0.963547,-0.144818,Swing,Swing,0.000000,0.000000,-1269438207,35.413910,0,0,0.000000,Walking,0.641632,Walking,0.358368,0
30,4.098695,0.018648,3.51300,1.11772,0.00000,0.00000,0.00000,-0.00014,0,0,1,1785933915,1,-0.105865,0.010202,0.052888,0.107233,0.063937,-0.159203,0.000000,0.000000,-0.195582,-0.908347,0.369667,0.232454,-0.969388,-0.079074,Swing,Swing,0.000000,0.000000,-1269438207,35.428970,0,0,0.000000,Walking,0.634388,Walking,0.365612,0
31,4.112396,0.013701,3.55363,1.12153,0.00000,0.00000,0.00000,-0.00010,0,0,1,1785933915,1,-0.102052,0.009046,0.034794,0.112686,0.060533,-0.130843,0.000000,0.000000,-0.192539,-0.932931,0.304250,0.238248,-0.971091,0.014832,Swing,Swing,0.000000,0.000000,-1269438207,35.449150,0,0,0.000000,Walking,0.621749,Walking,0.378251,0
32,4.128075,0.015679,3.61109,1.12634,0.00000,0.00000,0.00000,-0.00007,0,0,1,1785933915,1,-0.098627,0.008375,0.020679,0.116221,0.057172,-0.108921,0.000000,0.000000,-0.187759,-0.949202,0.252510,0.239744,-0.967749,0.077366,Swing,Swing,0.000000,0.000000,-1269438207,35.464020,0,0,0.000000,Walking,0.611593,Walking,0.388407,0
33,4.143584,0.015509,3.68118,1.13171,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.094238,0.008040,0.003343,0.119515,0.052415,-0.082156,0.000000,0.000000,-0.180095,-0.964969,0.190788,0.238517,-0.960429,0.143827,Swing,Swing,0.000000,0.000000,-1269438207,35.481110,0,0,0.000000,Walking,0.597229,Walking,0.402772,0
34,4.159278,0.015694,3.75550,1.13749,0.00000,0.00000,0.00000,-0.00004,0,0,1,1785933915,1,-0.090373,0.008330,-0.012763,0.122086,0.046961,-0.053935,0.000000,0.000000,-0.172203,-0.975779,0.134914,0.234852,-0.950303,0.204373,Swing,Swing,0.000000,0.000000,-1269438207,35.498090,0,0,0.000000,Walking,0.579706,Walking,0.420294,0
35,4.175077,0.015799,3.82826,1.14338,0.02616,0.00000,0.05231,-0.00366,0,1,1,1785933915,1,-0.086776,0.007375,-0.028477,0.123913,0.039870,-0.027481,0.000000,0.884276,-0.164389,-0.983015,0.081602,0.227617,-0.941058,0.250202,Swing,Capture,0.000000,0.000000,-1269438207,35.515370,0,0,0.000000,Walking,0.561124,Walking,0.438876,0
36,4.190712,0.015635,3.91193,1.14977,0.05249,0.00000,0.10498,-0.01136,0,1,1,1785933915,1,-0.083982,0.004798,-0.043645,0.125319,0.031063,-0.007888,0.000000,0.987669,-0.158605,-0.986892,0.029803,0.223637,-0.936475,0.270188,Swing,Stance,0.000000,0.000000,-1269438207,35.532850,0,0,0.000000,Walking,0.542936,Walking,0.457064,0
37,4.205302,0.014590,4.00048,1.15631,0.02643,0.00000,0.05286,-0.01941,0,0,1,1785933915,1,-0.081742,0.001928,-0.058533,0.123634,0.021844,0.032977,0.000000,0.000000,-0.153077,-0.987993,-0.020924,0.214719,-0.917464,0.334896,Swing,Swing,0.000000,0.120000,-1269438207,35.550250,0,0,0.000000,Walking,0.522019,Walking,0.477981,0
38,4.221424,0.016122,4.10568,1.16409,0.00212,0.00000,0.00423,-0.02353,0,0,1,1785933915,1,-0.079964,0.000479,-0.072372,0.121192,0.015633,0.065862,0.000000,0.000000,-0.147101,-0.986792,-0.067839,0.206676,-0.905376,0.370918,Swing,Swing,0.000000,0.105411,-1269438207,35.566570,0,0,0.000000,Walking,0.499880,Walking,0.500120,0
39,4.238162,0.016738,4.21310,1.17241,0.00000,0.00000,0.00000,-0.02348,0,0,1,1785933915,1,-0.078280,0.000483,-0.087446,0.118832,0.012182,0.095487,0.000000,0.000000,-0.141604,-0.983052,-0.116434,0.200992,-0.897121,0.393417,Swing,Swing,0.000000,0.089289,-1269438207,35.584740,0,0,0.000000,Walking,0.473580,Walking,0.526420,0
40,4.252511,0.014349,4.29994,1.17951,0.00000,0.00000,0.00000,-0.02101,0,0,1,1785933915,1,-0.076495,0.000907,-0.102517,0.115529,0.011807,0.126598,0.000000,0.000000,-0.138267,-0.977646,-0.158403,0.195264,-0.887459,0.417479,Swing,Swing,0.000000,0.072550,-1269438207,35.603730,0,0,0.000000,Walking,0.446724,Walking,0.553276,0
41,4.269924,0.017413,4.40763,1.18833,0.00000,0.00000,0.00000,-0.01815,0,0,1,1785933915,1,-0.075266,0.001519,-0.115341,0.112079,0.013720,0.152477,0.000000,0.000000,-0.139179,-0.972915,-0.184571,0.190529,-0.878322,0.438463,Swing,Swing,0.000000,0.058201,-1269438207,35.620110,0,0,0.000000,Walking,0.425016,Walking,0.574984,0
42,4.286234,0.016310,4.36177,1.18468,0.00000,0.00000,0.00000,-0.01459,0,0,1,1785933915,1,-0.073928,0.002492,-0.130343,0.107385,0.017005,0.179230,0.000000,0.000000,-0.145344,-0.968000,-0.204576,0.185981,-0.869853,0.456910,Swing,Swing,0.000000,0.040788,-1269438207,35.640130,0,0,0.000000,Walking,0.398092,Walking,0.601908,0
43,4.301362,0.015127,4.10726,1.16983,0.00000,0.00000,0.00000,-0.01157,0,0,1,1785933915,1,-0.072112,0.003476,-0.144478,0.103045,0.020800,0.200995,0.000000,0.000000,-0.151460,-0.964447,-0.216568,0.183243,-0.859652,0.476886,Swing,Swing,0.000000,0.024478,-1269438207,35.658830,0,0,0.000000,Walking,0.409558,Walking,0.590442,0
44,4.321438,0.020077,3.61058,1.13667,0.00000,0.00000,0.00000,-0.00916,0,0,1,1785933915,1,-0.070119,0.004432,-0.157552,0.100156,0.022916,0.215988,0.000000,0.000000,-0.155459,-0.961516,-0.226540,0.180819,-0.848439,0.497450,Swing,Swing,0.000000,0.009351,-1269438207,35.675950,0,0,0.000000,Walking,0.473185,Walking,0.526815,0
45,4.335509,0.014072,3.24070,1.10527,0.00000,0.00000,0.00000,-0.00658,0,0,1,1785933915,1,-0.066228,0.005591,-0.174876,0.097522,0.021954,0.228334,0.000000,0.000000,-0.152991,-0.957528,-0.244405,0.172963,-0.830164,0.530012,Swing,Swing,0.000000,0.000000,-1269438207,35.698040,0,0,0.000000,Walking,0.597356,Walking,0.402644,0
46,4.350647,0.015138,2.85398,1.06872,0.00000,0.00000,0.00000,-0.00517,0,0,1,1785933915,1,-0.063650,0.006139,-0.186878,0.096715,0.018560,0.232127,0.000000,0.000000,-0.147980,-0.952934,-0.264610,0.165999,-0.817909,0.550880,Swing,Swing,0.000000,0.000000,-1269438207,35.713090,0,0,0.000000,Walking,0.689825,Walking,0.310175,0
47,4.368844,0.018196,2.41737,1.02388,0.02523,0.05046,0.00000,-0.00527,1,0,1,1785933915,1,-0.060585,0.006574,-0.201802,0.096946,0.011987,0.231352,0.881852,0.000000,-0.136147,-0.942824,-0.304214,0.157732,-0.805953,0.570579,Capture,Swing,0.000000,0.000000,-1269438207,35.728740,0,0,0.000000,Walking,0.786504,Walking,0.213496,0
48,4.385492,0.016648,2.04926,0.98426,0.05556,0.11111,0.00000,-0.00890,1,0,1,1785933915,1,-0.055192,0.012352,-0.220543,0.097381,0.007614,0.226471,0.840995,0.000000,-0.108124,-0.923931,-0.366961,0.149093,-0.798777,0.582861,Stance,Swing,0.000000,0.000000,-1269438207,35.746770,0,0,0.000000,Walking,0.895659,Walking,0.104341,0
49,4.402633,0.017141,1.70363,0.94674,0.08330,0.16661,0.00000,-0.01547,1,0,1,1785933915,1,-0.045365,0.023443,-0.239288,0.097794,0.004596,0.218706,0.807213,0.000000,-0.073631,-0.900051,-0.429518,0.142992,-0.801574,0.580545,Stance,Swing,0.000000,0.000000,-1269438207,35.762630,0,0,0.000000,Walking,0.987686,Walking,0.012314,0
50,4.422304,0.019671,1.35014,0.90885,0.11187,0.22374,0.00000,-0.02491,1,0,1,1785933915,1,-0.044807,0.033575,-0.234425,0.106046,-0.007516,0.168038,0.846297,0.000000,-0.080426,-0.919558,-0.384635,0.161493,-0.861031,0.482230,Stance,Swing,0.000000,0.000000,-1269438207,35.780960,0,0,0.000000,XBot Walk Neutral,0.148185,Walking,0.851815,0
51,4.438994,0.016690,1.08985,0.88128,0.07909,0.15817,0.00000,-0.03033,0,0,1,1013314,1,-0.079860,0.050968,-0.188878,0.112643,-0.011920,0.113973,0.000000,0.000000,-0.231734,-0.966677,-0.108792,0.181373,-0.910603,0.371357,SupportSwap,Swing,0.120000,0.000000,-1269438207,35.806200,0,0,0.000000,XBot Walk Neutral,0.324929,Walking,0.675071,1
52,4.453838,0.014844,0.88765,0.86016,0.05127,0.10254,0.00000,-0.02887,0,0,1,1013314,1,-0.089372,0.055251,-0.160565,0.112917,-0.009274,0.086973,0.000000,0.000000,-0.252719,-0.967470,0.011651,0.187637,-0.931862,0.310526,Swing,Swing,0.103310,0.000000,-1269438207,35.831640,0,0,0.000000,XBot Walk Neutral,0.455077,Walking,0.544923,0
53,4.470287,0.016449,0.69495,0.84019,0.02653,0.05306,0.00000,-0.02563,0,0,1,1013314,1,-0.096038,0.058888,-0.134741,0.111098,-0.006113,0.065799,0.000000,0.000000,-0.265789,-0.957365,0.113180,0.186183,-0.945670,0.266542,Swing,Swing,0.088466,0.000000,-1269438207,35.858400,0,0,0.000000,XBot Walk Neutral,0.556175,Walking,0.443826,0
54,4.487829,0.017542,0.53020,0.83122,0.00000,0.00000,0.00000,-0.02137,0,0,1,1785933915,1,-0.101474,0.062123,-0.107580,0.107849,-0.002993,0.048065,0.000000,0.000000,-0.270998,-0.938740,0.212901,0.181988,-0.957228,0.224933,Swing,Swing,0.072016,0.000000,-1269438207,35.894690,0,0,0.000000,XBot Walk Neutral,0.652525,Walking,0.347476,0
55,4.503575,0.015746,0.41629,0.83598,0.00000,0.00000,0.00000,-0.01694,0,0,1,1785933915,1,-0.105437,0.062504,-0.081403,0.104044,-0.001056,0.028652,0.000000,0.000000,-0.270690,-0.917748,0.290629,0.177433,-0.969363,0.169863,Swing,Swing,0.054475,0.000000,-1269438207,35.943550,0,0,0.000000,XBot Walk Neutral,0.734902,Walking,0.265098,0
56,4.525102,0.021526,0.30015,0.85279,0.00000,0.00000,0.00000,-0.01343,0,0,1,1785933915,1,-0.108336,0.059841,-0.059147,0.101008,-0.000009,0.013446,0.000000,0.000000,-0.270856,-0.900149,0.341129,0.173197,-0.977098,0.123623,Swing,Swing,0.038728,0.000000,-1269438207,35.998060,0,0,0.000000,XBot Walk Neutral,0.791853,Walking,0.208148,0
57,4.542264,0.017163,0.23132,0.86143,0.00000,0.00000,0.00000,-0.00951,0,0,1,1785933915,1,-0.110548,0.051352,-0.039645,0.099636,0.000838,0.000454,0.000000,0.000000,-0.266123,-0.893649,0.361346,0.172872,-0.981055,0.087447,Swing,Swing,0.017202,0.000000,-1269438207,36.098150,0,0,0.000000,XBot Walk Neutral,0.849926,Walking,0.150074,0
58,4.559984,0.017719,0.17640,0.85924,0.00000,0.00000,0.00000,-0.00711,0,0,1,1785933915,1,-0.113407,0.048363,-0.035346,0.100661,0.000087,-0.006350,0.000000,0.000000,-0.264663,-0.892328,0.365657,0.176392,-0.981417,0.075543,Swing,Swing,0.000039,0.000000,-1269438207,36.197380,0,0,0.000000,XBot Walk Neutral,0.884339,Walking,0.115661,0
59,4.576095,0.016111,0.13712,0.85929,0.00000,0.00000,0.00000,-0.00520,0,0,1,1785933915,1,-0.111220,0.055033,-0.043916,0.102307,0.002546,-0.009305,0.000000,0.000000,-0.266504,-0.894876,0.358012,0.179119,-0.980823,0.076826,Swing,Swing,0.000000,0.000000,-1269438207,36.322650,0,0,0.000000,XBot Walk Neutral,0.911800,Walking,0.088200,0
60,4.591686,0.015591,0.10573,0.86678,0.00000,0.00000,0.00000,-0.00388,0,0,1,1785933915,1,-0.108281,0.058727,-0.053413,0.102517,0.005085,0.003243,0.000000,0.000000,-0.265357,-0.902501,0.339232,0.177647,-0.977014,0.117840,Swing,Swing,0.000000,0.000000,-1269438207,36.458520,0,0,0.000000,XBot Walk Neutral,0.931440,Walking,0.068560,0
61,4.605426,0.013740,0.08179,0.87671,0.00000,0.00000,0.00000,-0.00291,0,0,1,1785933915,1,-0.106337,0.059553,-0.061331,0.102013,0.004503,0.019617,0.000000,0.000000,-0.266809,-0.909928,0.317558,0.175122,-0.974806,0.138152,Swing,Swing,0.000000,0.000000,-1269438207,36.615300,0,0,0.000000,XBot Walk Neutral,0.947134,Walking,0.052867,0
62,4.621011,0.015585,0.05784,0.88975,0.00000,0.00000,0.00000,-0.00224,0,0,1,1785933915,1,-0.107462,0.061625,-0.065461,0.102048,0.003693,0.019617,0.000000,0.000000,-0.270246,-0.909852,0.314859,0.174693,-0.974910,0.137958,Swing,Swing,0.000000,0.000000,-1269438207,36.777580,0,0,0.000000,XBot Walk Neutral,0.959103,Walking,0.040897,0
63,4.638155,0.017143,0.03308,0.90461,0.00000,0.00000,0.00000,-0.00166,0,0,1,1785933915,1,-0.108402,0.064621,-0.058754,0.100934,0.004837,0.013266,0.000000,0.000000,-0.270975,-0.899798,0.341960,0.173054,-0.977200,0.123018,Swing,Swing,0.000000,0.000000,-1269438207,37.000330,0,0,0.000000,XBot Walk Neutral,0.971082,Walking,0.028918,0
64,4.652552,0.014398,0.01410,0.91667,0.00000,0.00000,0.00000,-0.00119,0,0,1,1785933915,1,-0.109008,0.063364,-0.055733,0.101135,0.004790,0.009104,0.000000,0.000000,-0.270427,-0.898410,0.346019,0.174008,-0.978109,0.114123,Swing,Swing,0.000000,0.000000,-1269438207,37.311280,0,0,0.000000,XBot Walk Neutral,0.983459,Walking,0.016541,0
65,4.668583,0.016031,-0.00357,0.92913,0.00000,0.00000,0.00000,-0.00090,0,0,1,1785933915,1,-0.108155,0.064694,-0.058781,0.100896,0.005118,0.014178,0.000000,0.000000,-0.271059,-0.900265,0.340660,0.172778,-0.977048,0.124599,Swing,Swing,0.000000,0.000000,-1269438207,37.638110,0,0,0.000000,XBot Walk Neutral,0.992952,Walking,0.007048,0
66,4.686894,0.018311,-0.01875,0.94182,0.00000,0.00000,0.00000,-0.00065,0,0,1,1785933915,1,-0.108496,0.065025,-0.058708,0.100851,0.005249,0.013615,0.000000,0.000000,-0.271354,-0.899674,0.341985,0.172808,-0.977123,0.123966,Swing,Swing,0.000000,0.000000,-1269438207,38.058700,0,0,0.000000,Walking Backwards,0.001784,XBot Walk Neutral,0.998216,0
67,4.702875,0.015981,-0.02679,0.95144,0.00000,0.00000,0.00000,-0.00045,0,0,1,1785933915,1,-0.108400,0.064686,-0.057986,0.101122,0.005415,0.014875,0.000000,0.000000,-0.270920,-0.899296,0.343321,0.173579,-0.976577,0.127150,Swing,Swing,0.000000,0.000000,-1269438207,38.448230,0,0,0.000000,Walking Backwards,0.009377,XBot Walk Neutral,0.990623,0
68,4.719537,0.016662,-0.03045,0.96007,0.00000,0.00000,0.00000,-0.00033,0,0,1,1785933915,1,-0.109366,0.064117,-0.055239,0.101177,0.005157,0.011452,0.000000,0.000000,-0.270372,-0.896916,0.349917,0.173649,-0.977481,0.119902,Swing,Swing,0.000000,0.000000,-1269438207,38.758770,0,0,0.000000,Walking Backwards,0.013396,XBot Walk Neutral,0.986604,0
69,4.734266,0.014728,-0.02747,0.96658,0.00000,0.00000,0.00000,-0.00023,0,0,1,1785933915,1,-0.108801,0.064814,-0.059136,0.100972,0.005381,0.015020,0.000000,0.000000,-0.272080,-0.900280,0.339808,0.172921,-0.976463,0.128911,Swing,Swing,0.000000,0.000000,-1269438207,39.071870,0,0,0.000000,Walking Backwards,0.015223,XBot Walk Neutral,0.984777,0
