frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
18,1.514452,0.022520,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.134751,0.071028,-0.113014,0.248909,0.055324,-0.009149,-0.116802,-0.978481,0.170092,0.527178,-0.844954,0.090198,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-1.42987,0.01198,-0.28263
19,1.533352,0.018900,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.124212,0.067698,-0.096893,0.199042,0.029063,0.006283,-0.156434,-0.959356,0.234870,0.420874,-0.900132,0.112378,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,-0.16744,0.00943,-0.24017
20,1.551959,0.018607,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.118880,0.066290,-0.086744,0.173024,0.020145,0.010292,-0.184492,-0.945260,0.269159,0.354861,-0.927141,0.120352,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.45136,0.00751,-0.20652
21,1.578635,0.026676,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.115489,0.065541,-0.079230,0.153874,0.014790,0.012251,-0.206332,-0.934026,0.291587,0.306424,-0.943824,0.123697,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.68837,0.00591,-0.18207
22,1.606562,0.027928,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112524,0.065023,-0.071697,0.134776,0.010399,0.013423,-0.229006,-0.922172,0.311697,0.258179,-0.957969,0.125060,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.72312,0.00415,-0.15769
23,1.627717,0.021155,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110771,0.064807,-0.066661,0.122067,0.007990,0.013789,-0.244540,-0.913953,0.323868,0.226041,-0.966075,0.124921,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.61948,0.00284,-0.14142
24,1.649299,0.021581,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109960,0.064735,-0.064142,0.115724,0.006936,0.013852,-0.252417,-0.909758,0.329586,0.210025,-0.969731,0.124546,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.52705,0.00212,-0.13324
25,1.670862,0.021564,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109410,0.064699,-0.062351,0.111220,0.006246,0.013848,-0.258060,-0.906741,0.333505,0.198655,-0.972174,0.124157,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.44572,0.00157,-0.12723
26,1.691384,0.020522,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.036258,0.067209,0.001358,0.187448,0.044748,-0.032229,0.076806,-0.832491,0.548689,0.557730,-0.825480,0.086721,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.38468,0.00116,-0.12286
27,1.713189,0.021805,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.042215,0.098690,0.038492,0.235562,0.103091,-0.085234,0.361623,-0.660962,0.657540,0.777820,-0.628421,0.009109,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.34537,0.00086,-0.11979
28,1.733236,0.020046,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.100501,0.142311,0.060335,0.260033,0.180085,-0.140926,0.554817,-0.458718,0.694087,0.899927,-0.431005,-0.066079,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.32072,0.00063,-0.11737
29,1.754670,0.021434,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.129969,0.176475,0.069303,0.258437,0.258262,-0.185906,0.661140,-0.292771,0.690782,0.952147,-0.280724,-0.120878,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.31025,0.00046,-0.11571
30,1.778049,0.023379,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.148885,0.206305,0.074343,0.233895,0.320188,-0.209368,0.726575,-0.148139,0.670927,0.974171,-0.154606,-0.164586,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.30820,0.00033,-0.11438
31,1.805156,0.027107,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.160879,0.231546,0.077304,0.211505,0.343872,-0.209684,0.764690,-0.026330,0.643861,0.978805,-0.050589,-0.198449,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.31294,0.00023,-0.11331
32,1.825921,0.020765,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.168444,0.253082,0.079264,0.191950,0.360880,-0.205987,0.785113,0.076712,0.614583,0.973881,0.035859,-0.224212,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.32441,0.00015,-0.11242
33,1.846826,0.020905,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.171661,0.265287,0.080291,0.181051,0.369349,-0.202367,0.791619,0.134522,0.596024,0.968032,0.082893,-0.236735,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.33528,0.00011,-0.11191
34,1.869136,0.022311,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.173616,0.274705,0.081081,0.172801,0.375382,-0.198802,0.794114,0.178770,0.580882,0.962055,0.119198,-0.245445,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.34661,0.00008,-0.11152
35,1.888850,0.019714,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.174843,0.282362,0.081788,0.166297,0.379988,-0.195397,0.794358,0.214425,0.568346,0.956450,0.148273,-0.251433,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.35826,0.00006,-0.11120
36,1.911263,0.022413,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.175497,0.287511,0.082294,0.162029,0.382933,-0.192850,0.793660,0.238254,0.559767,0.952337,0.167596,-0.254885,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.36775,0.00004,-0.11097
37,1.933741,0.022478,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.175946,0.291950,0.082779,0.158438,0.385373,-0.190463,0.792483,0.258707,0.552306,0.948614,0.184113,-0.257359,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.37745,0.00003,-0.11077
38,1.953615,0.019874,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176217,0.295271,0.083195,0.155839,0.387123,-0.188538,0.791215,0.273927,0.546757,0.945784,0.196329,-0.258742,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.38592,0.00002,-0.11062
39,1.975141,0.021527,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176401,0.297442,0.083470,0.154168,0.388225,-0.187221,0.790314,0.283828,0.542998,0.943869,0.204349,-0.259526,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.39237,0.00001,-0.11051
40,1.995514,0.020373,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176568,0.299188,0.083721,0.152890,0.389035,-0.186123,0.789548,0.291792,0.539882,0.942327,0.210735,-0.260019,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.39887,0.00001,-0.11041
41,2.011888,0.016375,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176712,0.300396,0.083920,0.152065,0.389529,-0.185342,0.789045,0.297281,0.537618,0.941267,0.215122,-0.260267,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.40460,0.00001,-0.11035
42,2.030674,0.018786,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176871,0.301064,0.084002,0.151628,0.389729,-0.184941,0.788969,0.300311,0.536043,0.940600,0.217574,-0.260640,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.40867,0.00001,-0.11031
43,2.049641,0.018966,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177045,0.301632,0.084081,0.151294,0.389856,-0.184590,0.788973,0.302869,0.534595,0.940031,0.219688,-0.260920,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.41268,0.00000,-0.11028
44,2.072343,0.022702,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177265,0.301925,0.084004,0.151017,0.389867,-0.184437,0.789437,0.304191,0.533158,0.939528,0.220939,-0.261673,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.41602,0.00000,-0.11025
45,2.098035,0.025692,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177430,0.302250,0.083950,0.150722,0.389931,-0.184272,0.789719,0.305651,0.531905,0.939055,0.222179,-0.262321,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.41919,0.00000,-0.11023
46,2.120302,0.022267,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176916,0.303109,0.083619,0.149805,0.390903,-0.184307,0.788589,0.309588,0.531304,0.937858,0.225111,-0.264097,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.42187,0.00000,-0.11021
47,2.142569,0.022267,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177033,0.302595,0.082578,0.149255,0.390458,-0.185593,0.791217,0.307638,0.528521,0.936721,0.222434,-0.270329,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42357,0.00000,-0.11020
48,2.165496,0.022927,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177333,0.301756,0.081278,0.148739,0.389758,-0.187241,0.794746,0.304197,0.525208,0.935425,0.218609,-0.277832,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42483,0.00000,-0.11019
49,2.192605,0.027109,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177669,0.300855,0.079948,0.148219,0.389041,-0.188925,0.798363,0.300420,0.521886,0.934060,0.214645,-0.285411,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42579,0.00000,-0.11019
50,2.216876,0.024270,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178000,0.299945,0.078607,0.147636,0.388289,-0.190581,0.802036,0.296637,0.518407,0.932648,0.210468,-0.293037,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42657,0.00000,-0.11019
51,2.235853,0.018978,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178229,0.299403,0.077686,0.147224,0.387854,-0.191699,0.804382,0.294355,0.516066,0.931613,0.207889,-0.298129,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42704,0.00000,-0.11018
52,2.257990,0.022137,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178340,0.299144,0.077132,0.146924,0.387667,-0.192327,0.805676,0.293261,0.514669,0.930956,0.206543,-0.301101,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42730,0.00000,-0.11018
53,2.277799,0.019809,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178424,0.298988,0.076619,0.146570,0.387607,-0.192816,0.806759,0.292594,0.513351,0.930341,0.205614,-0.303626,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42752,0.00000,-0.11017
54,2.296957,0.019158,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183777,0.304071,0.073643,0.145091,0.366265,-0.213238,0.804233,0.305807,0.509599,0.931760,0.045789,-0.360177,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.10713,-0.00053,-0.09873
55,2.316053,0.019096,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.193100,0.294741,0.068839,0.148444,0.344564,-0.229301,0.826621,0.256883,0.500710,0.913948,-0.049180,-0.402842,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.56953,-0.00154,-0.08353
56,2.334254,0.018201,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.205641,0.281823,0.062925,0.154262,0.317727,-0.244976,0.854478,0.189241,0.483793,0.884672,-0.137687,-0.445419,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.35641,-0.00254,-0.09066
57,2.353291,0.019037,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.217881,0.268791,0.056055,0.158984,0.290847,-0.258080,0.879269,0.119556,0.461079,0.846700,-0.220524,-0.484220,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-1.52047,-0.00307,-0.16534
58,2.376145,0.022854,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.231758,0.256813,0.048387,0.165394,0.265035,-0.268808,0.901202,0.049625,0.430549,0.803771,-0.285283,-0.522079,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.85756,-0.00309,-0.33157
59,2.393326,0.017181,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.225011,0.232885,0.036176,0.160501,0.253220,-0.269437,0.909572,-0.047764,0.412794,0.781974,-0.326731,-0.530814,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.15295,-0.00277,-0.59492
60,2.411601,0.018275,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.224141,0.229762,0.034600,0.162028,0.253961,-0.268791,0.910091,-0.060790,0.409925,0.785941,-0.318322,-0.530064,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.71877,-0.00243,-0.80075
61,2.432574,0.020972,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.221759,0.230717,0.036303,0.163766,0.261354,-0.266350,0.907693,-0.053093,0.416263,0.802572,-0.289068,-0.521841,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.10597,-0.00205,-1.00669
62,2.450231,0.017657,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.217985,0.235155,0.040702,0.165264,0.274441,-0.261857,0.902409,-0.027810,0.429983,0.828128,-0.240709,-0.506225,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.36176,-0.00164,-1.21460
63,2.472332,0.022101,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.214418,0.240516,0.045306,0.165887,0.287086,-0.256951,0.896318,0.000965,0.443411,0.850041,-0.194185,-0.489616,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.47718,-0.00133,-1.36262
64,2.492589,0.020257,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.209788,0.248226,0.051157,0.165673,0.303225,-0.249867,0.887159,0.041034,0.459636,0.874233,-0.134220,-0.466585,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.54775,-0.00102,-1.51436
65,2.509810,0.017221,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.205648,0.255545,0.056108,0.164681,0.317227,-0.242873,0.877778,0.078149,0.472651,0.891920,-0.080663,-0.444940,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57262,-0.00078,-1.62397
66,2.530334,0.020524,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.202318,0.261551,0.059856,0.163417,0.328018,-0.236889,0.869502,0.108116,0.481952,0.903627,-0.039405,-0.426505,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57850,-0.00062,-1.69828
67,2.549485,0.019151,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.198632,0.268229,0.063735,0.161595,0.339411,-0.229941,0.859617,0.141088,0.491073,0.914021,0.005128,-0.405635,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,1.57702,-0.00047,-1.76822
68,2.568673,0.019188,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.195519,0.273807,0.066813,0.159796,0.348514,-0.223830,0.850740,0.168369,0.497889,0.920889,0.041550,-0.387604,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,1.57241,-0.00036,-1.81857
69,2.590742,0.022068,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.192715,0.278764,0.069430,0.158027,0.356286,-0.218225,0.842328,0.192471,0.503427,0.925861,0.072447,-0.370855,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,1.56738,-0.00027,-1.85758
70,2.614328,0.023586,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.189862,0.283661,0.071945,0.156132,0.363740,-0.212424,0.833460,0.216131,0.508559,0.929611,0.103101,-0.353828,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.56262,-0.00019,-1.89146
71,2.634922,0.020594,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.187236,0.288008,0.074185,0.154357,0.370115,-0.207027,0.825050,0.237086,0.512916,0.932154,0.129846,-0.337979,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.55927,-0.00014,-1.91784
72,2.658690,0.023768,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.185284,0.291172,0.075844,0.153046,0.374593,-0.202959,0.818568,0.252280,0.516045,0.933577,0.148969,-0.325949,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.55778,-0.00010,-1.93470
73,2.677136,0.018446,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183394,0.294197,0.077485,0.151831,0.378716,-0.198954,0.812040,0.266758,0.519069,0.934655,0.166942,-0.313929,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.55843,-0.00007,-1.94907
74,2.694080,0.016944,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182174,0.296150,0.078588,0.151101,0.381283,-0.196310,0.807622,0.276047,0.521100,0.935229,0.178366,-0.305830,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.56031,-0.00005,-1.95747
75,2.719060,0.024981,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181207,0.297699,0.079505,0.150561,0.383261,-0.194176,0.803970,0.283387,0.522805,0.935634,0.187321,-0.299165,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.56245,-0.00004,-1.96359
76,2.738820,0.019759,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180049,0.299552,0.080637,0.149961,0.385570,-0.191546,0.799469,0.292134,0.524889,0.936063,0.198011,-0.290823,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.56576,-0.00003,-1.97050
77,2.763072,0.024252,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179314,0.300725,0.081392,0.149615,0.387000,-0.189822,0.796515,0.297666,0.526269,0.936323,0.204776,-0.285247,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.56819,-0.00002,-1.97460
78,2.788844,0.025772,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178596,0.301867,0.082166,0.149313,0.388369,-0.188069,0.793562,0.303034,0.527664,0.936585,0.211418,-0.279482,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57089,-0.00001,-1.97856
79,2.811347,0.022504,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178048,0.302718,0.082795,0.149113,0.389377,-0.186633,0.791322,0.307084,0.528686,0.936824,0.216543,-0.274720,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57334,-0.00001,-1.98186
80,2.831496,0.020149,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177717,0.303247,0.083224,0.149032,0.389992,-0.185657,0.789900,0.309597,0.529347,0.937015,0.219878,-0.271400,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57512,-0.00001,-1.98413
81,2.855938,0.024442,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177512,0.303589,0.083542,0.149019,0.390383,-0.184953,0.788952,0.311227,0.529805,0.937184,0.222174,-0.268934,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57646,0.00000,-1.98583
82,2.879129,0.023191,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177397,0.303803,0.083824,0.149141,0.390591,-0.184386,0.788354,0.312273,0.530080,0.937384,0.223948,-0.266757,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57784,0.00000,-1.98756
83,2.898041,0.018912,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177399,0.303836,0.083985,0.149322,0.390596,-0.184072,0.788254,0.312519,0.530083,0.937552,0.224843,-0.265411,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,1.57894,0.00000,-1.98896
