schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,start-idle-flat,30,5,0.166667,0.033333,-1269438207,19.990040,0,XBot Walk Neutral,-0.212427,57.119720,-0.186236,-0.003721,0.999988,-0.003259,0.064091,-0.001051,-0.031205,0.000000,0.000000,1,0.990036,0.490036,-0.468777,55.554140,-0.322854,0.038308,55.575630,-0.147691,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.472667,55.589010,-0.321307,0.035049,55.610590,-0.146643,1785933915,1785933915,1,1,1.430262,0.071640,0.567299,0.922546,0.246304,0.588873,1.428222,0.068490,1.029388,0.920526,0.244188,0.886871,-0.470626,56.051100,-0.324457,0.037069,55.908580,-0.148759,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639500,163.771400,128.449700,91.163250,NaN,NaN,0.000002,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,5,0.166667,0.033333,-1269438207,28.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,6,0.200000,0.033333,-1269438207,20.990040,0,XBot Walk Neutral,-0.210181,57.119280,-0.187787,-0.003682,0.999988,-0.003286,0.065866,0.000775,-0.032587,0.000000,0.000000,1,0.990036,0.490036,-0.466595,55.554220,-0.324365,0.040492,55.575620,-0.149203,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.470546,55.589100,-0.322772,0.037337,55.610600,-0.148240,1785933915,1785933915,1,1,1.428141,0.070175,0.567381,0.920259,0.244707,0.588887,1.426018,0.066968,1.028946,0.918328,0.242670,0.886417,-0.468422,56.050660,-0.325980,0.039268,55.908130,-0.150278,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639700,163.771400,128.449700,91.163250,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,29.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,21.990040,0,XBot Walk Neutral,-0.207877,57.118890,-0.189387,-0.003642,0.999988,-0.003314,0.067729,0.002359,-0.034035,0.000000,0.000000,1,0.990036,0.490036,-0.464356,55.554310,-0.325924,0.042733,55.575620,-0.150760,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.468372,55.589180,-0.324279,0.039584,55.610600,-0.149803,1785933915,1785933915,1,1,1.425967,0.068668,0.567464,0.918012,0.243145,0.588891,1.423757,0.065397,1.028564,0.916072,0.241104,0.886017,-0.466162,56.050280,-0.327550,0.041524,55.907730,-0.151843,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639700,163.771500,128.449700,91.163250,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,30.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,22.990040,0,XBot Walk Neutral,-0.205512,57.118550,-0.191035,-0.003600,0.999988,-0.003343,0.069672,0.003651,-0.035555,0.000000,0.000000,1,0.990036,0.490036,-0.462056,55.554390,-0.327527,0.045033,55.575610,-0.152365,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.466140,55.589260,-0.325830,0.041844,55.610600,-0.151376,1785933915,1785933915,1,1,1.423736,0.067117,0.567549,0.915752,0.241571,0.588889,1.421435,0.063781,1.028229,0.913757,0.239490,0.885666,-0.463840,56.049940,-0.329167,0.043839,55.907380,-0.153457,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639500,163.771400,128.449700,91.163230,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,31.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,23.990040,0,XBot Walk Neutral,-0.203083,57.118240,-0.192736,-0.003558,0.999988,-0.003373,0.071698,0.004720,-0.037134,0.000000,0.000000,1,0.990036,0.490036,-0.459695,55.554490,-0.329182,0.047395,55.575610,-0.154021,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.463849,55.589350,-0.327428,0.044146,55.610600,-0.152983,1785933915,1785933915,1,1,1.421445,0.065519,0.567637,0.913450,0.239965,0.588886,1.419052,0.062112,1.027931,0.911380,0.237826,0.885353,-0.461456,56.049640,-0.330835,0.046215,55.907070,-0.155122,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639700,163.771400,128.449700,91.163240,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,32.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,10,0.333333,0.033333,-1269438207,24.990040,0,XBot Walk Neutral,-0.200588,57.117970,-0.194488,-0.003514,0.999988,-0.003403,0.073790,0.005482,-0.038723,0.000000,0.000000,1,0.990036,0.490036,-0.457269,55.554580,-0.330888,0.049821,55.575600,-0.155727,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.461497,55.589440,-0.329076,0.046502,55.610600,-0.154633,1785933915,1785933915,1,1,1.419093,0.063872,0.567728,0.911093,0.238314,0.588882,1.416604,0.060392,1.027660,0.908938,0.236111,0.885067,-0.459008,56.049370,-0.332555,0.048658,55.906780,-0.156837,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639700,163.771400,128.449700,91.163190,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,10,0.333333,0.033333,-1269438207,33.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,11,0.366667,0.033333,-1269438207,25.990040,0,XBot Walk Neutral,-0.198025,57.117720,-0.196294,-0.003469,0.999988,-0.003435,0.075955,0.006103,-0.040283,0.000000,0.000000,1,0.990036,0.490036,-0.454777,55.554680,-0.332646,0.052315,55.575600,-0.157485,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.459081,55.589530,-0.330774,0.048921,55.610590,-0.156333,1785933915,1785933915,1,1,1.416677,0.062174,0.567822,0.908675,0.236615,0.588877,1.414088,0.058620,1.027416,0.906428,0.234343,0.884804,-0.456493,56.049130,-0.334328,0.051167,55.906520,-0.158604,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639600,163.771400,128.449700,91.163220,NaN,NaN,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,11,0.366667,0.033333,-1269438207,34.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,12,0.400000,0.033333,-1269438207,26.990040,0,XBot Walk Neutral,-0.195390,57.117490,-0.198153,-0.003423,0.999988,-0.003467,0.078201,0.006656,-0.041878,0.000000,0.000000,1,0.990036,0.490036,-0.452216,55.554780,-0.334455,0.054878,55.575590,-0.159294,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.456599,55.589630,-0.332523,0.051405,55.610580,-0.158083,1785933915,1785933915,1,1,1.414194,0.060425,0.567918,0.906190,0.234865,0.588871,1.411503,0.056796,1.027191,0.903850,0.232524,0.884560,-0.453907,56.048900,-0.336152,0.053746,55.906270,-0.160424,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639500,163.771400,128.449700,91.163210,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,12,0.400000,0.033333,-1269438207,35.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,13,0.433333,0.033333,-1269438207,27.990040,0,XBot Walk Neutral,-0.192678,57.117270,-0.200064,-0.003376,0.999988,-0.003501,0.080918,0.006235,-0.043240,0.000000,0.000000,1,0.990036,0.490036,-0.449579,55.554870,-0.336316,0.057517,55.575590,-0.161155,-0.041233,0.999141,-0.004026,-0.015190,0.999581,-0.024631,-0.454046,55.589730,-0.334323,0.053959,55.610580,-0.159884,1785933915,1785933915,1,1,1.411641,0.058624,0.568016,0.903636,0.233064,0.588865,1.408841,0.054920,1.026981,0.901195,0.230653,0.884331,-0.451246,56.048690,-0.338027,0.056401,55.906040,-0.162295,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.639600,163.771500,128.449700,91.163220,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,13,0.433333,0.033333,-1269438207,36.000000,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,-0.043809,56.899560,3.600526,-0.466696,56.908800,3.455351,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.043809,56.934490,3.602749,-0.466696,56.943730,3.457574,4293921978,4293921978,1,1,0.223706,0.285003,0.120467,-0.199180,0.285002,-0.025001,0.222754,0.456923,0.119964,-0.199566,0.333863,-0.025205,-0.044762,57.106090,3.613167,-0.467082,56.992500,3.460474,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651900,163.769800,128.449600,91.160710,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
