frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
60,5.448717,0.004964,3.80661,1.13043,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109912,0.060722,-0.064565,0.098067,0.005364,-0.009785,0.000000,0.000000,-0.275411,-0.892600,0.356951,0.169463,-0.978061,0.121154,Swing,Swing,0.000000,0.000000,-1269438207,37.013890,0,0,0.000000,Walking,0.556789,Walking,0.443211,0
61,5.467379,0.004936,3.93609,1.14185,0.02433,0.04867,0.00000,0.00000,1,0,1,1785933915,1,-0.112278,0.051293,-0.039031,0.094734,0.004731,-0.029879,1.137914,0.000000,-0.276996,-0.877437,0.391636,0.164767,-0.982956,0.081543,Stance,Swing,0.000000,0.000000,-1269438207,37.034410,0,0,0.000000,Walking,0.524725,Walking,0.475275,0
62,5.487369,0.007070,4.07944,1.15424,0.07393,0.14786,0.00000,-0.00287,1,0,1,1785933915,1,-0.108610,0.040123,-0.036092,0.091754,0.003816,-0.050482,1.262034,0.000000,-0.283095,-0.889389,0.358950,0.161418,-0.985863,0.044934,Stance,Swing,0.000000,0.000000,-1269438207,37.054210,0,0,0.000000,Walking,0.493039,Walking,0.506962,0
63,5.506512,0.004741,4.21754,1.16618,0.01429,0.02857,0.00000,-0.00782,0,0,1,1785933915,1,-0.114816,0.029412,0.019329,0.089780,0.001561,-0.066603,0.000000,0.000000,-0.261703,-0.860904,0.436298,0.159291,-0.987178,-0.010300,Swing,Swing,0.105598,0.000000,-1269438207,37.078270,0,0,0.000000,Walking,0.454206,Walking,0.545794,0
64,5.528608,0.004990,4.37234,1.17982,0.00000,0.00000,0.00000,-0.00913,0,0,1,1785933915,1,-0.117645,0.023573,0.068823,0.087332,0.000821,-0.088787,0.000000,0.000000,-0.240500,-0.842109,0.482714,0.157444,-0.983896,-0.084614,Swing,Swing,0.083750,0.000000,-1269438207,37.103040,0,0,0.000000,Walking,0.415415,Walking,0.584585,0
65,5.547517,0.005101,4.49390,1.19102,0.00000,0.00000,0.00000,-0.00834,0,0,1,1785933915,1,-0.118344,0.022281,0.096818,0.085445,0.000976,-0.108667,0.000000,0.000000,-0.233460,-0.834424,0.499233,0.157264,-0.980865,-0.114770,Swing,Swing,0.064953,0.000000,-1269438207,37.124580,0,0,0.000000,Walking,0.384525,Walking,0.615475,0
66,5.567235,0.006441,4.61258,1.20224,0.00000,0.00000,0.00000,-0.00698,0,0,1,1785933915,1,-0.118945,0.023750,0.123283,0.083548,0.001035,-0.129172,0.000000,0.000000,-0.225464,-0.825461,0.517475,0.157354,-0.976525,-0.147105,Swing,Swing,0.046575,0.000000,-1269438207,37.145830,0,0,0.000000,Walking,0.356589,Walking,0.643411,0
67,5.587829,0.005522,4.73552,1.21370,0.00000,0.00000,0.00000,-0.00531,0,0,1,1785933915,1,-0.118514,0.026266,0.149235,0.081512,0.000654,-0.148883,0.000000,0.000000,-0.215195,-0.811540,0.543226,0.157234,-0.969671,-0.187125,Swing,Swing,0.025061,0.000000,-1269438207,37.170940,0,0,0.000000,Walking,0.324437,Walking,0.675563,0
68,5.606350,0.005153,4.84492,1.22382,0.00000,0.00000,0.00000,-0.00403,0,0,1,1785933915,1,-0.118400,0.027409,0.166855,0.079801,0.000069,-0.166156,0.000000,0.000000,-0.207505,-0.790883,0.575714,0.157649,-0.963326,-0.217142,Swing,Swing,0.006171,0.000000,-1269438207,37.193190,0,0,0.000000,Walking,0.296331,Walking,0.703669,0
69,5.627955,0.005056,4.96415,1.23515,0.00000,0.00000,0.00000,-0.00285,0,0,1,1785933915,1,-0.117025,0.022628,0.178037,0.076423,-0.001084,-0.186348,0.000000,0.000000,-0.198893,-0.770098,0.606127,0.152612,-0.949955,-0.272570,Swing,Swing,0.000000,0.000000,-1269438207,37.218980,0,0,0.000000,Walking,0.265598,Walking,0.734402,0
