frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
10,3.619130,0.018505,2.99009,1.01488,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.070755,0.020091,-0.204999,0.093264,0.034200,0.194207,0.000000,0.000000,-0.154045,-0.958850,-0.238488,0.172869,-0.830888,0.528906,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.701620,0,0,0.000000,Walking,0.836134,Walking,0.163866,1
11,3.634747,0.015617,3.24297,1.03869,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.068460,0.019959,-0.209359,0.091081,0.035702,0.199250,0.000000,0.000000,-0.149907,-0.956748,-0.249322,0.161872,-0.791100,0.589880,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.719790,0,0,0.000000,Walking,0.752478,Walking,0.247522,0
12,3.650421,0.015674,3.48135,1.06162,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.067025,0.019897,-0.209682,0.089730,0.035757,0.199991,0.000000,0.000000,-0.148189,-0.956822,-0.250063,0.151927,-0.766684,0.623790,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.735490,0,0,0.000000,Walking,0.689258,Walking,0.310742,0
13,3.665261,0.014839,3.61339,1.07744,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.065298,0.019819,-0.210051,0.088085,0.035829,0.200897,0.000000,0.000000,-0.146126,-0.956913,-0.250927,0.144275,-0.739484,0.657532,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.751590,0,0,0.000000,Walking,0.629662,Walking,0.370338,0
14,3.681389,0.016128,3.61984,1.08547,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.063986,0.019801,-0.210413,0.086817,0.035853,0.201504,0.000000,0.000000,-0.144563,-0.956933,-0.251757,0.140153,-0.707877,0.692292,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.767060,0,0,0.000000,Walking,0.596651,Walking,0.403349,0
15,3.697590,0.016201,3.54672,1.08754,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.056910,0.036734,-0.248616,0.097489,0.013319,0.190048,0.000000,0.000000,-0.130408,-0.925876,-0.354609,0.140822,-0.791226,0.595089,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.784000,0,0,0.000000,Walking,0.595040,Walking,0.404960,0
16,3.710654,0.013064,3.45829,1.08655,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.052391,0.039349,-0.253931,0.096180,0.010890,0.190006,0.000000,0.000000,-0.122934,-0.921034,-0.369573,0.137459,-0.761670,0.633217,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.801060,0,0,0.000000,Walking,0.613320,Walking,0.386680,0
17,3.727389,0.016735,3.32269,1.08276,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.051056,0.039310,-0.254136,0.095173,0.010915,0.190584,0.000000,0.000000,-0.120991,-0.921089,-0.370077,0.142444,-0.707269,0.692445,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.814790,0,0,0.000000,Walking,0.635428,Walking,0.364572,0
18,3.740884,0.013495,3.21123,1.07876,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.048406,0.039236,-0.254530,0.093172,0.010971,0.191730,0.000000,0.000000,-0.117130,-0.921182,-0.371085,0.147129,-0.641022,0.753289,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.832330,0,0,0.000000,Walking,0.669327,Walking,0.330673,0
19,3.754416,0.013533,3.11018,1.07487,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.061955,0.068971,-0.250396,0.105310,0.011019,0.156566,0.000000,0.000000,-0.176960,-0.950928,-0.253814,0.160272,-0.796669,0.582779,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.846420,0,0,0.000000,Walking,0.697193,Walking,0.302807,0
20,3.772397,0.017980,3.00759,1.07116,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.064534,0.081486,-0.247894,0.108013,0.011607,0.144265,0.000000,0.000000,-0.196911,-0.957860,-0.209120,0.159418,-0.805493,0.570760,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.860490,0,0,0.000000,Walking,0.722455,Walking,0.277546,0
21,3.787814,0.015418,2.96357,1.07002,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.062708,0.081425,-0.248264,0.106935,0.011637,0.145174,0.000000,0.000000,-0.195375,-0.957907,-0.210342,0.159695,-0.755810,0.635019,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.879130,0,0,0.000000,Walking,0.748103,Walking,0.251898,0
22,3.802510,0.014696,2.94114,1.06983,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.060594,0.081358,-0.248679,0.105683,0.011674,0.146232,0.000000,0.000000,-0.193599,-0.957956,-0.211754,0.158305,-0.699620,0.696758,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.895100,0,0,0.000000,Walking,0.759106,Walking,0.240894,0
23,3.819457,0.016947,2.91594,1.06963,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.084509,0.092811,-0.199626,0.111800,0.009829,0.085263,0.000000,0.000000,-0.248517,-0.968526,0.014034,0.175662,-0.901443,0.395655,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.910310,0,0,0.000000,Walking,0.764716,Walking,0.235284,1
24,3.833889,0.014433,2.89640,1.06950,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.083249,0.093070,-0.198935,0.111100,0.009857,0.084797,0.000000,0.000000,-0.250060,-0.968060,0.018175,0.172383,-0.870577,0.460847,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.927850,0,0,0.000000,Walking,0.771016,Walking,0.228984,0
25,3.849108,0.015219,2.89987,1.07030,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.081715,0.093025,-0.199473,0.110432,0.009875,0.085768,0.000000,0.000000,-0.250203,-0.968053,0.016474,0.167408,-0.831070,0.530375,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.942790,0,0,0.000000,Walking,0.775900,Walking,0.224100,0
26,3.868116,0.019007,2.96731,1.07412,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.081398,0.093012,-0.199579,0.110289,0.009880,0.085978,0.000000,0.000000,-0.250240,-0.968050,0.016132,0.161379,-0.788067,0.594060,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.958550,0,0,0.000000,Walking,0.775033,Walking,0.224967,0
27,3.884166,0.016050,3.07182,1.07988,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.080138,0.092966,-0.199997,0.109727,0.009898,0.086802,0.000000,0.000000,-0.250375,-0.968037,0.014765,0.145509,-0.742916,0.653379,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.978310,0,0,0.000000,Walking,0.758172,Walking,0.241828,0
28,3.897516,0.013350,3.17477,1.08597,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103971,0.072036,-0.103199,0.102869,0.009302,0.003887,0.000000,0.000000,-0.269513,-0.917257,0.293262,0.172993,-0.963278,0.205351,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,38.995080,0,0,0.000000,Walking,0.732045,Walking,0.267955,1
29,3.912334,0.014819,3.25447,1.09209,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.106385,0.070086,-0.089299,0.101854,0.009415,-0.006400,0.000000,0.000000,-0.274528,-0.903905,0.328011,0.164818,-0.959149,0.229929,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.009110,0,0,0.000000,Walking,0.706308,Walking,0.293692,0
30,3.929607,0.017273,3.29670,1.09742,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.105994,0.070074,-0.089702,0.101874,0.009410,-0.005875,0.000000,0.000000,-0.275983,-0.903851,0.326934,0.153255,-0.937238,0.313207,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.024770,0,0,0.000000,Walking,0.686383,Walking,0.313617,0
31,3.947056,0.017449,3.31242,1.10113,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.105629,0.070062,-0.090073,0.101894,0.009407,-0.005381,0.000000,0.000000,-0.277341,-0.903798,0.325931,0.136882,-0.913238,0.383744,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.043110,0,0,0.000000,Walking,0.675825,Walking,0.324175,0
32,3.960827,0.013771,3.31806,1.10333,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.104737,0.070033,-0.090980,0.101942,0.009402,-0.004183,0.000000,0.000000,-0.280647,-0.903667,0.323456,0.112397,-0.890181,0.441526,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.061710,0,0,0.000000,Walking,0.671895,Walking,0.328105,0
33,3.975503,0.014677,3.32593,1.10554,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.114016,0.035671,0.002086,0.091468,0.004666,-0.062404,0.000000,0.000000,-0.251096,-0.864009,0.436395,0.148818,-0.986526,0.067962,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.076410,0,0,0.000000,Walking,0.670485,Walking,0.329515,1
34,3.990917,0.015414,3.34034,1.10790,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.116688,0.031001,0.029975,0.089239,0.003509,-0.077569,0.000000,0.000000,-0.248539,-0.849826,0.464784,0.160895,-0.985601,0.051993,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.092110,0,0,0.000000,Walking,0.668517,Walking,0.331483,0
35,4.007109,0.016192,3.37194,1.11085,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.116877,0.031009,0.029364,0.089710,0.003489,-0.076904,0.000000,0.000000,-0.251409,-0.849716,0.463441,0.157363,-0.974877,0.157644,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.108630,0,0,0.000000,Walking,0.664914,Walking,0.335086,0
36,4.022078,0.014969,3.41754,1.11423,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.117127,0.031020,0.028567,0.090331,0.003462,-0.076016,0.000000,0.000000,-0.255196,-0.849548,0.461674,0.145128,-0.957381,0.249720,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.126040,0,0,0.000000,Walking,0.657016,Walking,0.342984,0
37,4.035748,0.013670,3.46551,1.11769,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.116774,0.024280,0.105588,0.083527,0.003068,-0.123350,0.000000,0.000000,-0.222931,-0.830439,0.510561,0.151684,-0.983467,-0.098918,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.142180,0,0,0.000000,Walking,0.645615,Walking,0.354385,1
38,4.050161,0.014412,3.52215,1.12171,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.117706,0.026118,0.124760,0.083472,0.003169,-0.134433,0.000000,0.000000,-0.221965,-0.824455,0.520582,0.158534,-0.983971,-0.081659,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.156970,0,0,0.000000,Walking,0.633623,Walking,0.366377,0
39,4.066627,0.016466,3.59986,1.12702,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.118424,0.026151,0.124199,0.084235,0.003138,-0.133837,0.000000,0.000000,-0.224948,-0.824324,0.519508,0.156043,-0.987296,0.029958,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.172610,0,0,0.000000,Walking,0.619463,Walking,0.380537,0
40,4.081583,0.014957,3.67912,1.13246,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.119448,0.026196,0.123402,0.085324,0.003090,-0.132977,0.000000,0.000000,-0.229199,-0.824122,0.517968,0.143734,-0.981222,0.128625,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.190570,0,0,0.000000,Walking,0.600036,Walking,0.399964,0
41,4.096264,0.014680,3.75639,1.13805,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.115174,0.024781,0.160928,0.076125,0.000249,-0.181524,0.000000,0.000000,-0.196368,-0.784494,0.588225,0.147195,-0.965699,-0.213915,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.206960,0,0,0.000000,Walking,0.580221,Walking,0.419779,1
42,4.112658,0.016394,3.84169,1.14450,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.115728,0.024881,0.168372,0.076018,-0.000078,-0.191335,0.000000,0.000000,-0.195470,-0.774297,0.601878,0.156550,-0.974607,-0.160102,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.223130,0,0,0.000000,Walking,0.560903,Walking,0.439097,0
43,4.128775,0.016117,3.93081,1.15124,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.116788,0.024930,0.167774,0.077212,-0.000130,-0.190714,0.000000,0.000000,-0.199253,-0.774130,0.600851,0.156100,-0.987563,-0.018792,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.241290,0,0,0.000000,Walking,0.539577,Walking,0.460423,0
44,4.144968,0.016193,4.02641,1.15847,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.117827,0.024980,0.167193,0.078382,-0.000186,-0.190093,0.000000,0.000000,-0.202960,-0.773946,0.599846,0.149836,-0.981457,0.119548,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.259240,0,0,0.000000,Walking,0.517296,Walking,0.482704,0
45,4.159753,0.014786,4.11084,1.16517,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.111987,0.013712,0.154184,0.069553,0.027317,-0.239093,0.000000,0.000000,-0.186373,-0.783144,0.593255,0.146151,-0.913638,-0.379348,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.277400,0,0,0.000000,Walking,0.493398,Walking,0.506602,1
46,4.173868,0.014114,4.18826,1.17155,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.113425,0.013658,0.153113,0.071774,0.027602,-0.238754,0.000000,0.000000,-0.191982,-0.783031,0.591613,0.167392,-0.947113,-0.273783,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.294070,0,0,0.000000,Walking,0.472291,Walking,0.527709,0
47,4.191305,0.017438,4.28815,1.17969,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.114061,0.013690,0.152738,0.072757,0.027553,-0.238357,0.000000,0.000000,-0.194436,-0.782915,0.590964,0.187976,-0.971654,-0.143368,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.310070,0,0,0.000000,Walking,0.452936,Walking,0.547064,0
48,4.207387,0.016082,4.38529,1.18752,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.115031,0.013738,0.152168,0.074262,0.027473,-0.237742,0.000000,0.000000,-0.198184,-0.782726,0.589969,0.209905,-0.977639,0.012754,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.329980,0,0,0.000000,Walking,0.427963,Walking,0.572037,0
49,4.222196,0.014808,4.33770,1.18275,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.116317,0.013804,0.151416,0.076256,0.027371,-0.236912,0.000000,0.000000,-0.203145,-0.782450,0.588647,0.232483,-0.953190,0.193339,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.348460,0,0,0.000000,Walking,0.403678,Walking,0.596322,0
50,4.238233,0.016037,4.07173,1.15815,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.111048,0.011704,0.121497,0.086203,0.059645,-0.215160,0.000000,0.000000,-0.198963,-0.824223,0.530160,0.187611,-0.937932,-0.291693,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.365410,0,0,0.000000,Walking,0.415574,Walking,0.584426,1
51,4.255269,0.017036,3.65337,1.12782,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.111352,0.012258,0.117883,0.088638,0.062983,-0.212030,0.000000,0.000000,-0.202312,-0.827952,0.523035,0.171523,-0.917829,-0.358009,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.383380,0,0,0.000000,Walking,0.482068,Walking,0.517932,0
52,4.270117,0.014848,3.25148,1.10024,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.112593,0.012099,0.115998,0.090162,0.063317,-0.212137,0.000000,0.000000,-0.207083,-0.828852,0.519732,0.159445,-0.904519,-0.395503,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.401980,0,0,0.000000,Walking,0.586658,Walking,0.413342,0
53,4.287441,0.017324,2.79570,1.06164,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.113082,0.012105,0.115555,0.091090,0.063301,-0.211705,0.000000,0.000000,-0.209312,-0.828807,0.518911,0.144679,-0.886852,-0.438818,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.417790,0,0,0.000000,Walking,0.687130,Walking,0.312870,0
54,4.302580,0.015139,2.41963,1.02564,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.113992,0.012097,0.114642,0.092758,0.063317,-0.211012,0.000000,0.000000,-0.213392,-0.828822,0.517221,0.129819,-0.860671,-0.492334,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.435590,0,0,0.000000,Walking,0.801076,Walking,0.198924,0
55,4.319033,0.016453,2.04544,0.98722,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103549,0.008808,0.035996,0.110967,0.060094,-0.134074,0.000000,0.000000,-0.193584,-0.930738,0.310244,0.235416,-0.971895,-0.000100,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.450610,0,0,0.000000,Walking,0.895094,Walking,0.104906,1
56,4.337259,0.018226,1.67729,0.94771,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103134,0.008706,0.031501,0.112383,0.059983,-0.129729,0.000000,0.000000,-0.193556,-0.934638,0.298307,0.246099,-0.968801,0.029326,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.466330,0,0,0.000000,Walking,0.988640,Walking,0.011360,0
57,4.353828,0.016569,1.38140,0.91563,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103316,0.008704,0.030857,0.113083,0.059999,-0.129165,0.000000,0.000000,-0.195225,-0.934681,0.297085,0.261348,-0.964536,0.036970,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.486140,0,0,0.000000,XBot Walk Neutral,0.161356,Walking,0.838644,0
58,4.367367,0.013539,1.16387,0.89237,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103647,0.008702,0.029683,0.114412,0.060019,-0.128060,0.000000,0.000000,-0.198343,-0.934731,0.294851,0.284399,-0.957692,0.044075,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.507090,0,0,0.000000,XBot Walk Neutral,0.309301,Walking,0.690699,0
59,4.382933,0.015566,0.93819,0.86889,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103854,0.008697,0.028930,0.115341,0.060024,-0.127246,0.000000,0.000000,-0.200447,-0.934735,0.293413,0.314294,-0.948119,0.047843,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.526730,0,0,0.000000,XBot Walk Neutral,0.418065,Walking,0.581935,0
60,4.400946,0.018013,0.71649,0.84581,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103936,0.008696,0.028632,0.115767,0.060020,-0.126844,0.000000,0.000000,-0.201367,-0.934717,0.292842,0.349573,-0.935762,0.046352,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.553650,0,0,0.000000,XBot Walk Neutral,0.530905,Walking,0.469095,0
61,4.420393,0.019447,0.53165,0.83590,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.103950,0.008698,0.028587,0.115894,0.060012,-0.126698,0.000000,0.000000,-0.201606,-0.934692,0.292754,0.386273,-0.921530,0.039697,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.592560,0,0,0.000000,XBot Walk Neutral,0.641754,Walking,0.358247,0
62,4.438495,0.018102,0.40380,0.84242,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.098593,0.040041,-0.071780,0.107369,0.005185,0.041686,0.000000,0.000000,-0.246885,-0.946775,0.206556,0.195586,-0.960377,0.198551,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.646900,0,0,0.000000,XBot Walk Neutral,0.734177,Walking,0.265823,1
63,4.453385,0.014890,0.32281,0.85378,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.097081,0.043898,-0.080266,0.104967,0.005334,0.057839,0.000000,0.000000,-0.252542,-0.947388,0.196670,0.181689,-0.961010,0.208443,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.711720,0,0,0.000000,XBot Walk Neutral,0.798099,Walking,0.201901,0
64,4.468846,0.015461,0.25668,0.86831,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.096488,0.043899,-0.080989,0.104538,0.005330,0.058594,0.000000,0.000000,-0.253977,-0.947393,0.194786,0.184033,-0.959550,0.213064,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.777000,0,0,0.000000,XBot Walk Neutral,0.838594,Walking,0.161406,0
65,4.484437,0.015591,0.20413,0.88391,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.095913,0.043900,-0.081675,0.104120,0.005330,0.059339,0.000000,0.000000,-0.255368,-0.947391,0.192972,0.191212,-0.957280,0.216919,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.860040,0,0,0.000000,XBot Walk Neutral,0.871658,Walking,0.128342,0
66,4.500116,0.015680,0.16187,0.89934,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.095351,0.043899,-0.082338,0.103711,0.005330,0.060073,0.000000,0.000000,-0.256733,-0.947380,0.191206,0.201445,-0.954860,0.218315,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,39.961820,0,0,0.000000,XBot Walk Neutral,0.897936,Walking,0.102064,0
67,4.514635,0.014518,0.13035,0.91278,0.00000,0.00000,0.00000,0.00000,0,0,1,0,0,-0.105574,0.056513,-0.058626,0.101432,0.005390,0.021370,0.000000,0.000000,-0.266279,-0.912838,0.309552,0.180882,-0.973923,0.136951,InvalidSurface,InvalidSurface,0.000000,0.000000,-1269438207,40.085220,0,0,0.000000,XBot Walk Neutral,0.919063,Walking,0.080937,0
