schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,stop-flat,60,118,1.966667,0.016667,-1269438207,1.893897,0,XBot Walk Neutral,0.893897,0.393897,1.911433,56.845700,3.944502,2.478645,56.396690,3.727098,0.724407,0.231052,0.649499,0.001073,0.999997,-0.002242,1.904047,56.938880,3.928504,2.520926,56.431690,3.748756,4400522,1785933915,1,1,0.021515,0.447396,-0.029446,-1.563508,4.141691,0.563061,-0.033032,0.231256,0.284577,-1.520917,4.119508,0.520245,1.899850,56.553820,3.924486,2.478334,56.388870,3.726573,0.000000,0.000000,0,0,Stance,Stance,-0.000072,116.402800,161.515400,140.201200,91.849080,NaN,NaN,0.016923,0.012760,0.000000,0.000000,2.952095,1.390976,0.000030,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,60,118,1.966667,0.016667,-1269438207,7.449121,0,XBot Walk Neutral,0.449121,0.949121,-0.338009,54.891160,4.780777,-0.577949,54.855240,5.155436,-0.006134,0.996210,0.086765,-0.010489,0.995558,0.093565,-0.331069,54.926080,4.783680,-0.572807,54.890190,5.158124,4402396,4402396,1,1,-0.331069,54.926080,4.783680,-0.572807,54.890190,5.158124,-0.339761,55.078310,4.797684,-0.578578,54.922340,5.161498,-0.339761,55.078310,4.797684,-0.578578,54.922340,5.161498,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.635200,163.696900,129.013500,92.107080,NaN,NaN,0.000629,0.000786,0.000000,0.000000,0.000000,0.237388,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,stop-flat,60,119,1.983333,0.016667,-1269438207,1.950845,0,XBot Walk Neutral,0.950845,0.450845,1.929776,56.390340,3.951179,2.443088,56.396690,3.709418,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.929214,56.425300,3.952629,2.505448,56.431690,3.741309,1785933915,1785933915,1,1,-0.971796,4.345563,0.556675,-1.548030,4.134243,0.563061,-0.978636,4.354974,0.679932,-1.485492,4.102055,0.523568,1.936054,56.548560,3.962039,2.442909,56.392200,3.709121,0.000000,0.000000,0,0,Stance,Stance,-0.000051,115.587800,162.571100,134.038000,91.213310,NaN,NaN,0.021628,0.016349,0.000000,0.000000,6.259756,1.218187,0.000021,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,stop-flat,60,119,1.983333,0.016667,-1269438207,7.903505,0,XBot Walk Neutral,0.903505,0.403505,-0.338784,54.891110,4.781366,-0.582157,54.855230,5.155103,-0.006149,0.996209,0.086776,-0.010565,0.995558,0.093559,-0.333342,54.926060,4.783819,-0.575139,54.890160,5.158249,4402396,4402396,1,1,-0.333342,54.926060,4.783819,-0.575139,54.890160,5.158249,-0.340549,55.078650,4.798307,-0.582787,54.922130,5.161147,-0.340549,55.078650,4.798307,-0.582787,54.922130,5.161147,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.545000,163.759900,129.289200,91.874600,NaN,NaN,0.000869,0.000922,0.000000,0.000000,0.250229,0.197823,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,120,2.000000,0.016667,-1269438207,2.013691,0,XBot Walk Neutral,0.013691,0.513691,1.972505,56.389170,3.995897,2.405908,56.396680,3.689444,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.934538,56.425160,3.958201,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.977121,4.351136,0.556530,-1.448414,4.082104,0.563053,-1.020692,4.398530,0.661808,-1.437873,4.074435,0.533741,1.978110,56.530440,4.005595,2.395291,56.402370,3.681500,0.000000,0.277778,0,1,Swing,Capture,-0.000036,117.316300,158.783800,127.125300,91.323570,NaN,NaN,0.024918,0.022087,2.232129,2.245418,7.236132,7.499237,0.000015,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,120,2.000000,0.016667,-1269438207,8.362321,0,XBot Walk Neutral,0.362321,0.862321,-0.345583,54.891340,4.778187,-0.579622,54.855110,5.156604,-0.006272,0.996213,0.086718,-0.010519,0.995556,0.093586,-0.336036,54.926060,4.783585,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.336036,54.926060,4.783585,-0.579916,54.889980,5.159636,-0.347333,55.076520,4.794916,-0.588157,54.913320,5.162558,-0.347333,55.076520,4.794916,-0.588157,54.913320,5.162558,0.000000,0.277778,0,1,Swing,Capture,-0.001919,116.624600,168.262500,129.057300,91.074380,NaN,NaN,0.001460,0.005222,5.999989,5.999923,0.201741,7.499133,0.001919,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,121,2.016667,0.016667,-1269438207,2.082990,0,XBot Walk Neutral,0.082990,0.582990,2.007795,56.388280,4.030943,2.377679,56.396670,3.671746,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.948260,56.424790,3.972326,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.990842,4.365261,0.556164,-1.448414,4.082104,0.563053,-1.054959,4.431808,0.635128,-1.444619,4.077191,0.542297,2.012376,56.503760,4.038873,2.402036,56.410930,3.684256,0.000000,0.555556,0,1,Swing,Stance,-0.000025,121.330300,153.622100,121.394600,90.536840,NaN,NaN,0.020681,0.005875,2.023617,2.034805,5.761719,7.499133,0.000011,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,121,2.016667,0.016667,-1269438207,8.825197,1,XBot Walk Neutral,0.825197,0.325197,-0.341325,54.891260,4.779386,-0.608146,54.853950,5.165686,-0.006195,0.996212,0.086740,-0.011037,0.995535,0.093751,-0.338327,54.926080,4.783176,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.338327,54.926080,4.783176,-0.579916,54.889980,5.159636,-0.342945,55.061890,4.794800,-0.583526,54.898650,5.160537,-0.342945,55.061890,4.794800,-0.583526,54.898650,5.160537,0.000000,0.555556,0,1,Swing,Stance,-0.006009,118.670400,172.469200,126.305700,90.194760,NaN,NaN,0.009658,0.007524,5.999956,5.999956,5.579452,7.499760,0.004090,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,122,2.033333,0.016667,-1269438207,2.159329,0,XBot Walk Neutral,0.159329,0.659329,2.032541,56.387470,4.060058,2.352592,56.396660,3.652859,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.965533,56.424320,3.990394,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-1.008115,4.383328,0.555692,-1.448414,4.082104,0.563053,-1.078822,4.459396,0.612061,-1.448608,4.080558,0.553490,2.036239,56.480690,4.066462,2.406025,56.422120,3.687623,0.000000,0.833333,0,1,Swing,Stance,-0.000018,124.818000,146.643800,118.558200,89.082760,NaN,NaN,0.015315,0.006434,1.916528,1.925290,3.019212,7.498924,0.000007,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,122,2.033333,0.016667,-1269438207,9.325197,1,XBot Walk Neutral,0.325197,0.825197,-0.325049,54.890730,4.786611,-0.672152,54.852260,5.175654,-0.005899,0.996202,0.086871,-0.012199,0.995504,0.093932,-0.337644,54.926030,4.783799,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.337644,54.926030,4.783799,-0.579916,54.889980,5.159636,-0.326404,55.032640,4.799431,-0.580019,54.890870,5.159637,-0.326404,55.032640,4.799431,-0.580019,54.890870,5.159637,0.000000,0.833333,0,1,Swing,Stance,-0.010852,123.777200,166.754100,122.631500,89.402800,NaN,NaN,0.020152,0.004170,5.999989,5.999956,7.499550,7.499760,0.004843,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,123,2.050000,0.016667,-1269438207,2.243327,1,XBot Walk Neutral,0.243327,0.743327,1.993487,56.387850,4.035841,2.431744,56.396570,3.653223,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.978361,56.423880,4.006085,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-1.020943,4.399020,0.555248,-1.448414,4.082104,0.563053,-1.039204,4.434202,0.598202,-1.448415,4.082104,0.563053,1.996621,56.466830,4.041267,2.405833,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.000012,126.407100,139.246700,115.874800,87.454170,NaN,0.000000,0.023400,0.005067,1.879407,1.886889,7.499550,7.499237,0.000005,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,123,2.050000,0.016667,-1269438207,9.825197,1,XBot Walk Neutral,0.825197,0.325197,-0.295295,54.890030,4.796563,-0.764990,54.851710,5.168573,-0.005359,0.996189,0.087052,-0.013884,0.995494,0.093804,-0.331167,54.925840,4.786437,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.331167,54.925840,4.786437,-0.579916,54.889980,5.159636,-0.296337,54.998610,4.806372,-0.579916,54.889980,5.159636,-0.296337,54.998610,4.806372,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.016133,130.481200,158.159300,119.096100,88.639090,NaN,0.000000,0.027362,0.003274,5.999956,5.999989,7.499654,7.499550,0.005281,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,124,2.066667,0.016667,-1269438207,2.335628,1,XBot Walk Neutral,0.335628,0.835628,1.945696,56.389100,3.987138,2.548712,56.396550,3.696650,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.979231,56.423680,4.011137,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-1.021813,4.404071,0.555052,-1.448414,4.082104,0.563053,-0.991002,4.384792,0.589130,-1.448415,4.082104,0.563053,1.948420,56.457760,3.991858,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.000009,130.170600,138.720000,113.803500,85.907380,NaN,0.000000,0.032762,0.003443,1.890102,1.895891,7.499864,7.499446,0.000004,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,124,2.066667,0.016667,-1426611571,0.081995,0,XBot Walk Neutral,0.081995,0.581995,-0.257524,54.889470,4.805214,-0.863267,54.853310,5.136096,-0.004674,0.996179,0.087209,-0.015667,0.995523,0.093214,-0.317147,54.925520,4.791025,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.317147,54.925520,4.791025,-0.579916,54.889980,5.159636,-0.258293,54.969260,4.812422,-0.579916,54.889980,5.159636,-0.258293,54.969260,4.812422,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.022236,136.849900,151.100300,115.566400,87.993610,NaN,0.000000,0.029670,0.003858,5.999989,5.999989,7.499760,7.499550,0.006103,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,125,2.083333,0.016667,-1269438207,2.436898,1,XBot Walk Neutral,0.436898,0.936898,1.902795,56.390440,3.938319,2.671918,56.396630,3.793626,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.967086,56.423870,4.001887,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-1.009668,4.394822,0.555241,-1.448414,4.082104,0.563053,-0.947123,4.334283,0.565823,-1.448415,4.082104,0.563053,1.904541,56.434450,3.941348,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.000006,136.574500,136.072300,110.875900,84.541440,NaN,0.000000,0.033534,0.003769,1.930974,1.935731,7.499446,7.499446,0.000003,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,125,2.083333,0.016667,-1426611571,0.101698,0,XBot Walk Neutral,0.101698,0.601698,-0.246522,54.890280,4.796523,-0.887167,54.853370,5.131293,-0.004474,0.996194,0.087051,-0.016101,0.995524,0.093127,-0.299304,54.925280,4.794873,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.299304,54.925280,4.794873,-0.579916,54.889980,5.159636,-0.247224,54.962710,4.803066,-0.579916,54.889980,5.159636,-0.247224,54.962710,4.803066,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.028973,137.570000,146.396600,112.200900,87.092840,NaN,0.000000,0.011946,0.004294,5.999989,5.999956,7.499550,7.499446,0.006736,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,126,2.100000,0.016667,-1426611571,0.060021,0,XBot Walk Neutral,0.060021,0.560021,1.863000,56.391340,3.901099,2.756161,56.396780,3.902091,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.948696,56.424270,3.984958,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.991278,4.377892,0.555647,-1.448414,4.082104,0.563053,-0.906488,4.295612,0.545559,-1.448415,4.082104,0.563053,1.863906,56.414190,3.902677,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.000888,142.405900,132.426400,107.694000,83.298150,NaN,0.000000,0.029090,0.004026,1.990267,1.994294,7.499341,7.499237,0.000882,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,126,2.100000,0.016667,-1426611571,0.120073,0,XBot Walk Neutral,0.120073,0.620073,-0.240328,54.891520,4.782570,-0.900343,54.852870,5.134390,-0.004362,0.996216,0.086798,-0.016340,0.995515,0.093183,-0.282338,54.925330,4.795249,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.282338,54.925330,4.795249,-0.579916,54.889980,5.159636,-0.240997,54.960360,4.788789,-0.579916,54.889980,5.159636,-0.240997,54.960360,4.788789,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.035683,137.235200,142.043900,108.910600,85.895130,NaN,0.000000,0.009469,0.004630,5.999989,5.999956,7.499550,7.499760,0.006711,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,127,2.116667,0.016667,-1426611571,0.077578,0,XBot Walk Neutral,0.077578,0.577578,1.850857,56.390960,3.905578,2.762584,56.396780,3.904367,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.929647,56.424640,3.968771,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.972230,4.361705,0.556012,-1.448414,4.082104,0.563053,-0.894387,4.300161,0.546212,-1.448415,4.082104,0.563053,1.851804,56.414840,3.907227,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.002894,142.427600,131.162300,104.731200,81.745840,NaN,0.000000,0.007335,0.004229,2.059471,2.062510,7.499446,7.499133,0.002006,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,127,2.116667,0.016667,-1426611571,0.137630,0,XBot Walk Neutral,0.137630,0.637630,-0.239822,54.893010,4.765525,-0.905606,54.851830,5.144596,-0.004352,0.996243,0.086489,-0.016436,0.995496,0.093368,-0.268571,54.925750,4.791239,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.268571,54.925750,4.791239,-0.579916,54.889980,5.159636,-0.240483,54.960660,4.771636,-0.579916,54.889980,5.159636,-0.240483,54.960660,4.771636,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.041950,136.175200,138.485200,105.435800,84.378270,NaN,0.000000,0.007166,0.004889,5.999956,5.999956,7.499654,7.499968,0.006266,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,128,2.133333,0.016667,-1426611571,0.094620,0,XBot Walk Neutral,0.094620,0.594620,1.839982,56.390420,3.914469,2.765625,56.396760,3.898381,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.909288,56.424920,3.954264,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.951871,4.347198,0.556287,-1.448414,4.082104,0.563053,-0.883642,4.309278,0.548954,-1.448415,4.082104,0.563053,1.841060,56.417580,3.916343,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.005344,141.660800,129.898000,102.092000,79.874550,NaN,0.000000,0.006338,0.004390,2.132307,2.135150,7.499028,7.499133,0.002450,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,128,2.133333,0.016667,-1426611571,0.154672,0,XBot Walk Neutral,0.154672,0.654672,-0.246132,54.894590,4.746893,-0.904900,54.850410,5.159803,-0.004467,0.996272,0.086151,-0.016423,0.995470,0.093644,-0.259349,54.926520,4.783029,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.259349,54.926520,4.783029,-0.579916,54.889980,5.159636,-0.246796,54.962210,4.753001,-0.579916,54.889980,5.159636,-0.246796,54.962210,4.753001,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.047553,134.671300,135.680300,100.996100,82.533870,NaN,0.000000,0.004561,0.005087,5.999989,6.000021,7.499341,7.499760,0.005603,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,129,2.150000,0.016667,-1426611571,0.111334,0,XBot Walk Neutral,0.111334,0.611334,1.830175,56.389720,3.927427,2.766378,56.396740,3.886298,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.888263,56.425040,3.943194,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.930845,4.336128,0.556408,-1.448414,4.082104,0.563053,-0.874043,4.322594,0.553471,-1.448414,4.082104,0.563053,1.831460,56.422100,3.929659,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.007754,140.351100,128.743300,99.825650,77.686980,NaN,0.000000,0.005823,0.004516,2.205046,2.207264,7.499446,7.499550,0.002410,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,129,2.150000,0.016667,-1426611571,0.171386,0,XBot Walk Neutral,0.171386,0.671386,-0.261767,54.896340,4.725855,-0.899377,54.848750,5.178344,-0.004751,0.996304,0.085769,-0.016323,0.995440,0.093981,-0.255856,54.927570,4.771111,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.255856,54.927570,4.771111,-0.579916,54.889980,5.159636,-0.262420,54.962470,4.731828,-0.579916,54.889980,5.159636,-0.262420,54.962470,4.731828,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.052421,133.478000,133.515900,97.412310,80.371010,NaN,0.000000,0.001846,0.005237,5.999989,6.000021,3.641394,7.499654,0.004868,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,130,2.166667,0.016667,-1426611571,0.127837,0,XBot Walk Neutral,0.127837,0.627837,1.822052,56.388910,3.943808,2.765468,56.396700,3.869672,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.868865,56.424900,3.938983,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.911448,4.331918,0.556271,-1.448414,4.082104,0.563053,-0.866179,4.339425,0.559223,-1.448415,4.082104,0.563053,1.823596,56.427850,3.946490,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.009837,138.700200,127.766000,97.866830,75.194740,NaN,0.000000,0.005466,0.004614,2.275377,2.276839,7.499760,7.499760,0.002084,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,130,2.166667,0.016667,-1426611571,0.187889,0,XBot Walk Neutral,0.187889,0.687890,-0.286476,54.898030,4.704747,-0.889940,54.847000,5.198516,-0.005199,0.996334,0.085386,-0.016151,0.995408,0.094347,-0.259157,54.928840,4.756193,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.259157,54.928840,4.756193,-0.579916,54.889980,5.159636,-0.287099,54.960850,4.710423,-0.579916,54.889980,5.159636,-0.287099,54.960850,4.710423,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.056577,132.671800,131.887800,95.379760,77.902160,NaN,0.000000,0.003802,0.005350,6.000021,5.999956,4.754199,7.499237,0.004156,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,131,2.183333,0.016667,-1426611571,0.144206,0,XBot Walk Neutral,0.144206,0.644206,1.817527,56.388090,3.961971,2.763456,56.396660,3.849701,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.852733,56.424550,3.941295,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.895316,4.334229,0.555916,-1.448414,4.082104,0.563053,-0.861935,4.358073,0.565479,-1.448415,4.082104,0.563053,1.819352,56.434110,3.965138,2.405833,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.011484,136.755000,127.010500,96.472520,72.415280,NaN,0.000000,0.004666,0.004697,2.340925,2.342262,4.158286,7.498924,0.001647,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,131,2.183333,0.016667,-1426611571,0.204258,0,XBot Walk Neutral,0.204258,0.704258,-0.319241,54.899500,4.685389,-0.877265,54.845260,5.219044,-0.005794,0.996361,0.085034,-0.015921,0.995377,0.094720,-0.269915,54.930240,4.739318,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.269915,54.930240,4.739318,-0.579916,54.889980,5.159636,-0.319818,54.957460,4.690625,-0.579916,54.889980,5.159636,-0.319818,54.957460,4.690625,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.060090,132.266100,130.686800,93.200370,75.145480,NaN,0.000000,0.006710,0.005433,5.999989,6.000021,4.596117,7.499028,0.003513,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,132,2.200000,0.016667,-1426611571,0.160488,0,XBot Walk Neutral,0.160488,0.660488,1.818414,56.387210,3.983565,2.760274,56.396610,3.827740,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.840648,56.424020,3.949251,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.883231,4.342186,0.555392,-1.448414,4.082104,0.563053,-0.863051,4.380062,0.570347,-1.448415,4.082104,0.563053,1.820468,56.438980,3.987127,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.012707,134.902300,126.470800,96.278970,69.371790,NaN,0.000000,0.003222,0.004756,2.401103,2.402326,4.151126,7.499028,0.001223,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,132,2.200000,0.016667,-1426611571,0.220540,0,XBot Walk Neutral,0.220540,0.720540,-0.358658,54.900640,4.669170,-0.861927,54.843570,5.239285,-0.006509,0.996382,0.084740,-0.015643,0.995346,0.095087,-0.287944,54.931630,4.722054,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.287944,54.931630,4.722054,-0.579916,54.889980,5.159636,-0.359177,54.952530,4.673857,-0.579916,54.889980,5.159636,-0.359177,54.952530,4.673857,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.063036,132.278500,129.830000,90.877540,72.123370,NaN,0.000000,0.009162,0.005494,5.999956,5.999989,4.465662,7.499237,0.002946,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,133,2.216667,0.016667,-1426611571,0.176714,0,XBot Walk Neutral,0.176714,0.676714,1.826880,56.386250,4.009986,2.755874,56.396560,3.804443,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.833395,56.423360,3.962310,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.875977,4.355245,0.554734,-1.448414,4.082104,0.563053,-0.871601,4.406629,0.571533,-1.448415,4.082104,0.563053,1.829019,56.440160,4.013694,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.013586,133.606500,126.153300,95.125280,66.092250,NaN,0.000000,0.003209,0.004808,2.455829,2.456945,4.745957,7.499341,0.000879,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,133,2.216667,0.016667,-1426611571,0.236766,0,XBot Walk Neutral,0.236766,0.736766,-0.402982,54.901420,4.656349,-0.844283,54.841990,5.258645,-0.007314,0.996396,0.084507,-0.015323,0.995317,0.095438,-0.308288,54.932750,4.707568,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.308288,54.932750,4.707568,-0.579916,54.889980,5.159636,-0.403438,54.946770,4.660445,-0.579916,54.889980,5.159636,-0.403438,54.946770,4.660445,-0.579916,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.065482,132.715500,129.250500,88.772060,68.859710,NaN,0.000000,0.010916,0.005537,5.999956,5.999989,4.234956,7.499550,0.002446,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,134,2.233333,0.016667,-1426611571,0.192905,0,XBot Walk Neutral,0.192905,0.692905,1.843090,56.385300,4.038956,2.750090,56.396510,3.780749,-0.016056,0.999012,0.041429,0.001073,0.999997,-0.002242,1.831795,56.422600,3.979968,2.405832,56.431680,3.689169,1785933915,1785933915,1,1,-0.874377,4.372902,0.553976,-1.448414,4.082104,0.563053,-0.887768,4.435526,0.569515,-1.448415,4.082104,0.563053,1.845186,56.438140,4.042591,2.405832,56.431680,3.689169,0.000000,1.000000,0,1,Swing,Stance,-0.014225,132.771600,126.024400,93.332670,62.600280,NaN,0.000000,0.005330,0.004846,2.504913,2.505772,5.017009,7.498924,0.000639,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,134,2.233333,0.016667,-1426611571,0.252957,0,XBot Walk Neutral,0.252957,0.752957,-0.451059,54.901770,4.647840,-0.824368,54.840540,5.276850,-0.008186,0.996402,0.084353,-0.014961,0.995291,0.095769,-0.330477,54.933590,4.696080,-0.579916,54.889980,5.159636,4402396,4402396,1,1,-0.330477,54.933590,4.696080,-0.579916,54.889980,5.159636,-0.451452,54.940600,4.651348,-0.579915,54.889980,5.159636,-0.451452,54.940600,4.651348,-0.579915,54.889980,5.159636,0.000000,1.000000,0,1,Swing,Stance,-0.067486,133.529300,128.903900,86.920850,65.379620,NaN,0.000000,0.012229,0.005567,5.999989,5.999989,4.001521,7.500177,0.002003,0,0,none,1,1,0,DefaultContact
