frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
23,4.409305,0.016999,5.20033,1.25995,0.00000,0.00000,0.00000,-0.00809,0,0,1,1785933915,1,-0.127772,0.079201,-0.087782,0.091044,0.036393,-0.313475,0.000000,0.000000,-0.335701,-0.940013,-0.060662,0.169946,-0.799913,-0.575550,Swing,Swing,0.053410,0.000000
24,4.438293,0.013991,4.78714,1.22675,0.00000,0.00000,0.00000,-0.00510,0,0,1,1785933915,1,-0.104968,0.020262,0.121484,0.085144,0.042458,-0.241720,0.000000,0.000000,-0.205077,-0.841715,0.499460,0.160296,-0.884158,-0.438827,Swing,Swing,0.021414,0.000000
25,4.470346,0.017464,3.78080,1.13975,0.00000,0.00000,0.00000,-0.00319,0,0,1,1785933915,1,-0.049451,-0.005992,0.199789,0.095500,0.030989,-0.245684,0.000000,0.000000,-0.036564,-0.783574,0.620222,0.198268,-0.877449,-0.436776,Swing,Swing,0.000000,0.000000
26,4.502743,0.015709,2.80110,1.04788,0.00000,0.00000,0.00000,-0.00174,0,0,1,1785933915,1,0.121692,-0.026153,0.313010,0.020704,0.053290,-0.378055,0.000000,0.000000,0.373788,-0.648061,0.663551,0.084650,-0.696474,-0.712571,Swing,Swing,0.000000,0.000000
27,4.549352,0.017492,1.66343,0.96021,0.00000,0.00000,0.00000,-0.00075,0,0,1,1785933915,1,-0.102088,0.001908,0.123396,0.022081,0.100519,-0.260385,0.000000,0.000000,-0.113850,-0.850120,0.514135,0.103100,-0.912598,-0.395646,Swing,Swing,0.000000,0.000000
28,4.579923,0.015551,1.12625,0.95019,0.00000,0.00000,0.00000,-0.00040,0,0,1,1785933915,1,-0.097074,0.011463,-0.028048,0.140184,0.024438,0.040925,0.000000,0.000000,-0.231644,-0.944690,0.232167,0.163761,-0.928565,0.333092,Swing,Swing,0.000000,0.000000
29,4.612064,0.015276,0.70258,0.92971,0.00000,0.00000,0.00000,-0.00021,0,0,1,1785933915,1,-0.099462,0.013816,0.019027,0.130757,0.032066,-0.065494,0.000000,0.000000,-0.122003,-0.918290,0.376641,0.288464,-0.954965,0.069508,Swing,Swing,0.000000,0.000000
30,4.646146,0.016603,0.41021,0.91721,0.00000,0.00000,0.00000,-0.00011,0,0,1,1785933915,1,-0.000092,0.014243,0.098137,-0.094335,0.094793,-0.150533,0.000000,0.000000,0.461223,-0.807954,0.366720,-0.080915,-0.867599,-0.490637,Swing,Swing,0.000000,0.000000
31,4.684132,0.020216,0.22772,0.93060,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,0.074717,0.048743,-0.083729,-0.029898,0.129125,0.212168,0.000000,0.000000,0.406552,-0.609000,-0.681054,-0.513562,-0.730898,0.449490,Swing,Swing,0.000000,0.000000
32,4.718209,0.015409,0.13346,0.94772,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.091277,0.020175,-0.055699,0.105907,0.039686,0.179444,0.000000,0.000000,-0.359259,-0.921700,0.146294,0.120844,-0.845584,0.519986,Swing,Swing,0.000000,0.000000
33,4.753057,0.019143,0.07675,0.96334,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.084952,0.016681,-0.062209,0.073910,0.026805,0.177173,0.000000,0.000000,-0.320294,-0.923347,0.211761,0.041160,-0.870066,0.491214,Swing,Swing,0.000000,0.000000
34,4.788429,0.018369,0.04363,0.97549,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.066212,0.032114,-0.087287,0.045873,0.010706,0.107126,0.000000,0.000000,-0.247876,-0.948745,0.196061,-0.034759,-0.940824,0.337110,Swing,Swing,0.000000,0.000000
35,4.822300,0.017465,0.02539,0.98378,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.036814,0.071148,-0.148843,0.041920,0.019025,-0.040228,0.000000,0.000000,-0.100690,-0.990324,0.095498,-0.045396,-0.998907,-0.011183,Swing,Swing,0.000000,0.000000
36,4.858730,0.016174,0.01419,0.98983,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.093088,0.019794,-0.079294,0.120738,0.043519,0.186134,0.000000,0.000000,-0.393738,-0.908727,0.138514,0.178892,-0.816427,0.549040,Swing,Swing,0.000000,0.000000
37,4.887250,0.015283,0.00904,0.99303,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.088270,0.016370,-0.077641,0.135211,0.049085,0.195708,0.000000,0.000000,-0.391843,-0.910860,0.129584,0.200328,-0.799427,0.566379,Swing,Swing,0.000000,0.000000
38,4.924075,0.018364,0.00511,0.99577,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.055922,0.028287,-0.102160,0.198817,0.062581,0.113724,0.000000,0.000000,-0.298376,-0.948712,0.104489,0.385876,-0.834601,0.393117,Swing,Swing,0.000000,0.000000
39,4.954081,0.013667,0.00000,0.99721,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.076823,0.020988,-0.107891,0.155513,0.050139,0.152535,0.000000,0.000000,-0.364374,-0.930398,0.039881,0.253753,-0.834489,0.489119,Swing,Swing,0.000000,0.000000
40,4.982279,0.015292,0.00000,0.99812,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.097010,0.011780,-0.093702,0.120992,0.045081,0.206015,0.000000,0.000000,-0.420528,-0.906059,0.047048,0.150843,-0.792322,0.591162,Swing,Swing,0.000000,0.000000
41,5.032475,0.020028,0.00000,0.99908,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099871,0.009582,-0.098996,0.121171,0.035355,0.189970,0.000000,0.000000,-0.415974,-0.909294,0.012247,0.149332,-0.817305,0.556519,Swing,Swing,0.000000,0.000000
42,5.065949,0.016442,0.00000,0.99944,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107078,-0.001475,-0.061076,0.157303,0.055285,0.199767,0.000000,0.000000,-0.420266,-0.901133,0.106475,0.251341,-0.775365,0.579342,Swing,Swing,0.000000,0.000000
43,5.097664,0.015799,0.00000,0.99965,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.090119,0.016924,-0.122077,0.096625,0.026645,0.183324,0.000000,0.000000,-0.413971,-0.908822,-0.051679,0.065242,-0.842331,0.534997,Swing,Swing,0.000000,0.000000
44,5.132219,0.017988,0.00000,0.99979,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.065801,0.014669,-0.128909,0.078540,0.029729,0.203168,0.000000,0.000000,-0.368509,-0.924996,-0.092645,0.010449,-0.820155,0.572046,Swing,Swing,0.000000,0.000000
45,5.163508,0.015084,0.00000,0.99987,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.024355,0.000345,-0.102221,0.032548,0.061638,0.275735,0.000000,0.000000,-0.282831,-0.953310,-0.105862,-0.121718,-0.700018,0.703676,Swing,Swing,0.000000,0.000000
46,5.212227,0.015158,0.00000,0.99994,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.094839,0.043453,-0.152988,0.077076,0.018304,0.182023,0.000000,0.000000,-0.482571,-0.872858,-0.072417,0.003922,-0.846689,0.532075,Swing,Swing,0.000000,0.000000
47,5.230319,0.005691,0.00000,0.99995,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.110577,0.031513,-0.105317,0.081749,0.017837,0.164289,0.000000,0.000000,-0.464778,-0.877338,0.119412,0.004461,-0.868588,0.495514,Swing,Swing,0.000000,0.000000
48,5.246037,0.005598,0.00000,0.99996,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.114843,0.029296,-0.096984,0.079736,0.018084,0.165255,0.000000,0.000000,-0.459887,-0.875395,0.148958,-0.002925,-0.868678,0.495368,Swing,Swing,0.000000,0.000000
49,5.268354,0.005351,0.00000,0.99997,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.122929,0.026586,-0.084111,0.078196,0.018587,0.166657,0.000000,0.000000,-0.447390,-0.872628,0.195866,-0.008938,-0.867576,0.497224,Swing,Swing,0.000000,0.000000
50,5.288390,0.005235,0.00000,0.99998,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.129170,0.024980,-0.074038,0.076430,0.019096,0.168191,0.000000,0.000000,-0.433376,-0.870623,0.232812,-0.015168,-0.866511,0.498927,Swing,Swing,0.000000,0.000000
51,5.308510,0.005414,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.133333,0.023962,-0.067086,0.074977,0.019505,0.169602,0.000000,0.000000,-0.420721,-0.870063,0.256873,-0.020763,-0.865595,0.500315,Swing,Swing,0.000000,0.000000
52,5.328391,0.005189,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.135334,0.022951,-0.062885,0.074009,0.019776,0.170553,0.000000,0.000000,-0.410229,-0.871440,0.268895,-0.026140,-0.865362,0.500465,Swing,Swing,0.000000,0.000000
53,5.346939,0.004877,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.134846,0.021571,-0.060904,0.072892,0.019838,0.171112,0.000000,0.000000,-0.402670,-0.874342,0.270892,-0.033197,-0.865557,0.499710,Swing,Swing,0.000000,0.000000
54,5.369493,0.005269,0.00000,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.131909,0.019234,-0.059166,0.072794,0.019665,0.170849,0.000000,0.000000,-0.394081,-0.879372,0.267218,-0.040033,-0.866119,0.498233,Swing,Swing,0.000000,0.000000
55,5.390068,0.006016,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.127970,0.017621,-0.058607,0.072628,0.019892,0.170646,0.000000,0.000000,-0.389201,-0.883635,0.260214,-0.046674,-0.866949,0.496207,Swing,Swing,0.000000,0.000000
56,5.409828,0.005323,0.00009,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.123582,0.017248,-0.057860,0.071954,0.021137,0.171010,0.000000,0.000000,-0.386996,-0.886180,0.254791,-0.054794,-0.867225,0.494892,Swing,Swing,0.000000,0.000000
57,5.427911,0.004794,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.119684,0.017180,-0.057677,0.070828,0.022146,0.172087,0.000000,0.000000,-0.386941,-0.887317,0.250887,-0.062056,-0.867080,0.494289,Swing,Swing,0.000000,0.000000
58,5.445862,0.004697,0.00009,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.116298,0.017262,-0.057279,0.069423,0.023047,0.173645,0.000000,0.000000,-0.387720,-0.887580,0.248748,-0.067016,-0.866429,0.494783,Swing,Swing,0.000000,0.000000
59,5.467426,0.004734,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112106,0.017301,-0.056049,0.070045,0.024630,0.176536,0.000000,0.000000,-0.386291,-0.888453,0.247851,-0.060804,-0.864164,0.499523,Swing,Swing,0.000000,0.000000
60,5.485798,0.005018,0.00012,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109135,0.017206,-0.055389,0.070257,0.025920,0.179718,0.000000,0.000000,-0.386308,-0.889231,0.245018,-0.050559,-0.861632,0.505009,Swing,Swing,0.000000,0.000000
61,5.507950,0.004757,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105919,0.016878,-0.053987,0.072609,0.028474,0.185616,0.000000,0.000000,-0.385206,-0.890617,0.241698,-0.022150,-0.855535,0.517272,Swing,Swing,0.000000,0.000000
62,5.525557,0.004833,0.00010,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103963,0.016554,-0.053901,0.073565,0.030656,0.191021,0.000000,0.000000,-0.386833,-0.891435,0.236018,-0.000369,-0.849931,0.526894,Swing,Swing,0.000000,0.000000
63,5.547297,0.004712,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102497,0.015949,-0.053582,0.078678,0.034735,0.199145,0.000000,0.000000,-0.388808,-0.892460,0.228788,0.037117,-0.839948,0.541396,Swing,Swing,0.000000,0.000000
64,5.565387,0.005018,0.00013,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101749,0.015481,-0.054131,0.082239,0.038045,0.205568,0.000000,0.000000,-0.392878,-0.892840,0.220189,0.060673,-0.831587,0.552071,Swing,Swing,0.000000,0.000000
65,5.587656,0.004809,0.00091,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101911,0.014618,-0.054965,0.090320,0.042830,0.213258,0.000000,0.000000,-0.399206,-0.893126,0.207270,0.093063,-0.817523,0.568327,Swing,Swing,0.000000,0.000000
66,5.606197,0.005280,0.00144,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102157,0.013967,-0.056635,0.096558,0.045747,0.217389,0.000000,0.000000,-0.405504,-0.893215,0.194252,0.110481,-0.806684,0.580564,Swing,Swing,0.000000,0.000000
67,5.626060,0.005331,0.00217,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102535,0.013307,-0.058831,0.103366,0.048251,0.219978,0.000000,0.000000,-0.411677,-0.893443,0.179674,0.126431,-0.795429,0.592713,Swing,Swing,0.000000,0.000000
68,5.649185,0.005003,0.00293,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103360,0.012693,-0.062184,0.112334,0.051136,0.222203,0.000000,0.000000,-0.418226,-0.893848,0.161623,0.146683,-0.781606,0.606281,Swing,Swing,0.000000,0.000000
69,5.668355,0.005272,0.00360,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103362,0.012415,-0.066074,0.115909,0.052316,0.223236,0.000000,0.000000,-0.422344,-0.894558,0.146260,0.153711,-0.774574,0.613522,Swing,Swing,0.000000,0.000000
70,5.686441,0.004902,0.00420,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103008,0.012031,-0.070455,0.117006,0.052834,0.224426,0.000000,0.000000,-0.425808,-0.895443,0.129880,0.154267,-0.769150,0.620169,Swing,Swing,0.000000,0.000000
71,5.706089,0.005490,0.00468,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102713,0.011658,-0.075091,0.117130,0.052688,0.224991,0.000000,0.000000,-0.428352,-0.896418,0.113798,0.151909,-0.765644,0.625071,Swing,Swing,0.000000,0.000000
72,5.728885,0.005006,0.00510,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102158,0.011176,-0.081548,0.116808,0.051141,0.224217,0.000000,0.000000,-0.429276,-0.898418,0.092562,0.147098,-0.764798,0.627253,Swing,Swing,0.000000,0.000000
73,5.747121,0.004978,0.00526,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101064,0.011136,-0.086756,0.115502,0.048748,0.221563,0.000000,0.000000,-0.428950,-0.900192,0.075202,0.140900,-0.769616,0.622766,Swing,Swing,0.000000,0.000000
74,5.765167,0.004934,0.00532,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099713,0.011133,-0.092000,0.113792,0.046004,0.218392,0.000000,0.000000,-0.427601,-0.902167,0.057028,0.133663,-0.776157,0.616211,Swing,Swing,0.000000,0.000000
75,5.787984,0.004929,0.00539,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.098173,0.011167,-0.098634,0.111888,0.041286,0.211958,0.000000,0.000000,-0.423346,-0.905366,0.033035,0.126484,-0.788228,0.602245,Swing,Swing,0.000000,0.000000
76,5.807487,0.005784,0.00567,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.096333,0.011261,-0.104015,0.109059,0.037407,0.206425,0.000000,0.000000,-0.418924,-0.907941,0.012074,0.118846,-0.799176,0.589232,Swing,Swing,0.000000,0.000000
77,5.826834,0.004994,0.00843,1.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.093980,0.011193,-0.110011,0.105700,0.033346,0.200765,0.000000,0.000000,-0.412195,-0.911009,-0.012565,0.109817,-0.811280,0.574252,Swing,Swing,0.000000,0.000000
78,5.845544,0.005179,0.02128,0.99714,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.091584,0.011056,-0.116279,0.102238,0.029949,0.194898,0.000000,0.000000,-0.404085,-0.913964,-0.037215,0.098953,-0.821448,0.561633,Swing,Swing,0.000000,0.000000
79,5.868576,0.005101,0.04782,0.97413,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.088588,0.010885,-0.122804,0.097449,0.026369,0.188945,0.000000,0.000000,-0.391051,-0.918237,-0.062612,0.082142,-0.829192,0.552895,Swing,Swing,0.000000,0.000000
80,5.887097,0.004988,0.08005,0.94756,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.087561,0.011408,-0.124573,0.094901,0.024651,0.184402,0.000000,0.000000,-0.386812,-0.919362,-0.071764,0.073077,-0.837897,0.540914,Swing,Swing,0.000000,0.000000
81,5.906552,0.005278,0.12274,0.91791,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.087581,0.013068,-0.126005,0.093359,0.022934,0.178162,0.000000,0.000000,-0.387645,-0.918766,-0.074833,0.066676,-0.847747,0.526194,Swing,Swing,0.000000,0.000000
82,5.925650,0.005017,0.17316,0.89012,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.089184,0.015287,-0.126997,0.092255,0.021008,0.171211,0.000000,0.000000,-0.394496,-0.916064,-0.072109,0.061629,-0.857788,0.510296,Swing,Swing,0.000000,0.000000
83,5.949220,0.005706,0.24357,0.86064,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.094397,0.018044,-0.125420,0.094198,0.018263,0.160476,0.000000,0.000000,-0.408184,-0.911138,-0.056693,0.066170,-0.870130,0.488361,Swing,Swing,0.000000,0.000000
84,5.967940,0.005004,0.30481,0.84210,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099557,0.019886,-0.122862,0.095420,0.015886,0.152950,0.000000,0.000000,-0.422050,-0.905565,-0.042727,0.068163,-0.879375,0.471226,Swing,Swing,0.000000,0.000000
85,5.986757,0.005098,0.37129,0.82804,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105467,0.021313,-0.121287,0.097069,0.013778,0.143918,0.000000,0.000000,-0.435226,-0.899847,-0.029227,0.072450,-0.888367,0.453382,Swing,Swing,0.000000,0.000000
86,6.006400,0.005592,0.45176,0.81848,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112565,0.022336,-0.117593,0.100223,0.011392,0.132677,0.000000,0.000000,-0.447762,-0.894125,-0.007088,0.081906,-0.898167,0.431959,Swing,Swing,0.000000,0.000000
87,6.038090,0.007992,0.58936,0.81214,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.128177,0.021367,-0.094082,0.112967,0.006059,0.109362,0.000000,0.000000,-0.458143,-0.885507,0.077345,0.121496,-0.914659,0.385536,Swing,Swing,0.000000,0.000000
88,6.049668,0.005477,0.63788,0.81195,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.128852,0.021388,-0.097452,0.112097,0.005764,0.103767,0.000000,0.000000,-0.460638,-0.884527,0.073645,0.118259,-0.918669,0.376912,Swing,Swing,0.000000,0.000000
89,6.068948,0.005305,0.71552,0.81356,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.136151,0.018719,-0.080465,0.118570,0.001986,0.090718,0.000000,0.000000,-0.460495,-0.878780,0.125260,0.136735,-0.927114,0.348945,Swing,Swing,0.000000,0.000000
90,6.088753,0.005635,0.79840,0.81773,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.140075,0.015727,-0.067220,0.124058,-0.001519,0.075236,0.000000,0.000000,-0.454674,-0.874837,0.167131,0.153065,-0.935446,0.318609,Swing,Swing,0.000000,0.000000
