frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
11,1.393738,0.020785,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1,1,-0.252639,0.114458,-0.182070,0.343759,0.301576,-0.189528,-0.206268,-0.889945,-0.406758,0.962514,0.010493,-0.271028,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-3.45568,0.00705,-0.46435
12,1.414449,0.020711,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.258949,0.124411,-0.172090,0.378268,0.284890,-0.192141,-0.181681,-0.895987,-0.405215,0.924847,-0.116258,-0.362137,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-3.94272,0.01210,-0.47993
13,1.455069,0.040620,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.199211,0.098092,-0.165444,0.371645,0.214495,-0.131417,-0.061898,-0.980106,-0.188574,0.886914,-0.445794,-0.121043,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-4.20879,0.01760,-0.42762
14,1.478309,0.023240,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.141162,0.073995,-0.124297,0.284137,0.086986,-0.033975,-0.084844,-0.989491,0.117085,0.611457,-0.787561,0.076598,Swing,Swing,-1269438207,0.000000,HitRecoil,DefaultContact,-2.27593,0.01571,-0.40597
15,1.499802,0.021494,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.127143,0.068972,-0.104695,0.221568,0.039726,-0.001879,-0.130319,-0.969885,0.205769,0.480322,-0.870164,0.110023,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,-0.81625,0.01251,-0.41362
16,1.525176,0.025374,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.119870,0.066768,-0.091210,0.186760,0.025361,0.006001,-0.167649,-0.952261,0.255133,0.390064,-0.912648,0.122160,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20960,0.00969,-0.38866
17,1.550342,0.025166,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.115001,0.065557,-0.079967,0.157564,0.016176,0.010338,-0.201288,-0.935663,0.289860,0.315486,-0.940441,0.126647,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.75457,0.00697,-0.35218
18,1.574969,0.024627,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112307,0.065044,-0.072516,0.138155,0.011379,0.012203,-0.224602,-0.923860,0.309898,0.266470,-0.955425,0.127106,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.84915,0.00496,-0.31832
19,1.593817,0.018849,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110771,0.064826,-0.067679,0.125542,0.008780,0.013007,-0.240110,-0.915895,0.321689,0.234677,-0.963819,0.126411,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.75009,0.00353,-0.29074
20,1.611182,0.017365,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110022,0.064749,-0.065115,0.118849,0.007563,0.013308,-0.248445,-0.911582,0.327557,0.217775,-0.967866,0.125733,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.63486,0.00272,-0.27357
21,1.634188,0.023006,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109538,0.064706,-0.063375,0.114308,0.006799,0.013464,-0.254140,-0.908620,0.331396,0.206330,-0.970446,0.125153,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.52945,0.00214,-0.26049
22,1.659984,0.025796,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109102,0.064680,-0.061734,0.110022,0.006128,0.013575,-0.259545,-0.905801,0.334906,0.195545,-0.972758,0.124517,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.41029,0.00155,-0.24666
23,1.682831,0.022847,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108789,0.064667,-0.060516,0.106843,0.005659,0.013635,-0.263571,-0.903694,0.337443,0.187552,-0.974398,0.123988,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.31182,0.00107,-0.23505
24,1.704259,0.021428,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108611,0.064667,-0.059805,0.104987,0.005401,0.013661,-0.265928,-0.902459,0.338896,0.182889,-0.975326,0.123660,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.25510,0.00077,-0.22743
25,1.726864,0.022605,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108498,0.064664,-0.059348,0.103794,0.005237,0.013675,-0.267444,-0.901664,0.339819,0.179895,-0.975910,0.123440,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.22348,0.00056,-0.22201
26,1.746470,0.019606,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108418,0.064659,-0.059017,0.102930,0.005118,0.013683,-0.268543,-0.901087,0.340481,0.177727,-0.976328,0.123277,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20645,0.00040,-0.21768
27,1.767444,0.020975,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108369,0.064663,-0.058817,0.102408,0.005052,0.013687,-0.269208,-0.900737,0.340881,0.176417,-0.976578,0.123176,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20042,0.00029,-0.21483
28,1.786544,0.019099,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108333,0.064659,-0.058666,0.102013,0.004996,0.013690,-0.269713,-0.900472,0.341183,0.175425,-0.976766,0.123099,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20014,0.00021,-0.21249
29,1.804996,0.018452,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108309,0.064659,-0.058568,0.101758,0.004962,0.013692,-0.270037,-0.900301,0.341377,0.174787,-0.976887,0.123049,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20349,0.00016,-0.21084
30,1.826016,0.021020,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108293,0.064660,-0.058500,0.101580,0.004940,0.013693,-0.270266,-0.900181,0.341512,0.174339,-0.976972,0.123015,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.20873,0.00012,-0.20959
31,1.852110,0.026095,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108280,0.064658,-0.058445,0.101435,0.004920,0.013694,-0.270452,-0.900083,0.341623,0.173975,-0.977040,0.122986,Stance,Stance,-1269438207,0.000000,HitRecoil,DefaultContact,0.21604,0.00008,-0.20848
32,1.882075,0.029964,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108269,0.064656,-0.058398,0.101313,0.004899,0.013695,-0.270605,-0.900003,0.341714,0.173671,-0.977097,0.122962,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.22572,0.00005,-0.20744
33,1.906719,0.024645,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.010690,0.089762,0.031211,0.198256,0.072458,-0.051267,0.191039,-0.677101,0.710661,0.680786,-0.726810,0.090984,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.23660,0.00003,-0.20657
34,1.928208,0.021489,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.072621,0.141378,0.083119,0.245593,0.153997,-0.109660,0.442745,-0.426617,0.788654,0.877102,-0.480048,0.015708,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.24470,0.00002,-0.20605
35,1.948852,0.020644,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.117219,0.186470,0.098497,0.259406,0.236476,-0.158215,0.576425,-0.239374,0.781303,0.952384,-0.301167,-0.047581,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.25087,0.00002,-0.20569
36,1.971266,0.022414,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.137866,0.216106,0.100013,0.243751,0.319677,-0.196451,0.655043,-0.098012,0.749208,0.981076,-0.166887,-0.098182,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.25603,0.00001,-0.20541
37,1.992270,0.021004,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.151642,0.240293,0.098471,0.219282,0.347094,-0.200549,0.706123,0.016682,0.707893,0.988285,-0.058072,-0.141138,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.26121,0.00001,-0.20514
38,2.010465,0.018195,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.159723,0.257061,0.096147,0.201468,0.361488,-0.199463,0.734771,0.095746,0.671524,0.984984,0.017702,-0.171735,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.26569,0.00001,-0.20488
39,2.032281,0.021816,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.164374,0.268060,0.094127,0.189482,0.369831,-0.197440,0.750453,0.147331,0.644294,0.979218,0.066184,-0.191709,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.26907,0.00000,-0.20468
40,2.050087,0.017806,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.168165,0.277923,0.091966,0.178553,0.376607,-0.194691,0.762598,0.193365,0.617297,0.971439,0.110285,-0.210105,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.27246,0.00000,-0.20447
41,2.066617,0.016530,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.170297,0.283972,0.090515,0.171854,0.380445,-0.192544,0.769012,0.221462,0.599646,0.965489,0.137318,-0.221304,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.27473,0.00000,-0.20432
42,2.085492,0.018875,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.171792,0.288329,0.089387,0.167035,0.383051,-0.190790,0.773250,0.241595,0.586273,0.960598,0.156861,-0.229448,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.27647,0.00000,-0.20419
43,2.104628,0.019136,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.173060,0.292155,0.088339,0.162800,0.385209,-0.189087,0.776762,0.259255,0.573958,0.955874,0.174048,-0.236671,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.27809,0.00000,-0.20407
44,2.123160,0.018532,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.174059,0.295046,0.087493,0.159611,0.386710,-0.187723,0.779455,0.272579,0.564049,0.951979,0.187089,-0.242351,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.27940,0.00000,-0.20395
45,2.141294,0.018135,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.174843,0.297147,0.086857,0.157356,0.387702,-0.186715,0.781400,0.282179,0.556588,0.948971,0.196586,-0.246595,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28042,0.00000,-0.20384
46,2.159653,0.018359,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.175488,0.298674,0.086356,0.155716,0.388343,-0.185976,0.782972,0.289129,0.550780,0.946639,0.203503,-0.249922,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28121,0.00000,-0.20375
47,2.177108,0.017455,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176048,0.299739,0.085843,0.154455,0.388760,-0.185488,0.784562,0.293971,0.545935,0.944726,0.208637,-0.252910,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28184,0.00000,-0.20367
48,2.198295,0.021187,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176494,0.300454,0.085413,0.153559,0.389021,-0.185157,0.785910,0.297231,0.542217,0.943285,0.212324,-0.255210,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28233,0.00000,-0.20361
49,2.217291,0.018996,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.176788,0.301340,0.085094,0.152516,0.389451,-0.184736,0.786576,0.301240,0.539029,0.941859,0.216098,-0.257299,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28279,0.00000,-0.20354
50,2.233656,0.016365,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177118,0.301877,0.084808,0.151895,0.389549,-0.184616,0.787337,0.303587,0.536596,0.940893,0.217975,-0.259243,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28312,0.00000,-0.20348
51,2.251781,0.018125,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177566,0.301707,0.084257,0.151613,0.389171,-0.184894,0.789439,0.302917,0.533880,0.940259,0.217620,-0.261831,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.28336,0.00000,-0.20343
52,2.273735,0.021954,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180313,0.307862,0.083292,0.150738,0.373385,-0.199985,0.780798,0.322862,0.534898,0.949211,0.087830,-0.302135,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,0.01067,-0.00031,-0.19595
53,2.292197,0.018463,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.191107,0.297435,0.077795,0.155588,0.349170,-0.218746,0.807669,0.268166,0.525126,0.935292,-0.021307,-0.353235,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.74853,-0.00109,-0.18027
54,2.310172,0.017975,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.203110,0.284488,0.071516,0.160983,0.323034,-0.235156,0.837001,0.201151,0.508889,0.909451,-0.114522,-0.399731,Swing,Swing,-1269438207,0.000000,Locomotion,DefaultContact,-0.94241,-0.00155,-0.17195
55,2.329578,0.019406,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.204865,0.263936,0.063220,0.162542,0.309126,-0.241345,0.860286,0.111520,0.497465,0.892919,-0.152092,-0.423749,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,-0.44926,-0.00166,-0.17576
56,2.347007,0.017429,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.206617,0.255558,0.058222,0.163751,0.302486,-0.244735,0.870693,0.073238,0.486343,0.883567,-0.165748,-0.437993,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.11704,-0.00158,-0.19158
57,2.363469,0.016462,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.206363,0.252755,0.056150,0.164119,0.303008,-0.245063,0.874408,0.061677,0.481256,0.883148,-0.156430,-0.442243,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.39340,-0.00142,-0.20976
58,2.384869,0.021401,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.205117,0.252715,0.055895,0.164029,0.306868,-0.243776,0.874887,0.063495,0.480147,0.887045,-0.136736,-0.440970,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.52931,-0.00124,-0.22747
59,2.401579,0.016710,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.202794,0.255055,0.056943,0.163359,0.314669,-0.240687,0.872886,0.077133,0.481790,0.894734,-0.101653,-0.434877,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.59809,-0.00101,-0.24904
60,2.419090,0.017511,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.200729,0.258020,0.058379,0.162476,0.321798,-0.237573,0.869894,0.092921,0.484409,0.901220,-0.071750,-0.427381,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.60407,-0.00084,-0.26387
61,2.437625,0.018535,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.198476,0.261657,0.060125,0.161281,0.329450,-0.233910,0.865917,0.111725,0.487551,0.907473,-0.040021,-0.418200,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.58613,-0.00068,-0.27728
62,2.455134,0.017509,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.196108,0.265748,0.062048,0.159814,0.337288,-0.229794,0.861098,0.132484,0.490875,0.913104,-0.007621,-0.407655,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.54927,-0.00054,-0.29356
63,2.473767,0.018633,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.193980,0.269641,0.063807,0.158373,0.344214,-0.225877,0.856191,0.151837,0.493846,0.917400,0.021079,-0.397407,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.48820,-0.00043,-0.29256
64,2.491406,0.017638,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.191864,0.273632,0.065560,0.156845,0.350924,-0.221811,0.850793,0.171457,0.496744,0.920944,0.049056,-0.386596,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.43762,-0.00034,-0.28978
65,2.512718,0.021312,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.190037,0.277135,0.067016,0.155423,0.356576,-0.218211,0.845845,0.188517,0.499007,0.923593,0.071769,-0.376597,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42521,-0.00027,-0.30242
66,2.533560,0.020842,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.188042,0.280992,0.068574,0.153768,0.362550,-0.214141,0.840081,0.207142,0.501354,0.925762,0.096548,-0.365574,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42484,-0.00020,-0.32058
67,2.553523,0.019963,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.186360,0.284381,0.070003,0.152402,0.367516,-0.210488,0.834616,0.223283,0.503548,0.927341,0.117368,-0.355337,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.42801,-0.00015,-0.33483
68,2.574513,0.020990,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.184969,0.287275,0.071245,0.151269,0.371591,-0.207329,0.829639,0.236924,0.505536,0.928431,0.134562,-0.346280,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.43242,-0.00011,-0.34460
69,2.594272,0.019758,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.183738,0.289984,0.072446,0.150281,0.375264,-0.204347,0.824682,0.249507,0.507588,0.929283,0.150189,-0.337455,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.43839,-0.00008,-0.35152
70,2.615023,0.020751,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.182778,0.292198,0.073504,0.149510,0.378153,-0.201837,0.820408,0.259695,0.509401,0.929918,0.162585,-0.329878,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.44515,-0.00006,-0.35575
71,2.633060,0.018037,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181915,0.294235,0.074544,0.148834,0.380726,-0.199477,0.816254,0.269007,0.511239,0.930463,0.173689,-0.322600,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.45320,-0.00004,-0.35851
72,2.655279,0.022220,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.181271,0.295748,0.075402,0.148371,0.382592,-0.197639,0.812972,0.275907,0.512789,0.930898,0.181855,-0.316792,Stance,Stance,-1269438207,0.000000,Locomotion,DefaultContact,0.46068,-0.00003,-0.35995
73,2.672430,0.017151,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180561,0.297368,0.076393,0.147919,0.384540,-0.195603,0.809245,0.283241,0.514681,0.931393,0.190452,-0.310219,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.47012,-0.00002,-0.36088
74,2.690892,0.018462,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.180062,0.298438,0.077113,0.147655,0.385813,-0.194189,0.806605,0.288088,0.516134,0.931759,0.196153,-0.305532,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.47728,-0.00002,-0.36119
75,2.712243,0.021350,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179560,0.299421,0.077860,0.147450,0.386947,-0.192801,0.804007,0.292597,0.517649,0.932171,0.201369,-0.300847,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.48480,-0.00001,-0.36125
76,2.732251,0.020009,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.179026,0.300419,0.078693,0.147286,0.388066,-0.191336,0.801221,0.297156,0.519369,0.932657,0.206559,-0.295779,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.49300,-0.00001,-0.36111
77,2.753165,0.020914,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178587,0.301217,0.079439,0.147236,0.388896,-0.190108,0.798850,0.300814,0.520913,0.933131,0.210638,-0.291373,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.50001,-0.00001,-0.36087
78,2.773818,0.020653,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.178178,0.301962,0.080191,0.147245,0.389629,-0.188934,0.796515,0.304217,0.522509,0.933630,0.214357,-0.287029,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.50659,0.00000,-0.36060
79,2.791334,0.017516,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177828,0.302620,0.080903,0.147322,0.390233,-0.187882,0.794359,0.307188,0.524052,0.934119,0.217584,-0.282984,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.51232,0.00000,-0.36036
80,2.808723,0.017390,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177580,0.303093,0.081446,0.147419,0.390652,-0.187091,0.792757,0.309299,0.525234,0.934508,0.219938,-0.279862,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.51662,0.00000,-0.36018
81,2.829418,0.020695,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177354,0.303514,0.081957,0.147537,0.391018,-0.186360,0.791269,0.311185,0.526363,0.934890,0.222043,-0.276909,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.52045,0.00000,-0.36000
82,2.847124,0.017706,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177152,0.303902,0.082459,0.147681,0.391342,-0.185627,0.789871,0.312918,0.527434,0.935291,0.224050,-0.273921,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.52450,0.00000,-0.35981
83,2.871700,0.024575,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,0.177001,0.304182,0.082850,0.147804,0.391559,-0.185052,0.788825,0.314169,0.528255,0.935624,0.225511,-0.271576,Stance,InvalidSurface,-1269438207,0.000000,Locomotion,DefaultContact,0.52753,0.00000,-0.35967
