schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,start-idle-flat,30,5,0.166667,0.033333,-1269438207,28.000000,0,XBot Walk Neutral,0.046520,57.976910,-0.008766,0.000791,1.000000,-0.000152,0.077350,0.002130,0.018429,0.000000,0.000000,1,0.000000,0.500000,-0.217442,56.412120,-0.151057,0.290029,56.426490,0.023499,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.221531,56.446980,-0.151324,0.284216,56.460790,0.018824,1785933915,1785933915,1,1,1.178948,0.241611,0.578355,0.673201,0.411759,0.592158,1.174464,0.241814,1.042770,0.667120,0.416395,0.897484,-0.217047,56.911400,-0.151121,0.290297,56.766110,0.023460,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652300,163.769700,128.449700,91.160680,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,5,0.166667,0.033333,-1269438207,4.620370,0,Walking Backwards,-0.142383,55.227340,5.974591,-0.002560,0.994211,0.107412,-0.005293,0.024507,0.220608,0.000000,0.000000,1,0.620370,0.120370,0.081511,54.320380,5.971512,-0.351695,54.224310,5.869802,-0.002560,0.994211,0.107412,-0.002560,0.994211,0.107412,0.080281,54.318570,5.958441,-0.351726,54.228030,5.800505,0,0,0,0,0.080281,54.318570,5.958441,-0.351726,54.228030,5.800505,0.081511,54.320380,5.971512,-0.351696,54.224310,5.869802,0.081511,54.320380,5.971512,-0.351696,54.224310,5.869802,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.003900,162.069300,124.249300,93.941510,NaN,NaN,0.005207,0.012758,0.000000,0.000000,0.404452,1.636977,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,6,0.200000,0.033333,-1269438207,29.000000,0,XBot Walk Neutral,0.048950,57.976470,-0.008640,0.000832,1.000000,-0.000150,0.079331,0.003749,0.018638,0.000000,0.000000,1,0.000000,0.500000,-0.215078,56.412220,-0.150934,0.292394,56.426730,0.023622,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.219236,56.447080,-0.151211,0.286489,56.461010,0.018923,1785933915,1785933915,1,1,1.176653,0.241724,0.578451,0.670928,0.411858,0.592383,1.172080,0.241939,1.042343,0.664741,0.416519,0.897038,-0.214663,56.910970,-0.150996,0.292676,56.765670,0.023584,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652200,163.769700,128.449600,91.160640,NaN,NaN,0.000000,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,4.775063,0,Walking Backwards,-0.143071,55.227360,6.002703,-0.002572,0.994157,0.107910,-0.005362,0.024692,0.223807,0.000000,0.000000,1,0.775063,0.275063,0.090156,54.315060,5.979839,-0.352928,54.220260,5.901415,-0.002572,0.994157,0.107910,-0.002572,0.994157,0.107910,0.083723,54.317700,5.968968,-0.352192,54.224740,5.849331,0,0,0,0,0.083723,54.317700,5.968968,-0.352192,54.224740,5.849331,0.090156,54.315060,5.979839,-0.352928,54.220260,5.901415,0.090156,54.315060,5.979839,-0.352928,54.220260,5.901415,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.756000,163.091300,124.329200,91.614940,NaN,NaN,0.005540,0.001364,0.000000,0.000000,0.578784,1.219489,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,30.000000,0,XBot Walk Neutral,0.051444,57.976070,-0.008508,0.000875,1.000000,-0.000147,0.081356,0.005008,0.018829,0.000000,0.000000,1,0.000000,0.500000,-0.212650,56.412320,-0.150806,0.294823,56.426970,0.023750,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.216881,56.447180,-0.151091,0.288837,56.461250,0.019039,1785933915,1785933915,1,1,1.174298,0.241844,0.578548,0.668580,0.411974,0.592616,1.169631,0.242068,1.041931,0.662299,0.416648,0.896603,-0.212214,56.910560,-0.150867,0.295119,56.765230,0.023713,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652200,163.769700,128.449700,91.160730,NaN,NaN,0.000006,0.000006,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,4.928049,0,Walking Backwards,-0.143762,55.227390,6.031063,-0.002584,0.994103,0.108414,-0.005433,0.024891,0.227061,0.000000,0.000000,1,0.928049,0.428049,0.083747,54.317540,6.018068,-0.350443,54.225810,5.904002,-0.002584,0.994103,0.108414,-0.002584,0.994103,0.108414,0.085028,54.317170,5.988122,-0.351757,54.224120,5.880128,0,0,0,0,0.085028,54.317170,5.988122,-0.351757,54.224120,5.880128,0.083747,54.317540,6.018068,-0.350443,54.225810,5.904002,0.083747,54.317540,6.018068,-0.350443,54.225810,5.904002,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.554400,162.591700,123.429500,90.774940,NaN,NaN,0.002924,0.006529,0.000000,0.000000,1.042302,0.485778,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,31.000000,0,XBot Walk Neutral,0.054006,57.975720,-0.008372,0.000919,1.000000,-0.000145,0.083485,0.006092,0.018931,0.000000,0.000000,1,0.000000,0.500000,-0.210156,56.412430,-0.150674,0.297317,56.427220,0.023883,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.214462,56.447280,-0.150965,0.291254,56.461490,0.019163,1785933915,1785933915,1,1,1.171879,0.241970,0.578648,0.666163,0.412098,0.592855,1.167115,0.242202,1.041626,0.659790,0.416781,0.896275,-0.209699,56.910260,-0.150733,0.297627,56.764900,0.023846,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160680,NaN,NaN,0.000007,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,5.079329,0,Walking Backwards,-0.144456,55.227410,6.059674,-0.002597,0.994047,0.108921,-0.005508,0.025096,0.230389,0.000000,0.000000,1,0.079329,0.579330,0.079520,54.324890,6.097586,-0.350681,54.228120,5.910855,-0.002597,0.994047,0.108921,-0.002597,0.994047,0.108921,0.083093,54.319770,6.031313,-0.351154,54.225670,5.896910,0,0,0,0,0.083093,54.319770,6.031313,-0.351154,54.225670,5.896910,0.079520,54.324890,6.097586,-0.350681,54.228120,5.910855,0.079520,54.324890,6.097586,-0.350681,54.228120,5.910855,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.052100,162.200100,127.857100,90.849270,NaN,NaN,0.012799,0.005372,0.000000,0.000000,2.330954,0.225554,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,32.000000,0,XBot Walk Neutral,0.056637,57.975400,-0.008233,0.000964,1.000000,-0.000143,0.085661,0.006922,0.019067,0.000000,0.000000,1,0.000000,0.500000,-0.207595,56.412530,-0.150537,0.299879,56.427470,0.024019,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.211978,56.447380,-0.150834,0.293738,56.461730,0.019294,1785933915,1785933915,1,1,1.169395,0.242101,0.578751,0.663679,0.412229,0.593102,1.164532,0.242339,1.041325,0.657213,0.416918,0.895947,-0.207115,56.909950,-0.150596,0.300204,56.764580,0.023983,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769700,128.449600,91.160640,NaN,NaN,0.000003,0.000002,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,5.228910,0,Walking Backwards,-0.145154,55.227420,6.088539,-0.002609,0.993991,0.109433,-0.005585,0.025303,0.233777,0.000000,0.000000,1,0.228910,0.728910,0.079619,54.315560,6.138484,-0.356564,54.230190,5.913494,-0.002609,0.993991,0.109433,-0.002609,0.993991,0.109433,0.081208,54.319370,6.081276,-0.352850,54.227710,5.906145,0,0,0,0,0.081208,54.319370,6.081276,-0.352850,54.227710,5.906145,0.079619,54.315560,6.138484,-0.356564,54.230190,5.913494,0.079619,54.315560,6.138484,-0.356564,54.230190,5.913494,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.201900,162.592900,126.862400,90.939720,NaN,NaN,0.003808,0.006594,0.000000,0.000000,0.875140,0.575393,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,10,0.333333,0.033333,-1269438207,33.000000,0,XBot Walk Neutral,0.059342,57.975100,-0.008088,0.001010,1.000000,-0.000140,0.088377,0.007447,0.019409,0.000000,0.000000,1,0.000000,0.500000,-0.204962,56.412640,-0.150397,0.302514,56.427730,0.024160,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.209427,56.447490,-0.150698,0.296291,56.461990,0.019429,1785933915,1785933915,1,1,1.166843,0.242236,0.578857,0.661126,0.412364,0.593357,1.161876,0.242481,1.041038,0.654563,0.417060,0.895638,-0.204460,56.909670,-0.150454,0.302854,56.764270,0.024125,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160700,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,10,0.333333,0.033333,-1269438207,5.376794,0,Walking Backwards,-0.145857,55.227450,6.117662,-0.002621,0.993934,0.109950,-0.005665,0.025519,0.237243,0.000000,0.000000,1,0.376794,0.876794,0.073807,54.317200,6.144690,-0.357822,54.230630,5.931569,-0.002621,0.993934,0.109950,-0.002621,0.993934,0.109950,0.078150,54.318520,6.117616,-0.355247,54.229260,5.916667,0,0,0,0,0.078150,54.318520,6.117616,-0.355247,54.229260,5.916667,0.073807,54.317200,6.144690,-0.357822,54.230630,5.931569,0.073807,54.317200,6.144690,-0.357822,54.230630,5.931569,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.372900,164.235200,123.755900,88.041560,NaN,NaN,0.005786,0.002693,0.000000,0.000000,1.577684,1.685628,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,11,0.366667,0.033333,-1269438207,34.000000,0,XBot Walk Neutral,0.062132,57.974780,-0.007929,0.001058,1.000000,-0.000137,0.090355,0.007135,0.019186,0.000000,0.000000,1,0.000000,0.500000,-0.202246,56.412750,-0.150242,0.305230,56.428010,0.024315,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.206801,56.447590,-0.150555,0.298917,56.462250,0.019573,1785933915,1785933915,1,1,1.164218,0.242380,0.578966,0.658500,0.412508,0.593620,1.159137,0.242637,1.040718,0.651832,0.417216,0.895294,-0.201721,56.909350,-0.150298,0.305585,56.763920,0.024281,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160670,NaN,NaN,0.000004,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,11,0.366667,0.033333,-1269438207,5.522986,0,Walking Backwards,-0.146564,55.227470,6.147046,-0.002634,0.993876,0.110471,-0.005747,0.025744,0.240784,0.000000,0.000000,1,0.522986,0.022986,0.073137,54.316730,6.154261,-0.358076,54.230880,6.010085,-0.002634,0.993876,0.110471,-0.002634,0.993876,0.110471,0.075520,54.317640,6.137381,-0.356811,54.230160,5.951369,0,0,0,0,0.075520,54.317640,6.137381,-0.356811,54.230160,5.951369,0.073137,54.316730,6.154261,-0.358076,54.230880,6.010085,0.073137,54.316730,6.154261,-0.358076,54.230880,6.010085,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.995200,161.695900,123.832400,92.694490,NaN,NaN,0.004863,0.012210,0.000000,0.000000,0.000000,2.330870,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,12,0.400000,0.033333,-1269438207,35.000000,0,XBot Walk Neutral,0.064989,57.974490,-0.007782,0.001107,1.000000,-0.000135,0.092849,0.008241,0.019388,0.000000,0.000000,1,0.000000,0.500000,-0.199465,56.412870,-0.150098,0.308012,56.428280,0.024458,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.204103,56.447710,-0.150409,0.301616,56.462520,0.019718,1785933915,1785933915,1,1,1.161519,0.242525,0.579078,0.655801,0.412653,0.593890,1.156333,0.242782,1.040482,0.649034,0.417360,0.895031,-0.198916,56.909110,-0.150153,0.308383,56.763660,0.024425,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769700,128.449600,91.160690,NaN,NaN,0.000008,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,12,0.400000,0.033333,-1269438207,5.667491,0,Walking Backwards,-0.147277,55.227490,6.176695,-0.002647,0.993817,0.110996,-0.005832,0.025967,0.244393,0.000000,0.000000,1,0.667491,0.167491,0.080463,54.319670,6.161742,-0.356780,54.221440,6.082818,-0.002647,0.993817,0.110996,-0.002647,0.993817,0.110996,0.076583,54.318100,6.149953,-0.357098,54.227730,6.001309,0,0,0,0,0.076583,54.318100,6.149953,-0.357098,54.227730,6.001309,0.080463,54.319670,6.161742,-0.356780,54.221440,6.082818,0.080463,54.319670,6.161742,-0.356780,54.221440,6.082818,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.075800,162.301200,123.995400,94.465390,NaN,NaN,0.005839,0.010978,0.000000,0.000000,0.594132,1.058879,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,13,0.433333,0.033333,-1269438207,36.000000,0,XBot Walk Neutral,0.067929,57.974240,-0.007623,0.001157,0.999999,-0.000132,0.095477,0.008747,0.019738,0.000000,0.000000,1,0.000000,0.500000,-0.196603,56.412990,-0.149944,0.310875,56.428570,0.024612,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.201330,56.447820,-0.150261,0.304390,56.462800,0.019867,1785933915,1785933915,1,1,1.158746,0.242674,0.579194,0.653027,0.412802,0.594166,1.153446,0.242937,1.040222,0.646155,0.417515,0.894745,-0.196029,56.908850,-0.149997,0.311262,56.763370,0.024580,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652200,163.769700,128.449600,91.160680,NaN,NaN,0.000003,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,13,0.433333,0.033333,-1269438207,5.810314,0,Walking Backwards,-0.147995,55.227520,6.206612,-0.002659,0.993758,0.111527,-0.005918,0.026201,0.248084,0.000000,0.000000,1,0.810314,0.310314,0.087312,54.312520,6.176397,-0.358306,54.221830,6.100158,-0.002659,0.993758,0.111527,-0.002659,0.993758,0.111527,0.080888,54.316500,6.161800,-0.357591,54.225010,6.049579,0,0,0,0,0.080888,54.316500,6.161800,-0.357591,54.225010,6.049579,0.087312,54.312520,6.176397,-0.358306,54.221830,6.100158,0.087312,54.312520,6.176397,-0.358306,54.221830,6.100158,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.267000,162.647700,122.565700,90.966730,NaN,NaN,0.004538,0.003071,0.000000,0.000000,0.818049,1.835684,0.000000,0,0,none,1,0,0,DefaultContact
