frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
10,3.965296,0.017940,3.14160,1.08465,0.00000,0.00000,0.00000,-0.00071,0,0,1,591918,1,-0.053343,0.012999,-0.236468,0.091396,0.008826,0.207884,0.000000,0.000000,-0.120460,-0.931922,-0.342067,0.171337,-0.469159,0.866333,Swing,Swing,0.000000,0.000000
11,3.996856,0.016623,3.23423,1.09396,0.00000,0.00000,0.00000,-0.00038,0,0,1,1785933915,1,-0.069863,0.079089,-0.243394,0.108190,0.013384,0.131033,0.000000,0.000000,-0.206623,-0.963326,-0.171204,0.176218,-0.799111,0.574778,Swing,Swing,0.000000,0.000000
12,4.029861,0.017502,3.40034,1.10627,0.00000,0.00000,0.00000,-0.00020,0,0,1,1785933915,1,-0.069592,0.092751,-0.243496,0.109193,0.015653,0.118330,0.000000,0.000000,-0.220086,-0.965162,-0.141506,0.152182,-0.755979,0.636661,Swing,Swing,0.000000,0.000000
13,4.062619,0.015508,3.39121,1.10656,0.00000,0.00000,0.00000,-0.00010,0,0,1,1785933915,1,-0.066757,0.092698,-0.244206,0.107789,0.015675,0.119719,0.000000,0.000000,-0.218462,-0.965183,-0.143864,0.121582,-0.637738,0.760597,Swing,Swing,0.000000,0.000000
14,4.112410,0.016723,3.22480,1.09856,0.00000,0.00000,0.00000,-0.00004,0,0,1,1785933915,1,-0.101455,0.072539,-0.120901,0.104687,0.004789,0.014828,0.000000,0.000000,-0.269346,-0.928190,0.256742,0.167831,-0.912082,0.374085,Swing,Swing,0.000000,0.000000
15,4.144938,0.017757,3.18016,1.09716,0.08748,0.17496,0.00000,-0.01175,1,0,1,1785933915,1,-0.100008,0.072492,-0.121940,0.104483,0.004791,0.016297,0.896447,0.000000,-0.272468,-0.928074,0.253850,0.126516,-0.858210,0.497462,Stance,Swing,0.000000,0.000000
16,4.192708,0.020055,3.24476,1.10160,0.00000,0.00000,0.00000,-0.02577,0,0,1,1785933915,1,-0.114022,0.019885,0.034191,0.089252,-0.005162,-0.076033,0.000000,0.000000,-0.248967,-0.857272,0.450666,0.152116,-0.984181,0.090822,Swing,Swing,0.092285,0.000000
17,4.224089,0.016848,3.38275,1.10970,0.00000,0.00000,0.00000,-0.01949,0,0,1,1785933915,1,-0.114507,0.019907,0.032863,0.090290,-0.005204,-0.074508,0.000000,0.000000,-0.255259,-0.857012,0.447630,0.122776,-0.969715,0.211136,Swing,Swing,0.057697,0.000000
18,4.258106,0.015727,3.56862,1.12186,0.00000,0.00000,0.00000,-0.01211,0,0,1,1785933915,1,-0.114752,0.017019,0.159099,0.075705,-0.005640,-0.180747,0.000000,0.000000,-0.194960,-0.782656,0.591134,0.142241,-0.960775,-0.238073,Swing,Swing,0.022560,0.000000
19,4.294225,0.019666,3.77381,1.13690,0.00000,0.00000,0.00000,-0.00722,0,0,1,1785933915,1,-0.115031,0.019530,0.171052,0.075569,-0.005121,-0.190651,0.000000,0.000000,-0.193651,-0.773324,0.603713,0.154827,-0.987329,-0.034800,Swing,Swing,0.000000,0.000000
20,4.325336,0.014474,3.96201,1.15133,0.00000,0.00000,0.00000,-0.00381,0,0,1,1785933915,1,-0.117492,0.019642,0.169690,0.078288,-0.005244,-0.189221,0.000000,0.000000,-0.202333,-0.772933,0.601362,0.152313,-0.951055,0.268876,Swing,Swing,0.000000,0.000000
21,4.365313,0.022180,4.22511,1.17188,0.00000,0.00000,0.00000,-0.00209,0,0,1,1785933915,1,-0.117497,0.019653,0.169717,0.078296,-0.005255,-0.189185,0.000000,0.000000,-0.202353,-0.772895,0.601404,0.148372,-0.795389,0.587658,Swing,Swing,0.000000,0.000000
22,4.396802,0.014371,4.43136,1.18884,0.00000,0.00000,0.00000,-0.00098,0,0,1,1785933915,1,-0.111798,0.008081,0.047030,0.098590,0.051512,-0.201818,0.000000,0.000000,-0.198941,-0.883158,0.424799,0.231152,-0.972386,0.032171,Swing,Swing,0.000000,0.000000
23,4.429579,0.017308,4.62514,1.20596,0.00000,0.00000,0.00000,-0.00054,0,0,1,1785933915,1,-0.110492,0.009907,0.022424,0.105450,0.063996,-0.200525,0.000000,0.000000,-0.202885,-0.899588,0.386756,0.275475,-0.939315,0.204455,Swing,Swing,0.000000,0.000000
24,4.462503,0.016446,4.80532,1.22252,0.04577,0.00000,0.09155,-0.00277,0,1,1,1785933915,1,-0.110755,0.009921,0.021475,0.107740,0.063867,-0.199031,0.000000,0.358423,-0.207318,-0.899330,0.385001,0.373671,-0.773682,0.511650,Swing,Capture,0.000000,0.000000
25,4.508605,0.016966,5.02928,1.24377,0.01053,0.00000,0.02105,-0.01139,0,0,1,1785933915,1,-0.081287,0.004573,-0.111062,0.117844,0.017774,0.012248,0.000000,0.000000,-0.145082,-0.986578,-0.074929,0.184495,-0.821611,0.539367,Swing,Swing,0.000000,0.104833
26,4.539383,0.015044,5.19342,1.25827,0.00000,0.00000,0.00000,-0.00972,0,0,1,1785933915,1,-0.069891,0.002004,-0.204766,0.095969,0.017709,0.186501,0.000000,0.000000,-0.153620,-0.959513,-0.236085,0.174406,-0.831387,0.527616,Swing,Swing,0.000000,0.072132
27,4.574125,0.015454,5.32808,1.27241,0.00000,0.00000,0.00000,-0.00641,0,0,1,1785933915,1,-0.067591,0.002076,-0.207939,0.093269,0.019235,0.192754,0.000000,0.000000,-0.151569,-0.958374,-0.241965,0.156678,-0.706325,0.690332,Swing,Swing,0.000000,0.037800
28,4.605810,0.015215,5.38617,1.28101,0.00000,0.00000,0.00000,-0.00394,0,0,1,1785933915,1,-0.064800,0.001914,-0.208439,0.090658,0.019381,0.194368,0.000000,0.000000,-0.148323,-0.958560,-0.243235,0.165242,-0.523608,0.835781,Swing,Swing,0.000000,0.005876
29,4.639310,0.017308,5.46385,1.28964,0.00000,0.00000,0.00000,-0.00231,0,0,1,588566,1,-0.087931,0.085564,-0.214056,0.109142,0.005997,0.061209,0.000000,0.000000,-0.248957,-0.967911,0.034189,0.178646,-0.897024,0.404269,Swing,Swing,0.000000,0.000000
30,4.669617,0.015082,5.53880,1.29734,0.00000,0.00000,0.00000,-0.00128,0,0,1,1785933915,1,-0.085398,0.088874,-0.214578,0.108634,0.006399,0.058638,0.000000,0.000000,-0.252943,-0.966622,0.040768,0.154535,-0.750032,0.643095,Swing,Swing,0.000000,0.000000
31,4.703516,0.017642,5.42089,1.29149,0.04516,0.09032,0.00000,-0.00350,1,0,1,1785933915,1,-0.083283,0.088763,-0.215196,0.108058,0.006436,0.059967,0.626306,0.000000,-0.253347,-0.966598,0.038775,0.055430,-0.604025,0.795036,Capture,Swing,0.000000,0.000000
32,4.751222,0.016184,4.91256,1.25325,0.00661,0.01321,0.00000,-0.01732,0,0,1,1785933915,1,-0.114199,0.012223,0.049264,0.085928,-0.002361,-0.106816,0.000000,0.000000,-0.246442,-0.869203,0.428663,0.153239,-0.985308,0.075408,Swing,Swing,0.103554,0.000000
33,4.786378,0.019053,3.91609,1.15992,0.00000,0.00000,0.00000,-0.01510,0,0,1,1785933915,1,-0.114579,0.012262,0.048779,0.086766,-0.002449,-0.105721,0.000000,0.000000,-0.249785,-0.868848,0.427448,0.112846,-0.970077,0.214981,Swing,Swing,0.071266,0.000000
34,4.815876,0.013299,3.00277,1.06745,0.00000,0.00000,0.00000,-0.00992,0,0,1,1785933915,1,-0.113647,0.007707,0.142234,0.075770,0.022117,-0.200412,0.000000,0.000000,-0.202861,-0.809673,0.550706,0.138723,-0.968022,-0.209023,Swing,Swing,0.036014,0.000000
35,4.847679,0.017446,2.18010,0.97927,0.00000,0.00000,0.00000,-0.00654,0,0,1,1785933915,1,-0.114241,0.007775,0.164959,0.076357,0.032391,-0.220806,0.000000,0.000000,-0.200430,-0.791264,0.577692,0.166507,-0.906499,-0.387989,Swing,Swing,0.008359,0.000000
36,4.882101,0.016501,1.52802,0.90528,0.00000,0.00000,0.00000,-0.00361,0,0,1,1785933915,1,-0.115726,0.007773,0.163929,0.078356,0.032394,-0.220117,0.000000,0.000000,-0.205628,-0.791255,0.575876,0.201377,-0.906600,-0.370841,Swing,Swing,0.000000,0.000000
37,4.924044,0.015317,1.00044,0.84320,0.00000,0.00000,0.00000,-0.00164,0,0,1,1785933915,1,-0.127692,0.013806,0.013775,0.147887,0.011697,-0.060579,0.000000,0.000000,-0.287816,-0.873422,0.392806,0.245261,-0.965038,0.092456,Swing,Swing,0.000000,0.000000
38,4.968654,0.015592,0.61969,0.82322,0.00000,0.00000,0.00000,-0.00070,0,0,1,1785933915,1,-0.124835,0.014977,-0.015504,0.146158,0.011658,0.037608,0.000000,0.000000,-0.305199,-0.892632,0.331756,0.181043,-0.936747,0.299547,Swing,Swing,0.000000,0.000000
39,5.001868,0.016614,0.40323,0.84449,0.00000,0.00000,0.00000,-0.00037,0,0,1,1785933915,1,-0.124664,0.014979,-0.016875,0.145747,0.011658,0.039211,0.000000,0.000000,-0.308835,-0.892622,0.328400,0.188785,-0.929880,0.315727,Swing,Swing,0.000000,0.000000
40,5.053384,0.020246,0.16135,0.85869,0.00000,0.00000,0.00000,-0.00014,0,0,1,1785933915,1,-0.110899,0.014422,-0.043561,0.104699,0.024188,0.143240,0.000000,0.000000,-0.330148,-0.909544,0.252451,0.018127,-0.889174,0.457210,Swing,Swing,0.000000,0.000000
41,5.087389,0.016295,0.07213,0.88986,0.00000,0.00000,0.00000,-0.00006,0,0,1,1785933915,1,-0.110468,0.014421,-0.044636,0.103308,0.024190,0.144246,0.000000,0.000000,-0.332571,-0.909550,0.249231,0.015590,-0.895289,0.445213,Swing,Swing,0.000000,0.000000
42,5.118074,0.016171,0.02651,0.91772,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.102796,0.016795,-0.050433,0.085144,0.029617,0.178412,0.000000,0.000000,-0.360829,-0.899068,0.247952,0.015924,-0.861432,0.507624,Swing,Swing,0.000000,0.000000
43,5.148500,0.014344,0.00252,0.94074,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.101059,0.017060,-0.052719,0.079970,0.030496,0.183382,0.000000,0.000000,-0.368010,-0.897939,0.241402,0.006538,-0.860518,0.509378,Swing,Swing,0.000000,0.000000
44,5.169534,0.005230,-0.00525,0.95353,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.100459,0.015659,-0.052177,0.087883,0.040441,0.206791,0.000000,0.000000,-0.389256,-0.893135,0.225364,0.079086,-0.828526,0.554338,Swing,Swing,0.000000,0.000000
45,5.190862,0.006820,-0.00816,0.96407,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.101450,0.014726,-0.052433,0.093233,0.044459,0.213866,0.000000,0.000000,-0.396644,-0.892551,0.214540,0.101262,-0.815666,0.569592,Swing,Swing,0.000000,0.000000
46,5.208360,0.006523,-0.00757,0.97109,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102162,0.014004,-0.053864,0.096728,0.047456,0.219027,0.000000,0.000000,-0.404370,-0.892087,0.201657,0.112070,-0.804584,0.583168,Swing,Swing,0.000000,0.000000
47,5.231928,0.007789,-0.00116,0.97860,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103481,0.012871,-0.056070,0.104715,0.051338,0.224077,0.000000,0.000000,-0.413159,-0.891869,0.184036,0.130939,-0.787260,0.602558,Swing,Swing,0.000000,0.000000
48,5.251121,0.007718,0.00641,0.98335,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103680,0.012242,-0.059434,0.108484,0.053943,0.227688,0.000000,0.000000,-0.419264,-0.892409,0.166803,0.138297,-0.775332,0.616225,Swing,Swing,0.000000,0.000000
49,5.271977,0.006823,0.01511,0.98738,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103653,0.011376,-0.063890,0.112352,0.055711,0.230133,0.000000,0.000000,-0.422747,-0.894111,0.147822,0.145604,-0.765021,0.627330,Swing,Swing,0.000000,0.000000
50,5.289752,0.005924,0.02215,0.99008,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103027,0.010611,-0.068809,0.112799,0.056499,0.232435,0.000000,0.000000,-0.425503,-0.895705,0.129071,0.144107,-0.757867,0.636295,Swing,Swing,0.000000,0.000000
51,5.307237,0.006147,0.02884,0.99219,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.102187,0.010052,-0.073649,0.111725,0.056688,0.234218,0.000000,0.000000,-0.427579,-0.897015,0.111980,0.138728,-0.752926,0.643318,Swing,Swing,0.000000,0.000000
52,5.328663,0.005495,0.03591,0.99419,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101063,0.009517,-0.080075,0.111066,0.055647,0.234204,0.000000,0.000000,-0.427887,-0.899213,0.091259,0.133371,-0.750521,0.647248,Swing,Swing,0.000000,0.000000
53,5.350171,0.005421,0.03942,0.99570,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.099847,0.009551,-0.086059,0.110830,0.052667,0.230490,0.000000,0.000000,-0.426901,-0.901345,0.073024,0.129326,-0.755720,0.641998,Swing,Swing,0.000000,0.000000
54,5.368792,0.007536,0.04159,0.99670,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.098659,0.009716,-0.090684,0.109546,0.050028,0.227187,0.000000,0.000000,-0.426020,-0.902834,0.058287,0.123599,-0.761596,0.636156,Swing,Swing,0.000000,0.000000
55,5.388936,0.005858,0.04860,0.99320,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.097267,0.009902,-0.096607,0.107674,0.046376,0.222269,0.000000,0.000000,-0.423550,-0.905043,0.038779,0.116210,-0.770529,0.626722,Swing,Swing,0.000000,0.000000
56,5.407046,0.004753,0.06876,0.97552,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.094624,0.010289,-0.103175,0.104745,0.041743,0.216057,0.000000,0.000000,-0.418488,-0.908088,0.015598,0.107395,-0.783535,0.611996,Swing,Swing,0.000000,0.000000
57,5.425579,0.004785,0.10086,0.94995,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.092279,0.010969,-0.108417,0.102648,0.037561,0.208992,0.000000,0.000000,-0.412614,-0.910905,-0.001190,0.102742,-0.796033,0.596469,Swing,Swing,0.000000,0.000000
58,5.448017,0.005295,0.16136,0.91666,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.090225,0.012271,-0.113895,0.102699,0.031819,0.196109,0.000000,0.000000,-0.403139,-0.915001,-0.015849,0.105410,-0.816534,0.567592,Swing,Swing,0.000000,0.000000
59,5.466413,0.004957,0.24754,0.89328,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.089143,0.013425,-0.117671,0.101661,0.027837,0.185118,0.000000,0.000000,-0.396541,-0.917702,-0.024040,0.104849,-0.829142,0.549119,Swing,Swing,0.000000,0.000000
60,5.485915,0.005740,0.38097,0.87558,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.090125,0.014948,-0.118948,0.102259,0.024149,0.171804,0.000000,0.000000,-0.393480,-0.919108,-0.020365,0.109330,-0.842191,0.527978,Swing,Swing,0.000000,0.000000
61,5.505455,0.005124,0.55519,0.86628,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.093549,0.017229,-0.114402,0.105500,0.020289,0.154192,0.000000,0.000000,-0.394587,-0.918858,0.001222,0.122113,-0.861822,0.492293,Swing,Swing,0.000000,0.000000
62,5.525730,0.005109,0.77696,0.86590,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100380,0.019919,-0.105263,0.109883,0.015791,0.130032,0.000000,0.000000,-0.399256,-0.915949,0.040411,0.139854,-0.886180,0.441730,Swing,Swing,0.000000,0.000000
63,5.548097,0.005259,1.06379,0.87576,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111396,0.022392,-0.086041,0.115783,0.010341,0.094956,0.000000,0.000000,-0.401491,-0.909424,0.108409,0.163765,-0.919501,0.357350,Swing,Swing,0.000000,0.000000
64,5.569043,0.005770,1.37170,0.89306,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.121547,0.023183,-0.062987,0.118973,0.006690,0.057263,0.000000,0.000000,-0.393652,-0.901588,0.179382,0.184610,-0.943494,0.275207,Swing,Swing,0.000000,0.000000
65,5.590418,0.005557,1.71105,0.91621,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.130719,0.022148,-0.022911,0.118775,0.003806,0.010201,0.000000,0.000000,-0.367983,-0.889683,0.270284,0.200986,-0.967312,0.154639,Swing,Swing,0.000000,0.000000
66,5.605831,0.005487,1.96547,0.93524,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.135159,0.020802,0.005743,0.115995,0.003434,-0.022998,0.000000,0.000000,-0.348477,-0.880099,0.322473,0.201704,-0.974343,0.099852,Swing,Swing,0.000000,0.000000
67,5.628707,0.004827,2.32737,0.96492,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.131598,0.020899,0.097736,0.099730,0.003413,-0.091942,0.000000,0.000000,-0.275352,-0.851990,0.445302,0.184490,-0.977098,-0.106034,Swing,Swing,0.000000,0.000000
68,5.648440,0.005237,2.58654,0.98939,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.118244,0.030004,0.153422,0.083826,0.005421,-0.134099,0.000000,0.000000,-0.219308,-0.816594,0.533928,0.156034,-0.967479,-0.199092,Swing,Swing,0.000000,0.000000
69,5.667112,0.005113,2.76970,1.00977,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.116263,0.030611,0.172887,0.082426,0.003646,-0.149424,0.000000,0.000000,-0.209744,-0.798465,0.564324,0.154584,-0.962084,-0.224720,Swing,Swing,0.000000,0.000000
70,5.686237,0.005319,2.84745,1.02395,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.115391,0.027189,0.184147,0.081191,0.001003,-0.164682,0.000000,0.000000,-0.203520,-0.780390,0.591246,0.150883,-0.954576,-0.256943,Swing,Swing,0.000000,0.000000
71,5.706667,0.005427,2.84271,1.03260,0.01372,0.00000,0.02744,0.00000,0,1,1,1785933915,1,-0.114611,0.019216,0.188111,0.078390,-0.001785,-0.183190,0.000000,0.178465,-0.198897,-0.766700,0.610419,0.146911,-0.946346,-0.287830,Swing,Capture,0.000000,0.000000
72,5.728209,0.005876,2.80176,1.03800,0.04477,0.00000,0.08954,0.00000,0,0,1,1785933915,1,-0.112943,0.012754,0.183388,0.075547,0.007099,-0.204719,0.000000,0.000000,-0.195201,-0.770685,0.606582,0.128888,-0.940289,-0.315032,Swing,SupportSwap,0.000000,0.120000
73,5.749563,0.006044,2.77402,1.04264,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112652,0.013094,0.170936,0.074850,0.022847,-0.220399,0.000000,0.000000,-0.195225,-0.780647,0.593698,0.148617,-0.921286,-0.359367,Swing,Swing,0.000000,0.098814
74,5.765980,0.005838,2.78847,1.04703,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.114549,0.014050,0.156320,0.076426,0.033730,-0.231137,0.000000,0.000000,-0.200958,-0.787016,0.583285,0.158457,-0.921047,-0.355759,Swing,Swing,0.000000,0.082190
75,5.789326,0.006681,2.87079,1.05536,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.115111,0.015362,0.136876,0.076827,0.050204,-0.240399,0.000000,0.000000,-0.201387,-0.803935,0.559582,0.161968,-0.914736,-0.370167,Swing,Swing,0.000000,0.059687
76,5.806400,0.005953,2.97051,1.06314,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.116513,0.015932,0.118880,0.080163,0.058539,-0.244514,0.000000,0.000000,-0.206170,-0.811952,0.546103,0.172009,-0.924854,-0.339202,Swing,Swing,0.000000,0.041886
77,5.828887,0.005848,3.12254,1.07478,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.116146,0.015424,0.095587,0.086245,0.065445,-0.236874,0.000000,0.000000,-0.207423,-0.825305,0.525212,0.187243,-0.933280,-0.306479,Swing,Swing,0.000000,0.019293
78,5.851627,0.006288,3.25031,1.08608,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.113802,0.013013,0.068780,0.096321,0.066925,-0.214502,0.000000,0.000000,-0.206589,-0.859114,0.468235,0.213302,-0.952713,-0.216426,Swing,Swing,0.000000,0.000000
79,5.868165,0.005958,3.33205,1.09389,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111284,0.011724,0.046580,0.103725,0.066561,-0.196975,0.000000,0.000000,-0.206287,-0.886851,0.413450,0.228452,-0.965586,-0.124308,Swing,Swing,0.000000,0.000000
80,5.890222,0.005737,3.43772,1.10403,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105550,0.010319,0.024465,0.111707,0.062701,-0.157655,0.000000,0.000000,-0.199632,-0.922717,0.329758,0.238250,-0.971203,-0.001262,Swing,Swing,0.000000,0.000000
81,5.907306,0.006000,3.52023,1.11178,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.101244,0.009494,0.001911,0.116595,0.058723,-0.131843,0.000000,0.000000,-0.194754,-0.945311,0.261645,0.239759,-0.964587,0.109943,Swing,Swing,0.000000,0.000000
82,5.929860,0.005959,3.63046,1.12194,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.092438,0.009056,-0.027923,0.121395,0.048944,-0.076427,0.000000,0.000000,-0.176960,-0.973319,0.146069,0.233031,-0.948381,0.215103,Swing,Swing,0.000000,0.000000
83,5.946838,0.006232,3.71629,1.12961,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.087838,0.009813,-0.051100,0.122790,0.042167,-0.044484,0.000000,0.000000,-0.167107,-0.982561,0.081541,0.222568,-0.926089,0.304669,Swing,Swing,0.000000,0.000000
84,5.970526,0.006228,3.83827,1.14037,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.082300,0.010781,-0.079923,0.120969,0.030207,0.021142,0.000000,0.000000,-0.152853,-0.987954,-0.024155,0.206627,-0.905824,0.369850,Swing,Swing,0.000000,0.000000
85,5.991892,0.009094,3.95071,1.15015,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.079580,0.011222,-0.107983,0.116890,0.023804,0.063250,0.000000,0.000000,-0.142478,-0.984509,-0.102189,0.195982,-0.889814,0.412095,Swing,Swing,0.000000,0.000000
86,6.010146,0.006888,4.04813,1.15857,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.076094,0.010294,-0.129984,0.110834,0.021536,0.114770,0.000000,0.000000,-0.136273,-0.976293,-0.168174,0.184829,-0.873810,0.449771,Swing,Swing,0.000000,0.000000
87,6.026978,0.005926,4.14011,1.16644,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.073303,0.009537,-0.151150,0.103609,0.023532,0.150664,0.000000,0.000000,-0.139321,-0.969584,-0.201236,0.174661,-0.853604,0.490768,Swing,Swing,0.000000,0.000000
88,6.050442,0.005529,4.27279,1.17765,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.069372,0.009146,-0.179222,0.095607,0.027479,0.194171,0.000000,0.000000,-0.150958,-0.961926,-0.227836,0.170901,-0.837916,0.518353,Swing,Swing,0.000000,0.000000
89,6.070033,0.005503,4.38610,1.18720,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.062923,0.009126,-0.204379,0.091641,0.022691,0.213369,0.000000,0.000000,-0.144966,-0.954055,-0.262229,0.156932,-0.813797,0.559560,Swing,Swing,0.000000,0.000000
90,6.086505,0.005593,4.48094,1.19528,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.057998,0.011113,-0.229244,0.090087,0.015355,0.207131,0.000000,0.000000,-0.131368,-0.942542,-0.307175,0.140075,-0.780611,0.609119,Swing,Swing,0.000000,0.000000
