frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime,authoredAction,footPolicy,bodyPitch,bodyYaw,bodyRoll
12,1.479888,0.018221,2.35045,0.94068,0.11678,0.00000,-0.04150,0,0,1785933915,1,-0.111941,-0.018040,0.138535,0.071894,0.015294,-0.214730,-0.198162,-0.828996,0.522970,0.146862,-0.907504,-0.393534,Swing,Swing,-1269438207,0.288628,Locomotion,DefaultContact,-1.22306,-0.02284,0.04884
13,1.495745,0.015856,2.42883,0.94397,0.07122,0.00000,-0.05083,0,0,1785933915,1,-0.111844,-0.014430,0.150854,0.072725,0.020746,-0.218413,-0.195172,-0.813667,0.547589,0.150308,-0.905498,-0.396839,Swing,Swing,-1269438207,0.305215,Locomotion,DefaultContact,-1.04320,-0.02546,0.04941
14,1.511146,0.015401,2.49626,0.94673,0.03158,0.00000,-0.05311,0,0,1785933915,1,-0.112201,-0.011979,0.152051,0.074106,0.026538,-0.221149,-0.194051,-0.810290,0.552968,0.154915,-0.906580,-0.392573,Swing,Swing,-1269438207,0.319700,Locomotion,DefaultContact,-0.88816,-0.02762,0.04926
15,1.527523,0.016378,2.55908,0.94924,0.00000,0.00000,-0.04920,0,0,1785933915,1,-0.112675,-0.009376,0.143927,0.076033,0.033904,-0.223203,-0.194166,-0.812607,0.549517,0.160370,-0.909579,-0.383337,Swing,Swing,-1269438207,0.333810,Locomotion,DefaultContact,-0.74886,-0.02966,0.05150
16,1.545110,0.017587,2.61715,0.95148,0.00000,0.00000,-0.04232,0,0,1785933915,1,-0.113077,-0.005902,0.129450,0.078934,0.041873,-0.223490,-0.196016,-0.816703,0.542747,0.167893,-0.915425,-0.365798,Swing,Swing,-1269438207,0.348855,Locomotion,DefaultContact,-0.61614,-0.03180,0.05518
17,1.565786,0.020676,2.67431,0.95362,0.00000,0.00000,-0.03426,0,0,1785933915,1,-0.113116,-0.002573,0.114199,0.084226,0.048162,-0.217775,-0.198254,-0.827752,0.524902,0.182081,-0.927434,-0.326668,Swing,Swing,-1269438207,0.365049,Locomotion,DefaultContact,-0.49303,-0.03405,0.05924
18,1.585891,0.020104,2.71986,0.95525,0.00000,0.00000,-0.02560,0,0,1785933915,1,-0.112279,0.000510,0.095738,0.092077,0.053705,-0.204227,-0.199979,-0.848440,0.490060,0.202859,-0.944437,-0.258624,Swing,Swing,-1269438207,0.384130,Locomotion,DefaultContact,-0.37358,-0.03663,0.06286
19,1.603415,0.017524,2.75265,0.95638,0.00000,0.00000,-0.01870,0,0,1785933915,1,-0.110007,0.002072,0.073361,0.098788,0.057418,-0.187456,-0.199251,-0.878654,0.433897,0.217806,-0.957417,-0.189510,Swing,Swing,-1269438207,0.402715,Locomotion,DefaultContact,-0.28138,-0.03902,0.06510
20,1.619552,0.016137,2.77797,0.95722,0.00000,0.00000,-0.01396,0,0,1785933915,1,-0.107553,0.003931,0.061883,0.104151,0.058428,-0.170530,-0.196712,-0.896350,0.397318,0.227758,-0.965806,-0.123875,Swing,Swing,-1269438207,0.418934,Locomotion,DefaultContact,-0.21741,-0.04101,0.06983
21,1.638020,0.018468,2.80192,0.95798,0.00000,0.00000,-0.01055,0,0,1785933915,1,-0.105014,0.004864,0.049746,0.108608,0.058165,-0.151481,-0.195038,-0.914466,0.354559,0.234283,-0.970551,-0.056060,Swing,Swing,-1269438207,0.433883,Locomotion,DefaultContact,-0.16981,-0.04272,0.07234
22,1.660284,0.022263,2.82471,0.95867,0.00000,0.00000,-0.00757,0,0,1785933915,1,-0.101685,0.005329,0.033906,0.113143,0.056525,-0.127379,-0.192093,-0.935018,0.298062,0.238574,-0.970853,0.022971,Swing,Swing,-1269438207,0.451004,Locomotion,DefaultContact,-0.12418,-0.04455,0.06843
23,1.680328,0.020044,2.84083,0.95913,0.00000,0.00000,-0.00501,0,0,1785933915,1,-0.096648,0.005715,0.013262,0.117786,0.052740,-0.096761,-0.184455,-0.956848,0.224539,0.239529,-0.964891,0.107757,Swing,Swing,-1269438207,0.471659,Locomotion,DefaultContact,-0.08099,-0.04674,0.06783
24,1.698377,0.018050,2.85265,0.95946,0.00000,0.00000,-0.00342,0,0,1785933915,1,-0.092130,0.006496,-0.005114,0.120986,0.047875,-0.066850,-0.175926,-0.971282,0.160194,0.236879,-0.955236,0.177239,Swing,Swing,-1269438207,0.490264,Locomotion,DefaultContact,-0.05793,-0.04873,0.07107
25,1.717671,0.019293,2.86298,0.95974,0.00000,0.00000,-0.00241,0,0,1785933915,1,-0.088452,0.007441,-0.020755,0.123041,0.042805,-0.038363,-0.168002,-0.979966,0.106967,0.231900,-0.944300,0.233496,Swing,Swing,-1269438207,0.507023,Locomotion,DefaultContact,-0.04530,-0.05044,0.06961
26,1.735941,0.018271,2.87597,0.96025,0.00000,0.00000,-0.00165,0,0,1785933915,1,-0.085138,0.008423,-0.036626,0.123862,0.037000,-0.006910,-0.160990,-0.985525,0.053134,0.224586,-0.931563,0.285922,Swing,Swing,-1269438207,0.524942,Locomotion,DefaultContact,-0.03497,-0.05215,0.06678
27,1.756432,0.020491,2.89073,0.96066,0.00000,0.00000,-0.00115,0,0,1785933915,1,-0.082798,0.009192,-0.051287,0.123480,0.031588,0.023762,-0.155904,-0.987767,0.003288,0.216842,-0.919476,0.327940,Swing,Swing,-1269438207,0.541920,Locomotion,DefaultContact,-0.12831,-0.05371,0.05855
28,1.775343,0.018911,2.89961,0.96068,0.00000,0.05123,-0.00665,0,1,1785933915,1,-0.080541,0.006888,-0.066961,0.121704,0.022524,0.050833,-0.149115,-0.987456,-0.051910,0.209543,-0.914595,0.345843,Swing,Capture,-1269438207,0.560970,Locomotion,DefaultContact,-0.29926,-0.01147,-0.06029
29,1.791589,0.016246,2.90516,0.96065,0.00000,0.09850,-0.01737,0,1,1785933915,1,-0.078890,0.001809,-0.080672,0.119377,0.010074,0.062289,-0.143264,-0.984562,-0.100567,0.204221,-0.923776,0.323931,Swing,Stance,-1269438207,0.578551,Locomotion,DefaultContact,-0.15872,-0.01925,-0.03083
30,1.809251,0.017662,2.90962,0.96063,0.00000,0.13912,-0.02783,0,1,1785933915,1,-0.077488,-0.003576,-0.091928,0.117255,-0.002154,0.061358,-0.139628,-0.980609,-0.137516,0.200591,-0.938414,0.281324,Swing,Stance,-1269438207,0.593655,Locomotion,DefaultContact,-0.12541,-0.02508,-0.01643
31,1.829496,0.020245,2.91877,0.96098,0.00000,0.09497,-0.03881,0,0,1785933915,1,-0.076040,-0.009568,-0.104008,0.114412,-0.005425,0.109139,-0.138066,-0.975766,-0.169759,0.197031,-0.908214,0.369224,Swing,Swing,-1269438207,0.610074,Locomotion,DefaultContact,-0.10879,-0.03080,-0.00341
32,1.846150,0.016654,2.92721,0.96124,0.00000,0.04435,-0.04294,0,0,1785933915,1,-0.074828,-0.012156,-0.118192,0.110160,-0.001970,0.158885,-0.141539,-0.970604,-0.194666,0.190164,-0.880317,0.434603,Swing,Swing,-1269438207,0.628901,Locomotion,DefaultContact,-0.20627,-0.03676,0.00045
33,1.863475,0.017325,2.93242,0.96120,0.00000,0.00272,-0.03949,0,0,1785933915,1,-0.073602,-0.010850,-0.130307,0.106228,0.004233,0.187576,-0.146749,-0.967124,-0.207693,0.185257,-0.867740,0.461203,Swing,Swing,-1269438207,0.644394,Locomotion,DefaultContact,-0.38740,0.00976,-0.12927
34,1.881224,0.017749,2.93563,0.96111,0.00000,0.00000,-0.03352,0,0,1785933915,1,-0.072006,-0.008148,-0.143079,0.102658,0.009382,0.205369,-0.151987,-0.964153,-0.217508,0.183062,-0.858632,0.478791,Swing,Swing,-1269438207,0.660509,Locomotion,DefaultContact,-0.24255,-0.00130,-0.08807
35,1.897819,0.016595,2.93720,0.96102,0.00000,0.00000,-0.02697,0,0,1785933915,1,-0.070011,-0.004963,-0.156282,0.099955,0.013506,0.218834,-0.155563,-0.961334,-0.227238,0.180585,-0.847678,0.498830,Swing,Swing,-1269438207,0.677018,Locomotion,DefaultContact,-0.19264,-0.01123,-0.06157
36,1.915974,0.018155,2.93774,0.96092,0.00000,0.00000,-0.02134,0,0,1785933915,1,-0.067332,-0.002061,-0.168357,0.097998,0.015215,0.227987,-0.154369,-0.958681,-0.238957,0.175421,-0.835077,0.521415,Swing,Swing,-1269438207,0.692451,Locomotion,DefaultContact,-0.16375,-0.01942,-0.04496
37,1.931954,0.015981,2.93750,0.96085,0.00000,0.00000,-0.01613,0,0,1785933915,1,-0.064308,0.000464,-0.182307,0.096751,0.014087,0.233149,-0.149395,-0.954368,-0.258580,0.167749,-0.820794,0.546038,Swing,Swing,-1269438207,0.709334,Locomotion,DefaultContact,-0.14140,-0.02736,-0.03055
38,1.950015,0.018061,2.93662,0.96079,0.00000,0.00000,-0.01241,0,0,1785933915,1,-0.061908,0.002165,-0.194915,0.096782,0.010216,0.233147,-0.142488,-0.947354,-0.286736,0.160202,-0.809215,0.565250,Swing,Swing,-1269438207,0.724194,Locomotion,DefaultContact,-0.12727,-0.03369,-0.01694
39,1.970114,0.020099,2.93511,0.96073,0.00000,0.00000,-0.00910,0,0,1785933915,1,-0.059183,0.006932,-0.208593,0.097250,0.006759,0.229211,-0.133166,-0.937041,-0.322832,0.151601,-0.799736,0.580895,Swing,Swing,-1269438207,0.740986,Locomotion,DefaultContact,-0.11312,-0.04026,-0.00142
40,1.988708,0.018594,2.93337,0.96069,0.00000,0.00000,-0.00635,0,0,1785933915,1,-0.056002,0.019175,-0.222363,0.097635,0.007936,0.220891,-0.120947,-0.922673,-0.366124,0.143939,-0.800687,0.581534,Swing,Swing,-1269438207,0.759673,Locomotion,DefaultContact,-0.09866,-0.04694,0.01409
41,2.004738,0.016030,2.93171,0.96066,0.00000,0.00000,-0.00451,0,0,1785933915,1,-0.054454,0.031974,-0.232075,0.099092,0.009245,0.211099,-0.120435,-0.917169,-0.379863,0.140691,-0.805817,0.575210,Swing,Swing,-1269438207,0.776959,Locomotion,DefaultContact,-0.08647,-0.05259,0.02683
42,2.021221,0.016483,2.92990,0.96064,0.00000,0.00000,-0.00333,0,0,1785933915,1,-0.056043,0.046130,-0.236419,0.101776,0.011199,0.202517,-0.140522,-0.928121,-0.344739,0.142648,-0.809951,0.568886,Swing,Swing,-1269438207,0.791862,Locomotion,DefaultContact,-0.07691,-0.05710,0.03749
43,2.053653,0.032433,2.92625,0.96060,0.00000,0.00000,-0.00243,0,0,1785933915,1,-0.058975,0.060356,-0.237112,0.104809,0.012353,0.192658,-0.163658,-0.940102,-0.299038,0.147386,-0.817026,0.557446,Swing,Swing,-1269438207,0.807185,Locomotion,DefaultContact,-0.06799,-0.06145,0.04829
44,2.080658,0.027005,2.92295,0.96053,0.00000,0.00000,-0.00129,0,0,1785933915,1,-0.064249,0.078254,-0.231391,0.109725,0.012396,0.170093,-0.189966,-0.953883,-0.232422,0.161441,-0.841870,0.514968,Swing,Swing,-1269438207,0.837335,Locomotion,DefaultContact,-0.05287,-0.06923,0.06026
45,2.099340,0.018682,2.92049,0.96046,0.00000,0.00000,-0.00075,0,0,1785933915,1,-0.070858,0.088550,-0.218573,0.112146,0.012782,0.148322,-0.217142,-0.963557,-0.156227,0.165060,-0.859488,0.483772,Swing,Swing,-1269438207,0.862437,Locomotion,DefaultContact,-0.03403,-0.07504,0.01342
46,2.114599,0.015259,2.91697,0.96015,0.00000,0.00000,-0.00051,0,0,1785933915,1,-0.075607,0.092996,-0.206145,0.112833,0.012764,0.133391,-0.232630,-0.967943,-0.094709,0.167799,-0.873482,0.457026,Swing,Swing,-1269438207,0.879802,Locomotion,DefaultContact,-0.02127,-0.07867,-0.02789
47,2.130903,0.016304,2.91300,0.95978,0.00000,0.00000,-0.00038,0,0,1785933915,1,-0.079614,0.094616,-0.194137,0.112850,0.012407,0.121378,-0.241969,-0.969412,-0.041123,0.170823,-0.886294,0.430469,Swing,Swing,-1269438207,0.893981,Locomotion,DefaultContact,0.08357,-0.08126,-0.04566
48,2.148686,0.017782,2.91359,0.95982,0.00000,0.00000,-0.00027,0,0,1785933915,1,-0.083933,0.094351,-0.179538,0.112948,0.010964,0.104370,-0.249397,-0.968271,0.015901,0.175731,-0.904589,0.388377,Swing,Swing,-1269438207,0.909124,Locomotion,DefaultContact,0.10271,-0.08300,-0.03028
49,2.166912,0.018227,2.91683,0.96008,0.00000,0.00000,-0.00019,0,0,1785933915,1,-0.088810,0.091599,-0.162186,0.111792,0.010030,0.089404,-0.254960,-0.963842,0.077483,0.178099,-0.920351,0.348188,Swing,Swing,-1269438207,0.925641,Locomotion,DefaultContact,-0.05899,-0.08276,0.02708
50,2.183039,0.016126,2.91932,0.96030,0.00000,0.00000,-0.00013,0,0,1785933915,1,-0.093568,0.086901,-0.142218,0.110026,0.008932,0.072650,-0.258802,-0.955780,0.139664,0.179477,-0.936300,0.301879,Swing,Swing,-1269438207,0.942576,Locomotion,DefaultContact,-0.12050,-0.08009,0.08653
51,2.203538,0.020499,2.92270,0.96062,0.00000,0.00000,-0.00009,0,0,1785933915,1,-0.097685,0.081900,-0.122841,0.107981,0.007981,0.056721,-0.261886,-0.945539,0.193317,0.179571,-0.949694,0.256585,Swing,Swing,-1269438207,0.957562,Locomotion,DefaultContact,-0.11141,-0.07608,0.12672
52,2.224998,0.021460,2.92488,0.96077,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.103024,0.074318,-0.094456,0.104912,0.006928,0.035881,-0.266442,-0.927099,0.263622,0.177887,-0.964686,0.194262,Swing,Swing,-1269438207,0.976619,Locomotion,DefaultContact,-0.11583,-0.06948,0.16196
53,2.244112,0.019114,2.92458,0.96065,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.107938,0.065949,-0.062115,0.101370,0.005579,0.015295,-0.270603,-0.902598,0.334800,0.173750,-0.976243,0.129460,Swing,Swing,-1269438207,0.996572,Locomotion,DefaultContact,-0.05457,-0.06192,0.17833
54,2.262148,0.018036,2.91257,0.95824,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.110386,0.057715,-0.037703,0.098452,0.004857,-0.000393,-0.267723,-0.888048,0.373757,0.169257,-0.981968,0.084212,Swing,Swing,-1269438207,1.014342,HitRecoil,DefaultContact,0.02961,-0.05536,0.18186
55,2.281181,0.019033,2.89156,0.95496,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.112098,0.049813,-0.012678,0.095362,0.004337,-0.015904,-0.262471,-0.874736,0.407365,0.164042,-0.985626,0.040398,Swing,Swing,-1269438207,1.031067,HitRecoil,DefaultContact,-0.92403,-0.05167,0.19024
56,2.300018,0.018837,2.86191,0.95012,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.113326,0.041613,0.012898,0.092813,0.004128,-0.030071,-0.254907,-0.865179,0.431843,0.160030,-0.987112,0.000053,Swing,Swing,-1269438207,1.048656,HitRecoil,DefaultContact,-0.66071,-0.04568,0.18585
57,2.316173,0.016156,2.82199,0.94338,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114317,0.034754,0.041001,0.090884,0.003983,-0.043971,-0.246850,-0.854878,0.456343,0.157489,-0.986783,-0.038169,Swing,Swing,-1269438207,1.065977,HitRecoil,DefaultContact,-1.70785,-0.04090,0.18057
58,2.337793,0.021620,2.75576,0.93357,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114546,0.030280,0.064323,0.089392,0.004080,-0.056693,-0.239503,-0.848442,0.471999,0.156013,-0.985095,-0.072435,Swing,Swing,-1269438207,1.080726,HitRecoil,DefaultContact,-1.22149,-0.03646,0.17062
59,2.354849,0.017056,2.69692,0.92600,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114476,0.026579,0.093900,0.087415,0.004318,-0.073987,-0.230451,-0.841414,0.488789,0.154111,-0.981055,-0.117394,Swing,Swing,-1269438207,1.100258,HitRecoil,DefaultContact,-0.88927,-0.03103,0.15627
60,2.374285,0.019436,2.62491,0.91758,0.04264,0.00000,0.00000,1,0,1785933915,1,-0.114653,0.022993,0.107987,0.085745,0.004306,-0.087266,-0.225735,-0.845942,0.483142,0.152287,-0.976896,-0.149946,Capture,Swing,-1269438207,1.115542,HitRecoil,DefaultContact,-0.71425,-0.02693,0.14797
61,2.393561,0.019276,2.55040,0.90962,0.09123,0.00000,-0.00529,1,0,1785933915,1,-0.115613,0.011720,0.102759,0.084012,0.001393,-0.101494,-0.224644,-0.870720,0.437473,0.150721,-0.971525,-0.182820,Stance,Swing,-1269438207,1.132801,HitRecoil,DefaultContact,-0.52815,-0.02220,0.14478
62,2.409363,0.015802,2.48767,0.90323,0.13942,0.00000,-0.01617,1,0,1785933915,1,-0.117473,-0.005623,0.076003,0.082542,-0.004577,-0.114811,-0.228031,-0.905966,0.356690,0.150190,-0.965891,-0.210945,Stance,Swing,-1269438207,1.149769,HitRecoil,DefaultContact,-0.37647,-0.01751,0.14924
63,2.429270,0.019908,2.40677,0.89500,0.09992,0.00000,-0.02640,0,0,1785933915,1,-0.114748,-0.002729,0.125945,0.081233,-0.010265,-0.125702,-0.217589,-0.862572,0.456754,0.149758,-0.961117,-0.232008,Swing,Swing,-1269438207,1.163581,HitRecoil,DefaultContact,-0.23651,-0.01377,0.15573
64,2.446744,0.017474,2.32415,0.88351,0.05015,0.00000,-0.03889,0,0,1785933915,1,-0.112653,0.003541,0.175405,0.079334,-0.017304,-0.139700,-0.201577,-0.809838,0.550935,0.148672,-0.954714,-0.257717,Swing,Swing,-1269438207,1.180824,HitRecoil,DefaultContact,-0.05355,-0.00933,0.16284
65,2.473354,0.026610,2.16198,0.87751,0.00646,0.00000,-0.04318,0,0,1785933915,1,-0.111844,0.006189,0.196964,0.077568,-0.020084,-0.151986,-0.191471,-0.783215,0.591534,0.147250,-0.948632,-0.280027,Swing,Swing,-1269438207,1.195764,HitRecoil,DefaultContact,0.30615,-0.00625,0.16421
66,2.491807,0.018453,2.03237,0.88557,0.00000,0.00000,-0.03723,0,0,1785933915,1,-0.110968,0.003115,0.202845,0.074491,-0.018846,-0.170462,-0.186124,-0.767487,0.613451,0.143484,-0.938654,-0.313593,Stance,Stance,-1269438207,1.218362,HitRecoil,DefaultContact,0.90071,-0.00335,0.14748
67,2.510783,0.018976,1.89193,0.89833,0.00000,0.00000,-0.03047,0,0,1785933915,1,-0.110059,-0.000740,0.201662,0.072909,-0.015380,-0.183271,-0.183905,-0.765922,0.616070,0.142893,-0.931025,-0.335819,Stance,Stance,-1269438207,1.234176,MagicCast,DefaultContact,1.08622,-0.00215,0.12739
68,2.532216,0.021433,1.73070,0.91444,0.00000,0.00000,-0.02368,0,0,1785933915,1,-0.111815,-0.000679,0.180750,0.075558,-0.003221,-0.186035,-0.190605,-0.784100,0.590641,0.150876,-0.930825,-0.332867,Stance,Stance,-1269438207,1.251583,MagicCast,DefaultContact,1.10193,-0.00135,0.10605
69,2.550812,0.018597,1.59243,0.92804,0.00000,0.00000,-0.01715,0,0,1785933915,1,-0.115088,0.001840,0.147742,0.080428,0.009098,-0.182598,-0.202137,-0.805535,0.557004,0.160539,-0.934778,-0.316888,Stance,Stance,-1269438207,1.273391,MagicCast,DefaultContact,0.99582,-0.00078,0.08392
70,2.570305,0.019493,1.45191,0.94104,0.00000,0.00000,-0.01267,0,0,1785933915,1,-0.117321,0.006432,0.117289,0.085111,0.017556,-0.176359,-0.212208,-0.823669,0.525868,0.168818,-0.940593,-0.294594,Stance,Stance,-1269438207,1.294196,MagicCast,DefaultContact,0.85893,-0.00048,0.06736
71,2.587102,0.016797,1.33588,0.95089,0.00000,0.00000,-0.00906,0,0,1785933915,1,-0.118574,0.011743,0.086171,0.090095,0.022900,-0.165800,-0.221238,-0.844271,0.488118,0.178269,-0.949903,-0.256719,Stance,Stance,-1269438207,1.318355,MagicCast,DefaultContact,0.70678,-0.00028,0.05280
72,2.610082,0.022980,1.18626,0.96229,0.00000,0.00000,-0.00672,0,0,1785933915,1,-0.118334,0.017628,0.059276,0.094382,0.024623,-0.154359,-0.227777,-0.855806,0.464450,0.185684,-0.958835,-0.214840,Stance,Stance,-1269438207,1.341130,MagicCast,DefaultContact,0.58315,-0.00018,0.04243
73,2.626522,0.016440,1.08631,0.96902,0.00000,0.00000,-0.00440,0,0,1785933915,1,-0.115792,0.024835,0.025214,0.101951,0.023737,-0.127953,-0.233319,-0.876072,0.421971,0.200022,-0.972235,-0.121454,Stance,Stance,-1269438207,1.376429,MagicCast,DefaultContact,0.43531,-0.00009,0.03112
74,2.643032,0.016511,0.99213,0.97471,0.00000,0.00000,-0.00323,0,0,1785933915,1,-0.113088,0.028775,0.009103,0.106567,0.022599,-0.103255,-0.233748,-0.889504,0.392612,0.206736,-0.977437,-0.043330,Stance,Stance,-1269438207,1.404063,MagicCast,DefaultContact,0.34722,-0.00005,0.02477
75,2.663115,0.020083,0.88604,0.98037,0.00000,0.00000,-0.00235,0,0,1785933915,1,-0.109438,0.031216,-0.008128,0.109329,0.021072,-0.074508,-0.233254,-0.907322,0.349799,0.207383,-0.977578,0.036520,Stance,Stance,-1269438207,1.434461,MagicCast,DefaultContact,0.27314,-0.00003,0.01961
76,2.679287,0.016172,0.80728,0.98407,0.00000,0.00000,-0.00159,0,0,1785933915,1,-0.103879,0.033362,-0.031051,0.110490,0.018715,-0.036035,-0.231200,-0.929786,0.286433,0.202286,-0.971501,0.123560,Stance,Stance,-1269438207,1.475793,MagicCast,DefaultContact,0.20055,-0.00001,0.01468
77,2.696483,0.017197,0.72987,0.98728,0.00000,0.00000,-0.00115,0,0,1785933915,1,-0.100571,0.035402,-0.047315,0.110289,0.016038,-0.005317,-0.230351,-0.941885,0.244524,0.196368,-0.964977,0.173951,Stance,Stance,-1269438207,1.512212,MagicCast,DefaultContact,0.15431,-0.00001,0.01159
78,2.717469,0.020985,0.64389,0.99039,0.00000,0.00000,-0.00082,0,0,1785933915,1,-0.098262,0.037111,-0.061605,0.109032,0.012367,0.025072,-0.233484,-0.949647,0.208940,0.190114,-0.959586,0.207491,Stance,Stance,-1269438207,1.554841,MagicCast,DefaultContact,0.11515,0.00000,0.00898
79,2.735865,0.018396,0.57580,0.99251,0.00000,0.00000,-0.00053,0,0,1785933915,1,-0.095931,0.038521,-0.075743,0.107184,0.007364,0.053102,-0.239540,-0.954100,0.179758,0.185121,-0.957822,0.219791,Stance,Stance,-1269438207,1.613340,MagicCast,DefaultContact,0.07882,0.00000,0.00655
80,2.755357,0.019492,0.51057,0.99427,0.00000,0.00000,-0.00037,0,0,1785933915,1,-0.096834,0.042198,-0.085469,0.106890,0.003002,0.066838,-0.251830,-0.950313,0.182996,0.184081,-0.957892,0.220357,Stance,Stance,-1269438207,1.670180,MagicCast,DefaultContact,0.05526,0.00000,0.00496
81,2.777169,0.021812,0.44541,0.99577,0.00000,0.00000,-0.00025,0,0,1785933915,1,-0.100025,0.044017,-0.096082,0.106972,-0.001984,0.060830,-0.257136,-0.950196,0.176095,0.182638,-0.957498,0.223250,Stance,Stance,-1269438207,1.737329,MagicCast,DefaultContact,0.03678,0.00000,0.00368
82,2.797646,0.020477,0.39114,0.99682,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.102922,0.060316,-0.098575,0.107220,0.003159,0.044103,-0.267698,-0.940478,0.209378,0.182815,-0.962217,0.201784,Stance,Stance,-1269438207,1.822159,MagicCast,DefaultContact,0.02216,0.00000,0.00263
