frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
10,3.889725,0.019548,2.21970,0.94017,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.110140,0.014402,0.201522,0.072993,-0.000927,-0.182737,0.000000,0.000000,-0.184008,-0.765631,0.616400,0.142821,-0.931593,-0.334270,Swing,Swing,0.099660,0.000000,-1269438207,27.233020,0,0,0.000000,Walking,0.980724,Walking,0.019276,0
11,3.910171,0.020446,2.35098,0.94486,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109052,0.013527,0.195802,0.072080,0.010098,-0.196088,0.000000,0.000000,-0.183506,-0.773382,0.606800,0.144748,-0.922993,-0.356557,Swing,Swing,0.080112,0.000000,-1269438207,27.250800,0,0,0.000000,Walking,0.945076,Walking,0.054924,0
12,3.932670,0.022499,2.47706,0.94936,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109231,0.013779,0.186413,0.071584,0.022795,-0.207993,0.000000,0.000000,-0.184897,-0.780501,0.597186,0.145649,-0.914532,-0.377382,Swing,Swing,0.059665,0.000000,-1269438207,27.269500,0,0,0.000000,Walking,0.912256,Walking,0.087744,0
13,3.949067,0.016397,2.56224,0.95250,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.110449,0.014640,0.172601,0.071995,0.036602,-0.218345,0.000000,0.000000,-0.188125,-0.788748,0.585222,0.147101,-0.907163,-0.394229,Swing,Swing,0.037166,0.000000,-1269438207,27.290170,0,0,0.000000,Walking,0.880734,Walking,0.119266,0
14,3.969535,0.020468,2.66776,0.95661,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.111221,0.014963,0.162172,0.072809,0.045471,-0.223309,0.000000,0.000000,-0.190277,-0.798310,0.571398,0.150327,-0.905497,-0.396834,Swing,Swing,0.020769,0.000000,-1269438207,27.305280,0,0,0.000000,Walking,0.859439,Walking,0.140561,0
15,3.990590,0.021055,2.77614,0.96103,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112205,0.014627,0.147779,0.074775,0.054184,-0.226602,0.000000,0.000000,-0.192980,-0.809803,0.554055,0.156676,-0.907427,-0.389909,Swing,Swing,0.000301,0.000000,-1269438207,27.324230,0,0,0.000000,Walking,0.833059,Walking,0.166941,0
16,4.009708,0.019118,2.87161,0.96498,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112916,0.014719,0.130471,0.077853,0.061191,-0.227719,0.000000,0.000000,-0.195365,-0.814904,0.545677,0.164946,-0.912983,-0.373168,Swing,Swing,0.000000,0.000000,-1269438207,27.343810,0,0,0.000000,Walking,0.805966,Walking,0.194034,0
17,4.030402,0.020694,2.97087,0.96910,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.113100,0.014299,0.114299,0.082969,0.064544,-0.222531,0.000000,0.000000,-0.197815,-0.825021,0.529349,0.178509,-0.924460,-0.336910,Swing,Swing,0.000000,0.000000,-1269438207,27.361660,0,0,0.000000,Walking,0.782097,Walking,0.217903,0
18,4.054281,0.023879,3.07233,0.97320,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112467,0.013215,0.096663,0.090892,0.066012,-0.208964,0.000000,0.000000,-0.199807,-0.844382,0.497088,0.199808,-0.941914,-0.269953,Swing,Swing,0.000000,0.000000,-1269438207,27.381070,0,0,0.000000,Walking,0.757282,Walking,0.242718,0
19,4.075261,0.020980,3.14553,0.97599,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.109845,0.011108,0.070767,0.099103,0.066505,-0.188188,0.000000,0.000000,-0.199137,-0.880045,0.431121,0.218391,-0.957928,-0.186227,Swing,Swing,0.000000,0.000000,-1269438207,27.403560,0,0,0.000000,Walking,0.731918,Walking,0.268082,0
20,4.093352,0.018091,3.20960,0.97861,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.106817,0.010558,0.057430,0.105562,0.064736,-0.166374,0.000000,0.000000,-0.196187,-0.901512,0.385729,0.229997,-0.967554,-0.104597,Swing,Swing,0.000000,0.000000,-1269438207,27.423380,0,0,0.000000,Walking,0.713619,Walking,0.286381,0
21,4.111999,0.018647,3.29243,0.98242,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.103757,0.009571,0.042669,0.110437,0.062188,-0.143279,0.000000,0.000000,-0.194159,-0.922697,0.333066,0.236306,-0.971364,-0.024746,Swing,Swing,0.000000,0.000000,-1269438207,27.440510,0,0,0.000000,Walking,0.697599,Walking,0.302401,0
22,4.130122,0.018124,3.39156,0.98723,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100058,0.008651,0.026415,0.114922,0.058595,-0.117584,0.000000,0.000000,-0.189930,-0.942995,0.273288,0.239480,-0.969419,0.053638,Swing,Swing,0.000000,0.000000,-1269438207,27.458240,0,0,0.000000,Walking,0.676893,Walking,0.323107,0
23,4.149404,0.019282,3.51646,0.99343,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.095630,0.008093,0.008887,0.118531,0.054088,-0.091040,0.000000,0.000000,-0.182666,-0.960396,0.210414,0.239200,-0.963172,0.122814,Swing,Swing,0.000000,0.000000,-1269438207,27.475550,0,0,0.000000,Walking,0.652109,Walking,0.347891,0
24,4.168479,0.019075,3.63173,0.99889,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.091264,0.008246,-0.009001,0.121551,0.048299,-0.060717,0.000000,0.000000,-0.174117,-0.973576,0.147757,0.235961,-0.952874,0.190666,Swing,Swing,0.000000,0.000000,-1269438207,27.494090,0,0,0.000000,Walking,0.620884,Walking,0.379116,0
25,4.184655,0.016176,3.70514,1.00147,0.02384,0.00000,0.04769,0.00000,0,1,1,1785933915,1,-0.087325,0.008794,-0.025962,0.123848,0.042243,-0.031748,0.000000,0.926397,-0.165565,-0.982069,0.090154,0.229395,-0.942546,0.242868,Swing,Capture,0.000000,0.000000,-1269438207,27.512530,0,0,0.000000,Walking,0.592068,Walking,0.407932,0
26,4.202046,0.017391,3.75847,1.00259,0.04406,0.00000,0.08813,-0.00383,0,1,1,1785933915,1,-0.084640,0.007758,-0.039628,0.125415,0.035423,-0.011605,0.000000,1.017078,-0.159980,-0.986162,0.043485,0.225627,-0.936817,0.267333,Swing,Stance,0.000000,0.000000,-1269438207,27.528210,0,0,0.000000,Walking,0.573716,Walking,0.426284,0
27,4.222594,0.020549,3.79835,1.00322,0.02233,0.00000,0.04465,-0.00840,0,0,1,1785933915,1,-0.082395,0.006358,-0.054115,0.123914,0.027782,0.025713,0.000000,0.000000,-0.154887,-0.987914,-0.005912,0.216476,-0.919876,0.327058,Swing,Swing,0.000000,0.120000,-1269438207,27.545080,0,0,0.000000,Walking,0.560381,Walking,0.439619,0
28,4.239057,0.016462,3.82020,1.00353,0.00000,0.00000,0.00000,-0.00944,0,0,1,1785933915,1,-0.080114,0.006284,-0.071049,0.121354,0.021802,0.063473,0.000000,0.000000,-0.147645,-0.987001,-0.063477,0.207193,-0.906116,0.368814,Swing,Swing,0.000000,0.099451,-1269438207,27.565030,0,0,0.000000,Walking,0.550412,Walking,0.449588,0
29,4.257508,0.018451,3.84087,1.00397,0.00000,0.00000,0.00000,-0.00872,0,0,1,1785933915,1,-0.078628,0.006627,-0.084388,0.119334,0.018839,0.089529,0.000000,0.000000,-0.142579,-0.983983,-0.106998,0.202038,-0.898769,0.389095,Swing,Swing,0.000000,0.082989,-1269438207,27.581020,0,0,0.000000,Walking,0.544951,Walking,0.455049,0
30,4.274199,0.016691,3.86139,1.00467,0.00000,0.00000,0.00000,-0.00733,0,0,1,1785933915,1,-0.076929,0.006742,-0.098702,0.116491,0.017474,0.118421,0.000000,0.000000,-0.138774,-0.979066,-0.148903,0.196835,-0.890440,0.410333,Swing,Swing,0.000000,0.064538,-1269438207,27.598940,0,0,0.000000,Walking,0.539783,Walking,0.460217,0
31,4.294221,0.020022,3.89479,1.00618,0.00000,0.00000,0.00000,-0.00598,0,0,1,1785933915,1,-0.075581,0.006686,-0.111508,0.113136,0.018422,0.145121,0.000000,0.000000,-0.138378,-0.974294,-0.177774,0.191855,-0.880785,0.432908,Swing,Swing,0.000000,0.047847,-1269438207,27.615170,0,0,0.000000,Walking,0.534653,Walking,0.465348,0
32,4.313315,0.019095,3.93750,1.00831,0.00000,0.00000,0.00000,-0.00450,0,0,1,1785933915,1,-0.074358,0.006775,-0.126250,0.108735,0.020562,0.172322,0.000000,0.000000,-0.143459,-0.969215,-0.200105,0.187087,-0.872213,0.451933,Swing,Swing,0.000000,0.027825,-1269438207,27.634670,0,0,0.000000,Walking,0.526303,Walking,0.473697,0
33,4.332241,0.018925,3.99255,1.01115,0.00000,0.00000,0.00000,-0.00334,0,0,1,1785933915,1,-0.072645,0.006925,-0.140276,0.104193,0.023479,0.195092,0.000000,0.000000,-0.149645,-0.965438,-0.213393,0.183864,-0.862895,0.470751,Swing,Swing,0.000000,0.008730,-1269438207,27.653300,0,0,0.000000,Walking,0.515626,Walking,0.484374,0
34,4.349945,0.017704,4.05421,1.01433,0.00000,0.00000,0.00000,-0.00244,0,0,1,1785933915,1,-0.070684,0.007201,-0.154360,0.100770,0.025632,0.212867,0.000000,0.000000,-0.154861,-0.962216,-0.223963,0.181596,-0.851322,0.492213,Swing,Swing,0.000000,0.000000,-1269438207,27.671820,0,0,0.000000,Walking,0.501863,Walking,0.498138,0
35,4.369989,0.020045,4.13177,1.01827,0.00000,0.00000,0.00000,-0.00179,0,0,1,1785933915,1,-0.067879,0.007540,-0.167901,0.098418,0.025224,0.224224,0.000000,0.000000,-0.154983,-0.959279,-0.236145,0.176747,-0.837915,0.516390,Swing,Swing,0.000000,0.000000,-1269438207,27.689200,0,0,0.000000,Walking,0.486449,Walking,0.513551,0
36,4.392235,0.022246,4.22771,1.02308,0.00000,0.00000,0.00000,-0.00125,0,0,1,1785933915,1,-0.064329,0.007782,-0.183578,0.096808,0.021519,0.231500,0.000000,0.000000,-0.149528,-0.954500,-0.258013,0.167924,-0.821087,0.545543,Swing,Swing,0.000000,0.000000,-1269438207,27.708950,0,0,0.000000,Walking,0.467059,Walking,0.532942,0
37,4.408980,0.016745,4.30576,1.02694,0.00000,0.00000,0.00000,-0.00082,0,0,1,1785933915,1,-0.060777,0.007841,-0.201640,0.097005,0.012755,0.230909,0.000000,0.000000,-0.138638,-0.943265,-0.301713,0.156540,-0.804496,0.572959,Swing,Swing,0.000000,0.000000,-1269438207,27.730970,0,0,0.000000,Walking,0.443072,Walking,0.556928,0
38,4.427552,0.018572,4.39808,1.03147,0.00000,0.00000,0.00000,-0.00060,0,0,1,1785933915,1,-0.058070,0.014877,-0.214302,0.097383,0.011038,0.226118,0.000000,0.000000,-0.129322,-0.932569,-0.337033,0.148727,-0.798757,0.582981,Swing,Swing,0.000000,0.000000,-1269438207,27.747620,0,0,0.000000,Walking,0.423561,Walking,0.576439,0
39,4.443113,0.015561,4.43674,1.02571,0.00000,0.00000,0.00000,-0.00042,0,0,1,2239044,1,-0.055059,0.026251,-0.227080,0.097992,0.010789,0.216698,0.000000,0.000000,-0.118086,-0.918400,-0.377620,0.142042,-0.802699,0.579222,Swing,Swing,0.000000,0.000000,-1269438207,27.766160,0,0,0.000000,Walking,0.400479,Walking,0.599521,0
40,4.461010,0.017897,4.39522,1.00269,0.00000,0.00000,0.00000,-0.00031,0,0,1,1785933915,1,-0.054670,0.037950,-0.234205,0.099830,0.011724,0.208127,0.000000,0.000000,-0.125123,-0.919541,-0.372544,0.140891,-0.806989,0.573514,Swing,Swing,0.000000,0.000000,-1269438207,27.781600,0,0,0.000000,Walking,0.390816,Walking,0.609184,0
41,4.481707,0.020697,4.25922,0.97917,0.00000,0.00000,0.00000,-0.00022,0,0,1,1785933915,1,-0.057390,0.054536,-0.237358,0.103237,0.013247,0.197875,0.000000,0.000000,-0.152320,-0.934430,-0.321929,0.144639,-0.812694,0.564454,Swing,Swing,0.000000,0.000000,-1269438207,27.798970,0,0,0.000000,Walking,0.401195,Walking,0.598805,0
42,4.498726,0.017019,4.09539,0.97023,0.00000,0.00000,0.00000,-0.00014,0,0,1,1785933915,1,-0.060831,0.069019,-0.236218,0.106812,0.013339,0.184434,0.000000,0.000000,-0.174478,-0.945698,-0.274250,0.152561,-0.825609,0.543226,Swing,Swing,0.000000,0.000000,-1269438207,27.818580,0,0,0.000000,Walking,0.435195,Walking,0.564805,0
43,4.515201,0.016475,3.90572,0.95827,0.00000,0.00000,0.00000,-0.00010,0,0,1,1785933915,1,-0.063635,0.077500,-0.232469,0.109343,0.013024,0.172225,0.000000,0.000000,-0.187403,-0.952666,-0.239391,0.160395,-0.839581,0.519016,Swing,Swing,0.000000,0.000000,-1269438207,27.834560,0,0,0.000000,Walking,0.476153,Walking,0.523847,0
44,4.534797,0.019596,3.65466,0.94517,0.00000,0.00000,0.00000,-0.00007,0,0,1,1785933915,1,-0.067420,0.084402,-0.225996,0.111166,0.012987,0.159370,0.000000,0.000000,-0.203258,-0.959132,-0.196857,0.164082,-0.850895,0.499053,Swing,Swing,0.000000,0.000000,-1269438207,27.849840,0,0,0.000000,Walking,0.523569,Walking,0.476431,0
45,4.553652,0.018856,3.40000,0.94258,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.072312,0.090470,-0.215076,0.112453,0.013121,0.143515,0.000000,0.000000,-0.222491,-0.965123,-0.137973,0.165655,-0.863551,0.476276,Swing,Swing,0.000000,0.000000,-1269438207,27.867760,0,0,0.000000,Walking,0.586336,Walking,0.413664,0
46,4.572155,0.018503,3.14672,0.94528,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.077050,0.093999,-0.202019,0.112851,0.012936,0.129241,0.000000,0.000000,-0.236320,-0.968746,-0.075397,0.168740,-0.877747,0.448427,Swing,Swing,0.000000,0.000000,-1269438207,27.884960,0,0,0.000000,Walking,0.650000,Walking,0.350000,0
47,4.602363,0.030207,2.74138,0.95458,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.081866,0.094897,-0.186723,0.112962,0.011818,0.112611,0.000000,0.000000,-0.246150,-0.969167,-0.011187,0.173440,-0.895784,0.409256,Swing,Swing,0.000000,0.000000,-1269438207,27.901880,0,0,0.000000,Walking,0.713321,Walking,0.286679,0
48,4.627069,0.024707,2.42788,0.96321,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.090019,0.090675,-0.157502,0.111418,0.009825,0.085303,0.000000,0.000000,-0.256030,-0.962200,0.092846,0.178571,-0.924416,0.336997,Swing,Swing,0.000000,0.000000,-1269438207,27.929790,0,0,0.000000,Walking,0.814654,Walking,0.185346,0
49,4.644146,0.017077,2.22380,0.96884,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.096388,0.083582,-0.129149,0.108669,0.008308,0.061819,0.000000,0.000000,-0.260907,-0.949101,0.176451,0.179675,-0.945585,0.271267,Swing,Swing,0.000000,0.000000,-1269438207,27.952820,0,0,0.000000,Walking,0.893030,Walking,0.106970,0
50,4.660920,0.016773,2.03452,0.97384,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.100729,0.077915,-0.107243,0.106254,0.007478,0.044745,0.000000,0.000000,-0.264308,-0.935826,0.233178,0.178821,-0.958654,0.221374,Swing,Swing,0.000000,0.000000,-1269438207,27.968830,0,0,0.000000,Walking,0.944051,Walking,0.055949,0
51,4.679575,0.018656,1.83765,0.97872,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.105353,0.070363,-0.080121,0.103396,0.006297,0.026537,0.000000,0.000000,-0.268587,-0.916661,0.295963,0.176405,-0.970382,0.165049,Swing,Swing,0.000000,0.000000,-1269438207,27.984640,0,0,0.000000,Walking,0.991369,Walking,0.008631,0
52,4.695576,0.016001,1.68040,0.98231,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108919,0.063328,-0.053764,0.100389,0.005361,0.009955,0.000000,0.000000,-0.270170,-0.897154,0.349461,0.172316,-0.978473,0.113565,Swing,Swing,0.000000,0.000000,-1269438207,28.003810,0,0,0.000000,XBot Walk Neutral,0.081177,Walking,0.918823,0
53,4.712031,0.016455,1.52983,0.98547,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.110853,0.055759,-0.031746,0.097725,0.004706,-0.004196,0.000000,0.000000,-0.266633,-0.884732,0.382305,0.168063,-0.983028,0.073559,Swing,Swing,0.000000,0.000000,-1269438207,28.021810,0,0,0.000000,XBot Walk Neutral,0.159799,Walking,0.840201,0
54,4.729753,0.017723,1.38001,0.98831,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.112223,0.048462,-0.011985,0.095592,0.004322,-0.016029,0.000000,0.000000,-0.261524,-0.876489,0.404194,0.164862,-0.985508,0.039923,Swing,Swing,0.000000,0.000000,-1269438207,28.042120,0,0,0.000000,XBot Walk Neutral,0.235085,Walking,0.764915,0
55,4.747601,0.017847,1.24163,0.99067,0.02215,0.04431,0.00000,0.00000,1,0,1,1785933915,1,-0.112983,0.040615,0.005008,0.094518,0.004070,-0.026293,0.387425,0.000000,-0.261254,-0.873890,0.409954,0.164383,-0.986335,0.011048,Capture,Swing,0.000000,0.000000,-1269438207,28.066340,0,0,0.000000,XBot Walk Neutral,0.309997,Walking,0.690003,0
56,4.764942,0.017342,1.11863,0.99254,0.04446,0.08892,0.00000,-0.00221,1,0,1,1785933915,1,-0.112794,0.032555,0.017420,0.094132,0.002939,-0.036926,0.403312,0.000000,-0.258001,-0.877052,0.405234,0.166137,-0.985957,-0.016980,Stance,Swing,0.000000,0.000000,-1269438207,28.093370,0,0,0.000000,XBot Walk Neutral,0.379186,Walking,0.620814,0
57,4.781667,0.016724,1.01014,0.99400,0.06614,0.13228,0.00000,-0.00573,1,0,1,1785933915,1,-0.112454,0.025112,0.024915,0.094055,0.000782,-0.046154,0.414540,0.000000,-0.254750,-0.882123,0.396183,0.168320,-0.984996,-0.038096,Stance,Swing,0.000000,0.000000,-1269438207,28.122410,0,0,0.000000,XBot Walk Neutral,0.440685,Walking,0.559315,0
58,4.796321,0.014655,0.92279,0.99507,0.08704,0.17409,0.00000,-0.00771,1,0,1,1785933915,1,-0.112854,0.019761,0.025933,0.094811,-0.001422,-0.053274,0.415101,0.000000,-0.251128,-0.887404,0.386586,0.171901,-0.983860,-0.049688,Stance,Swing,0.000000,0.000000,-1269438207,28.153290,0,0,0.000000,XBot Walk Neutral,0.494929,Walking,0.505072,0
59,4.811947,0.015626,0.83711,0.99600,0.10536,0.21073,0.00000,-0.00749,1,0,1,1785933915,1,-0.113871,0.018019,0.020104,0.095841,-0.003099,-0.058921,0.392920,0.000000,-0.249058,-0.889809,0.382374,0.175302,-0.982935,-0.055750,Stance,Swing,0.000000,0.000000,-1269438207,28.182760,0,0,0.000000,XBot Walk Neutral,0.538606,Walking,0.461394,0
60,4.831023,0.019076,0.74226,0.99692,0.12490,0.24979,0.00000,-0.00680,1,0,1,1785933915,1,-0.112286,0.017280,0.008614,0.097143,-0.005638,-0.064640,0.360706,0.000000,-0.249449,-0.892470,0.375862,0.178529,-0.982004,-0.061616,Stance,Swing,0.000000,0.000000,-1269438207,28.217200,0,0,0.000000,XBot Walk Neutral,0.581447,Walking,0.418553,0
61,4.846805,0.015781,0.67220,0.98945,0.14874,0.29748,0.00000,-0.00627,1,0,1,1785933915,1,-0.107389,0.022357,-0.007714,0.099962,-0.001881,-0.070520,0.305183,0.000000,-0.249694,-0.901161,0.354348,0.185153,-0.980628,-0.063933,Stance,Swing,0.000000,0.000000,-1269438207,28.264220,0,0,0.000000,XBot Walk Neutral,0.628870,Walking,0.371130,0
62,4.863238,0.016434,0.60799,0.96971,0.12901,0.25803,0.00000,-0.00748,0,0,1,1785933915,1,-0.108655,0.031073,-0.013691,0.101781,0.003161,-0.070469,0.000000,0.000000,-0.253841,-0.898351,0.358512,0.187599,-0.980703,-0.055028,Swing,Swing,0.120000,0.000000,-1269438207,28.306490,0,0,0.000000,XBot Walk Neutral,0.663898,Walking,0.336102,0
63,4.882754,0.019516,0.54333,0.93882,0.10847,0.21694,0.00000,-0.01135,0,0,1,1785933915,1,-0.109219,0.037797,-0.022655,0.103371,0.004055,-0.064626,0.000000,0.000000,-0.257982,-0.895517,0.362624,0.189236,-0.981625,-0.024529,Swing,Swing,0.103566,0.000000,-1269438207,28.353730,0,0,0.000000,XBot Walk Neutral,0.696006,Walking,0.303994,0
64,4.898717,0.015962,0.49905,0.91183,0.08408,0.16815,0.00000,-0.01857,0,0,1,1785933915,1,-0.108225,0.039354,-0.032420,0.106140,0.003007,-0.043354,0.000000,0.000000,-0.257107,-0.900776,0.349999,0.192772,-0.979928,0.050790,Swing,Swing,0.084050,0.000000,-1269438207,28.413800,0,0,0.000000,XBot Walk Neutral,0.728336,Walking,0.271664,0
65,4.914851,0.016134,0.46140,0.88529,0.06412,0.12825,0.00000,-0.02507,0,0,1,1785933915,1,-0.105842,0.037708,-0.043754,0.106526,0.001332,-0.019495,0.000000,0.000000,-0.254577,-0.913955,0.316034,0.189967,-0.975274,0.112935,Swing,Swing,0.068088,0.000000,-1269438207,28.465260,0,0,0.000000,XBot Walk Neutral,0.750475,Walking,0.249525,0
66,4.932555,0.017704,0.42826,0.85877,0.04396,0.08791,0.00000,-0.03129,0,0,1,1785933915,1,-0.103363,0.035732,-0.055704,0.106227,-0.001800,0.005457,0.000000,0.000000,-0.252244,-0.926058,0.280694,0.185962,-0.969994,0.156623,Swing,Swing,0.051954,0.000000,-1269438207,28.519350,0,0,0.000000,XBot Walk Neutral,0.769302,Walking,0.230698,0
67,4.948960,0.016405,0.40849,0.83775,0.02183,0.04365,0.00000,-0.03348,0,0,1,1785933915,1,-0.101599,0.034376,-0.065996,0.105417,-0.005378,0.029215,0.000000,0.000000,-0.252042,-0.935056,0.249289,0.182330,-0.966584,0.180198,Swing,Swing,0.034250,0.000000,-1269438207,28.580790,0,0,0.000000,XBot Walk Neutral,0.785870,Walking,0.214130,0
68,4.968132,0.019172,0.40251,0.81819,0.00132,0.00264,0.00000,-0.03085,0,0,1,1785933915,1,-0.099882,0.035225,-0.073051,0.105178,-0.007571,0.044841,0.000000,0.000000,-0.255110,-0.937987,0.234733,0.180861,-0.965501,0.187343,Swing,Swing,0.017845,0.000000,-1269438207,28.638640,0,0,0.000000,XBot Walk Neutral,0.795757,Walking,0.204243,0
69,4.985174,0.017042,0.41123,0.80519,0.00000,0.00000,0.00000,-0.02567,0,0,1,1785933915,1,-0.101288,0.038484,-0.082784,0.105927,-0.009409,0.052759,0.000000,0.000000,-0.260825,-0.938685,0.225479,0.181738,-0.963351,0.197296,Swing,Swing,0.000000,0.000000,-1269438207,28.705510,0,0,0.000000,XBot Walk Neutral,0.798747,Walking,0.201253,0
