frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown,animatorState,normalizedTime,inTransition,nextState,nextNormalizedTime,primaryClip,primaryClipWeight,secondaryClip,secondaryClipWeight,discontinuity
10,3.933545,0.021138,2.76627,0.94712,0.00000,0.00000,0.00000,-0.00602,0,0,1,1819952,1,-0.056424,0.047371,-0.236997,0.102220,0.010521,0.200939,0.000000,0.000000,-0.144121,-0.930087,-0.337886,0.143195,-0.810698,0.567683,Swing,Swing,0.000000,0.028442,-1269438207,33.794000,0,0,0.000000,Walking,0.814989,Walking,0.185011,0
11,3.955268,0.021723,2.77979,0.94681,0.00000,0.00000,0.00000,-0.00426,0,0,1,1819952,1,-0.060011,0.064079,-0.236875,0.105914,0.011727,0.188150,0.000000,0.000000,-0.169965,-0.943284,-0.285179,0.149990,-0.821379,0.550309,Swing,Swing,0.000000,0.007304,-1269438207,33.813380,0,0,0.000000,Walking,0.808434,Walking,0.191567,0
12,3.975060,0.019792,2.79278,0.94774,0.00000,0.00000,0.00000,-0.00293,0,0,1,1819952,1,-0.063373,0.075707,-0.232876,0.109159,0.011873,0.173242,0.000000,0.000000,-0.186290,-0.952110,-0.242453,0.159866,-0.838504,0.520917,Swing,Swing,0.000000,0.000000,-1269438207,33.833280,0,0,0.000000,Walking,0.805052,Walking,0.194948,0
13,3.997152,0.022092,2.80720,0.94937,0.00000,0.00000,0.00000,-0.00205,0,0,1,1819952,1,-0.067849,0.084217,-0.225157,0.111314,0.012191,0.157977,0.000000,0.000000,-0.205049,-0.959746,-0.191944,0.164240,-0.851961,0.497180,Swing,Swing,0.000000,0.000000,-1269438207,33.851430,0,0,0.000000,Walking,0.801806,Walking,0.198194,0
14,4.021254,0.024102,2.82903,0.95178,0.00000,0.00000,0.00000,-0.00136,0,0,1,1819952,1,-0.073389,0.090981,-0.212284,0.112647,0.012520,0.139978,0.000000,0.000000,-0.226103,-0.966173,-0.124046,0.166353,-0.866880,0.469942,Swing,Swing,0.000000,0.000000,-1269438207,33.871730,0,0,0.000000,Walking,0.798199,Walking,0.201801,0
15,4.043495,0.022241,2.87201,0.95532,0.00000,0.00000,0.00000,-0.00086,0,0,1,1819952,1,-0.079599,0.094440,-0.194219,0.112850,0.012238,0.121392,0.000000,0.000000,-0.241938,-0.969411,-0.041320,0.170807,-0.886239,0.430588,Swing,Swing,0.000000,0.000000,-1269438207,33.893930,0,0,0.000000,Walking,0.792743,Walking,0.207257,0
16,4.064610,0.021116,2.94043,0.96011,0.00000,0.00000,0.00000,-0.00056,0,0,1,1785933915,1,-0.085499,0.093572,-0.174167,0.112623,0.010618,0.099866,0.000000,0.000000,-0.251459,-0.967200,0.035956,0.176532,-0.909438,0.376509,Swing,Swing,0.000000,0.000000,-1269438207,33.914490,0,0,0.000000,Walking,0.781999,Walking,0.218002,0
17,4.090171,0.025561,3.02536,0.96553,0.00000,0.00000,0.00000,-0.00037,0,0,1,1785933915,1,-0.091242,0.089357,-0.152471,0.110988,0.009388,0.081060,0.000000,0.000000,-0.257028,-0.960262,0.108778,0.178965,-0.928521,0.325301,Swing,Swing,0.000000,0.000000,-1269438207,33.934110,0,0,0.000000,Walking,0.764892,Walking,0.235108,0
18,4.110746,0.020574,3.08000,0.96875,0.00000,0.00000,0.00000,-0.00022,0,0,1,1785933915,1,-0.097801,0.081705,-0.122269,0.107917,0.007912,0.056251,0.000000,0.000000,-0.261973,-0.945202,0.194841,0.179556,-0.950058,0.255245,Swing,Swing,0.000000,0.000000,-1269438207,33.957990,0,0,0.000000,Walking,0.743659,Walking,0.256341,0
19,4.134823,0.024077,3.07876,0.95600,0.00000,0.00000,0.00000,-0.00014,0,0,1,1785933915,1,-0.103224,0.073954,-0.093285,0.104789,0.006845,0.035092,0.000000,0.000000,-0.266631,-0.926269,0.266333,0.177784,-0.965192,0.191827,Swing,Swing,0.000000,0.000000,-1269438207,33.977280,0,0,0.000000,Walking,0.729999,Walking,0.270001,0
20,4.158153,0.023330,2.98304,0.92679,0.00000,0.00000,0.00000,-0.00009,0,0,1,1785933915,1,-0.108336,0.065343,-0.059162,0.101009,0.005497,0.013451,0.000000,0.000000,-0.270852,-0.900165,0.341089,0.173203,-0.977094,0.123648,Swing,Swing,0.000000,0.000000,-1269438207,33.999550,0,0,0.000000,Walking,0.730310,Walking,0.269691,0
21,4.179940,0.021787,2.84074,0.89622,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.111087,0.054767,-0.028461,0.097299,0.004609,-0.006247,0.000000,0.000000,-0.266040,-0.882807,0.387135,0.167318,-0.983575,0.067710,Swing,Swing,0.000000,0.000000,-1269438207,34.020480,0,0,0.000000,Walking,0.754240,Walking,0.245760,0
22,4.198242,0.018302,2.69990,0.87121,0.00000,0.00000,0.00000,-0.00003,0,0,1,1785933915,1,-0.112726,0.045872,-0.000731,0.094040,0.004210,-0.022806,0.000000,0.000000,-0.259073,-0.869972,0.419559,0.161898,-0.986591,0.020688,Swing,Swing,0.000000,0.000000,-1269438207,34.039370,0,0,0.000000,Walking,0.789815,Walking,0.210185,0
23,4.219780,0.021538,2.51913,0.84363,0.02288,0.04576,0.00000,-0.00002,1,0,1,1785933915,1,-0.113235,0.038744,0.021012,0.092104,0.004058,-0.034887,0.601423,0.000000,-0.254554,-0.863344,0.435707,0.159032,-0.987184,-0.013306,Capture,Swing,0.000000,0.000000,-1269438207,34.054800,0,0,0.000000,Walking,0.825026,Walking,0.174974,0
24,4.241309,0.021528,2.33089,0.81912,0.04980,0.09960,0.00000,-0.00632,1,0,1,1785933915,1,-0.111872,0.028744,0.042195,0.090230,0.001390,-0.049433,0.649517,0.000000,-0.244610,-0.862446,0.443117,0.156773,-0.986213,-0.052978,Stance,Swing,0.000000,0.000000,-1269438207,34.072390,0,0,0.000000,Walking,0.870217,Walking,0.129784,0
25,4.260684,0.019375,2.16021,0.80009,0.07671,0.15342,0.00000,-0.01794,1,0,1,1785933915,1,-0.107874,0.017540,0.055494,0.088558,-0.003197,-0.064381,0.697660,0.000000,-0.231043,-0.868924,0.437711,0.155250,-0.983508,-0.092791,Stance,Swing,0.000000,0.000000,-1269438207,34.089450,0,0,0.000000,Walking,0.917279,Walking,0.082721,0
26,4.280460,0.019776,1.98720,0.79591,0.05249,0.10498,0.00000,-0.02759,0,0,1,1785933915,1,-0.110815,0.012572,0.087531,0.086986,-0.007046,-0.077656,0.000000,0.000000,-0.227420,-0.851070,0.473244,0.153609,-0.979984,-0.126632,Swing,Swing,0.120000,0.000000,-1269438207,34.104460,0,0,0.000000,Walking,0.959948,Walking,0.040052,0
27,4.301351,0.020891,1.80787,0.81094,0.02777,0.05554,0.00000,-0.03471,0,0,1,1785933915,1,-0.113023,0.010092,0.116961,0.085468,-0.010087,-0.090187,0.000000,0.000000,-0.223456,-0.837507,0.498648,0.152136,-0.975865,-0.156662,Swing,Swing,0.100224,0.000000,-1269438207,34.119790,0,0,0.000000,XBot Walk Neutral,0.006400,Walking,0.993600,0
28,4.321075,0.019724,1.64437,0.83332,0.00166,0.00332,0.00000,-0.03536,0,0,1,1785933915,1,-0.115523,0.008312,0.124768,0.086166,-0.011287,-0.094474,0.000000,0.000000,-0.222331,-0.837957,0.498395,0.155715,-0.974439,-0.161930,Swing,Swing,0.079333,0.000000,-1269438207,34.137860,0,0,0.000000,XBot Walk Neutral,0.096065,Walking,0.903936,0
29,4.340587,0.019511,1.49021,0.85772,0.00000,0.00000,0.00000,-0.03062,0,0,1,1785933915,1,-0.117412,0.007531,0.123220,0.087331,-0.010683,-0.097606,0.000000,0.000000,-0.221859,-0.839950,0.495240,0.160379,-0.973676,-0.161969,Swing,Swing,0.059608,0.000000,-1269438207,34.157070,0,0,0.000000,XBot Walk Neutral,0.177814,Walking,0.822186,0
30,4.362401,0.021815,1.32821,0.88410,0.00000,0.00000,0.00000,-0.02459,0,0,1,1785933915,1,-0.120153,0.007423,0.117122,0.088635,-0.009963,-0.100725,0.000000,0.000000,-0.222081,-0.837277,0.499647,0.164926,-0.973238,-0.160023,Swing,Swing,0.040097,0.000000,-1269438207,34.178570,0,0,0.000000,XBot Walk Neutral,0.254893,Walking,0.745107,0
31,4.381587,0.019185,1.19502,0.90495,0.00000,0.00000,0.00000,-0.01822,0,0,1,1785933915,1,-0.122748,0.006464,0.102861,0.090355,-0.009948,-0.104103,0.000000,0.000000,-0.224791,-0.834926,0.502362,0.169584,-0.972782,-0.157913,Swing,Swing,0.018282,0.000000,-1269438207,34.206220,0,0,0.000000,XBot Walk Neutral,0.335893,Walking,0.664107,0
32,4.408247,0.026661,1.02491,0.92939,0.00000,0.00000,0.00000,-0.01356,0,0,1,1785933915,1,-0.122590,0.003665,0.084266,0.092478,-0.010860,-0.106606,0.000000,0.000000,-0.229637,-0.840818,0.490196,0.174654,-0.972399,-0.154715,Swing,Swing,0.000000,0.000000,-1269438207,34.233750,0,0,0.000000,XBot Walk Neutral,0.402488,Walking,0.597512,0
33,4.430877,0.022630,0.89441,0.94595,0.00000,0.00000,0.00000,-0.00869,0,0,1,1785933915,1,-0.119907,0.015140,0.048433,0.096929,0.002258,-0.106939,0.000000,0.000000,-0.237614,-0.861528,0.448675,0.183797,-0.972472,-0.143236,Swing,Swing,0.000000,0.000000,-1269438207,34.279140,0,0,0.000000,XBot Walk Neutral,0.487546,Walking,0.512454,0
34,4.448067,0.017190,0.80351,0.95619,0.00000,0.00000,0.00000,-0.00583,0,0,1,1785933915,1,-0.118289,0.026918,0.020191,0.100289,0.009557,-0.099518,0.000000,0.000000,-0.244132,-0.875322,0.417385,0.188870,-0.975759,-0.110553,Swing,Swing,0.000000,0.000000,-1269438207,34.323690,0,0,0.000000,XBot Walk Neutral,0.552796,Walking,0.447204,0
35,4.465136,0.017070,0.72026,0.96463,0.00000,0.00000,0.00000,-0.00426,0,0,1,1785933915,1,-0.115849,0.035199,0.000472,0.103013,0.011328,-0.087890,0.000000,0.000000,-0.247469,-0.881289,0.402603,0.192606,-0.979201,-0.063786,Swing,Swing,0.000000,0.000000,-1269438207,34.361470,0,0,0.000000,XBot Walk Neutral,0.598243,Walking,0.401757,0
36,4.488424,0.023288,0.61794,0.97379,0.00000,0.00000,0.00000,-0.00309,0,0,1,1785933915,1,-0.112562,0.039576,-0.014451,0.106472,0.012458,-0.065562,0.000000,0.000000,-0.246921,-0.892658,0.377083,0.197654,-0.980199,0.011956,Swing,Swing,0.000000,0.000000,-1269438207,34.403320,0,0,0.000000,XBot Walk Neutral,0.639872,Walking,0.360128,0
37,4.506372,0.017948,0.54760,0.97929,0.00000,0.00000,0.00000,-0.00198,0,0,1,1785933915,1,-0.106144,0.042058,-0.037941,0.107768,0.013069,-0.024844,0.000000,0.000000,-0.243936,-0.918567,0.311016,0.193761,-0.974181,0.115885,Swing,Swing,0.000000,0.000000,-1269438207,34.469570,0,0,0.000000,XBot Walk Neutral,0.691029,Walking,0.308971,0
38,4.526456,0.020084,0.47723,0.98416,0.00000,0.00000,0.00000,-0.00139,0,0,1,1785933915,1,-0.102379,0.043787,-0.054670,0.107222,0.011507,0.007913,0.000000,0.000000,-0.243537,-0.932909,0.265274,0.187910,-0.967581,0.168750,Swing,Swing,0.000000,0.000000,-1269438207,34.526790,0,0,0.000000,XBot Walk Neutral,0.726200,Walking,0.273800,0
39,4.547867,0.021411,0.41095,0.98816,0.00000,0.00000,0.00000,-0.00094,0,0,1,1785933915,1,-0.099828,0.044772,-0.068967,0.105800,0.007329,0.037968,0.000000,0.000000,-0.247819,-0.941340,0.229051,0.182772,-0.964289,0.191679,Swing,Swing,0.000000,0.000000,-1269438207,34.599480,0,0,0.000000,XBot Walk Neutral,0.761383,Walking,0.238617,0
40,4.569821,0.021954,0.35117,0.99125,0.00000,0.00000,0.00000,-0.00061,0,0,1,1785933915,1,-0.100619,0.048513,-0.080461,0.105858,0.001967,0.053105,0.000000,0.000000,-0.259880,-0.938575,0.227023,0.181802,-0.963719,0.195433,Swing,Swing,0.000000,0.000000,-1269438207,34.688070,0,0,0.000000,XBot Walk Neutral,0.794526,Walking,0.205474,0
41,4.589628,0.019807,0.30357,0.99336,0.00000,0.00000,0.00000,-0.00039,0,0,1,1785933915,1,-0.103964,0.056180,-0.089801,0.105712,0.002457,0.040357,0.000000,0.000000,-0.266287,-0.937508,0.223986,0.180096,-0.965284,0.189187,Swing,Swing,0.000000,0.000000,-1269438207,34.792240,0,0,0.000000,XBot Walk Neutral,0.824415,Walking,0.175585,0
42,4.610350,0.020721,0.25952,0.99504,0.00000,0.00000,0.00000,-0.00026,0,0,1,1785933915,1,-0.105865,0.067267,-0.079658,0.104149,0.005372,0.028013,0.000000,0.000000,-0.272325,-0.917794,0.288951,0.177838,-0.969861,0.166562,Swing,Swing,0.000000,0.000000,-1269438207,34.898520,0,0,0.000000,XBot Walk Neutral,0.848213,Walking,0.151787,0
43,4.628938,0.018588,0.22498,0.99619,0.00000,0.00000,0.00000,-0.00017,0,0,1,1785933915,1,-0.108880,0.063407,-0.054129,0.100433,0.005287,0.010158,0.000000,0.000000,-0.270241,-0.897313,0.348996,0.172377,-0.978385,0.114232,Swing,Swing,0.000000,0.000000,-1269438207,35.024940,0,0,0.000000,XBot Walk Neutral,0.870240,Walking,0.129760,0
44,4.648003,0.019065,0.19429,0.99710,0.00000,0.00000,0.00000,-0.00011,0,0,1,1785933915,1,-0.111595,0.053286,-0.038253,0.100154,0.004156,-0.001472,0.000000,0.000000,-0.265681,-0.894167,0.360388,0.174609,-0.980985,0.084735,Swing,Swing,0.000000,0.000000,-1269438207,35.151920,0,0,0.000000,XBot Walk Neutral,0.887508,Walking,0.112492,0
45,4.666672,0.018668,0.16830,0.99778,0.00000,0.00000,0.00000,-0.00008,0,0,1,1785933915,1,-0.111716,0.055296,-0.041122,0.102216,0.004053,-0.010774,0.000000,0.000000,-0.265936,-0.893725,0.361294,0.179402,-0.981171,0.071536,Swing,Swing,0.000000,0.000000,-1269438207,35.297620,0,0,0.000000,XBot Walk Neutral,0.902857,Walking,0.097144,0
46,4.683236,0.016564,0.14819,0.99825,0.00000,0.00000,0.00000,-0.00005,0,0,1,1785933915,1,-0.108317,0.059134,-0.052063,0.102891,0.006937,0.000700,0.000000,0.000000,-0.264117,-0.902992,0.338893,0.178795,-0.977020,0.116039,Swing,Swing,0.000000,0.000000,-1269438207,35.456170,0,0,0.000000,XBot Walk Neutral,0.915849,Walking,0.084152,0
47,4.704271,0.021036,0.12609,0.99872,0.00000,0.00000,0.00000,-0.00004,0,0,1,1785933915,1,-0.105578,0.058803,-0.062252,0.102464,0.005885,0.021788,0.000000,0.000000,-0.264793,-0.913991,0.307416,0.176073,-0.973737,0.144341,Swing,Swing,0.000000,0.000000,-1269438207,35.610080,0,0,0.000000,XBot Walk Neutral,0.925905,Walking,0.074095,0
48,4.720233,0.015962,0.11155,0.99898,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.107126,0.063985,-0.069738,0.102859,0.004823,0.021529,0.000000,0.000000,-0.271225,-0.912246,0.306993,0.176284,-0.973705,0.144298,Swing,Swing,0.000000,0.000000,-1269438207,35.828060,0,0,0.000000,XBot Walk Neutral,0.936956,Walking,0.063044,0
49,4.737507,0.017274,0.09772,0.99921,0.00000,0.00000,0.00000,-0.00002,0,0,1,1785933915,1,-0.108446,0.065084,-0.058233,0.100898,0.005504,0.012855,0.000000,0.000000,-0.270805,-0.899554,0.342735,0.173040,-0.977346,0.121871,Swing,Swing,0.000000,0.000000,-1269438207,36.007010,0,0,0.000000,XBot Walk Neutral,0.944223,Walking,0.055777,0
50,4.762820,0.025313,0.08051,0.99946,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.110675,0.059021,-0.048906,0.101020,0.004084,0.004108,0.000000,0.000000,-0.268438,-0.896302,0.352965,0.174977,-0.979346,0.101317,Swing,Swing,0.000000,0.000000,-1269438207,36.217010,0,0,0.000000,XBot Walk Neutral,0.951141,Walking,0.048859,0
51,4.781032,0.018212,0.07006,0.99959,0.00000,0.00000,0.00000,-0.00001,0,0,1,1785933915,1,-0.107300,0.062153,-0.059046,0.101728,0.006240,0.014680,0.000000,0.000000,-0.267411,-0.905758,0.328776,0.174787,-0.975735,0.131871,Swing,Swing,0.000000,0.000000,-1269438207,36.560800,0,0,0.000000,XBot Walk Neutral,0.959746,Walking,0.040254,0
52,4.798480,0.017449,0.06136,0.99968,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107647,0.064644,-0.064741,0.102054,0.005139,0.017735,0.000000,0.000000,-0.271179,-0.906629,0.323242,0.174935,-0.975350,0.134497,Swing,Swing,0.000000,0.000000,-1269438207,36.827080,0,0,0.000000,XBot Walk Neutral,0.964968,Walking,0.035032,0
53,4.819491,0.021011,0.05234,0.99977,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108742,0.063142,-0.054930,0.100825,0.005409,0.010604,0.000000,0.000000,-0.269756,-0.898650,0.345919,0.173397,-0.978050,0.115550,Swing,Swing,0.000000,0.000000,-1269438207,37.099580,0,0,0.000000,XBot Walk Neutral,0.969321,Walking,0.030679,0
54,4.838800,0.019309,0.04526,0.99983,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108219,0.063567,-0.056469,0.101692,0.005962,0.009066,0.000000,0.000000,-0.268704,-0.900335,0.342338,0.175095,-0.977218,0.119947,Swing,Swing,0.000000,0.000000,-1269438207,37.452610,0,0,0.000000,XBot Walk Neutral,0.973832,Walking,0.026168,0
55,4.859214,0.020414,0.03887,0.99987,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107691,0.064398,-0.062514,0.101809,0.005198,0.016420,0.000000,0.000000,-0.270706,-0.904732,0.328906,0.174496,-0.975940,0.130738,Swing,Swing,0.000000,0.000000,-1269438207,37.797580,0,0,0.000000,XBot Walk Neutral,0.977370,Walking,0.022630,0
56,4.885144,0.025930,0.03213,0.99991,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108926,0.062899,-0.055030,0.101187,0.005239,0.010224,0.000000,0.000000,-0.269543,-0.898744,0.345842,0.174234,-0.977926,0.115343,Swing,Swing,0.000000,0.000000,-1269438207,38.184410,0,0,0.000000,XBot Walk Neutral,0.980567,Walking,0.019433,0
57,4.908616,0.023471,0.02833,0.99994,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107510,0.064189,-0.060418,0.101675,0.005157,0.016167,0.000000,0.000000,-0.270175,-0.902821,0.334545,0.174319,-0.976304,0.128231,Swing,Swing,0.000000,0.000000,-1269438207,38.709300,0,0,0.000000,XBot Walk Neutral,0.983936,Walking,0.016064,0
58,4.927473,0.018857,0.02733,0.99995,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108650,0.063495,-0.055994,0.101327,0.005302,0.010892,0.000000,0.000000,-0.269727,-0.898967,0.345117,0.174357,-0.977696,0.117090,Swing,Swing,0.000000,0.000000,-1269438207,39.203440,0,0,0.000000,XBot Walk Neutral,0.985837,Walking,0.014163,0
59,4.949929,0.022456,0.02805,0.99997,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107448,0.064298,-0.059112,0.101543,0.005729,0.014639,0.000000,0.000000,-0.269524,-0.901980,0.337326,0.174211,-0.976563,0.126394,Swing,Swing,0.000000,0.000000,-1269438207,39.604660,0,0,0.000000,XBot Walk Neutral,0.986336,Walking,0.013664,0
60,4.973415,0.023486,0.03061,0.99998,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108083,0.064452,-0.057410,0.101281,0.005602,0.012518,0.000000,0.000000,-0.270059,-0.899515,0.343427,0.173945,-0.977336,0.120655,Swing,Swing,0.000000,0.000000,-1269438207,40.078800,0,0,0.000000,XBot Walk Neutral,0.985974,Walking,0.014026,0
61,4.993661,0.020247,0.03411,0.99998,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107475,0.064205,-0.058707,0.101621,0.005928,0.013915,0.000000,0.000000,-0.269282,-0.901779,0.338057,0.174420,-0.976531,0.126355,Swing,Swing,0.000000,0.000000,-1269438207,40.561660,0,0,0.000000,XBot Walk Neutral,0.984695,Walking,0.015305,0
62,5.013424,0.019763,0.03856,0.99999,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107747,0.065436,-0.059729,0.101523,0.005669,0.014113,0.000000,0.000000,-0.270478,-0.900637,0.340140,0.174151,-0.976707,0.125358,Swing,Swing,0.000000,0.000000,-1269438207,40.963470,0,0,0.000000,XBot Walk Neutral,0.982946,Walking,0.017054,0
63,5.036113,0.022689,0.04493,0.98439,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108461,0.063708,-0.055647,0.101739,0.005454,0.008545,0.000000,0.000000,-0.269721,-0.898573,0.346147,0.175281,-0.977949,0.113546,Swing,Swing,0.000000,0.000000,-1269438207,41.339100,0,0,0.000000,XBot Walk Neutral,0.980722,Walking,0.019278,0
64,5.060252,0.024140,0.05397,0.94843,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107243,0.063454,-0.061681,0.101963,0.004881,0.017527,0.000000,0.000000,-0.270192,-0.904665,0.329510,0.174747,-0.975742,0.131872,Swing,Swing,0.000000,0.000000,-1269438207,41.739360,0,0,0.000000,XBot Walk Neutral,0.977533,Walking,0.022467,0
65,5.082714,0.022462,0.06459,0.91014,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108394,0.062847,-0.054749,0.101167,0.005459,0.010989,0.000000,0.000000,-0.269715,-0.898648,0.345958,0.174060,-0.977832,0.116393,Swing,Swing,0.000000,0.000000,-1269438207,42.118930,0,0,0.000000,XBot Walk Neutral,0.973018,Walking,0.026983,0
66,5.103986,0.021272,0.07563,0.87535,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.108146,0.063027,-0.055271,0.102099,0.005947,0.007616,0.000000,0.000000,-0.268603,-0.899513,0.344570,0.176055,-0.977349,0.117448,Swing,Swing,0.000000,0.000000,-1269438207,42.430450,0,0,0.000000,XBot Walk Neutral,0.967707,Walking,0.032293,0
67,5.122825,0.018839,0.08528,0.84771,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.106530,0.062235,-0.062414,0.102305,0.004775,0.020997,0.000000,0.000000,-0.269619,-0.907177,0.323011,0.175259,-0.974930,0.137096,Swing,Swing,0.000000,0.000000,-1269438207,42.692160,0,0,0.000000,XBot Walk Neutral,0.962184,Walking,0.037816,0
68,5.142657,0.019832,0.09495,0.82253,0.00000,0.00000,0.00000,0.00000,0,0,1,1785933915,1,-0.107409,0.065868,-0.064273,0.102053,0.005575,0.017684,0.000000,0.000000,-0.271659,-0.904490,0.328786,0.174764,-0.975214,0.135702,Swing,Swing,0.000000,0.000000,-1269438207,42.902360,0,0,0.000000,XBot Walk Neutral,0.957359,Walking,0.042641,0
