schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,93,3.100000,0.033333,-1269438207,16.165730,0,XBot Walk Neutral,0.165730,0.665730,0.585692,54.663750,6.894992,0.719700,54.233690,6.429065,0.010630,0.992083,0.125136,0.012505,0.992771,0.119370,0.561232,54.652820,6.869376,0.719700,54.233690,6.429065,4268712,0,1,0,0.561232,54.652820,6.869376,0.719700,54.233690,6.429065,0.581627,54.341040,6.856190,0.719700,54.233690,6.429065,0.581627,54.341040,6.856190,0.719700,54.233690,6.429065,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.987500,163.809500,126.437900,90.312670,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,94,3.133333,0.033333,788460410,0.029326,0,Falling,0.029326,0.529326,2.641632,58.743800,3.762899,2.048086,58.441100,3.632236,-0.314323,0.584940,-0.747694,0.039013,0.996964,0.067379,2.677917,58.385620,3.731551,2.018577,57.828100,3.585338,4266838,0,1,0,0.016748,0.027626,0.139204,2.018577,57.828100,3.585338,0.068045,0.029166,0.138382,2.048081,58.440980,3.632228,2.627383,58.379670,3.738290,2.048081,58.440980,3.632228,0.000000,0.000000,0,0,Jump,Jump,-0.000118,142.010500,123.685300,62.873780,114.684500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,94,3.133333,0.033333,-1269438207,16.800220,0,XBot Walk Neutral,0.800217,0.300217,0.583595,54.664880,6.886282,0.724439,54.205530,6.418921,0.010592,0.992103,0.124978,0.012599,0.992662,0.120262,0.574789,54.681710,6.880740,0.721297,54.224210,6.425648,4268712,0,1,0,0.574789,54.681710,6.880740,0.721297,54.224210,6.425648,0.579224,54.320470,6.844557,0.724439,54.205530,6.418921,0.579224,54.320470,6.844557,0.724439,54.205530,6.418921,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.657300,163.765900,126.930500,90.300590,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,95,3.166667,0.033333,788460410,0.032258,0,Falling,0.032258,0.532258,2.648439,58.840640,3.768766,2.054662,58.538630,3.640435,-0.469582,0.489380,-0.734847,0.039088,0.996959,0.067413,2.679251,58.482590,3.738222,2.021097,57.877890,3.589196,4266838,0,1,0,0.057013,0.029782,0.138636,2.021097,57.877890,3.589196,0.102660,0.033044,0.138083,2.054659,58.538570,3.640431,2.634192,58.477250,3.744194,2.054659,58.538570,3.640431,0.000000,0.000000,0,0,Jump,Jump,-0.000059,141.874900,123.494800,66.741620,114.603700,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,95,3.166667,0.033333,-1269438207,17.459120,0,XBot Walk Neutral,0.459120,0.959120,0.586744,54.674930,6.805727,0.726765,54.722790,6.395202,0.010649,0.992285,0.123516,0.013190,0.993154,0.116065,0.581568,54.696460,6.859469,0.727227,54.757550,6.399264,4268712,4268712,1,1,0.581568,54.696460,6.859469,0.727227,54.757550,6.399264,0.584330,54.485160,6.783124,0.722420,54.381330,6.354532,0.584330,54.485160,6.783124,0.722420,54.381330,6.354532,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.690500,163.650500,127.084300,90.839420,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,96,3.200000,0.033333,788460410,0.035191,0,Falling,0.035191,0.535191,2.653247,58.884010,3.771345,2.061187,58.620450,3.647314,-0.502298,0.463248,-0.730136,0.039126,0.996957,0.067427,2.672528,58.563050,3.744522,2.023775,57.927670,3.593089,4266838,0,1,0,0.089525,0.032386,0.137960,2.023775,57.927670,3.593089,0.122004,0.035397,0.137034,2.061185,58.620420,3.647312,2.640497,58.559140,3.749373,2.061185,58.620420,3.647312,0.000000,0.000000,0,0,Jump,Jump,-0.000029,141.706800,123.259800,70.398410,114.482600,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,96,3.200000,0.033333,-1269438207,18.134770,0,XBot Walk Neutral,0.134773,0.634773,0.593761,54.666580,6.871795,0.728425,54.236960,6.404223,0.010776,0.992134,0.124715,0.012725,0.992798,0.119120,0.587263,54.701450,6.855597,0.728425,54.236960,6.404223,4268712,0,1,0,0.587263,54.701450,6.855597,0.728425,54.236960,6.404223,0.589591,54.341250,6.832760,0.728425,54.236960,6.404223,0.589591,54.341250,6.832760,0.728425,54.236960,6.404223,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.796000,163.801700,127.026500,90.508970,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,97,3.233333,0.033333,788460410,0.038123,0,Falling,0.038123,0.538123,2.659291,58.958940,3.775534,2.066936,58.687830,3.653112,-0.524293,0.445010,-0.726005,0.039205,0.996952,0.067449,2.663642,58.629290,3.749931,2.026592,57.977430,3.597017,4266838,0,1,0,0.110477,0.034180,0.137153,2.026592,57.977430,3.597017,0.128260,0.035617,0.136167,2.066935,58.687810,3.653111,2.646229,58.626790,3.753062,2.066935,58.687810,3.653111,0.000000,0.000000,0,0,Jump,Jump,-0.000014,141.486200,122.965500,73.817150,114.375500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,97,3.233333,0.033333,-1269438207,18.818980,0,XBot Walk Neutral,0.818983,0.318983,0.594809,54.663800,6.893795,0.731859,54.229270,6.422516,0.010795,0.992084,0.125114,0.012818,0.992691,0.120003,0.591499,54.700890,6.872747,0.729582,54.234370,6.410386,4268712,0,1,0,0.591499,54.700890,6.872747,0.729582,54.234370,6.410386,0.590457,54.326740,6.853049,0.731859,54.229270,6.422516,0.590457,54.326740,6.853049,0.731859,54.229270,6.422516,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.559800,163.776100,127.605800,90.664630,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,98,3.266667,0.033333,788460410,0.041056,0,Falling,0.041056,0.541056,2.664716,59.021660,3.778082,2.071701,58.741460,3.657655,-0.473592,0.492522,-0.730159,0.039279,0.996948,0.067463,2.654836,58.682140,3.754009,2.029524,58.027190,3.600965,4266838,0,1,0,0.119387,0.034485,0.136507,2.029524,58.027190,3.600965,0.123240,0.033939,0.135900,2.071701,58.741450,3.657654,2.651285,58.680760,3.755013,2.071701,58.741450,3.657654,0.000000,0.000000,0,0,Jump,Jump,-0.000007,141.193100,122.597000,76.972600,114.300100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,98,3.266667,0.033333,-1269438207,19.519620,0,XBot Walk Neutral,0.519625,0.019625,0.598921,54.671750,6.830161,0.733043,54.198460,6.363166,0.010870,0.992228,0.123959,0.012901,0.992904,0.118219,0.595074,54.702360,6.865306,0.731201,54.221260,6.396894,4268712,0,1,0,0.595074,54.702360,6.865306,0.731201,54.221260,6.396894,0.594322,54.317750,6.788012,0.733043,54.198460,6.363166,0.594322,54.317750,6.788012,0.733043,54.198460,6.363166,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.604400,163.742100,126.881700,90.610630,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,99,3.300000,0.033333,788460410,0.043988,0,Falling,0.043988,0.543988,2.668629,59.046310,3.777781,2.075496,58.779890,3.661214,-0.416816,0.526522,-0.740972,0.039313,0.996947,0.067467,2.646423,58.720280,3.756604,2.032556,58.076940,3.604945,4266838,0,1,0,0.116875,0.033188,0.136106,2.032556,58.076940,3.604945,0.107801,0.030796,0.135767,2.075496,58.779890,3.661214,2.655747,58.719650,3.755675,2.075496,58.779890,3.661214,0.000000,0.000000,0,0,Jump,Jump,-0.000003,140.807400,122.138700,79.848750,114.315600,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,99,3.300000,0.033333,-1269438207,20.287400,0,XBot Walk Neutral,0.287399,0.787399,0.602190,54.665710,6.878003,0.737906,54.286330,6.419750,0.010929,0.992118,0.124828,0.012892,0.992883,0.118399,0.598570,54.702480,6.865659,0.733888,54.238500,6.398206,4268712,0,1,0,0.598570,54.702480,6.865659,0.733888,54.238500,6.398206,0.598746,54.400470,6.846374,0.737906,54.286330,6.419750,0.598746,54.400470,6.846374,0.737906,54.286330,6.419750,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.576900,163.800800,127.093600,90.508220,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,100,3.333333,0.033333,788460410,0.046921,0,Falling,0.046921,0.546921,2.672786,59.078990,3.778268,2.078189,58.803840,3.664114,-0.288614,0.591894,-0.752571,0.039374,0.996944,0.067470,2.639841,58.744460,3.757825,2.035673,58.126680,3.608990,4266838,0,1,0,0.104513,0.030675,0.135757,2.035673,58.126680,3.608990,0.084983,0.027162,0.135330,2.078189,58.803840,3.664114,2.659564,58.744190,3.755610,2.078189,58.803840,3.664114,0.000000,0.000000,0,0,Jump,Jump,-0.000002,140.309300,121.619900,82.443680,114.401800,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,100,3.333333,0.033333,-1269438207,21.055500,0,XBot Walk Neutral,0.055502,0.555502,0.606302,54.661060,6.914486,0.740493,54.227300,6.445446,0.011004,0.992034,0.125490,0.013018,0.992681,0.120060,0.602233,54.699920,6.886183,0.736971,54.243620,6.417543,4268712,0,1,0,0.602233,54.699920,6.886183,0.736971,54.243620,6.417543,0.601994,54.332580,6.874758,0.740493,54.227300,6.445446,0.601994,54.332580,6.874758,0.740493,54.227300,6.445446,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.648300,163.777300,127.390500,90.640720,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,101,3.366667,0.033333,788460410,0.049853,1,Falling,0.049853,0.549853,2.670044,59.098330,3.790041,2.075254,58.814140,3.668933,-0.167427,0.706055,-0.688080,0.039423,0.996942,0.067467,2.633065,58.753890,3.761845,2.038552,58.176410,3.613308,4266838,0,1,0,0.087094,0.027410,0.131590,2.038552,58.176410,3.613308,0.064998,0.023252,0.123676,2.075254,58.814140,3.668933,2.656357,58.752200,3.766618,2.075254,58.814140,3.668933,0.000000,0.000000,0,0,Jump,Jump,-0.000001,141.373600,122.949100,84.572670,114.316500,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,101,3.366667,0.033333,-1269438207,21.827620,0,XBot Walk Neutral,0.827616,0.327616,0.609714,54.669620,6.846194,0.742530,54.194260,6.380561,0.011066,0.992189,0.124250,0.013101,0.992889,0.118318,0.605896,54.700550,6.881039,0.739661,54.224950,6.411105,4268712,0,1,0,0.605896,54.700550,6.881039,0.739661,54.224950,6.411105,0.605091,54.319240,6.804440,0.742530,54.194260,6.380561,0.605091,54.319240,6.804440,0.742530,54.194260,6.380561,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.501100,163.793700,126.882700,90.565750,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,102,3.400000,0.033333,1914514016,0.002933,0,Falling,0.002933,0.502933,2.666359,59.101850,3.800616,2.073112,58.809520,3.670197,-0.112811,0.773328,-0.623889,0.039443,0.996942,0.067463,2.625571,58.747070,3.768788,2.041277,58.226130,3.617767,4266838,0,1,0,0.066857,0.023950,0.123465,2.041277,58.226130,3.617767,0.041731,0.019904,0.112188,2.073112,58.809520,3.670197,2.652230,58.744730,3.776449,2.073112,58.809520,3.670197,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.966400,124.648700,86.063140,114.196200,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,102,3.400000,0.033333,-1269438207,22.606400,0,XBot Walk Neutral,0.606401,0.106401,0.613356,54.667360,6.863866,0.747288,54.287670,6.404518,0.011132,0.992148,0.124571,0.013093,0.992869,0.118486,0.609515,54.701710,6.871581,0.742912,54.239690,6.403620,4268712,0,1,0,0.609515,54.701710,6.871581,0.742912,54.239690,6.403620,0.609826,54.399650,6.831918,0.747288,54.287670,6.404518,0.609826,54.399650,6.831918,0.747288,54.287670,6.404518,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.467100,163.808300,127.266900,90.653020,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,103,3.433333,0.033333,1914514016,0.005865,0,Falling,0.005865,0.505865,2.668486,59.069890,3.796637,2.074882,58.789170,3.669172,0.063513,0.760554,-0.646161,0.039473,0.996941,0.067454,2.621174,58.726100,3.772536,2.044226,58.275840,3.622299,4266838,0,1,0,0.041452,0.021271,0.117047,2.044226,58.275840,3.622299,0.008285,0.018763,0.111716,2.074882,58.789170,3.669172,2.654838,58.725190,3.773314,2.074882,58.789170,3.669172,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.923900,124.589800,87.113100,114.286600,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,103,3.433333,0.033333,-1269438207,23.253510,0,XBot Walk Neutral,0.253511,0.753511,0.619909,54.663510,6.893888,0.747830,54.229690,6.422802,0.011251,0.992078,0.125116,0.013234,0.992707,0.119821,0.614124,54.700700,6.879206,0.745532,54.245010,6.409547,4268712,0,1,0,0.614124,54.700700,6.879206,0.745532,54.245010,6.409547,0.615461,54.329870,6.853617,0.747830,54.229690,6.422802,0.615461,54.329870,6.853617,0.747830,54.229690,6.422802,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.865700,163.774500,127.275400,91.064560,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,104,3.466667,0.033333,1914514016,0.008798,0,Falling,0.008798,0.508798,2.669366,59.010350,3.790671,2.076586,58.754630,3.665329,0.231740,0.704149,-0.671171,0.039491,0.996941,0.067442,2.620343,58.691350,3.771634,2.047550,58.325530,3.626770,4266838,0,1,0,0.011854,0.019864,0.113740,2.047550,58.325530,3.626770,-0.024524,0.018951,0.111371,2.076586,58.754630,3.665329,2.656719,58.691080,3.769073,2.076586,58.754630,3.665329,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.856100,124.531400,87.648720,114.232400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,104,3.466667,0.033333,-1269438207,23.803430,0,XBot Walk Neutral,0.803433,0.303433,0.616208,54.671960,6.826910,0.757976,54.196950,6.359677,0.011183,0.992232,0.123900,0.013364,0.992913,0.118091,0.616320,54.702250,6.866660,0.750312,54.226940,6.395314,4268712,0,1,0,0.616320,54.702250,6.866660,0.750312,54.226940,6.395314,0.611459,54.319070,6.784938,0.757976,54.196950,6.359677,0.611459,54.319070,6.784938,0.757976,54.196950,6.359677,0.000000,0.000000,0,0,Stance,InvalidSurface,0.000000,116.852500,163.723000,127.382300,90.726460,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,105,3.500000,0.033333,1914514016,0.011730,0,Falling,0.011730,0.511730,2.669862,58.969100,3.786059,2.077141,58.704320,3.660163,0.312793,0.652906,-0.689837,0.039495,0.996942,0.067435,2.621551,58.641040,3.767555,2.051371,58.375190,3.631157,4266838,0,1,0,-0.018602,0.019727,0.112178,2.051371,58.375190,3.631157,-0.054089,0.020249,0.111065,2.077141,58.704320,3.660163,2.656868,58.641100,3.763872,2.077141,58.704320,3.660163,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.765800,124.465500,87.685840,114.186400,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,105,3.500000,0.033333,-1269438207,24.325660,0,XBot Walk Neutral,0.325661,0.825661,0.631294,54.665500,6.877132,0.748909,54.280140,6.420384,0.011457,0.992114,0.124812,0.013361,0.992927,0.117977,0.621740,54.702380,6.865098,0.751445,54.238640,6.397012,4268712,0,1,0,0.621740,54.702380,6.865098,0.751445,54.238640,6.397012,0.627767,54.403340,6.845984,0.748909,54.280140,6.420384,0.627767,54.403340,6.845984,0.748909,54.280140,6.420384,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,117.175900,163.601000,126.380200,92.015750,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,106,3.533333,0.033333,1914514016,0.014663,0,Falling,0.014663,0.514663,2.667314,58.870320,3.777947,2.076503,58.639260,3.653816,0.441085,0.546859,-0.711610,0.039497,0.996943,0.067422,2.623493,58.576010,3.761624,2.055962,58.424790,3.635432,4266838,0,1,0,-0.047358,0.020667,0.111298,2.055962,58.424790,3.635432,-0.079676,0.022315,0.110488,2.076503,58.639260,3.653816,2.655666,58.576310,3.758063,2.076503,58.639260,3.653816,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.658100,124.384200,87.671810,114.221100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,106,3.533333,0.033333,-1269438207,24.833650,0,XBot Walk Neutral,0.833647,0.333647,0.625441,54.662010,6.905289,0.766071,54.221940,6.436885,0.011351,0.992051,0.125323,0.013490,0.992732,0.119588,0.625135,54.700160,6.882491,0.756085,54.240430,6.414183,4268712,0,1,0,0.625135,54.700160,6.882491,0.756085,54.240430,6.414183,0.621015,54.336250,6.866047,0.766071,54.221940,6.436885,0.621015,54.336250,6.866047,0.766071,54.221940,6.436885,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,116.795700,163.679000,127.884200,90.884150,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,107,3.566667,0.033333,1914514016,0.017595,0,Falling,0.017595,0.517595,2.663575,58.746230,3.768399,2.075289,58.559930,3.646040,0.542096,0.415323,-0.730506,0.039490,0.996944,0.067410,2.625546,58.496710,3.754532,2.062416,58.474220,3.639405,4266838,0,1,0,-0.073065,0.022416,0.110560,2.062416,58.474220,3.639405,-0.101276,0.024859,0.109712,2.075289,58.559930,3.646040,2.653714,58.497280,3.751567,2.075289,58.559930,3.646040,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.535900,124.279200,87.599980,114.325300,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,107,3.566667,0.033333,-1269438207,25.339740,0,XBot Walk Neutral,0.339743,0.839743,0.642186,54.660040,6.919338,0.745727,54.218290,6.443987,0.011655,0.992015,0.125578,0.013469,0.992639,0.120362,0.631430,54.697620,6.902119,0.754545,54.230300,6.429250,4268712,0,1,0,0.631430,54.697620,6.902119,0.754545,54.230300,6.429250,0.637591,54.321400,6.878275,0.745727,54.218290,6.443987,0.637591,54.321400,6.878275,0.745727,54.218290,6.443987,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,117.133900,163.554300,126.986300,92.400250,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,108,3.600000,0.033333,1914514016,0.020528,0,Falling,0.020528,0.520528,2.661735,58.671590,3.762065,2.073054,58.464970,3.637333,0.584448,0.321054,-0.745215,0.039484,0.996944,0.067404,2.627734,58.401930,3.746305,2.067935,58.485920,3.639898,4266838,0,1,0,-0.094920,0.024632,0.109895,2.067935,58.485920,3.639898,-0.118235,0.027415,0.109170,2.073054,58.464970,3.637333,2.651087,58.402730,3.743887,2.073054,58.464970,3.637333,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.403400,124.143400,87.499130,114.472000,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,108,3.600000,0.033333,-1269438207,25.870890,0,XBot Walk Neutral,0.870892,0.370892,0.630493,54.668820,6.850697,0.769152,54.716260,6.445910,0.011443,0.992175,0.124332,0.013959,0.993036,0.116986,0.633528,54.698950,6.891343,0.769641,54.751010,6.450005,4268712,4268712,1,1,0.633528,54.698950,6.891343,0.769641,54.751010,6.450005,0.627570,54.453800,6.825096,0.763793,54.321910,6.398960,0.627570,54.453800,6.825096,0.763793,54.321910,6.398960,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.605600,163.649100,127.577600,90.803490,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,109,3.633333,0.033333,1914514016,0.023460,0,Falling,0.023460,0.523460,2.647599,58.293420,3.735109,2.069340,58.355300,3.628182,0.039468,0.996946,0.067394,0.039468,0.996946,0.067394,2.647599,58.293420,3.735109,2.069690,58.439750,3.635602,0,0,0,0,2.647599,58.293420,3.735109,2.069690,58.439750,3.635602,2.647599,58.293420,3.735109,2.069340,58.355300,3.628182,2.647599,58.293420,3.735109,2.069340,58.355300,3.628182,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.264700,123.994400,87.544800,114.596300,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,109,3.633333,0.033333,-1269438207,26.343620,0,XBot Walk Neutral,0.343624,0.843624,0.647441,54.664910,6.880308,0.751199,54.237920,6.412009,0.011750,0.992104,0.124870,0.013579,0.992808,0.118944,0.638137,54.700000,6.882560,0.751199,54.237920,6.412009,4268712,0,1,0,0.638137,54.700000,6.882560,0.751199,54.237920,6.412009,0.643150,54.351170,6.842721,0.751199,54.237920,6.412009,0.643150,54.351170,6.842721,0.751199,54.237920,6.412009,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,117.284000,163.463900,126.591600,92.889760,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,110,3.666667,0.033333,1914514016,0.026393,0,Falling,0.026393,0.526393,2.642950,58.169670,3.725293,2.064105,58.231360,3.618738,0.039450,0.996947,0.067385,0.039450,0.996947,0.067385,2.646033,58.251730,3.731802,2.068675,58.389930,3.631490,0,0,0,0,2.646033,58.251730,3.731802,2.068675,58.389930,3.631490,2.642950,58.169670,3.725293,2.064105,58.231360,3.618738,2.642950,58.169670,3.725293,2.064105,58.231360,3.618738,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.133700,123.846700,87.665280,114.676800,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,110,3.666667,0.033333,-1269438207,26.744560,0,XBot Walk Neutral,0.744564,0.244564,0.632858,54.663140,6.895647,0.774443,54.220660,6.420141,0.011486,0.992072,0.125148,0.013601,0.992704,0.119811,0.638399,54.699320,6.887980,0.759029,54.232110,6.414748,4268712,0,1,0,0.638399,54.699320,6.887980,0.759029,54.232110,6.414748,0.628198,54.323050,6.854600,0.774443,54.220660,6.420141,0.628198,54.323050,6.854600,0.774443,54.220660,6.420141,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,117.812700,163.870700,127.414700,90.054690,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,111,3.700000,0.033333,1914514016,0.029326,0,Falling,0.029326,0.529326,2.637014,58.030160,3.713872,2.057603,58.091690,3.608537,0.039440,0.996947,0.067382,0.039440,0.996947,0.067382,2.644034,58.201930,3.727787,2.066934,58.340110,3.627620,0,0,0,0,2.644034,58.201930,3.727787,2.066934,58.340110,3.627620,2.637014,58.030160,3.713872,2.057603,58.091690,3.608537,2.637014,58.030160,3.713872,2.057603,58.091690,3.608537,0.000000,0.000000,0,0,Jump,Jump,0.000000,142.010700,123.685300,87.734580,114.681100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,111,3.700000,0.033333,-1269438207,27.119610,0,XBot Walk Neutral,0.119614,0.619614,0.657893,54.664340,6.883820,0.757827,54.185010,6.414701,0.011940,0.992093,0.124933,0.013645,0.992654,0.120214,0.644342,54.698950,6.890387,0.761693,54.213960,6.415806,4268712,0,1,0,0.644342,54.698950,6.890387,0.761693,54.213960,6.415806,0.653036,54.311000,6.841029,0.757827,54.185010,6.414701,0.653036,54.311000,6.841029,0.757827,54.185010,6.414701,0.000000,0.000000,0,0,Swing,InvalidSurface,0.000000,117.944700,163.927600,125.266300,91.139850,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,30,112,3.733333,0.033333,1914514016,0.032258,1,Falling,0.032258,0.532258,2.570958,57.876620,3.649398,1.974467,58.230450,3.897909,0.039421,0.996949,0.067377,-0.068045,0.994616,0.078161,2.634336,58.154050,3.717168,1.959225,57.844990,3.871859,0,4268402,0,1,2.634336,58.154050,3.717168,0.011537,-0.025719,-0.017445,2.570958,57.876620,3.649398,0.011537,-0.025719,-0.017445,2.570958,57.876620,3.649398,1.959225,57.844990,3.871859,0.000000,0.000000,0,0,Jump,Jump,0.000000,140.953600,136.452000,93.722530,118.007100,NaN,NaN,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,30,112,3.733333,0.033333,-1269438207,27.493950,0,XBot Walk Neutral,0.493952,0.993952,0.649021,54.669330,6.844951,0.756589,54.718380,6.429335,0.011779,0.992184,0.124228,0.013731,0.993074,0.116685,0.648734,54.700650,6.876425,0.757069,54.753140,6.433419,4268712,4268712,1,1,0.648734,54.700650,6.876425,0.757069,54.753140,6.433419,0.645839,54.438190,6.817429,0.751286,54.333100,6.383459,0.645839,54.438190,6.817429,0.751286,54.333100,6.383459,0.000000,0.000000,0,0,Swing,Swing,0.000000,118.024500,162.722400,126.492200,92.928920,NaN,NaN,0,1,jump-land-flat,1,0,0,DefaultContact
