schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftSupportKind,rightSupportKind,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,leftPlantState,rightPlantState,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,sharp-pivot-flat,60,138,2.300000,0.016667,-1426611571,0.317562,0,XBot Walk Neutral,0.434886,56.782530,-0.241913,0.007655,0.999962,-0.004239,0.108453,-0.379253,-0.271788,1.000000,0.000000,1,0.316714,0.816714,0.256138,55.584410,0.100892,0.543937,55.557540,-0.365393,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.102912,55.613920,-0.006031,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.854684,0.386917,0.592208,0.413391,0.027423,0.570835,0.701728,0.494006,0.527496,0.413391,0.027423,0.570835,0.255868,55.549210,0.101059,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.059679,138.328300,118.666800,82.882390,48.953840,NaN,0.000000,0.010852,0.005752,2.583917,2.583766,4.259103,7.498714,0.005698,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,138,2.300000,0.016667,-1426611571,0.317562,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.316714,0.816714,-0.034783,56.893200,3.700487,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.203735,56.922480,3.791427,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.063781,0.285002,0.309527,-0.026087,0.285002,-0.200989,0.232559,0.287543,0.220540,-0.026087,0.285000,-0.200989,-0.034956,56.930670,3.702781,-0.293603,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.078794,138.328200,133.664700,82.883640,40.246650,NaN,0.000000,0.010748,0.007182,3.713042,3.712990,4.259839,7.499654,0.000472,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,139,2.316667,0.016667,-1426611571,0.333697,0,XBot Walk Neutral,0.435455,56.774790,-0.246261,0.007667,0.999961,-0.004315,0.102410,-0.372856,-0.281015,1.000000,0.000000,1,0.330118,0.830118,0.293708,55.584260,0.113130,0.543937,55.557540,-0.365391,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.123767,55.614570,0.007741,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.833829,0.400688,0.592860,0.413391,0.027423,0.570835,0.664175,0.506257,0.525074,0.413391,0.027423,0.570835,0.293420,55.546790,0.113309,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.053416,139.383900,118.513500,83.019800,44.929770,NaN,0.000000,0.009353,0.005726,2.620698,2.620773,3.885389,7.499341,0.006263,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,139,2.316667,0.016667,-1426611571,0.333697,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.330118,0.830118,-0.008439,56.895160,3.669690,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.181953,56.923260,3.779182,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.085562,0.285002,0.297257,-0.026087,0.285002,-0.200989,0.258908,0.286607,0.189683,-0.026087,0.285000,-0.200989,-0.008607,56.931690,3.671927,-0.293602,56.954910,3.281941,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079136,139.383700,134.208500,83.021730,36.310840,NaN,0.000000,0.009086,0.007199,3.767384,3.767384,3.885994,7.499133,0.000342,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,140,2.333333,0.016667,-1426611571,0.349830,0,XBot Walk Neutral,0.435716,56.768280,-0.249647,0.007677,0.999961,-0.004394,-0.029877,-0.243125,-0.066655,1.000000,0.000000,1,0.353477,0.853477,0.328666,55.584050,0.121751,0.543936,55.557540,-0.365388,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.145342,55.615100,0.020360,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.812254,0.413307,0.593392,0.413391,0.027423,0.570835,0.629222,0.514883,0.524399,0.413391,0.027423,0.570835,0.328374,55.546110,0.121935,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.046859,140.347200,118.683100,83.448970,40.841900,NaN,0.000000,0.007871,0.005184,2.651956,2.652325,3.518504,7.499446,0.006557,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,140,2.333333,0.016667,-1426611571,0.349830,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.353477,0.853477,0.012487,56.897130,3.638747,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.161119,56.924140,3.765391,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.106396,0.285002,0.283438,-0.026087,0.285002,-0.200989,0.279837,0.285945,0.158678,-0.026087,0.285000,-0.200989,0.012321,56.933000,3.640943,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079383,140.347200,134.779900,83.451640,32.347600,NaN,0.000000,0.007476,0.007212,3.813824,3.813722,3.518504,7.498819,0.000247,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,141,2.350000,0.016667,-1426611571,0.365962,0,XBot Walk Neutral,0.435281,56.765150,-0.250436,0.007671,0.999961,-0.004406,0.011394,-0.061780,-0.124753,1.000000,0.000000,1,0.366637,0.866637,0.359150,55.583840,0.127901,0.543937,55.557540,-0.365387,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.167476,55.615540,0.031974,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.790120,0.424922,0.593826,0.413391,0.027423,0.570835,0.598719,0.521023,0.526577,0.413391,0.027423,0.570835,0.358877,55.548290,0.128075,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.040425,141.232600,119.570500,84.011280,36.710100,NaN,0.000000,0.005834,0.003969,2.678615,2.678834,2.622094,7.498714,0.006434,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,141,2.350000,0.016667,-1426611571,0.365962,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.366637,0.866637,0.027349,56.899010,3.609058,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.141297,56.925110,3.750188,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.126219,0.285002,0.268205,-0.026087,0.285002,-0.200989,0.294704,0.284965,0.128931,-0.026087,0.285000,-0.200989,0.027188,56.933910,3.611193,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079561,141.232800,135.362900,84.013950,28.381140,NaN,0.000000,0.005399,0.007223,3.853055,3.853156,2.622691,7.498924,0.000178,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,142,2.366667,0.016667,-1426611571,0.382092,0,XBot Walk Neutral,0.434797,56.764240,-0.252416,0.007660,0.999961,-0.004426,0.069526,-0.027120,-0.304036,1.000000,0.000000,1,0.375723,0.875723,0.385364,55.583550,0.128592,0.543937,55.557540,-0.365387,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.190140,55.615890,0.042519,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.767455,0.435467,0.594178,0.413391,0.027423,0.570835,0.572479,0.521699,0.529678,0.413390,0.027423,0.570835,0.385117,55.551390,0.128752,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.034573,142.048700,120.819800,84.619440,32.555560,NaN,0.000000,0.003819,0.004146,2.701319,2.701536,1.911860,7.498819,0.005852,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,142,2.366667,0.016667,-1426611571,0.382092,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.375723,0.875723,0.036829,56.900770,3.581481,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.122543,56.926160,3.733690,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.144973,0.285002,0.251673,-0.026087,0.285002,-0.200989,0.304191,0.283428,0.101303,-0.026087,0.285000,-0.200989,0.036675,56.934140,3.583523,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079688,142.048600,135.946100,84.621660,24.429290,NaN,0.000000,0.003488,0.007231,3.886502,3.886553,1.914315,7.499237,0.000127,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,143,2.383333,0.016667,-1426611571,0.398222,0,XBot Walk Neutral,0.434642,56.763820,-0.256526,0.007658,0.999961,-0.004499,0.047487,0.077432,-0.263173,1.000000,0.000000,1,0.397336,0.897336,0.408464,55.583150,0.123000,0.543937,55.557540,-0.365384,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.213385,55.616170,0.051719,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.744211,0.444666,0.594455,0.413391,0.027423,0.570835,0.549361,0.516100,0.531460,0.413391,0.027423,0.570835,0.408234,55.553170,0.123153,0.544205,55.592550,-0.365524,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.029571,142.803700,121.986400,85.112080,28.386020,NaN,0.000000,0.002515,0.004746,2.720597,2.720741,1.408867,7.499237,0.005002,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,143,2.383333,0.016667,-1426611571,0.398222,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.397336,0.897336,0.041299,56.902410,3.555715,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.104956,56.927280,3.715957,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.162559,0.285002,0.233905,-0.026087,0.285002,-0.200989,0.308672,0.281097,0.075490,-0.026087,0.285000,-0.200989,0.041157,56.933450,3.557614,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079779,142.803500,136.509100,85.114640,20.496960,NaN,0.000000,0.002580,0.007238,3.914716,3.914767,1.408311,7.498924,0.000091,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,144,2.400000,0.016667,-1426611571,0.414352,0,XBot Walk Neutral,0.434293,56.764280,-0.260694,0.007653,0.999960,-0.004570,0.041352,0.112658,-0.298159,1.000000,0.000000,1,0.420197,0.920197,0.427559,55.582720,0.114098,0.543937,55.557540,-0.365382,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.237181,55.616370,0.059379,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.720415,0.452326,0.594662,0.413391,0.027423,0.570835,0.530258,0.507195,0.532105,0.413391,0.027423,0.570835,0.427338,55.553820,0.114247,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.025550,143.505500,123.103400,85.495320,24.217720,NaN,0.000000,0.002186,0.004770,2.736809,2.736881,1.160944,7.499237,0.004022,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,144,2.400000,0.016667,-1426611571,0.414352,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.420197,0.920197,0.041576,56.903890,3.532475,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.088638,56.928490,3.697056,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.178878,0.285001,0.214965,-0.026087,0.285002,-0.200989,0.308963,0.277906,0.052210,-0.026087,0.285000,-0.200989,0.041448,56.931740,3.534179,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079844,143.505400,137.012200,85.497990,16.610300,NaN,0.000000,0.002678,0.007244,3.938704,3.938704,1.160269,7.499133,0.000065,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,145,2.416667,0.016667,-1426611571,0.430481,0,XBot Walk Neutral,0.433835,56.765030,-0.265355,0.007645,0.999960,-0.004650,0.038119,0.150439,-0.318417,1.000000,0.000000,1,0.432978,0.932978,0.444782,55.582240,0.102004,0.543937,55.557540,-0.365379,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.261483,55.616510,0.065244,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.696113,0.458192,0.594799,0.413391,0.027423,0.570835,0.513037,0.495104,0.531281,0.413391,0.027423,0.570835,0.444558,55.552990,0.102157,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.022548,144.139600,124.015300,85.723300,20.089680,NaN,0.000000,0.002935,0.004939,2.750294,2.750365,1.311026,7.499133,0.003001,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,145,2.416667,0.016667,-1426611571,0.430481,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.432978,0.932978,0.038540,56.905300,3.510386,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.073743,56.929760,3.677018,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.193772,0.285002,0.194887,-0.026087,0.285002,-0.200989,0.305945,0.274105,0.030086,-0.026087,0.285000,-0.200989,0.038429,56.929360,3.511858,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079890,144.139900,137.441800,85.726260,12.834490,NaN,0.000000,0.003417,0.007248,3.958937,3.958887,1.314007,7.499028,0.000046,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,146,2.433333,0.016667,-1426611571,0.446610,0,XBot Walk Neutral,0.433323,56.766380,-0.270255,0.007636,0.999960,-0.004736,0.033109,0.182311,-0.322609,1.000000,0.000000,1,0.440213,0.837023,0.459160,55.581760,0.088315,0.543938,55.557540,-0.365376,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.286179,55.616580,0.069132,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.671417,0.462079,0.594867,0.413391,0.027423,0.570835,0.498655,0.481415,0.531490,0.413391,0.027423,0.570835,0.458941,55.553200,0.088468,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.020617,144.627900,125.187500,85.897190,16.067350,NaN,0.000000,0.003330,0.005020,2.761729,2.762013,1.337622,7.499028,0.001931,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,146,2.433333,0.016667,-1426611571,0.446610,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.440213,0.837023,0.033268,56.906560,3.490618,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.060386,56.931100,3.655928,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.207130,0.285002,0.173754,-0.026087,0.285002,-0.200989,0.300684,0.271534,0.010285,-0.026087,0.285000,-0.200989,0.033169,56.928050,3.491933,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079922,144.628000,138.304000,85.900700,9.321815,NaN,0.000000,0.003528,0.007251,3.976015,3.976064,1.339960,7.498924,0.000033,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,147,2.450000,0.016667,-1426611571,0.462740,0,XBot Walk Neutral,0.432746,56.768230,-0.275174,0.007626,0.999959,-0.004823,0.027608,0.207107,-0.323534,1.000000,0.000000,1,0.460803,0.548755,0.473531,55.581250,0.073422,0.543938,55.557540,-0.365373,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.311119,55.616580,0.070859,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.646477,0.463807,0.594862,0.413391,0.027423,0.570835,0.484268,0.466516,0.532913,0.413391,0.027423,0.570835,0.473328,55.554630,0.073568,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.019877,144.932100,126.541900,85.815080,12.310410,NaN,0.000000,0.003418,0.005031,2.771493,2.771493,0.926188,7.498924,0.000740,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,147,2.450000,0.016667,-1426611571,0.462740,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.460803,0.548755,0.026294,56.907810,3.470945,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.048738,56.932510,3.633852,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.218778,0.285002,0.151633,-0.026087,0.285002,-0.200989,0.293715,0.270566,-0.009426,-0.026087,0.285000,-0.200989,0.026199,56.928330,3.472202,-0.293603,56.954910,3.281941,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079945,144.932100,139.592800,85.818920,6.571398,NaN,0.000000,0.003445,0.007253,3.990371,3.990420,0.934600,7.499341,0.000023,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,148,2.466667,0.016667,-1426611571,0.478869,0,XBot Walk Neutral,0.432094,56.770490,-0.280065,0.007615,0.999959,-0.004909,0.020839,0.226962,-0.322207,1.000000,0.000000,1,0.484152,0.221870,0.486766,55.580740,0.058323,0.543939,55.557540,-0.365370,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.336114,55.616500,0.070352,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.621482,0.463299,0.594787,0.413391,0.027423,0.570835,0.471022,0.451411,0.533863,0.413391,0.027423,0.570835,0.486574,55.555580,0.058464,0.544205,55.592550,-0.365524,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.020360,145.018100,127.632500,85.642320,9.220960,NaN,0.000000,0.003338,0.005030,2.779674,2.779603,1.076280,7.498924,0.000483,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,148,2.466667,0.016667,-1426611571,0.478869,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.484152,0.221870,0.018333,56.908980,3.452448,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.038918,56.933970,3.610908,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.228598,0.285002,0.128643,-0.026087,0.285002,-0.200989,0.285757,0.269895,-0.027958,-0.026087,0.285000,-0.200989,0.018241,56.928840,3.453664,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079962,145.018100,140.788600,85.646490,5.917450,NaN,0.000000,0.003316,0.007256,4.002474,4.002523,1.077007,7.499133,0.000016,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,149,2.483333,0.016667,-1426611571,0.494998,0,XBot Walk Neutral,0.431328,56.773060,-0.284925,0.007602,0.999959,-0.004994,0.007799,0.242565,-0.325022,1.000000,0.000000,1,0.498930,0.014976,0.498839,55.580250,0.043288,0.543939,55.557540,-0.365367,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.360962,55.616360,0.067607,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.596633,0.460555,0.594642,0.413391,0.027423,0.570835,0.458940,0.436373,0.534538,0.413391,0.027423,0.570835,0.498656,55.556250,0.043425,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.021978,144.889400,128.487400,85.388360,7.760988,NaN,0.000000,0.003213,0.005035,2.786426,2.786567,1.552138,7.498714,0.001618,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,149,2.483333,0.016667,-1426611571,0.494998,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.498930,0.014976,0.009678,56.910080,3.435167,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.031006,56.935470,3.587241,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.236509,0.285002,0.104928,-0.026087,0.285002,-0.200989,0.277103,0.269672,-0.045273,-0.026087,0.285000,-0.200989,0.009587,56.929720,3.436369,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079973,144.889300,141.936300,85.392520,7.257825,NaN,0.000000,0.003130,0.007257,4.012589,4.012687,1.549109,4.292244,0.000011,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,150,2.500000,0.016667,-1426611571,0.511127,0,XBot Walk Neutral,0.430391,56.775880,-0.289796,0.007585,0.999958,-0.005080,-0.001092,0.253785,-0.325621,1.000000,0.000000,1,0.504951,0.004951,0.510613,55.579760,0.027945,0.543940,55.557540,-0.365364,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.385463,55.616140,0.062638,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.572133,0.455586,0.594430,0.413391,0.027423,0.570835,0.447160,0.421028,0.534786,0.413391,0.027423,0.570835,0.510436,55.556500,0.028081,0.544205,55.592550,-0.365525,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.024599,144.680000,129.149200,85.019830,9.287810,NaN,0.000000,0.003107,0.005065,2.792181,2.792461,1.996376,7.498506,0.002621,0,0,none,1,1,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,sharp-pivot-flat,60,150,2.500000,0.016667,-1426611571,0.511127,0,XBot Walk Neutral,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,1.000000,0.000000,1,0.504951,0.004951,0.000151,56.911150,3.418350,-0.293441,56.919970,3.279804,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.025105,56.937020,3.562996,-0.293602,56.954910,3.281942,4293223828,4293223828,1,1,PlanetGround,PlanetGround,0.242410,0.285002,0.080634,-0.026087,0.285002,-0.200989,0.267576,0.269716,-0.062124,-0.026087,0.285000,-0.200989,0.000061,56.930830,3.419555,-0.293602,56.954910,3.281942,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.079981,144.680200,143.071000,85.023920,8.502512,NaN,0.000000,0.002938,0.007258,4.021315,4.021364,1.995592,1.558177,0.000008,0,0,none,1,1,0,DefaultContact
animation-contact-v1,player,sharp-pivot-flat,60,151,2.516667,0.016667,-1426611571,0.527256,0,XBot Walk Neutral,0.429343,56.778880,-0.294649,0.007567,0.999958,-0.005165,-0.009045,0.261670,-0.325793,1.000000,0.000000,1,0.524318,0.024318,0.521163,55.579280,0.012426,0.543940,55.557540,-0.365361,0.011633,0.999665,-0.023116,-0.012628,0.999914,0.003535,0.409413,55.615870,0.055476,0.544205,55.592550,-0.365524,1785933915,1785933915,1,1,ArenaWalkableProxy,ArenaWalkableProxy,0.548183,0.448423,0.594154,0.413391,0.027423,0.570835,0.436609,0.405512,0.534218,0.413391,0.027423,0.570835,0.520987,55.555930,0.012565,0.544205,55.592550,-0.365524,0.000000,1.000000,0,1,Swing,Stance,Candidate,Planted,-0.028107,144.479600,129.625700,84.811570,10.889440,NaN,0.000000,0.003232,0.005073,2.797014,2.797294,1.895826,1.949964,0.003507,0,0,none,1,1,0,DefaultContact
