frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
10,1.093880,0.016357,2.31680,0.99006,0.21771,0.00000,-0.01647,1,0,1785933915,1,-0.111365,-0.032107,0.087148,0.072090,0.001248,-0.194062,-0.198614,-0.900351,0.387196,0.144617,-0.923539,-0.355192,Stance,Swing,-1269438207,0.249635
11,1.108215,0.014335,2.42433,1.00055,0.30858,0.00000,-0.02706,1,0,1785933915,1,-0.114172,-0.048421,0.007289,0.071570,0.006679,-0.203486,-0.184616,-0.973820,0.132637,0.145579,-0.916429,-0.372780,Stance,Swing,-1269438207,0.265307
12,1.124872,0.016657,2.53401,1.01203,0.22894,0.00000,-0.03614,0,0,1785933915,1,-0.112076,-0.037121,0.061105,0.071597,0.011694,-0.210711,-0.203979,-0.916919,0.343005,0.145954,-0.910468,-0.386969,Swing,Swing,-1269438207,0.279187
13,1.140573,0.015701,2.62004,1.02190,0.13640,0.00000,-0.04560,0,0,1785933915,1,-0.111741,-0.023624,0.118851,0.072145,0.017579,-0.217069,-0.200692,-0.850783,0.485687,0.148071,-0.906244,-0.395977,Swing,Swing,-1269438207,0.295501
14,1.155659,0.015086,2.68724,1.03042,0.04918,0.00000,-0.04884,0,0,1785933915,1,-0.111757,-0.011533,0.152063,0.073191,0.024473,-0.221241,-0.194303,-0.810269,0.552912,0.151966,-0.905621,-0.395926,Swing,Swing,-1269438207,0.311028
15,1.168976,0.013317,2.73493,1.03712,0.00000,0.00000,-0.04592,0,0,1785933915,1,-0.112397,-0.007761,0.150357,0.074911,0.032551,-0.222701,-0.193223,-0.810507,0.552941,0.157384,-0.907798,-0.388757,Swing,Swing,-1269438207,0.326072
16,1.185896,0.016920,2.78225,1.04456,0.00000,0.00000,-0.04111,0,0,1785933915,1,-0.112883,-0.005402,0.137904,0.076930,0.039772,-0.224412,-0.194831,-0.813802,0.547510,0.162780,-0.911290,-0.378225,Swing,Swing,-1269438207,0.339437
17,1.205249,0.019353,2.82151,1.05170,0.00000,0.00000,-0.03404,0,0,1785933915,1,-0.113170,-0.002105,0.121593,0.081103,0.047292,-0.222137,-0.197100,-0.821223,0.535485,0.173630,-0.920338,-0.350473,Swing,Swing,-1269438207,0.356541
18,1.222545,0.017296,2.84620,1.05695,0.00000,0.00000,-0.02624,0,0,1785933915,1,-0.112797,0.000728,0.103463,0.088842,0.052909,-0.210697,-0.199447,-0.838603,0.506918,0.194618,-0.937686,-0.287869,Swing,Swing,-1269438207,0.376238
19,1.237811,0.015266,2.86187,1.06081,0.00000,0.00000,-0.02024,0,0,1785933915,1,-0.111290,0.002266,0.084261,0.095705,0.056698,-0.196141,-0.200043,-0.863417,0.463135,0.211278,-0.951688,-0.222828,Swing,Swing,-1269438207,0.393929
20,1.250684,0.012873,2.87152,1.06357,0.00000,0.00000,-0.01585,0,0,1785933915,1,-0.109018,0.003335,0.068571,0.101087,0.058425,-0.180442,-0.198125,-0.886174,0.418859,0.222351,-0.961355,-0.162347,Swing,Swing,-1269438207,0.409601
21,1.267299,0.016615,2.88185,1.06660,0.00000,0.00000,-0.01277,0,0,1785933915,1,-0.106934,0.004369,0.058996,0.105370,0.058586,-0.165860,-0.196245,-0.900887,0.387157,0.229747,-0.967358,-0.106930,Swing,Swing,-1269438207,0.422851
22,1.286525,0.019227,2.88977,1.06942,0.00000,0.00000,-0.00957,0,0,1785933915,1,-0.103876,0.004935,0.043970,0.110279,0.057608,-0.143174,-0.194235,-0.922069,0.334755,0.236166,-0.971333,-0.027150,Swing,Swing,-1269438207,0.440000
23,1.302405,0.015880,2.89341,1.07125,0.00000,0.00000,-0.00677,0,0,1785933915,1,-0.099672,0.005280,0.025380,0.115289,0.054908,-0.114529,-0.189343,-0.944804,0.267386,0.239596,-0.968985,0.060521,Swing,Swing,-1269438207,0.459898
24,1.318524,0.016119,2.89605,1.07277,0.00000,0.00000,-0.00505,0,0,1785933915,1,-0.095433,0.005617,0.008480,0.118669,0.051388,-0.089345,-0.182289,-0.961099,0.207507,0.239116,-0.962793,0.125909,Swing,Swing,-1269438207,0.476361
25,1.335418,0.016893,2.89809,1.07405,0.00000,0.00000,-0.00373,0,0,1785933915,1,-0.091498,0.006420,-0.007681,0.121399,0.046820,-0.062005,-0.174589,-0.972999,0.150971,0.236214,-0.953497,0.187209,Swing,Swing,-1269438207,0.493095
26,1.351310,0.015893,2.89958,1.07503,0.00000,0.00000,-0.00269,0,0,1785933915,1,-0.087707,0.007424,-0.024019,0.123323,0.041431,-0.032042,-0.166375,-0.981393,0.095847,0.230538,-0.941775,0.244769,Swing,Swing,-1269438207,0.510654
27,1.369712,0.018402,2.90087,1.07594,0.00000,0.00000,-0.00198,0,0,1785933915,1,-0.084797,0.008339,-0.038553,0.123873,0.036062,-0.002845,-0.160289,-0.985975,0.046494,0.223585,-0.929930,0.291958,Swing,Swing,-1269438207,0.527188
28,1.385473,0.015760,2.90165,1.07656,0.00000,0.00000,-0.00137,0,0,1785933915,1,-0.082239,0.009184,-0.055051,0.123209,0.030122,0.031708,-0.154460,-0.987952,-0.009600,0.214845,-0.916535,0.337351,Swing,Swing,-1269438207,0.546349
29,1.400551,0.015079,2.90217,1.07704,0.00000,0.08756,-0.00474,0,1,1785933915,1,-0.080353,0.007835,-0.068711,0.121593,0.020487,0.043342,-0.148458,-0.987272,-0.057054,0.211372,-0.926046,0.312669,Swing,Capture,-1269438207,0.562769
30,1.418949,0.018398,2.90259,1.07750,0.00000,0.17133,-0.01233,0,1,1785933915,1,-0.078885,0.004222,-0.081290,0.118842,0.006455,0.020829,-0.143283,-0.984577,-0.100392,0.204992,-0.958580,0.197745,Swing,Stance,-1269438207,0.578485
31,1.436289,0.017340,2.90282,1.07784,0.00000,0.27354,-0.02401,0,1,1785933915,1,-0.077127,-0.001799,-0.095165,0.113151,-0.005559,-0.031933,-0.138954,-0.979442,-0.146238,0.188758,-0.981927,0.013771,Swing,Stance,-1269438207,0.597669
32,1.452312,0.016023,2.90293,1.07809,0.00000,0.17720,-0.03518,0,0,1785933915,1,-0.075651,-0.007915,-0.108402,0.115141,-0.015504,0.068721,-0.138447,-0.974128,-0.178627,0.193852,-0.954244,0.227682,Swing,Swing,-1269438207,0.615756
33,1.467499,0.015187,2.90298,1.07827,0.00000,0.08818,-0.04445,0,0,1785933915,1,-0.074640,-0.012910,-0.120353,0.109737,-0.008954,0.143035,-0.142709,-0.969731,-0.198131,0.192444,-0.896307,0.399499,Swing,Swing,-1269438207,0.632473
34,1.484088,0.016588,2.90297,1.07843,0.00000,0.00381,-0.04791,0,0,1785933915,1,-0.073256,-0.014956,-0.132213,0.105189,0.000707,0.193305,-0.147994,-0.966365,-0.210324,0.184656,-0.865616,0.465416,Swing,Swing,-1269438207,0.648321
35,1.499683,0.015595,2.90292,1.07854,0.00000,0.00000,-0.04486,0,0,1785933915,1,-0.071522,-0.013666,-0.145812,0.101674,0.004391,0.211414,-0.153466,-0.963267,-0.220375,0.182476,-0.855419,0.484728,Swing,Swing,-1269438207,0.665633
36,1.516232,0.016550,2.90284,1.07864,0.00000,0.00000,-0.03918,0,0,1785933915,1,-0.069311,-0.010704,-0.158041,0.099198,0.007579,0.224123,-0.155700,-0.960515,-0.230582,0.179293,-0.843980,0.505521,Swing,Swing,-1269438207,0.681910
37,1.532456,0.016223,2.90274,1.07871,0.00000,0.00000,-0.03236,0,0,1785933915,1,-0.066135,-0.007379,-0.172548,0.097306,0.008762,0.232011,-0.152666,-0.957264,-0.245639,0.172435,-0.829163,0.531748,Swing,Swing,-1269438207,0.699186
38,1.548430,0.015975,2.90261,1.07876,0.00000,0.00000,-0.02599,0,0,1785933915,1,-0.063253,-0.004371,-0.186881,0.096611,0.006970,0.234807,-0.146650,-0.951594,-0.270117,0.164489,-0.815521,0.554859,Swing,Swing,-1269438207,0.716121
39,1.567093,0.018663,2.90243,1.07880,0.00000,0.00000,-0.02048,0,0,1785933915,1,-0.060537,-0.001783,-0.201247,0.097001,0.002240,0.232377,-0.137596,-0.942123,-0.305731,0.155580,-0.803394,0.574763,Swing,Swing,-1269438207,0.732798
40,1.584497,0.017404,2.90224,1.07882,0.00000,0.00000,-0.01519,0,0,1785933915,1,-0.057294,0.010426,-0.216382,0.097413,0.003819,0.225428,-0.125997,-0.928783,-0.348549,0.146750,-0.799065,0.583061,Swing,Swing,-1269438207,0.752282
41,1.600375,0.015877,2.90205,1.07883,0.00000,0.00000,-0.01131,0,0,1785933915,1,-0.054666,0.023835,-0.228518,0.098313,0.005528,0.215240,-0.117699,-0.916797,-0.381615,0.141198,-0.804058,0.577542,Swing,Swing,-1269438207,0.770452
42,1.616981,0.016606,2.90184,1.07884,0.00000,0.00000,-0.00856,0,0,1785933915,1,-0.055289,0.038891,-0.235076,0.100801,0.008198,0.205745,-0.132686,-0.923751,-0.359276,0.141622,-0.808453,0.571268,Swing,Swing,-1269438207,0.787029
43,1.633629,0.016648,2.90164,1.07884,0.00000,0.00000,-0.00633,0,0,1785933915,1,-0.058473,0.056308,-0.236747,0.104276,0.010457,0.195015,-0.160242,-0.938432,-0.306051,0.146408,-0.815374,0.560116,Swing,Swing,-1269438207,0.804366
44,1.650255,0.016626,2.90143,1.07884,0.00000,0.00000,-0.00465,0,0,1785933915,1,-0.061347,0.068651,-0.235236,0.107330,0.011072,0.182564,-0.177028,-0.947105,-0.267682,0.154204,-0.828348,0.538573,Swing,Swing,-1269438207,0.821747
45,1.666404,0.016149,2.90122,1.07883,0.00000,0.00000,-0.00340,0,0,1785933915,1,-0.064674,0.078079,-0.230540,0.109953,0.011347,0.168822,-0.191709,-0.954663,-0.227743,0.162020,-0.843272,0.512485,Swing,Swing,-1269438207,0.839105
46,1.681225,0.014821,2.90088,1.07881,0.00000,0.00000,-0.00249,0,0,1785933915,1,-0.069089,0.085536,-0.222396,0.111688,0.011877,0.154221,-0.210121,-0.961408,-0.177604,0.164592,-0.854985,0.491844,Swing,Swing,-1269438207,0.855965
47,1.696699,0.015474,2.90032,1.07877,0.00000,0.00000,-0.00186,0,0,1785933915,1,-0.073314,0.090560,-0.212341,0.112629,0.012178,0.140388,-0.225847,-0.966099,-0.125080,0.166296,-0.866629,0.470424,Swing,Swing,-1269438207,0.871438
48,1.713879,0.017180,2.89869,1.07866,0.00000,0.00000,-0.00137,0,0,1785933915,1,-0.077800,0.093649,-0.199660,0.112842,0.012221,0.127216,-0.238072,-0.969041,-0.065428,0.169273,-0.880059,0.443671,Swing,Swing,-1269438207,0.887593
49,1.730719,0.016841,2.88980,1.07799,0.00000,0.00000,-0.00097,0,0,1785933915,1,-0.082906,0.094303,-0.183007,0.113068,0.010835,0.107793,-0.247855,-0.968794,0.002445,0.174950,-0.900985,0.397011,Swing,Swing,-1269438207,0.905527
50,1.745919,0.015200,2.88483,1.07737,0.00000,0.00000,-0.00069,0,0,1785933915,1,-0.088058,0.091915,-0.164960,0.112001,0.009963,0.091931,-0.254246,-0.964744,0.068027,0.177771,-0.917828,0.354949,Swing,Swing,-1269438207,0.923095
51,1.763523,0.017604,2.89696,1.07753,0.00000,0.00000,-0.00051,0,0,1785933915,1,-0.092568,0.087840,-0.146647,0.110456,0.008988,0.076370,-0.258046,-0.957820,0.126465,0.179289,-0.932952,0.312178,Swing,Swing,-1269438207,0.938942
52,1.784974,0.021451,2.91187,1.07814,0.00000,0.00000,-0.00035,0,0,1785933915,1,-0.097613,0.081864,-0.123174,0.108019,0.007869,0.057024,-0.261831,-0.945745,0.192385,0.179579,-0.949471,0.257403,Swing,Swing,-1269438207,0.957299
53,1.801809,0.016835,2.91842,1.07858,0.00000,0.00000,-0.00023,0,0,1785933915,1,-0.103942,0.072690,-0.088978,0.104340,0.006595,0.032278,-0.267308,-0.923200,0.276133,0.177383,-0.966976,0.183010,Swing,Swing,-1269438207,0.979681
54,1.818295,0.016486,2.92442,1.07907,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.108039,0.065733,-0.061359,0.101280,0.005499,0.014840,-0.270666,-0.901989,0.336387,0.173617,-0.976460,0.127994,Swing,Swing,-1269438207,0.997253
55,1.835762,0.017467,2.92982,1.07960,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.110402,0.057610,-0.037505,0.098429,0.004808,-0.000506,-0.267692,-0.887939,0.374040,0.169218,-0.982004,0.083871,Swing,Swing,-1269438207,1.014468
56,1.851632,0.015870,2.93080,1.07983,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.112236,0.048999,-0.010264,0.095080,0.004275,-0.017320,-0.261836,-0.873681,0.410030,0.163577,-0.985861,0.036348,Swing,Swing,-1269438207,1.032717
57,1.866078,0.014447,2.92690,1.07971,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.113374,0.041309,0.013949,0.092736,0.004098,-0.030572,-0.254616,-0.864749,0.432875,0.159916,-0.987130,-0.001351,Swing,Swing,-1269438207,1.049301
58,1.885578,0.019500,2.87142,1.07555,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.114248,0.035287,0.038396,0.091057,0.003972,-0.042637,-0.247597,-0.855775,0.454251,0.157694,-0.986883,-0.034562,Swing,Swing,-1269438207,1.064396
59,1.903594,0.018016,2.77474,1.06802,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.114532,0.029294,0.070379,0.089005,0.004127,-0.060183,-0.237526,-0.847066,0.475458,0.155673,-0.984424,-0.081707,Swing,Swing,-1269438207,1.084693
60,1.918301,0.014707,2.68803,1.06121,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.114449,0.026228,0.098517,0.087084,0.004324,-0.076675,-0.229194,-0.840264,0.491352,0.153746,-0.980282,-0.124137,Swing,Swing,-1269438207,1.103313
61,1.934721,0.016420,2.57299,1.05115,0.08171,0.00000,-0.00325,1,0,1785933915,1,-0.115217,0.015556,0.092378,0.085436,0.002689,-0.089479,-0.225815,-0.869506,0.439280,0.151966,-0.976042,-0.155722,Capture,Swing,-1269438207,1.118417
62,1.949210,0.014489,2.45938,1.04032,0.17293,0.00000,-0.01156,1,0,1785933915,1,-0.119862,-0.008130,0.035182,0.083802,-0.001742,-0.102914,-0.220552,-0.945062,0.241277,0.150600,-0.970770,-0.186881,Stance,Swing,-1269438207,1.135120
63,1.966599,0.017389,2.32002,1.02621,0.25342,0.00000,-0.02072,1,0,1785933915,1,-0.120411,-0.017406,-0.054917,0.082543,-0.006798,-0.114350,-0.214636,-0.976680,-0.005188,0.150192,-0.965912,-0.210848,Stance,Swing,-1269438207,1.149707
64,1.983552,0.016952,2.18449,1.01162,0.15682,0.00000,-0.03215,0,0,1785933915,1,-0.116161,-0.020494,0.068604,0.080868,-0.013253,-0.128004,-0.222679,-0.916425,0.332535,0.149585,-0.959903,-0.237089,Swing,Swing,-1269438207,1.166976
65,1.998791,0.015239,2.06965,0.99869,0.06264,0.00000,-0.04235,0,0,1785933915,1,-0.112624,-0.001458,0.169834,0.079005,-0.019125,-0.141562,-0.201694,-0.815555,0.542393,0.148450,-0.953634,-0.261810,Swing,Swing,-1269438207,1.183572
66,2.013942,0.015151,1.96507,0.98648,0.00000,0.00000,-0.04615,0,0,1785933915,1,-0.111772,0.004453,0.199013,0.077229,-0.021647,-0.153311,-0.190506,-0.781315,0.594352,0.146899,-0.947555,-0.283832,Swing,Swing,-1269438207,1.198300
67,2.032711,0.018770,1.84733,0.97219,0.00000,0.00000,-0.04385,0,0,1785933915,1,-0.112179,0.000626,0.197782,0.076119,-0.021932,-0.162636,-0.189278,-0.773863,0.604410,0.146010,-0.943143,-0.298600,Swing,Swing,-1269438207,1.213013
68,2.052697,0.019986,1.67653,0.95180,0.00000,0.10428,-0.04323,0,1,1785933915,1,-0.114232,-0.010822,0.181076,0.078943,-0.012621,-0.193783,-0.194014,-0.780887,0.593780,0.143589,-0.916381,-0.373668,Swing,Capture,-1269438207,1.232081
69,2.071968,0.019271,1.45316,0.93653,0.00000,0.00000,-0.04150,0,0,1785933915,1,-0.116190,-0.012412,0.149958,0.081934,-0.014470,-0.165727,-0.203895,-0.804805,0.557420,0.161790,-0.944677,-0.285322,Stance,Stance,-1269438207,1.253905
70,2.088233,0.016265,1.25226,0.93324,0.00000,0.00000,-0.03525,0,0,1785933915,1,-0.118718,-0.006444,0.107789,0.088191,-0.004578,-0.154409,-0.217872,-0.829415,0.514396,0.172620,-0.952312,-0.251603,Stance,Stance,-1269438207,1.277655
71,2.104631,0.016398,1.05751,0.93511,0.00000,0.00000,-0.02916,0,0,1785933915,1,-0.119503,0.002802,0.070267,0.093603,0.001712,-0.139041,-0.229202,-0.850810,0.472852,0.181151,-0.961212,-0.207983,Stance,Stance,-1269438207,1.300672
72,2.124696,0.020065,0.84298,0.94121,0.00000,0.00000,-0.02333,0,0,1785933915,1,-0.118693,0.013565,0.034706,0.098337,0.005025,-0.119643,-0.238342,-0.870282,0.431048,0.188082,-0.970411,-0.151420,Stance,Stance,-1269438207,1.327953
73,2.140046,0.015350,0.70075,0.94716,0.00000,0.00000,-0.01722,0,0,1785933915,1,-0.115525,0.027689,0.001657,0.103561,0.006037,-0.090679,-0.245778,-0.881708,0.402722,0.194809,-0.978906,-0.061580,Stance,Stance,-1269438207,1.369474
74,2.156343,0.016297,0.57083,0.95380,0.00000,0.00000,-0.01343,0,0,1785933915,1,-0.112179,0.034806,-0.016510,0.106639,0.006857,-0.061884,-0.247121,-0.894178,0.373333,0.197389,-0.980108,0.020624,Stance,Stance,-1269438207,1.407365
75,2.173549,0.017206,0.45593,0.96062,0.00000,0.00000,-0.01018,0,0,1785933915,1,-0.107691,0.039739,-0.035824,0.107168,0.007716,-0.028354,-0.247473,-0.911990,0.327157,0.192878,-0.976009,0.101015,Stance,Stance,-1269438207,1.456131
76,2.189817,0.016268,0.36626,0.96659,0.00000,0.00000,-0.00752,0,0,1785933915,1,-0.103816,0.044031,-0.053960,0.106163,0.007313,0.005586,-0.248313,-0.926257,0.283529,0.185806,-0.970086,0.156237,Stance,Stance,-1269438207,1.519387
77,2.206795,0.016978,0.28973,0.97215,0.00000,0.00000,-0.00560,0,0,1785933915,1,-0.102195,0.046928,-0.065557,0.104737,0.004720,0.030095,-0.253440,-0.931996,0.259136,0.180823,-0.967975,0.174148,Stance,Stance,-1269438207,1.592030
78,2.225534,0.018739,0.22235,0.97747,0.00000,0.00000,-0.00408,0,0,1785933915,1,-0.102905,0.051441,-0.073513,0.104609,0.001019,0.041037,-0.263744,-0.928215,0.262406,0.179450,-0.968382,0.173301,Stance,Stance,-1269438207,1.684653
79,2.242458,0.016925,0.17428,0.98154,0.00000,0.00000,-0.00286,0,0,1785933915,1,-0.106001,0.060276,-0.078480,0.104262,0.002606,0.029052,-0.270415,-0.922725,0.274690,0.178361,-0.970354,0.163097,Stance,Stance,-1269438207,1.811404
80,2.259990,0.017532,0.13486,0.98508,0.00000,0.00000,-0.00206,0,0,1785933915,1,-0.107564,0.065557,-0.065506,0.101882,0.004607,0.017691,-0.271002,-0.905219,0.327319,0.174484,-0.975132,0.136653,Stance,Stance,-1269438207,1.949295
81,2.278147,0.018157,0.10301,0.98811,0.00000,0.00000,-0.00146,0,0,1785933915,1,-0.109711,0.058733,-0.048580,0.100386,0.004293,0.006170,-0.268387,-0.896812,0.351705,0.173458,-0.979365,0.103714,Stance,Stance,-1269438207,2.120692
82,2.294545,0.016398,0.08053,0.99035,0.00000,0.00000,-0.00102,0,0,1785933915,1,-0.110010,0.060347,-0.050391,0.101832,0.004503,-0.000086,-0.268462,-0.896836,0.351588,0.176714,-0.979550,0.096202,Stance,Stance,-1269438207,2.332159
83,2.309937,0.015393,0.06376,0.99210,0.00000,0.00000,-0.00073,0,0,1785933915,1,-0.107349,0.061835,-0.058796,0.101740,0.005939,0.014133,-0.267399,-0.905449,0.329637,0.174848,-0.975797,0.131336,Stance,Stance,-1269438207,2.552816
84,2.326646,0.016709,0.04938,0.99366,0.00000,0.00000,-0.00054,0,0,1785933915,1,-0.107712,0.063290,-0.064015,0.101815,0.004628,0.017969,-0.270717,-0.907234,0.321931,0.174351,-0.975478,0.134333,Stance,Stance,-1269438207,2.786976
85,2.343544,0.016897,0.03804,0.99495,0.00000,0.00000,-0.00038,0,0,1785933915,1,-0.108664,0.063924,-0.056410,0.100758,0.005261,0.011683,-0.270367,-0.898922,0.344732,0.172976,-0.977771,0.118503,Stance,Stance,-1269438207,3.073124
86,2.357890,0.014346,0.03044,0.99584,0.00000,0.00000,-0.00027,0,0,1785933915,1,-0.108745,0.064042,-0.056206,0.101335,0.005400,0.008691,-0.269954,-0.898757,0.345486,0.174383,-0.977834,0.115896,Stance,Stance,-1269438207,3.394247
87,2.373803,0.015913,0.02373,0.99665,0.00000,0.00000,-0.00020,0,0,1785933915,1,-0.107841,0.064274,-0.059988,0.101280,0.005091,0.015861,-0.270606,-0.902289,0.335631,0.173508,-0.976556,0.127409,Stance,Stance,-1269438207,3.688498
88,2.391248,0.017445,0.01803,0.99737,0.00000,0.00000,-0.00014,0,0,1785933915,1,-0.108458,0.064973,-0.058137,0.100888,0.005442,0.012807,-0.270782,-0.899524,0.342833,0.173028,-0.977370,0.121698,Stance,Stance,-1269438207,4.039395
89,2.408935,0.017687,0.01362,0.99795,0.00000,0.00000,-0.00010,0,0,1785933915,1,-0.108406,0.064904,-0.057747,0.101071,0.005626,0.011619,-0.270410,-0.899466,0.343278,0.173446,-0.977343,0.121318,Stance,Stance,-1269438207,4.450271
90,2.425808,0.016873,0.01041,0.99838,0.00000,0.00000,-0.00007,0,0,1785933915,1,-0.108283,0.065550,-0.059543,0.101048,0.005478,0.013715,-0.271187,-0.900248,0.340605,0.173169,-0.977003,0.124407,Stance,Stance,-1269438207,4.889965
91,2.444451,0.018643,0.00772,0.99876,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.108563,0.065040,-0.057748,0.100985,0.005472,0.011800,-0.270799,-0.899122,0.343871,0.173297,-0.977558,0.119787,Stance,Stance,-1269438207,5.327082
92,2.461189,0.016738,0.00590,0.99902,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.108318,0.065500,-0.059138,0.100978,0.005466,0.013475,-0.271183,-0.899921,0.341470,0.173032,-0.977141,0.123510,Stance,Stance,-1269438207,5.827708
93,2.477061,0.015872,0.00000,0.99922,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.108500,0.065184,-0.058091,0.100941,0.005495,0.012446,-0.270881,-0.899286,0.343378,0.173144,-0.977435,0.121004,Stance,Stance,-1269438207,6.288590
94,2.493731,0.016670,0.00000,0.99939,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.108390,0.065677,-0.058390,0.100830,0.005525,0.012913,-0.271203,-0.898947,0.344012,0.172745,-0.977379,0.122023,Stance,Stance,-1269438207,6.764376
95,2.510950,0.017219,0.00000,0.99952,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108388,0.065501,-0.058645,0.100897,0.005569,0.013176,-0.271008,-0.899517,0.342672,0.172945,-0.977273,0.122587,Stance,Stance,-1269438207,7.264173
96,2.527908,0.016958,0.00000,0.99963,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108389,0.065667,-0.058401,0.100834,0.005526,0.012920,-0.271193,-0.898973,0.343950,0.172758,-0.977373,0.122050,Stance,Stance,-1269438207,7.780494
97,2.545084,0.017176,0.00000,0.99971,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108388,0.065528,-0.058622,0.100890,0.005574,0.013158,-0.271029,-0.899463,0.342798,0.172923,-0.977283,0.122535,Stance,Stance,-1269438207,8.289029
98,2.562924,0.017840,0.00000,0.99978,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065648,-0.058422,0.100842,0.005525,0.012933,-0.271177,-0.899019,0.343842,0.172779,-0.977364,0.122095,Stance,Stance,-1269438207,8.804169
99,2.584364,0.021440,0.00000,0.99984,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065569,-0.058573,0.100874,0.005571,0.013119,-0.271068,-0.899352,0.343057,0.172877,-0.977305,0.122426,Stance,Stance,-1269438207,9.339255
100,2.606010,0.021646,0.00000,0.99988,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065356,-0.058744,0.100947,0.005529,0.013178,-0.270920,-0.899746,0.342140,0.173085,-0.977220,0.122809,Stance,Stance,-1269438207,9.982339
101,2.627965,0.021955,0.00000,0.99992,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065727,-0.058363,0.100816,0.005545,0.012915,-0.271227,-0.898884,0.344156,0.172706,-0.977393,0.121964,Stance,Stance,-1269438207,10.631650
