frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
10,1.373706,0.017415,2.81095,0.94933,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111834,0.027604,0.196723,0.077509,0.001253,-0.153241,-0.191122,-0.782932,0.592022,0.147185,-0.948422,-0.280773,Swing,Swing,-1269438207,0.196262
11,1.395059,0.021352,2.84350,0.95181,0.05805,0.00000,-0.00437,1,0,1785933915,1,-0.111252,0.016095,0.190452,0.075298,-0.002020,-0.165761,-0.188401,-0.785017,0.590130,0.144455,-0.941447,-0.304647,Capture,Swing,-1269438207,0.212261
12,1.413689,0.018630,2.86290,0.95359,0.12922,0.00000,-0.01620,1,0,1785933915,1,-0.110240,-0.014608,0.154271,0.073023,-0.009324,-0.180346,-0.190468,-0.826183,0.530229,0.142765,-0.932127,-0.332802,Stance,Swing,-1269438207,0.231929
13,1.434067,0.020378,2.87730,0.95517,0.19132,0.00000,-0.02822,1,0,1785933915,1,-0.109215,-0.034276,0.102624,0.072055,-0.004749,-0.192247,-0.194374,-0.884471,0.424183,0.144555,-0.923783,-0.354583,Stance,Swing,-1269438207,0.249121
14,1.451460,0.017393,2.88561,0.95626,0.25925,0.00000,-0.04076,1,0,1785933915,1,-0.109123,-0.047790,0.035128,0.071460,0.001939,-0.203200,-0.193604,-0.945857,0.260524,0.145623,-0.915225,-0.375710,Stance,Swing,-1269438207,0.267958
15,1.468869,0.017409,2.89038,0.95713,0.20127,0.00000,-0.04987,0,0,1785933915,1,-0.110095,-0.039753,0.074017,0.071628,0.008391,-0.211074,-0.199686,-0.904083,0.377834,0.146316,-0.908774,-0.390797,Swing,Swing,-1269438207,0.284055
16,1.486701,0.017832,2.89482,0.95787,0.14324,0.00000,-0.05729,0,0,1785933915,1,-0.111083,-0.030859,0.107646,0.072305,0.014764,-0.216737,-0.199975,-0.863855,0.462347,0.149069,-0.905736,-0.396764,Swing,Swing,-1269438207,0.300180
17,1.509015,0.022314,2.90194,0.95867,0.08380,0.00000,-0.06325,0,0,1785933915,1,-0.112034,-0.022920,0.133220,0.073660,0.020250,-0.220149,-0.197885,-0.831580,0.518957,0.153831,-0.906146,-0.394000,Swing,Swing,-1269438207,0.316710
18,1.529699,0.020684,2.90724,0.95919,0.00942,0.00000,-0.06088,0,0,1785933915,1,-0.112933,-0.015047,0.140996,0.076489,0.029520,-0.222284,-0.195109,-0.813471,0.547903,0.161873,-0.910622,-0.380217,Swing,Swing,-1269438207,0.337411
19,1.546926,0.017227,2.91014,0.95949,0.00000,0.00000,-0.05078,0,0,1785933915,1,-0.113259,-0.010195,0.123404,0.081037,0.039215,-0.220235,-0.197111,-0.821274,0.535404,0.173691,-0.920390,-0.350306,Swing,Swing,-1269438207,0.356611
20,1.561906,0.014981,2.91194,0.95969,0.00000,0.00000,-0.04129,0,0,1785933915,1,-0.113017,-0.006354,0.108276,0.087250,0.045369,-0.211963,-0.199111,-0.834726,0.513407,0.190544,-0.934376,-0.301056,Swing,Swing,-1269438207,0.372606
21,1.580231,0.018325,2.91345,0.95990,0.00000,0.00000,-0.03357,0,0,1785933915,1,-0.112134,-0.003582,0.093760,0.092941,0.049926,-0.201641,-0.200081,-0.851839,0.484085,0.205077,-0.946307,-0.249894,Swing,Swing,-1269438207,0.386520
22,1.602166,0.021935,2.91447,0.96009,0.00000,0.00000,-0.02542,0,0,1785933915,1,-0.109915,-0.001312,0.072795,0.099030,0.054085,-0.186191,-0.199139,-0.880027,0.431156,0.218378,-0.957916,-0.186301,Swing,Swing,-1269438207,0.403542
23,1.620656,0.018490,2.91484,0.96021,0.00000,0.00000,-0.01774,0,0,1785933915,1,-0.106777,0.001871,0.058459,0.105679,0.056007,-0.164242,-0.196128,-0.902164,0.384231,0.230253,-0.967754,-0.102161,Swing,Swing,-1269438207,0.423922
24,1.638269,0.017613,2.91487,0.96031,0.00000,0.00000,-0.01289,0,0,1785933915,1,-0.103679,0.003239,0.043159,0.110560,0.055788,-0.141402,-0.194068,-0.923421,0.331106,0.236461,-0.971393,-0.021966,Swing,Swing,-1269438207,0.441104
25,1.656942,0.018673,2.91465,0.96038,0.00000,0.00000,-0.00940,0,0,1785933915,1,-0.100278,0.004139,0.028124,0.114703,0.054223,-0.117750,-0.190192,-0.942155,0.275993,0.239415,-0.969606,0.050440,Swing,Swing,-1269438207,0.457472
26,1.673565,0.016623,2.91430,0.96043,0.00000,0.00000,-0.00666,0,0,1785933915,1,-0.095844,0.004878,0.010299,0.118370,0.051072,-0.091512,-0.183000,-0.959756,0.213026,0.239272,-0.963505,0.120030,Swing,Swing,-1269438207,0.474827
27,1.694695,0.021131,2.91369,0.96048,0.00000,0.00000,-0.00487,0,0,1785933915,1,-0.092141,0.005803,-0.004927,0.120975,0.047177,-0.066629,-0.175918,-0.971290,0.160152,0.236876,-0.955227,0.177286,Swing,Swing,-1269438207,0.490277
28,1.712666,0.017971,2.91307,0.96051,0.00000,0.00000,-0.00324,0,0,1785933915,1,-0.087862,0.007131,-0.023305,0.123266,0.041414,-0.033271,-0.166700,-0.981116,0.098093,0.230819,-0.942291,0.242508,Swing,Swing,-1269438207,0.509917
29,1.730399,0.017733,2.91240,0.96053,0.00000,0.00000,-0.00228,0,0,1785933915,1,-0.084885,0.008174,-0.038031,0.123868,0.036112,-0.003835,-0.160465,-0.985866,0.048166,0.223838,-0.930343,0.290446,Swing,Swing,-1269438207,0.526622
30,1.748885,0.018487,2.91167,0.96055,0.00000,0.00000,-0.00160,0,0,1785933915,1,-0.082652,0.008998,-0.052260,0.123411,0.030998,0.025931,-0.155528,-0.987832,-0.000165,0.216303,-0.918676,0.330527,Swing,Swing,-1269438207,0.543105
31,1.768149,0.019264,2.91089,0.96056,0.00000,0.06162,-0.00607,0,1,1785933915,1,-0.080620,0.007150,-0.066471,0.122025,0.022319,0.045710,-0.149365,-0.987519,-0.049958,0.211478,-0.918938,0.332913,Swing,Capture,-1269438207,0.560290
32,1.785115,0.016965,2.91020,0.96056,0.00000,0.12584,-0.01665,0,1,1785933915,1,-0.078945,0.002143,-0.080543,0.120788,0.006877,0.045640,-0.143366,-0.984642,-0.099633,0.207168,-0.941719,0.265040,Swing,Stance,-1269438207,0.578197
33,1.802972,0.017857,2.90948,0.96056,0.00000,0.18239,-0.02751,0,1,1785933915,1,-0.077493,-0.003459,-0.092363,0.118798,-0.006519,0.023682,-0.139571,-0.980519,-0.138216,0.202583,-0.964795,0.167720,Swing,Stance,-1269438207,0.593967
34,1.821746,0.018774,2.90874,0.96056,0.00000,0.12286,-0.03862,0,0,1785933915,1,-0.076048,-0.009536,-0.104662,0.115436,-0.009864,0.086745,-0.138075,-0.975622,-0.170577,0.200931,-0.926968,0.316792,Swing,Swing,-1269438207,0.610567
35,1.839826,0.018080,2.90804,0.96055,0.00000,0.06028,-0.04873,0,0,1785933915,1,-0.074950,-0.015006,-0.117315,0.110728,-0.007361,0.149486,-0.141265,-0.970825,-0.193760,0.192405,-0.887164,0.419429,Swing,Swing,-1269438207,0.628019
36,1.858033,0.018207,2.90737,0.96055,0.00000,0.00002,-0.05115,0,0,1785933915,1,-0.073727,-0.016316,-0.128479,0.105950,-0.001099,0.190468,-0.146886,-0.967038,-0.207994,0.185095,-0.867562,0.461602,Swing,Swing,-1269438207,0.644825
37,1.874433,0.016400,2.90678,0.96054,0.00000,0.00000,-0.04598,0,0,1785933915,1,-0.072033,-0.014043,-0.141950,0.102272,0.003632,0.208662,-0.152366,-0.963936,-0.218203,0.182926,-0.857868,0.480208,Swing,Swing,-1269438207,0.661750
38,1.891599,0.017166,2.90619,0.96053,0.00000,0.00000,-0.03902,0,0,1785933915,1,-0.070137,-0.010709,-0.154526,0.099837,0.007760,0.220556,-0.155561,-0.961338,-0.227223,0.180592,-0.847693,0.498802,Swing,Swing,-1269438207,0.676994
39,1.910883,0.019284,2.90556,0.96053,0.00000,0.00000,-0.03147,0,0,1785933915,1,-0.067313,-0.007003,-0.167901,0.097871,0.010203,0.229077,-0.154262,-0.958585,-0.239411,0.175209,-0.834638,0.522189,Swing,Swing,-1269438207,0.692951
40,1.928375,0.017492,2.90341,0.96025,0.00000,0.00000,-0.02385,0,0,1785933915,1,-0.064115,-0.003314,-0.182886,0.096648,0.009836,0.234056,-0.148849,-0.953811,-0.260937,0.167049,-0.819625,0.548005,Swing,Swing,-1269438207,0.710877
41,1.944613,0.016238,2.89779,0.95947,0.00000,0.00000,-0.01813,0,0,1785933915,1,-0.061467,-0.000642,-0.196891,0.096826,0.006085,0.233211,-0.140837,-0.945623,-0.293194,0.158604,-0.807070,0.568756,Swing,Swing,-1269438207,0.727132
42,1.961006,0.016393,2.89008,0.95855,0.00000,0.00000,-0.01385,0,0,1785933915,1,-0.059004,0.005292,-0.209177,0.097260,0.004467,0.229165,-0.132564,-0.936314,-0.325181,0.151071,-0.799410,0.581482,Swing,Swing,-1269438207,0.742209
43,1.980033,0.019027,2.89862,0.95821,0.00000,0.00000,-0.01043,0,0,1785933915,1,-0.056377,0.015783,-0.220593,0.097557,0.005984,0.222317,-0.122371,-0.924475,-0.361071,0.144738,-0.800083,0.582167,Swing,Swing,-1269438207,0.757415
44,1.998713,0.018681,2.92352,0.95864,0.00000,0.00000,-0.00741,0,0,1785933915,1,-0.054445,0.029063,-0.231120,0.098839,0.007667,0.212292,-0.119150,-0.916669,-0.381472,0.140737,-0.805338,0.575869,Swing,Swing,-1269438207,0.775059
45,2.014822,0.016109,2.94218,0.95924,0.00000,0.00000,-0.00525,0,0,1785933915,1,-0.056138,0.045727,-0.236273,0.101881,0.010326,0.202426,-0.141407,-0.928605,-0.343070,0.142779,-0.810128,0.568602,Swing,Swing,-1269438207,0.792389
46,2.029616,0.014793,2.95378,0.95974,0.00000,0.00000,-0.00387,0,0,1785933915,1,-0.059004,0.059774,-0.236955,0.104837,0.011655,0.192700,-0.163834,-0.940190,-0.298667,0.147444,-0.817124,0.557286,Swing,Swing,-1269438207,0.807343
47,2.045750,0.016135,2.96093,0.96020,0.00000,0.00000,-0.00292,0,0,1785933915,1,-0.061229,0.069109,-0.235571,0.107231,0.011920,0.182838,-0.176502,-0.946812,-0.269063,0.153859,-0.827767,0.539565,Swing,Swing,-1269438207,0.821083
48,2.064276,0.018525,2.96415,0.96055,0.00000,0.00000,-0.00213,0,0,1785933915,1,-0.063964,0.077231,-0.231801,0.109554,0.011997,0.171157,-0.188780,-0.953330,-0.235637,0.160987,-0.840843,0.516785,Swing,Swing,-1269438207,0.836076
49,2.081649,0.017373,2.96535,0.96080,0.00000,0.00000,-0.00148,0,0,1785933915,1,-0.068355,0.085050,-0.224032,0.111476,0.012335,0.156454,-0.207139,-0.960445,-0.186117,0.164399,-0.853199,0.495000,Swing,Swing,-1269438207,0.853296
50,2.103711,0.022063,2.96316,0.96071,0.00000,0.00000,-0.00104,0,0,1785933915,1,-0.072772,0.090436,-0.213832,0.112539,0.012609,0.142080,-0.224071,-0.965581,-0.132082,0.165922,-0.864934,0.473665,Swing,Swing,-1269438207,0.869449
51,2.131240,0.027529,2.92961,0.95421,0.00000,0.00000,-0.00067,0,0,1785933915,1,-0.078468,0.094209,-0.197705,0.112844,0.012478,0.125094,-0.239573,-0.969237,-0.056425,0.169800,-0.882251,0.439091,Swing,Swing,-1269438207,0.889962
52,2.155000,0.023760,2.88597,0.94800,0.00000,0.00000,-0.00038,0,0,1785933915,1,-0.085763,0.093485,-0.173218,0.112564,0.010617,0.099104,-0.251778,-0.966987,0.039288,0.176667,-0.910282,0.374399,Swing,Swing,-1269438207,0.915382
53,2.174368,0.019368,2.84931,0.94461,0.00000,0.00000,-0.00023,0,0,1785933915,1,-0.092084,0.088504,-0.148801,0.110656,0.009235,0.078092,-0.257678,-0.958746,0.120033,0.179180,-0.931334,0.317036,Swing,Swing,-1269438207,0.937181
54,2.194517,0.020149,2.80038,0.94008,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.096954,0.082800,-0.126415,0.108374,0.008108,0.059605,-0.261331,-0.947587,0.183809,0.179646,-0.947395,0.264897,Swing,Swing,-1269438207,0.954886
55,2.217732,0.023216,2.73444,0.93422,0.00000,0.00000,-0.00010,0,0,1785933915,1,-0.101998,0.075957,-0.100313,0.105522,0.007163,0.039860,-0.265467,-0.931168,0.249907,0.178351,-0.962049,0.206524,Swing,Swing,-1269438207,0.973216
56,2.237677,0.019945,2.67333,0.92925,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.107544,0.066573,-0.065014,0.101712,0.005655,0.017088,-0.270331,-0.904943,0.328633,0.174249,-0.975384,0.135144,Swing,Swing,-1269438207,0.994205
57,2.258528,0.020851,2.60573,0.92359,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.110112,0.058791,-0.041008,0.098860,0.004942,0.001722,-0.268267,-0.889947,0.368818,0.169928,-0.981321,0.090184,Swing,Swing,-1269438207,1.012141
58,2.283084,0.024556,2.49209,0.92385,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.112073,0.049946,-0.013103,0.095412,0.004338,-0.015652,-0.262580,-0.874928,0.406882,0.164127,-0.985582,0.041117,Swing,Swing,-1269438207,1.030777
59,2.306755,0.023671,2.33779,0.93216,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.113610,0.039852,0.019483,0.092338,0.004080,-0.033262,-0.253051,-0.862562,0.438124,0.159352,-0.987183,-0.008806,Stance,Stance,-1269438207,1.052731
60,2.325113,0.018357,2.20051,0.94060,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114518,0.032142,0.054016,0.090046,0.004007,-0.050907,-0.242856,-0.850988,0.465662,0.156608,-0.986019,-0.056920,Stance,Stance,-1269438207,1.074085
61,2.346448,0.021335,2.03123,0.95069,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114497,0.028011,0.079608,0.088402,0.004223,-0.065587,-0.234589,-0.844983,0.480595,0.155124,-0.983231,-0.095881,Stance,Stance,-1269438207,1.090795
62,2.363812,0.017364,1.89085,0.95839,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114347,0.025656,0.109200,0.086303,0.004333,-0.082867,-0.226348,-0.837662,0.497080,0.152888,-0.978365,-0.139381,Stance,Stance,-1269438207,1.110424
63,2.387185,0.023374,1.70389,0.96754,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114821,0.024057,0.121572,0.085871,0.003849,-0.091282,-0.223300,-0.837334,0.499007,0.153905,-0.975502,-0.157195,Stance,Stance,-1269438207,1.127426
64,2.411185,0.024000,1.51925,0.97531,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.116793,0.021095,0.127381,0.086689,0.002324,-0.098761,-0.220886,-0.838147,0.498718,0.158712,-0.973149,-0.166711,Stance,Stance,-1269438207,1.152972
65,2.431551,0.020366,1.37112,0.98063,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.120234,0.017564,0.123270,0.088014,-0.000057,-0.105477,-0.219834,-0.832555,0.508454,0.164284,-0.971656,-0.169985,Stance,Stance,-1269438207,1.182490
66,2.451744,0.020193,1.23339,0.98491,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.122493,0.013149,0.109931,0.089475,-0.002849,-0.110230,-0.222504,-0.829657,0.512017,0.168459,-0.970736,-0.171150,Stance,Stance,-1269438207,1.210271
67,2.470915,0.019171,1.11169,0.98817,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.121904,0.008984,0.088752,0.092008,-0.003323,-0.114114,-0.227579,-0.838893,0.494437,0.175001,-0.969873,-0.169471,Stance,Stance,-1269438207,1.240867
68,2.493272,0.022357,0.98123,0.99115,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.120240,0.015379,0.062372,0.095290,0.005307,-0.114882,-0.233632,-0.854462,0.464016,0.181876,-0.969853,-0.162192,Stance,Stance,-1269438207,1.273021
69,2.512957,0.019686,0.87651,0.99318,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.118868,0.025550,0.031072,0.098853,0.012752,-0.109255,-0.240766,-0.871561,0.427099,0.187489,-0.972868,-0.135557,Stance,Stance,-1269438207,1.315313
70,2.533668,0.020711,0.77631,0.99484,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.116471,0.034398,0.007399,0.102105,0.014619,-0.097659,-0.245161,-0.878826,0.409342,0.192209,-0.977522,-0.086645,Stance,Stance,-1269438207,1.356772
71,2.554170,0.020502,0.68674,0.99610,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112524,0.039153,-0.011412,0.106748,0.015189,-0.070538,-0.244656,-0.892972,0.377816,0.199396,-0.979895,0.006869,Stance,Stance,-1269438207,1.405655
72,2.577417,0.023247,0.59602,0.99718,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106964,0.040856,-0.032216,0.108300,0.015121,-0.034529,-0.242256,-0.916202,0.319197,0.196664,-0.975162,0.101898,Stance,Stance,-1269438207,1.459868
73,2.595606,0.018188,0.53253,0.99781,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.101617,0.042619,-0.055024,0.107779,0.012614,0.009185,-0.240998,-0.936272,0.255568,0.188991,-0.966209,0.175277,Stance,Stance,-1269438207,1.529831
74,2.612699,0.017093,0.47841,0.99828,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.099431,0.043298,-0.068411,0.106406,0.008604,0.037242,-0.244355,-0.944209,0.220816,0.184057,-0.962910,0.197300,Stance,Stance,-1269438207,1.590406
75,2.633067,0.020369,0.42040,0.99871,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.098444,0.045507,-0.077890,0.105889,0.004326,0.054144,-0.253733,-0.943478,0.213236,0.182096,-0.962567,0.200764,Stance,Stance,-1269438207,1.653016
76,2.650693,0.017626,0.37544,0.99900,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.101701,0.047522,-0.089230,0.106171,-0.000844,0.052393,-0.260643,-0.943073,0.206590,0.181478,-0.961719,0.205336,Stance,Stance,-1269438207,1.736547
77,2.669602,0.018909,0.33214,0.99924,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.103953,0.060207,-0.092340,0.106331,0.003321,0.039749,-0.268645,-0.935779,0.228358,0.181451,-0.964783,0.190447,Stance,Stance,-1269438207,1.816203
78,2.693319,0.023717,0.28434,0.99946,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.105853,0.067945,-0.079570,0.104085,0.005617,0.028018,-0.272158,-0.917139,0.291181,0.177695,-0.969831,0.166890,Stance,Stance,-1269438207,1.910959
79,2.715635,0.022316,0.24529,0.99961,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109352,0.061337,-0.049714,0.100020,0.005196,0.007355,-0.269244,-0.895550,0.354256,0.171951,-0.979358,0.106257,Stance,Stance,-1269438207,2.046021
80,2.739228,0.023593,0.20950,0.99973,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113483,0.050710,-0.034081,0.100505,0.003147,-0.006650,-0.264340,-0.892198,0.366205,0.176192,-0.981549,0.074281,Stance,Stance,-1269438207,2.189034
81,2.765731,0.026503,0.17519,0.99981,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111004,0.057358,-0.043683,0.102746,0.005220,-0.013624,-0.265551,-0.894731,0.359082,0.180306,-0.980843,0.073741,Stance,Stance,-1269438207,2.359848
82,2.790931,0.025200,0.14756,0.99987,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.105737,0.057901,-0.061015,0.102742,0.006719,0.019322,-0.262875,-0.914847,0.306515,0.176888,-0.973398,0.145628,Stance,Stance,-1269438207,2.578972
83,2.810123,0.019192,0.12936,0.99990,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106891,0.063070,-0.071728,0.103179,0.004534,0.023505,-0.271021,-0.915103,0.298552,0.176696,-0.972905,0.149116,Stance,Stance,-1269438207,2.814212
84,2.833178,0.023055,0.11032,0.99993,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108486,0.064946,-0.057862,0.100856,0.005497,0.012612,-0.270759,-0.899347,0.343313,0.172978,-0.977443,0.121178,Stance,Stance,-1269438207,3.010008
85,2.852952,0.019773,0.09617,0.99995,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110527,0.058786,-0.048083,0.101584,0.004146,0.000446,-0.268093,-0.895990,0.354017,0.176556,-0.979727,0.094675,Stance,Stance,-1269438207,3.270511
86,2.873570,0.020618,0.08327,0.99996,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107546,0.061710,-0.057340,0.101951,0.006599,0.010854,-0.266461,-0.904816,0.332125,0.175586,-0.976048,0.128452,Stance,Stance,-1269438207,3.513364
87,2.894808,0.021238,0.07174,0.99997,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107499,0.063003,-0.065755,0.102111,0.004721,0.019483,-0.270568,-0.909591,0.315337,0.174827,-0.974872,0.138061,Stance,Stance,-1269438207,3.788371
88,2.916479,0.021671,0.06157,0.99998,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108918,0.062923,-0.054410,0.100656,0.005354,0.010278,-0.269833,-0.898376,0.346571,0.173092,-0.978210,0.114647,Stance,Stance,-1269438207,4.095254
89,2.937603,0.021124,0.05301,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108620,0.063298,-0.055548,0.101636,0.005841,0.007405,-0.268796,-0.899622,0.344134,0.175179,-0.977579,0.116840,Stance,Stance,-1269438207,4.433230
90,2.957205,0.019602,0.04611,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107829,0.063882,-0.063061,0.101652,0.004994,0.017128,-0.270797,-0.905900,0.325597,0.174088,-0.975806,0.132270,Stance,Stance,-1269438207,4.786237
91,2.978821,0.021616,0.03951,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108938,0.063083,-0.055002,0.100769,0.005327,0.010566,-0.269990,-0.898703,0.345598,0.173313,-0.978045,0.115719,Stance,Stance,-1269438207,5.133868
92,2.998073,0.019252,0.03441,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107926,0.063998,-0.058416,0.101278,0.005951,0.013117,-0.269319,-0.901947,0.337577,0.173812,-0.976669,0.126126,Stance,Stance,-1269438207,5.541038
93,3.016606,0.018533,0.03011,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108176,0.065714,-0.060573,0.101211,0.005529,0.014440,-0.271190,-0.901134,0.338252,0.173450,-0.976670,0.126615,Stance,Stance,-1269438207,5.921976
94,3.035528,0.018923,0.02627,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108928,0.063959,-0.056000,0.101162,0.005298,0.009395,-0.270287,-0.898590,0.345661,0.174057,-0.978041,0.114629,Stance,Stance,-1269438207,6.304969
95,3.053715,0.018187,0.02302,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107977,0.064538,-0.060012,0.101236,0.005142,0.015476,-0.270774,-0.901955,0.336390,0.173434,-0.976628,0.126958,Stance,Stance,-1269438207,6.712200
96,3.071499,0.017784,0.02023,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108612,0.064371,-0.057081,0.100850,0.005464,0.012063,-0.270500,-0.899280,0.343694,0.173145,-0.977602,0.119647,Stance,Stance,-1269438207,7.117744
97,3.090106,0.018607,0.01767,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108184,0.064841,-0.058303,0.101060,0.005770,0.012783,-0.270212,-0.900371,0.341053,0.173313,-0.977055,0.123800,Stance,Stance,-1269438207,7.527033
98,3.120076,0.029971,0.11608,0.97677,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108331,0.065472,-0.059157,0.100993,0.005536,0.013433,-0.270933,-0.900034,0.341371,0.173141,-0.977108,0.123618,Stance,Stance,-1269438207,7.968292
99,3.144271,0.024195,0.27170,0.94306,0.00000,0.09990,-0.01078,0,1,1785933915,1,-0.110496,0.053735,-0.047994,0.101130,-0.000749,-0.018525,-0.268021,-0.895942,0.354193,0.171243,-0.984249,0.043941,Swing,Capture,-1269438207,8.288670
100,3.165617,0.021346,0.43980,0.91453,0.00000,0.18055,-0.02605,0,1,1785933915,1,-0.109680,0.042728,-0.044041,0.099623,-0.002853,-0.061204,-0.261215,-0.899592,0.350001,0.163084,-0.985499,-0.046855,Swing,Stance,-1269438207,8.423532
101,3.186494,0.020877,0.62318,0.89211,0.00000,0.25170,-0.03937,0,1,1785933915,1,-0.104948,0.029100,-0.050087,0.095014,-0.002107,-0.086767,-0.249688,-0.921324,0.298025,0.149009,-0.983476,-0.102815,Swing,Stance,-1269438207,8.500622
