frame,time,dt,speed,gaitRate,ikWeight,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supported,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftAnchorError,rightAnchorError,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,leftReleaseCooldown,rightReleaseCooldown
91,6.348948,0.007979,5.15663,1.25790,0.57500,1.00000,0.15000,-0.06133,1,0,1,1785933915,1,0.221355,0.201573,-0.363000,0.122977,-0.046357,-0.082761,2.033908,0.000000,0.633071,-0.369576,-0.680172,0.204638,-0.978640,-0.019683,Stance,Swing,0.000000,0.000000
92,6.369098,0.007769,5.21044,1.26446,0.57500,0.62979,0.52021,-0.06552,0,1,1,1785933915,1,0.214342,0.208757,-0.356300,0.132220,0.009504,-0.228779,0.000000,1.205988,0.616081,-0.471526,-0.630958,0.221527,-0.892482,-0.392940,Swing,Stance,0.107618,0.000000
93,6.389151,0.006290,5.23794,1.26949,0.57500,0.23830,0.91170,-0.06801,0,1,1,1785933915,1,0.068800,0.123772,-0.282473,0.138738,0.064059,-0.335422,0.000000,1.165089,0.223766,-0.919177,-0.324105,0.206128,-0.722746,-0.659659,Swing,Stance,0.086086,0.000000
94,6.407691,0.006873,5.27097,1.27389,0.50034,0.00068,1.00000,-0.06622,0,1,1,1785933915,1,-0.098651,0.082787,-0.221114,0.142140,0.082015,-0.359456,0.000000,1.125069,-0.303004,-0.951295,0.056793,0.195527,-0.662501,-0.723092,Swing,Stance,0.068130,0.000000
95,6.429474,0.007401,5.32196,1.27918,0.55404,0.10807,1.00000,-0.06237,0,1,1,1785933915,1,-0.101730,0.040971,-0.151350,0.146450,0.095523,-0.369430,0.000000,1.081988,-0.266764,-0.939527,0.214772,0.202930,-0.649334,-0.732929,Swing,Stance,0.046874,0.000000
96,6.450358,0.006857,5.36176,1.28368,0.57500,0.15000,1.00000,-0.06228,0,1,1,1785933915,1,-0.107485,0.016559,-0.133971,0.146597,0.106747,-0.371902,0.000000,1.053173,-0.251245,-0.957157,0.143969,0.203209,-0.633544,-0.746545,Swing,Stance,0.025446,0.000000
97,6.470183,0.006776,5.39302,1.28745,0.57500,0.15000,1.00000,-0.05888,0,1,1,1785933915,1,-0.109839,-0.005887,-0.113160,0.149367,0.114348,-0.379722,0.000000,1.027205,-0.228589,-0.968775,0.096036,0.208987,-0.613058,-0.761895,Swing,Stance,0.005541,0.000000
98,6.489332,0.006764,5.41946,1.29070,0.57500,0.15000,1.00000,-0.05321,0,1,1,1785933915,1,-0.109834,-0.022750,-0.098771,0.153326,0.120334,-0.390749,0.000000,1.004212,-0.204057,-0.977934,0.044784,0.216975,-0.588388,-0.778923,Swing,Stance,0.000000,0.000000
99,6.507803,0.006450,5.44228,1.29353,0.57500,0.15000,1.00000,-0.04746,0,1,1,1785933915,1,-0.108426,-0.035425,-0.092132,0.157921,0.123147,-0.405198,0.000000,0.985668,-0.183471,-0.982810,0.020581,0.225748,-0.558836,-0.797960,Swing,Stance,0.000000,0.000000
100,6.527559,0.007009,5.46389,1.29624,0.57500,0.15000,1.00000,-0.04192,0,1,1,1785933915,1,-0.105975,-0.046856,-0.099422,0.162854,0.124903,-0.421955,0.000000,0.969924,-0.170421,-0.985112,0.022623,0.234805,-0.521484,-0.820318,Swing,Stance,0.000000,0.000000
101,6.548312,0.006921,5.48334,1.29875,0.51141,0.15000,0.87282,-0.03908,0,0,1,1785933915,1,-0.101124,-0.049623,-0.112204,0.121429,0.103790,-0.367039,0.000000,0.000000,-0.162381,-0.986698,0.007660,0.295291,-0.720061,-0.627945,Swing,SupportSwap,0.000000,0.120000
102,6.567125,0.006704,5.49807,1.30073,0.33841,0.15000,0.52682,-0.03910,0,0,1,1785933915,1,-0.097038,-0.031307,-0.128090,0.082679,0.027474,-0.286316,0.000000,0.000000,-0.158768,-0.987302,-0.005216,0.181160,-0.892697,-0.412642,Swing,Swing,0.000000,0.100970
103,6.591904,0.006424,5.51014,1.30271,0.11060,0.15000,0.07121,-0.04361,0,0,1,1785933915,1,-0.093732,-0.007212,-0.145717,0.083461,0.044403,-0.253510,0.000000,0.000000,-0.159802,-0.985917,-0.049296,0.168964,-0.920322,-0.352788,Swing,Swing,0.000000,0.075911
104,6.610448,0.006355,5.51068,1.30342,0.09774,0.15000,0.04548,-0.04422,0,0,1,1785933915,1,-0.086936,0.004002,-0.177439,0.098825,0.047220,-0.225704,0.000000,0.000000,-0.146266,-0.980227,-0.133274,0.214610,-0.956895,-0.195691,Swing,Swing,0.000000,0.057299
105,6.629311,0.006647,5.51875,1.30438,0.12414,0.15000,0.09828,-0.04463,0,0,1,1785933915,1,-0.078586,0.016214,-0.208738,0.106997,0.039488,-0.194906,0.000000,0.000000,-0.126780,-0.963918,-0.234072,0.221042,-0.971046,-0.090607,Swing,Swing,0.000000,0.038727
106,6.648354,0.006575,5.53271,1.30559,0.15000,0.15000,0.15000,-0.04932,0,0,1,1785933915,1,-0.068679,0.026315,-0.241329,0.110849,0.029311,-0.178709,0.000000,0.000000,-0.100507,-0.936180,-0.336847,0.215983,-0.972805,-0.083681,Swing,Swing,0.000000,0.019613
107,6.666962,0.006361,5.54850,1.30692,0.15000,0.15000,0.15000,-0.05171,0,0,1,1785933915,1,-0.057979,0.035124,-0.272048,0.115693,0.015563,-0.169351,0.000000,0.000000,-0.074019,-0.901279,-0.426869,0.213689,-0.969329,-0.121404,Swing,Swing,0.000000,0.000790
108,6.692531,0.007021,5.56541,1.30862,0.37645,0.15000,0.60291,-0.05055,0,1,1,1785933915,1,-0.051301,0.046781,-0.289724,0.106250,0.064316,-0.292635,0.000000,1.406757,-0.063832,-0.848369,-0.525544,0.176216,-0.784794,-0.594177,Swing,Stance,0.000000,0.000000
109,6.712366,0.006630,5.57534,1.30978,0.56032,0.15000,0.97064,-0.05095,0,1,1,1785933915,1,-0.046187,0.050002,-0.311912,0.111379,0.088966,-0.358573,0.000000,1.594905,-0.070596,-0.839138,-0.539317,0.153695,-0.641645,-0.751445,Swing,Stance,0.000000,0.000000
110,6.731155,0.006481,5.58471,1.31082,0.57500,0.15000,1.00000,-0.05215,0,1,1,1785933915,1,-0.038908,0.051457,-0.333700,0.114995,0.090699,-0.377748,0.000000,1.676642,-0.059912,-0.822248,-0.565968,0.154870,-0.589995,-0.792415,Swing,Stance,0.000000,0.000000
111,6.751484,0.007105,5.59569,1.31195,0.57500,0.15000,1.00000,-0.05291,0,1,1,1785933915,1,-0.032834,0.065019,-0.350849,0.116889,0.093451,-0.385373,0.000000,1.688371,-0.045431,-0.800158,-0.598067,0.162025,-0.574548,-0.802274,Swing,Stance,0.000000,0.000000
112,6.771160,0.006536,5.59845,1.31257,0.52060,0.04120,1.00000,-0.05547,0,1,1,1785933915,1,-0.055438,0.054932,-0.291277,0.124338,0.110130,-0.383507,0.000000,1.671527,-0.149928,-0.927016,-0.343748,0.168313,-0.568719,-0.805127,Swing,Stance,0.000000,0.000000
113,6.792697,0.007680,5.57302,1.31111,0.50620,0.01239,1.00000,-0.05566,0,1,1,1785933915,1,-0.074473,0.063247,-0.244371,0.129707,0.124440,-0.383148,0.000000,1.629410,-0.224835,-0.966975,-0.120035,0.176195,-0.563115,-0.807377,Swing,Stance,0.000000,0.000000
114,6.813117,0.006637,5.51830,1.30724,0.57500,0.15000,1.00000,-0.05543,0,1,1,485888,1,-0.100661,0.123202,-0.251789,0.135750,0.137709,-0.381454,0.000000,1.567847,-0.330075,-0.939590,-0.090668,0.185486,-0.562406,-0.805788,Swing,Stance,0.000000,0.000000
115,6.832572,0.006771,5.49855,1.30542,0.50000,0.00000,1.00000,-0.05526,0,1,1,1785933915,1,-0.102051,0.048386,-0.128819,0.142991,0.148219,-0.387396,0.000000,1.511931,-0.268442,-0.928891,0.255146,0.198455,-0.555110,-0.807755,Swing,Stance,0.000000,0.000000
116,6.853519,0.007499,5.52375,1.30582,0.51438,0.02877,1.00000,-0.05471,0,1,1,1785933915,1,-0.112249,0.028958,-0.066689,0.147519,0.158603,-0.394907,0.000000,1.480184,-0.268535,-0.893694,0.359444,0.206402,-0.540724,-0.815485,Swing,Stance,0.000000,0.000000
117,6.867928,0.006865,5.55975,1.30727,0.57500,0.15000,1.00000,-0.05552,0,1,1,1785933915,1,-0.114171,0.018332,-0.096419,0.156450,0.165813,-0.433171,0.000000,1.463298,-0.262816,-0.923676,0.278838,0.217139,-0.505737,-0.834914,Swing,Stance,0.000000,0.000000
118,6.887806,0.007175,5.58409,1.30799,0.57500,0.15000,1.00000,-0.05743,0,1,1,1785933915,1,-0.113999,-0.008406,-0.101225,0.160578,0.174081,-0.430066,0.000000,1.435726,-0.227161,-0.967697,0.109361,0.229779,-0.479303,-0.847037,Swing,Stance,0.000000,0.000000
119,6.907057,0.006827,5.50233,1.30179,0.57500,0.15000,1.00000,-0.05777,0,1,1,1785933915,1,-0.115466,-0.032427,-0.074119,0.163201,0.167028,-0.423879,0.000000,1.390587,-0.201816,-0.977084,0.067663,0.239451,-0.471089,-0.848963,Swing,Stance,0.000000,0.000000
