schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,start-idle-flat,30,5,0.166667,0.033333,-1269438207,18.938410,0,XBot Walk Neutral,0.090892,57.824210,0.072300,0.001540,0.999998,0.001204,0.173736,0.060527,0.284128,0.000000,0.000000,1,0.938412,0.438412,-0.170733,56.414260,-0.099157,0.338193,56.962750,0.121888,-0.041233,0.999141,-0.004026,-0.337902,0.510647,-0.790609,-0.176200,56.449040,-0.106918,0.328653,56.967470,0.085876,1785933915,4453552,1,1,1.133617,0.286017,0.580405,-0.072789,0.074297,-0.177522,1.127612,0.294211,0.895130,0.012038,-0.212606,0.015229,-0.170195,56.763760,-0.098724,0.337655,56.613470,0.121468,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.086400,163.107500,131.729500,91.209310,NaN,NaN,0.006424,0.005537,0.000000,0.000000,1.555448,0.690122,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,5,0.166667,0.033333,-1269438207,5.614191,0,Walking Backwards,-0.093611,55.229550,5.795150,-0.001683,0.994555,0.104198,-0.003265,0.023871,0.202119,0.000000,0.000000,1,0.614191,0.114191,0.129322,54.323410,5.795576,-0.302922,54.227100,5.687112,-0.001683,0.994555,0.104198,-0.001683,0.994555,0.104198,0.128112,54.321750,5.782641,-0.303068,54.230190,5.622834,0,0,0,0,0.128112,54.321750,5.782641,-0.303068,54.230190,5.622834,0.129322,54.323410,5.795576,-0.302922,54.227100,5.687112,0.129322,54.323410,5.795576,-0.302922,54.227100,5.687112,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.825000,162.164400,124.440700,93.529600,NaN,NaN,0.004999,0.012621,0.000000,0.000000,0.361536,1.716802,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,6,0.200000,0.033333,-1269438207,19.087830,0,XBot Walk Neutral,0.096558,57.824540,0.080387,0.001636,0.999998,0.001343,0.181785,0.049895,0.287869,0.000000,0.000000,1,0.087833,0.587833,-0.172454,56.414470,-0.028529,0.337138,56.902370,0.087778,-0.041233,0.999141,-0.004026,-0.271402,0.514485,-0.813417,-0.174376,56.449220,-0.079806,0.330636,56.955600,0.081293,1785933915,4453552,1,1,1.131792,0.313129,0.580589,-0.072062,0.060817,-0.178323,1.129337,0.364856,0.872417,0.011067,-0.229859,-0.015173,-0.171920,56.741050,-0.028078,0.336664,56.612170,0.087388,0.000000,0.000000,0,0,Swing,Swing,0.000000,119.728800,164.236700,124.267500,91.864160,NaN,NaN,0.013865,0.008774,0.000000,0.000000,3.749827,0.551429,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,5.779690,0,Walking Backwards,-0.094039,55.229570,5.821640,-0.001691,0.994506,0.104669,-0.003311,0.024036,0.204945,0.000000,0.000000,1,0.779690,0.279690,0.137902,54.318210,5.802995,-0.303786,54.223100,5.717591,-0.001691,0.994506,0.104669,-0.001691,0.994506,0.104669,0.131538,54.320850,5.792835,-0.303335,54.227250,5.668369,0,0,0,0,0.131538,54.320850,5.792835,-0.303335,54.227250,5.668369,0.137902,54.318210,5.802995,-0.303786,54.223100,5.717591,0.137902,54.318210,5.802995,-0.303786,54.223100,5.717591,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.520100,163.124100,124.440900,91.312680,NaN,NaN,0.005351,0.001433,0.000000,0.000000,0.559881,1.148588,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,19.232780,0,XBot Walk Neutral,0.102537,57.824620,0.088708,0.001737,0.999997,0.001485,0.199365,0.050753,0.300997,0.000000,0.000000,1,0.232781,0.732781,-0.176350,56.414470,0.010057,0.346137,56.840740,0.054984,-0.041233,0.999141,-0.004026,-0.159619,0.531102,-0.832138,-0.175290,56.449340,-0.039298,0.338159,56.917930,0.062164,1785933915,4453552,1,1,1.132706,0.353637,0.580715,-0.061637,0.015685,-0.181467,1.133240,0.403455,0.849274,0.021143,-0.253906,-0.040909,-0.175823,56.717900,0.010520,0.345724,56.603020,0.054631,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.240700,163.586100,120.526200,94.996480,NaN,NaN,0.008155,0.008674,0.000000,0.000000,1.990070,1.589424,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,5.943437,0,Walking Backwards,-0.094471,55.229590,5.848358,-0.001698,0.994456,0.105143,-0.003357,0.024211,0.207811,0.000000,0.000000,1,0.943437,0.443437,0.131301,54.322360,5.844174,-0.300748,54.228200,5.719328,-0.001698,0.994456,0.105143,-0.001698,0.994456,0.105143,0.132743,54.320870,5.812605,-0.302557,54.226670,5.697181,0,0,0,0,0.132743,54.320870,5.812605,-0.302557,54.226670,5.697181,0.131301,54.322360,5.844174,-0.300748,54.228200,5.719328,0.131301,54.322360,5.844174,-0.300748,54.228200,5.719328,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.992800,162.768700,124.289500,90.661130,NaN,NaN,0.004056,0.006328,0.000000,0.000000,1.037975,0.395648,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,19.373230,0,XBot Walk Neutral,0.109045,57.824260,0.097546,0.001846,0.999997,0.001632,0.216293,0.009224,0.322860,0.000000,0.000000,1,0.373230,0.873230,-0.163510,56.414950,-0.001463,0.357869,56.828330,0.045095,-0.041233,0.999141,-0.004026,-0.070108,0.520420,-0.851028,-0.172274,56.449570,-0.015408,0.350706,56.883320,0.042286,1785933915,4453552,1,1,1.129691,0.377527,0.580935,-0.048500,-0.027597,-0.186153,1.120337,0.392006,0.866081,0.027908,-0.250393,-0.055125,-0.162920,56.734710,-0.000929,0.357473,56.613890,0.044745,0.000000,0.000000,0,0,Swing,Swing,0.000000,120.129200,161.088800,123.651500,102.466300,NaN,NaN,0.005614,0.004609,0.000000,0.000000,1.581153,3.749723,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,6.105443,0,Walking Backwards,-0.094906,55.229610,5.875303,-0.001706,0.994405,0.105621,-0.003404,0.024395,0.210744,0.000000,0.000000,1,0.105443,0.605443,0.128518,54.326240,5.918674,-0.302270,54.230750,5.724695,-0.001706,0.994405,0.105621,-0.001706,0.994405,0.105621,0.131207,54.322910,5.854957,-0.302113,54.228230,5.712437,0,0,0,0,0.131207,54.322910,5.854957,-0.302113,54.228230,5.712437,0.128518,54.326240,5.918674,-0.302270,54.230750,5.724695,0.128518,54.326240,5.918674,-0.302270,54.230750,5.724695,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,118.274700,162.191800,128.005700,90.749890,NaN,NaN,0.011864,0.005339,0.000000,0.000000,1.938863,0.284619,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,19.509660,0,XBot Walk Neutral,0.116002,57.822740,0.106914,0.001966,0.999997,0.001796,0.217382,-0.012401,0.316604,0.000000,0.000000,1,0.509663,0.009663,-0.143489,56.415670,-0.027951,0.366811,56.946850,0.119176,-0.041233,0.999141,-0.004026,-0.243922,0.544336,-0.802621,-0.161669,56.450000,-0.015416,0.355053,56.899650,0.050277,1785933915,4453552,1,1,1.119086,0.377519,0.581372,-0.051392,-0.004708,-0.186501,1.100286,0.365562,0.862286,0.032323,-0.202243,0.006151,-0.142869,56.730920,-0.027373,0.366168,56.619740,0.118589,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.613300,159.874200,123.160600,96.340150,NaN,NaN,0.007855,0.013432,0.000000,0.000000,0.460127,3.169965,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,6.265715,0,Walking Backwards,-0.095345,55.229640,5.902480,-0.001714,0.994354,0.106104,-0.003453,0.024596,0.213725,0.000000,0.000000,1,0.265715,0.765715,0.126951,54.318450,5.946287,-0.307228,54.231720,5.725660,-0.001714,0.994354,0.106104,-0.001714,0.994354,0.106104,0.129223,54.322100,5.899306,-0.303820,54.229930,5.720143,0,0,0,0,0.129223,54.322100,5.899306,-0.303820,54.229930,5.720143,0.126951,54.318450,5.946287,-0.307228,54.231720,5.725660,0.126951,54.318450,5.946287,-0.307228,54.231720,5.725660,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.833500,163.294300,125.183900,90.493160,NaN,NaN,0.001960,0.006540,0.000000,0.000000,1.627746,0.552139,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,10,0.333333,0.033333,-1269438207,19.643040,0,XBot Walk Neutral,0.123029,57.820530,0.116142,0.002086,0.999996,0.001955,0.224099,-0.026572,0.316679,0.000000,0.000000,1,0.643044,0.143044,-0.127716,56.416210,-0.054697,0.372566,56.432290,0.202225,-0.041233,0.999141,-0.004026,-0.002312,0.999993,-0.002952,-0.147197,56.450540,-0.030642,0.372485,56.467290,0.202122,1785933915,1785933915,1,1,1.104613,0.362293,0.581908,0.584932,0.595057,0.598663,1.084488,0.338853,0.856354,0.584485,0.595515,0.739082,-0.127071,56.724980,-0.054082,0.372932,56.607710,0.202581,0.000000,0.000000,0,0,Swing,Swing,0.000000,123.523000,164.646500,123.653100,88.901150,NaN,NaN,0.007642,0.015592,0.000000,0.000000,0.534857,3.749827,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,10,0.333333,0.033333,-1269438207,6.424261,0,Walking Backwards,-0.095788,55.229680,5.929890,-0.001722,0.994302,0.106590,-0.003502,0.024801,0.216771,0.000000,0.000000,1,0.424261,0.924261,0.121953,54.319430,5.950759,-0.307131,54.233660,5.760407,-0.001722,0.994302,0.106590,-0.001722,0.994302,0.106590,0.126247,54.320570,5.927834,-0.305612,54.231610,5.735246,0,0,0,0,0.126247,54.320570,5.927834,-0.305612,54.231610,5.735246,0.121953,54.319430,5.950759,-0.307131,54.233660,5.760407,0.121953,54.319430,5.950759,-0.307131,54.233660,5.760407,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.653500,163.895000,124.038100,89.484000,NaN,NaN,0.005747,0.001929,0.000000,0.000000,0.609415,0.974782,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,11,0.366667,0.033333,-1269438207,19.773910,0,XBot Walk Neutral,0.130286,57.817980,0.125482,0.002210,0.999995,0.002115,0.235381,-0.030285,0.327381,0.000000,0.000000,1,0.773914,0.273914,-0.125805,56.416180,-0.082130,0.381391,56.432350,0.214844,-0.041233,0.999141,-0.004026,-0.002312,0.999993,-0.002952,-0.136408,56.450890,-0.053115,0.375458,56.467310,0.206373,1785933915,1785933915,1,1,1.093825,0.339820,0.582263,0.581959,0.599308,0.598683,1.082535,0.311475,0.858364,0.575659,0.608143,0.730084,-0.125118,56.726990,-0.081460,0.381758,56.598710,0.215208,0.000000,0.000000,0,0,Swing,Swing,0.000000,122.313800,163.471600,128.204100,88.966960,NaN,NaN,0.007669,0.001544,0.000000,0.000000,2.353017,0.658194,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,11,0.366667,0.033333,-1269438207,6.581089,0,Walking Backwards,-0.096234,55.229710,5.957534,-0.001730,0.994249,0.107081,-0.003552,0.025018,0.219877,0.000000,0.000000,1,0.581089,0.081089,0.125351,54.321960,5.959038,-0.307193,54.229650,5.840676,-0.001730,0.994249,0.107081,-0.001730,0.994249,0.107081,0.125019,54.320720,5.944427,-0.306538,54.231420,5.775980,0,0,0,0,0.125019,54.320720,5.944427,-0.306538,54.231420,5.775980,0.125351,54.321960,5.959038,-0.307193,54.229650,5.840676,0.125351,54.321960,5.959038,-0.307193,54.229650,5.840676,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.238300,161.764000,124.131000,93.470470,NaN,NaN,0.004877,0.013120,0.000000,0.000000,0.273398,2.017321,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,12,0.400000,0.033333,-1269438207,19.901350,0,XBot Walk Neutral,0.138297,57.815390,0.135613,0.002340,0.999995,0.002280,0.282524,-0.032459,0.379374,0.000000,0.000000,1,0.901350,0.401350,-0.121513,56.416450,-0.061188,0.387565,56.432110,0.200833,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.129501,56.451140,-0.062376,0.380839,56.467250,0.205900,1785933915,1785933915,1,1,1.086918,0.330559,0.582511,0.576579,0.598835,0.598617,1.078135,0.332533,0.887508,0.569450,0.594172,0.735374,-0.120718,56.756140,-0.060401,0.387967,56.604000,0.201238,0.000000,0.000000,0,0,Swing,Swing,0.000000,116.293000,162.605000,134.635300,91.433270,NaN,NaN,0.006959,0.005205,0.000000,0.000000,3.343632,1.255853,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,12,0.400000,0.033333,-1269438207,6.736203,0,Walking Backwards,-0.096685,55.229740,5.985417,-0.001738,0.994196,0.107575,-0.003603,0.025241,0.223044,0.000000,0.000000,1,0.736203,0.236203,0.134590,54.320470,5.965186,-0.306795,54.222500,5.887685,-0.001738,0.994196,0.107575,-0.001738,0.994196,0.107575,0.128184,54.320840,5.955153,-0.306802,54.228210,5.825876,0,0,0,0,0.128184,54.320840,5.955153,-0.306802,54.228210,5.825876,0.134590,54.320470,5.965186,-0.306795,54.222500,5.887685,0.134590,54.320470,5.965186,-0.306795,54.222500,5.887685,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,119.245200,163.084900,124.358700,93.081830,NaN,NaN,0.005855,0.005117,0.000000,0.000000,0.645587,0.212142,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,13,0.433333,0.033333,-1269438207,20.024430,0,XBot Walk Neutral,0.147431,57.812630,0.147033,0.002496,0.999994,0.002475,0.291273,-0.046193,0.391649,0.000000,0.000000,1,0.024433,0.524433,-0.120253,56.416810,0.015047,0.388507,56.985860,0.167847,-0.041233,0.999141,-0.004026,-0.316955,0.585717,-0.745973,-0.125247,56.451420,-0.037013,0.377413,57.006360,0.141738,1785933915,4453552,1,1,1.082664,0.355921,0.582789,-0.081147,0.129135,-0.172061,1.076856,0.408801,0.873821,0.048238,-0.185347,0.050497,-0.119440,56.742450,0.015866,0.387545,56.600860,0.166894,0.000000,0.000000,0,0,Swing,Swing,0.000000,117.499300,163.989700,127.275500,91.453570,NaN,NaN,0.013702,0.009588,0.000000,0.000000,3.749880,0.521896,0.000000,0,0,none,1,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,13,0.433333,0.033333,-1269438207,6.889610,0,Walking Backwards,-0.097139,55.229790,6.013542,-0.001746,0.994141,0.108074,-0.003655,0.025469,0.226281,0.000000,0.000000,1,0.889610,0.389610,0.133099,54.316150,5.990770,-0.305607,54.228030,5.890663,-0.001746,0.994141,0.108074,-0.001746,0.994141,0.108074,0.131107,54.319210,5.969655,-0.306478,54.227190,5.862659,0,0,0,0,0.131107,54.319210,5.969655,-0.306478,54.227190,5.862659,0.133099,54.316150,5.990770,-0.305607,54.228030,5.890663,0.133099,54.316150,5.990770,-0.305607,54.228030,5.890663,0.000000,0.000000,0,0,InvalidSurface,InvalidSurface,0.000000,120.325900,162.402900,122.131400,90.686040,NaN,NaN,0.001251,0.006325,0.000000,0.000000,1.205772,1.216436,0.000000,0,0,none,1,0,0,DefaultContact
