frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
14,1.284242,0.015927,2.43243,0.94305,0.00000,0.00000,-0.04107,0,0,1785933915,1,-0.113108,-0.005341,0.127028,0.079562,0.042992,-0.223179,-0.196347,-0.817862,0.540878,0.169518,-0.916807,-0.361564,Swing,Swing,-1269438207,0.351274
15,1.298746,0.014504,2.49625,0.94586,0.00000,0.00000,-0.03360,0,0,1785933915,1,-0.113101,-0.002306,0.113356,0.084533,0.048534,-0.217495,-0.198349,-0.828394,0.523852,0.182912,-0.928119,-0.324252,Swing,Swing,-1269438207,0.365809
16,1.317510,0.018765,2.56796,0.94892,0.00000,0.00000,-0.02736,0,0,1785933915,1,-0.112637,0.000084,0.101313,0.090033,0.052624,-0.207882,-0.199672,-0.841917,0.501306,0.197719,-0.940208,-0.277336,Swing,Swing,-1269438207,0.379085
17,1.337394,0.019883,2.63179,0.95154,0.00000,0.00000,-0.02048,0,0,1785933915,1,-0.110973,0.001977,0.081820,0.096559,0.056680,-0.193459,-0.199896,-0.867416,0.455665,0.213136,-0.953318,-0.213912,Swing,Swing,-1269438207,0.396317
18,1.359045,0.021651,2.68886,0.95378,0.00000,0.00000,-0.01474,0,0,1785933915,1,-0.108234,0.003744,0.065167,0.102755,0.058530,-0.175109,-0.197319,-0.891554,0.407672,0.225369,-0.963887,-0.141882,Swing,Swing,-1269438207,0.414626
19,1.375868,0.016823,2.72544,0.95516,0.00000,0.00000,-0.01010,0,0,1785933915,1,-0.104879,0.005033,0.049036,0.108813,0.058265,-0.150543,-0.194953,-0.915376,0.352252,0.234530,-0.970684,-0.052622,Swing,Swing,-1269438207,0.434610
20,1.389974,0.014106,2.75161,0.95611,0.00000,0.00000,-0.00746,0,0,1785933915,1,-0.101858,0.005421,0.034622,0.112931,0.056752,-0.128638,-0.192301,-0.934076,0.300870,0.238430,-0.970968,0.019296,Swing,Swing,-1269438207,0.450160
21,1.406819,0.016845,2.77807,0.95704,0.00000,0.00000,-0.00575,0,0,1785933915,1,-0.098841,0.005642,0.022018,0.116037,0.054609,-0.109611,-0.188081,-0.948356,0.255434,0.239731,-0.968007,0.074104,Swing,Swing,-1269438207,0.463212
22,1.429117,0.022298,2.80678,0.95801,0.00000,0.00000,-0.00418,0,0,1785933915,1,-0.094809,0.006027,0.005973,0.119112,0.051093,-0.085476,-0.181150,-0.963155,0.198788,0.238828,-0.961601,0.135221,Swing,Swing,-1269438207,0.478814
23,1.446235,0.017118,2.82456,0.95858,0.00000,0.00000,-0.00272,0,0,1785933915,1,-0.090071,0.007061,-0.013812,0.122255,0.045192,-0.051321,-0.171539,-0.976496,0.130502,0.234438,-0.949391,0.209034,Swing,Swing,-1269438207,0.499487
24,1.462226,0.015991,2.83817,0.95900,0.00000,0.00000,-0.00195,0,0,1785933915,1,-0.086780,0.007942,-0.028295,0.123599,0.040172,-0.023912,-0.164392,-0.983012,0.081622,0.228665,-0.938454,0.258874,Swing,Swing,-1269438207,0.515366
25,1.480261,0.018035,2.85087,0.95938,0.00000,0.00000,-0.00142,0,0,1785933915,1,-0.084353,0.008708,-0.041227,0.123862,0.035295,0.002550,-0.159384,-0.986501,0.037594,0.222219,-0.927742,0.299858,Swing,Swing,-1269438207,0.530207
26,1.495951,0.015690,2.86000,0.95964,0.00000,0.00000,-0.00099,0,0,1785933915,1,-0.082160,0.009380,-0.055611,0.123169,0.030128,0.032730,-0.154253,-0.987966,-0.011347,0.214579,-0.916146,0.338575,Swing,Swing,-1269438207,0.546951
27,1.515416,0.019465,2.86929,0.95990,0.00000,0.00000,-0.00072,0,0,1785933915,1,-0.080471,0.009777,-0.067994,0.121770,0.026221,0.057751,-0.148911,-0.987403,-0.053490,0.208510,-0.907846,0.363785,Swing,Swing,-1269438207,0.561522
28,1.533827,0.018411,2.87634,0.96009,0.00000,0.04866,-0.00048,0,1,1785933915,1,-0.078758,0.010004,-0.083156,0.119512,0.021158,0.081573,-0.142966,-0.984319,-0.103327,0.202878,-0.905739,0.372127,Swing,Capture,-1269438207,0.579604
29,1.550602,0.016775,2.88156,0.96022,0.00000,0.09469,-0.00518,0,1,1785933915,1,-0.077151,0.007344,-0.096395,0.117002,0.012470,0.092589,-0.139101,-0.979723,-0.144200,0.197979,-0.915729,0.349634,Swing,Stance,-1269438207,0.596709
30,1.568612,0.018010,2.88611,0.96033,0.00000,0.13663,-0.01431,0,1,1785933915,1,-0.075819,0.002294,-0.107895,0.113947,0.001136,0.092243,-0.138142,-0.975118,-0.173382,0.193661,-0.929109,0.315044,Swing,Stance,-1269438207,0.612298
31,1.587801,0.019188,2.88997,0.96042,0.00000,0.09160,-0.02594,0,0,1785933915,1,-0.074786,-0.003858,-0.119680,0.110234,0.000206,0.137973,-0.141582,-0.970570,-0.194802,0.191236,-0.898285,0.395617,Swing,Swing,-1269438207,0.629036
32,1.604076,0.016275,2.89258,0.96048,0.00000,0.04363,-0.03200,0,0,1785933915,1,-0.073341,-0.007185,-0.132516,0.105499,0.004835,0.181434,-0.147527,-0.966642,-0.209379,0.186292,-0.872171,0.452341,Swing,Swing,-1269438207,0.646870
33,1.620490,0.016414,2.89471,0.96052,0.00000,0.00294,-0.03078,0,0,1785933915,1,-0.071854,-0.006787,-0.144235,0.102354,0.010825,0.206603,-0.152440,-0.963893,-0.218340,0.182955,-0.857679,0.480535,Swing,Swing,-1269438207,0.661998
34,1.638128,0.017638,2.89654,0.96056,0.00000,0.00000,-0.02706,0,0,1785933915,1,-0.069976,-0.004995,-0.156371,0.099921,0.013469,0.219094,-0.155582,-0.961294,-0.227394,0.180532,-0.847506,0.499141,Swing,Swing,-1269438207,0.677255
35,1.655425,0.017298,2.89795,0.96058,0.00000,0.00000,-0.02223,0,0,1785933915,1,-0.067113,-0.002463,-0.169117,0.097868,0.014640,0.228743,-0.154106,-0.958448,-0.240059,0.174909,-0.834023,0.523271,Swing,Swing,-1269438207,0.693651
36,1.674038,0.018613,2.89914,0.96060,0.00000,0.00000,-0.01764,0,0,1785933915,1,-0.064247,-0.000261,-0.182430,0.096734,0.013244,0.233412,-0.149258,-0.954229,-0.259169,0.167571,-0.820495,0.546542,Swing,Swing,-1269438207,0.709731
37,1.690466,0.016427,2.89994,0.96061,0.00000,0.00000,-0.01336,0,0,1785933915,1,-0.061452,0.001709,-0.197106,0.096855,0.008481,0.232931,-0.140893,-0.945681,-0.292979,0.158658,-0.807138,0.568644,Swing,Swing,-1269438207,0.727034
38,1.706959,0.016494,2.90055,0.96062,0.00000,0.00000,-0.01026,0,0,1785933915,1,-0.058977,0.007118,-0.209427,0.097274,0.006242,0.228956,-0.132515,-0.936257,-0.325365,0.151029,-0.799387,0.581524,Swing,Swing,-1269438207,0.742305
39,1.725009,0.018050,2.90105,0.96062,0.00000,0.00000,-0.00777,0,0,1785933915,1,-0.056340,0.017233,-0.220861,0.097563,0.007293,0.222087,-0.122224,-0.924294,-0.361583,0.144657,-0.800138,0.582111,Swing,Swing,-1269438207,0.757638
40,1.741161,0.016151,2.90137,0.96062,0.00000,0.00000,-0.00566,0,0,1785933915,1,-0.054458,0.029451,-0.230913,0.098756,0.008494,0.212568,-0.118812,-0.916573,-0.381809,0.140771,-0.805174,0.576088,Swing,Swing,-1269438207,0.774418
41,1.756437,0.015277,2.90157,0.96062,0.00000,0.00000,-0.00422,0,0,1785933915,1,-0.055636,0.043325,-0.235940,0.101285,0.010546,0.204009,-0.136503,-0.925892,-0.352267,0.142093,-0.809167,0.570138,Swing,Swing,-1269438207,0.789433
42,1.771512,0.015075,2.90172,0.96062,0.00000,0.00000,-0.00318,0,0,1785933915,1,-0.058320,0.057233,-0.237083,0.104150,0.011973,0.195177,-0.159264,-0.937948,-0.308040,0.146159,-0.814976,0.560760,Swing,Swing,-1269438207,0.803634
43,1.790543,0.019031,2.90186,0.96061,0.00000,0.00000,-0.00239,0,0,1785933915,1,-0.060692,0.067359,-0.236126,0.106647,0.012253,0.185336,-0.173707,-0.945278,-0.276182,0.152083,-0.824826,0.544548,Swing,Swing,-1269438207,0.817649
44,1.807858,0.017315,2.90194,0.96060,0.00000,0.00000,-0.00166,0,0,1785933915,1,-0.063806,0.077108,-0.232054,0.109449,0.012241,0.171751,-0.188105,-0.953008,-0.237472,0.160705,-0.840236,0.517858,Swing,Swing,-1269438207,0.835340
45,1.824374,0.016516,2.90198,0.96060,0.00000,0.00000,-0.00118,0,0,1785933915,1,-0.067853,0.084488,-0.225046,0.111311,0.012461,0.158083,-0.205053,-0.959748,-0.191933,0.164240,-0.851963,0.497177,Swing,Swing,-1269438207,0.851436
46,1.839157,0.014782,2.90199,0.96059,0.00000,0.00000,-0.00085,0,0,1785933915,1,-0.072049,0.089801,-0.215670,0.112399,0.012732,0.144455,-0.221553,-0.964850,-0.141344,0.165523,-0.862775,0.477726,Swing,Swing,-1269438207,0.866790
47,1.853610,0.014454,2.90195,0.96058,0.00000,0.00000,-0.00063,0,0,1785933915,1,-0.075811,0.093062,-0.205552,0.112838,0.012701,0.132829,-0.233174,-0.968074,-0.091998,0.167927,-0.874073,0.455847,Swing,Swing,-1269438207,0.880531
48,1.870975,0.017364,2.90170,0.96054,0.00000,0.00000,-0.00047,0,0,1785933915,1,-0.079611,0.094566,-0.194137,0.112849,0.012360,0.121401,-0.241960,-0.969412,-0.041171,0.170818,-0.886280,0.430498,Swing,Swing,-1269438207,0.893968
49,1.888458,0.017484,2.89907,0.96012,0.00000,0.00000,-0.00033,0,0,1785933915,1,-0.084218,0.094213,-0.178559,0.112891,0.010896,0.103593,-0.249797,-0.968100,0.019582,0.175876,-0.905444,0.386314,Swing,Swing,-1269438207,0.910109
50,1.905035,0.016577,2.89570,0.95963,0.00000,0.00000,-0.00023,0,0,1785933915,1,-0.089019,0.091413,-0.161385,0.111730,0.009958,0.088709,-0.255151,-0.963576,0.080124,0.178185,-0.921055,0.346277,Swing,Swing,-1269438207,0.926353
51,1.922992,0.017957,2.89733,0.95960,0.00000,0.00000,-0.00017,0,0,1785933915,1,-0.093340,0.087141,-0.143240,0.110126,0.008968,0.073504,-0.258629,-0.956261,0.136663,0.179440,-0.935536,0.304259,Swing,Swing,-1269438207,0.941748
52,1.951501,0.028509,2.90349,0.95995,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.097919,0.081589,-0.121679,0.107852,0.007922,0.055797,-0.262063,-0.944861,0.196368,0.179539,-0.950421,0.253903,Swing,Swing,-1269438207,0.958423
53,1.968816,0.017315,2.90649,0.96017,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.105425,0.070212,-0.079643,0.103345,0.006251,0.026241,-0.268652,-0.916304,0.297006,0.176348,-0.970553,0.164101,Swing,Swing,-1269438207,0.984908
54,1.986648,0.017832,2.91022,0.96045,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.108540,0.064716,-0.057372,0.100803,0.005462,0.012302,-0.270680,-0.899109,0.343999,0.172911,-0.977566,0.120274,Swing,Swing,-1269438207,1.000997
55,2.005722,0.019074,2.91337,0.96061,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.110767,0.056154,-0.032839,0.097847,0.004725,-0.003485,-0.266870,-0.885268,0.380895,0.168245,-0.982850,0.075490,Swing,Swing,-1269438207,1.017571
56,2.021523,0.015801,2.91436,0.96057,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.112439,0.047801,-0.006532,0.094658,0.004265,-0.019499,-0.260798,-0.872143,0.413946,0.162887,-0.986184,0.030145,Swing,Swing,-1269438207,1.035303
57,2.036350,0.014827,2.91413,0.96042,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.113424,0.041027,0.015064,0.092655,0.004111,-0.031116,-0.254306,-0.864293,0.433965,0.159800,-0.987145,-0.002853,Swing,Swing,-1269438207,1.049991
58,2.056206,0.019855,2.90060,0.95771,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114219,0.035522,0.037363,0.091125,0.003991,-0.042118,-0.247888,-0.856139,0.453408,0.157777,-0.986918,-0.033146,Swing,Swing,-1269438207,1.063772
59,2.071734,0.015529,2.88280,0.95490,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.114542,0.029912,0.066541,0.089251,0.004099,-0.057966,-0.238776,-0.847934,0.473281,0.155890,-0.984860,-0.075825,Swing,Swing,-1269438207,1.082174
60,2.088749,0.017014,2.85655,0.95064,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114484,0.027066,0.088254,0.087814,0.004291,-0.070678,-0.232019,-0.842873,0.485523,0.154538,-0.981955,-0.109003,Swing,Swing,-1269438207,1.096524
61,2.107127,0.018378,2.81302,0.94361,0.04254,0.00000,0.00000,1,0,1785933915,1,-0.114671,0.023263,0.103425,0.086111,0.004326,-0.084379,-0.226806,-0.846987,0.480804,0.152679,-0.977870,-0.143039,Capture,Swing,-1269438207,1.112177
62,2.122978,0.015851,2.76640,0.93667,0.08848,0.00000,-0.00480,1,0,1785933915,1,-0.115352,0.012856,0.100855,0.084368,0.001735,-0.098308,-0.224689,-0.869795,0.439286,0.150974,-0.972763,-0.175896,Stance,Swing,-1269438207,1.128960
63,2.141787,0.018809,2.70285,0.92790,0.12811,0.00000,-0.01340,1,0,1785933915,1,-0.116577,-0.000916,0.082664,0.083094,-0.002948,-0.109657,-0.226133,-0.897989,0.377465,0.150323,-0.968058,-0.200666,Stance,Swing,-1269438207,1.143328
64,2.159598,0.017811,2.63767,0.91986,0.08109,0.00000,-0.02560,0,0,1785933915,1,-0.113973,0.002818,0.139310,0.081571,-0.009696,-0.122791,-0.214272,-0.848881,0.483206,0.149909,-0.962298,-0.226957,Swing,Swing,-1269438207,1.160218
65,2.176161,0.016562,2.57445,0.91278,0.03656,0.00000,-0.03164,0,0,1785933915,1,-0.112553,0.009815,0.178947,0.079872,-0.013452,-0.135427,-0.201408,-0.808352,0.553175,0.149025,-0.956538,-0.250651,Swing,Swing,-1269438207,1.176073
66,2.194061,0.017900,2.50389,0.90527,0.00000,0.00000,-0.03076,0,0,1785933915,1,-0.112066,0.013204,0.195573,0.078173,-0.013712,-0.147761,-0.193040,-0.787349,0.585506,0.147799,-0.950752,-0.272446,Swing,Swing,-1269438207,1.190703
67,2.212994,0.018933,2.41463,0.89205,0.00000,0.00000,-0.02680,0,0,1785933915,1,-0.111461,0.012229,0.200620,0.076130,-0.012658,-0.160749,-0.188437,-0.774989,0.603228,0.145523,-0.944060,-0.295928,Swing,Swing,-1269438207,1.206385
68,2.233350,0.020356,2.29163,0.88368,0.00000,0.00000,-0.02164,0,0,1785933915,1,-0.110760,0.008893,0.202936,0.073955,-0.011505,-0.174117,-0.185402,-0.765861,0.615697,0.142979,-0.936597,-0.319910,Swing,Swing,-1269438207,1.222729
69,2.251143,0.017793,2.16714,0.88789,0.00000,0.00000,-0.01638,0,0,1785933915,1,-0.109647,0.005910,0.199992,0.072546,-0.004923,-0.187992,-0.183553,-0.768092,0.613468,0.143459,-0.928102,-0.343579,Stance,Stance,-1269438207,1.240137
70,2.268948,0.017804,2.03342,0.89760,0.00000,0.00000,-0.01249,0,0,1785933915,1,-0.108925,0.007273,0.193956,0.071910,0.007036,-0.199084,-0.183656,-0.775548,0.603984,0.145189,-0.920869,-0.361828,Stance,Stance,-1269438207,1.255426
71,2.285777,0.016829,1.90303,0.90901,0.00000,0.00000,-0.00935,0,0,1785933915,1,-0.109305,0.009197,0.185639,0.071581,0.019123,-0.208711,-0.185095,-0.780972,0.596509,0.145674,-0.913910,-0.378876,Stance,Stance,-1269438207,1.270892
72,2.306035,0.020258,1.74545,0.92338,0.00000,0.00000,-0.00701,0,0,1785933915,1,-0.112328,0.009675,0.162594,0.075224,0.027079,-0.206781,-0.193607,-0.795275,0.574503,0.152302,-0.916923,-0.368859,Stance,Stance,-1269438207,1.286425
73,2.322508,0.016473,1.61944,0.93453,0.00000,0.00000,-0.00489,0,0,1785933915,1,-0.115627,0.011178,0.129250,0.081306,0.032634,-0.196757,-0.205253,-0.818759,0.536195,0.164280,-0.928182,-0.333902,Stance,Stance,-1269438207,1.307070
74,2.338780,0.016272,1.49854,0.94463,0.00000,0.00000,-0.00361,0,0,1785933915,1,-0.117291,0.013358,0.101982,0.086429,0.034250,-0.185724,-0.213664,-0.835786,0.505777,0.174205,-0.939239,-0.295775,Stance,Stance,-1269438207,1.325331
75,2.358953,0.020173,1.35520,0.95561,0.00000,0.00000,-0.00266,0,0,1785933915,1,-0.117667,0.017418,0.074701,0.091405,0.034115,-0.173271,-0.220830,-0.846850,0.483819,0.183035,-0.950411,-0.251433,Stance,Stance,-1269438207,1.344972
76,2.375651,0.016698,1.24295,0.96336,0.00000,0.00000,-0.00181,0,0,1785933915,1,-0.116286,0.022075,0.042892,0.099110,0.031354,-0.148974,-0.227275,-0.866749,0.443951,0.198078,-0.965802,-0.167305,Stance,Stance,-1269438207,1.372087
77,2.393024,0.017373,1.13287,0.97021,0.00000,0.00000,-0.00131,0,0,1785933915,1,-0.113859,0.025650,0.022217,0.104894,0.028877,-0.123536,-0.229178,-0.883833,0.407819,0.207819,-0.974426,-0.085466,Stance,Stance,-1269438207,1.396654
78,2.411597,0.018573,1.02306,0.97629,0.00000,0.00000,-0.00093,0,0,1785933915,1,-0.110537,0.028380,0.004152,0.108867,0.026008,-0.094022,-0.229044,-0.901579,0.367007,0.210967,-0.977492,-0.001445,Stance,Stance,-1269438207,1.424758
79,2.429804,0.018206,0.92339,0.98115,0.00000,0.00000,-0.00064,0,0,1785933915,1,-0.105926,0.030343,-0.017361,0.110949,0.022929,-0.058360,-0.228742,-0.922861,0.309846,0.208094,-0.974165,0.087747,Stance,Stance,-1269438207,1.458037
80,2.449219,0.019415,0.82570,0.98533,0.00000,0.00000,-0.00044,0,0,1785933915,1,-0.101272,0.032448,-0.037836,0.111336,0.019455,-0.023084,-0.226574,-0.939821,0.255737,0.201830,-0.967189,0.154305,Stance,Stance,-1269438207,1.494122
81,2.469730,0.020512,0.73182,0.98880,0.00000,0.00000,-0.00030,0,0,1785933915,1,-0.098208,0.034790,-0.055739,0.110410,0.015126,0.013357,-0.228543,-0.950146,0.212110,0.194113,-0.959708,0.203177,Stance,Stance,-1269438207,1.536997
82,2.489471,0.019741,0.65010,0.99140,0.00000,0.00000,-0.00020,0,0,1785933915,1,-0.096248,0.036284,-0.071256,0.108351,0.010070,0.044906,-0.232690,-0.956514,0.175885,0.187637,-0.956286,0.224298,Stance,Stance,-1269438207,1.587798
83,2.506695,0.017223,0.58533,0.99319,0.00000,0.00000,-0.00013,0,0,1785933915,1,-0.094906,0.038882,-0.082449,0.107066,0.005367,0.065269,-0.243863,-0.955215,0.167615,0.184443,-0.956364,0.226604,Stance,Stance,-1269438207,1.642407
84,2.526325,0.019631,0.51844,0.99480,0.00000,0.00000,-0.00009,0,0,1785933915,1,-0.097368,0.042400,-0.091499,0.107285,0.001075,0.070751,-0.253466,-0.951502,0.174353,0.184595,-0.955887,0.228484,Stance,Stance,-1269438207,1.694881
85,2.544650,0.018324,0.46221,0.99597,0.00000,0.00000,-0.00006,0,0,1785933915,1,-0.100332,0.045981,-0.101470,0.106950,-0.000494,0.058202,-0.256524,-0.953514,0.158138,0.181546,-0.957423,0.224459,Stance,Stance,-1269438207,1.761634
86,2.562882,0.018233,0.41175,0.99688,0.00000,0.00000,-0.00004,0,0,1785933915,1,-0.102700,0.061456,-0.099783,0.107427,0.003488,0.044267,-0.267801,-0.940615,0.208630,0.183319,-0.961931,0.202689,Stance,Stance,-1269438207,1.830650
87,2.583482,0.020600,0.36079,0.99767,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.105027,0.068555,-0.085477,0.104933,0.005637,0.032305,-0.272234,-0.921965,0.275445,0.178808,-0.967385,0.179426,Stance,Stance,-1269438207,1.906633
88,2.607811,0.024329,0.30808,0.99835,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.108464,0.065013,-0.058076,0.100882,0.005495,0.012753,-0.270782,-0.899475,0.342961,0.173019,-0.977386,0.121580,Stance,Stance,-1269438207,2.002790
89,2.630731,0.022921,0.26502,0.99882,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.111698,0.051111,-0.033094,0.099605,0.004205,-0.004443,-0.264483,-0.892592,0.365142,0.174013,-0.981831,0.075677,Stance,Stance,-1269438207,2.132417
90,2.652623,0.021892,0.22920,0.99914,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.113207,0.049907,-0.032780,0.102079,0.002642,-0.017403,-0.263702,-0.890909,0.369787,0.180609,-0.981996,0.055360,Stance,Stance,-1269438207,2.270458
91,2.677765,0.025141,0.19367,0.99940,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109671,0.057162,-0.046058,0.103570,0.006721,-0.010263,-0.262972,-0.898865,0.350553,0.181732,-0.978802,0.094452,Stance,Stance,-1269438207,2.418319
92,2.697571,0.019807,0.16942,0.99956,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.104683,0.056772,-0.063523,0.102951,0.005987,0.024684,-0.262754,-0.918388,0.295845,0.177040,-0.972504,0.151302,Stance,Stance,-1269438207,2.611346
93,2.715046,0.017475,0.15044,0.99966,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106363,0.059498,-0.073129,0.103262,0.003729,0.026751,-0.268824,-0.920503,0.283564,0.176540,-0.972019,0.154960,Stance,Stance,-1269438207,2.779065
94,2.734121,0.019075,0.13203,0.99974,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107590,0.066500,-0.065517,0.101921,0.005600,0.017777,-0.271197,-0.905245,0.327085,0.174550,-0.975099,0.136798,Stance,Stance,-1269438207,2.939991
95,2.752615,0.018494,0.11625,0.99980,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109885,0.059006,-0.048020,0.100422,0.004934,0.005690,-0.268248,-0.896742,0.351989,0.173655,-0.979437,0.102699,Stance,Stance,-1269438207,3.131942
96,2.770963,0.018348,0.10239,0.99985,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110189,0.060317,-0.049403,0.101940,0.004977,-0.001810,-0.268124,-0.896518,0.352656,0.177168,-0.979785,0.092912,Stance,Stance,-1269438207,3.334108
97,2.787111,0.016148,0.09152,0.99988,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107078,0.061267,-0.058832,0.101991,0.006517,0.014303,-0.266349,-0.907087,0.325962,0.175432,-0.975370,0.133703,Stance,Stance,-1269438207,3.551136
98,2.805143,0.018032,0.08069,0.99991,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107221,0.061679,-0.065679,0.102191,0.004190,0.021005,-0.269822,-0.910771,0.312558,0.174976,-0.974540,0.140200,Stance,Stance,-1269438207,3.755267
99,2.824931,0.019788,0.07023,0.99993,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065311,-0.058794,0.100963,0.005530,0.013219,-0.270880,-0.899859,0.341875,0.173131,-0.977198,0.122922,Stance,Stance,-1269438207,3.999982
100,2.844344,0.019413,0.06125,0.99995,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109683,0.061592,-0.052246,0.101445,0.004822,0.004659,-0.269230,-0.897347,0.349690,0.175437,-0.978956,0.104243,Stance,Stance,-1269438207,4.289048
101,2.862665,0.018321,0.05380,0.99996,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107372,0.062867,-0.059611,0.101500,0.005842,0.015813,-0.268451,-0.904993,0.330035,0.174174,-0.975998,0.130737,Stance,Stance,-1269438207,4.592557
