frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
25,1.531922,0.029750,2.90282,1.07874,0.00000,0.10777,-0.04745,0,0,1785933915,1,-0.073050,-0.014822,-0.134062,0.105026,-0.015570,0.148814,-0.148636,-0.965998,-0.211556,0.192432,-0.900266,0.390500,Swing,Swing,-1269438207,0.650273
26,1.554769,0.022847,2.90263,1.07880,0.00000,0.00860,-0.04736,0,0,1785933915,1,-0.069415,-0.014763,-0.157205,0.099115,0.003110,0.223261,-0.155713,-0.960611,-0.230176,0.179756,-0.844424,0.504615,Swing,Swing,-1269438207,0.681330
27,1.579089,0.024320,2.90240,1.07884,0.00000,0.00000,-0.03833,0,0,1785933915,1,-0.065085,-0.010287,-0.176787,0.096865,0.004488,0.234444,-0.150797,-0.955693,-0.252806,0.169653,-0.824075,0.540480,Swing,Swing,-1269438207,0.705182
28,1.615792,0.036703,2.90198,1.07886,0.00000,0.00000,-0.02802,0,0,1785933915,1,-0.060941,-0.005377,-0.198380,0.096894,-0.000270,0.233925,-0.138867,-0.943514,-0.300827,0.156753,-0.804750,0.572544,Swing,Swing,-1269438207,0.730574
29,1.640864,0.025072,2.90167,1.07886,0.00000,0.00000,-0.01589,0,0,1785933915,1,-0.054821,0.020569,-0.227055,0.098149,0.003297,0.216744,-0.117667,-0.917234,-0.380573,0.141461,-0.803577,0.578146,Swing,Swing,-1269438207,0.768893
30,1.663791,0.022928,2.90136,1.07884,0.00000,0.00000,-0.01034,0,0,1785933915,1,-0.056651,0.045844,-0.236265,0.102415,0.008034,0.201134,-0.145916,-0.931053,-0.334438,0.143486,-0.811095,0.567043,Swing,Swing,-1269438207,0.795070
31,1.686926,0.023135,2.90072,1.07880,0.00000,0.00000,-0.00685,0,0,1785933915,1,-0.060917,0.065988,-0.235572,0.106867,0.010046,0.184702,-0.174830,-0.945890,-0.273361,0.152780,-0.825976,0.542606,Swing,Swing,-1269438207,0.819007
32,1.708272,0.021345,2.89943,1.07871,0.00000,0.00000,-0.00445,0,0,1785933915,1,-0.065684,0.079437,-0.228794,0.110449,0.010811,0.165498,-0.195922,-0.956415,-0.216531,0.163057,-0.846298,0.507141,Swing,Swing,-1269438207,0.843160
33,1.730093,0.021821,2.88555,1.07768,0.00000,0.00000,-0.00296,0,0,1785933915,1,-0.071687,0.088384,-0.216392,0.112319,0.011709,0.145846,-0.220222,-0.964464,-0.145987,0.165357,-0.861729,0.479666,Swing,Swing,-1269438207,0.865443
34,1.752474,0.022382,2.87777,1.07665,0.00000,0.00000,-0.00194,0,0,1785933915,1,-0.077971,0.093434,-0.199108,0.112842,0.011927,0.126735,-0.238463,-0.969098,-0.063119,0.169404,-0.880609,0.442527,Swing,Swing,-1269438207,0.888201
35,1.773348,0.020874,2.89560,1.07700,0.00000,0.00000,-0.00124,0,0,1785933915,1,-0.084629,0.093603,-0.177071,0.112806,0.010396,0.102518,-0.250353,-0.967835,0.024859,0.176088,-0.906698,0.383265,Swing,Swing,-1269438207,0.911520
36,1.798189,0.024841,2.91404,1.07790,0.00000,0.00000,-0.00082,0,0,1785933915,1,-0.091010,0.089347,-0.153382,0.111073,0.009197,0.081949,-0.256844,-0.960655,0.105702,0.178896,-0.927741,0.327556,Swing,Swing,-1269438207,0.933276
37,1.818019,0.019830,2.92076,1.07851,0.00000,0.00000,-0.00049,0,0,1785933915,1,-0.098127,0.081135,-0.120606,0.107737,0.007695,0.055010,-0.262224,-0.944248,0.199081,0.179506,-0.951062,0.251514,Swing,Swing,-1269438207,0.959189
38,1.840292,0.022273,2.92207,1.07884,0.00000,0.00000,-0.00033,0,0,1785933915,1,-0.104003,0.072539,-0.088597,0.104301,0.006529,0.032048,-0.267364,-0.922933,0.276968,0.177346,-0.967125,0.182255,Swing,Swing,-1269438207,0.979886
39,1.863799,0.023507,2.91448,1.07858,0.00000,0.00000,-0.00021,0,0,1785933915,1,-0.108865,0.063428,-0.054283,0.100450,0.005278,0.010315,-0.270244,-0.897449,0.348644,0.172408,-0.978342,0.114553,Swing,Swing,-1269438207,1.003139
40,1.885803,0.022004,2.85147,1.07409,0.00000,0.00000,-0.00013,0,0,1785933915,1,-0.111799,0.051358,-0.017673,0.095963,0.004358,-0.012893,-0.263711,-0.877105,0.401426,0.165051,-0.985071,0.048920,Swing,Swing,-1269438207,1.027675
41,1.906610,0.020807,2.74443,1.06601,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.113463,0.040753,0.015967,0.092589,0.004070,-0.031546,-0.254052,-0.863935,0.434826,0.159704,-0.987157,-0.004060,Swing,Swing,-1269438207,1.050547
42,1.927073,0.020464,2.60085,1.05339,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.114488,0.032755,0.050743,0.090255,0.003973,-0.049115,-0.243897,-0.851882,0.463479,0.156810,-0.986254,-0.052095,Swing,Swing,-1269438207,1.072012
43,1.948344,0.021271,2.42827,1.03668,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.114488,0.027626,0.082744,0.088191,0.004239,-0.067431,-0.233632,-0.844247,0.482352,0.154922,-0.982785,-0.100667,Swing,Swing,-1269438207,1.092873
44,1.968851,0.020507,2.26342,1.01966,0.07090,0.00000,-0.00619,1,0,1785933915,1,-0.115151,0.016314,0.091476,0.085887,0.001266,-0.085832,-0.228398,-0.863088,0.450459,0.152440,-0.977284,-0.147235,Capture,Swing,-1269438207,1.114213
45,1.988696,0.019845,2.11004,1.00282,0.13926,0.00000,-0.01813,1,0,1785933915,1,-0.117528,-0.004360,0.059565,0.083858,-0.004993,-0.102354,-0.230143,-0.913073,0.336649,0.150633,-0.970990,-0.185712,Stance,Swing,-1269438207,1.134448
46,2.005993,0.017296,1.98766,0.98874,0.20541,0.00000,-0.03096,1,0,1785933915,1,-0.122044,-0.023710,0.001600,0.082183,-0.012057,-0.117506,-0.230923,-0.959940,0.158713,0.150110,-0.964548,-0.217059,Stance,Swing,-1269438207,1.153707
47,2.025973,0.019981,1.85964,0.97336,0.14775,0.00000,-0.04141,0,0,1785933915,1,-0.117278,-0.023449,0.077324,0.080731,-0.018084,-0.130033,-0.227062,-0.905447,0.358621,0.149835,-0.959152,-0.239952,Swing,Swing,-1269438207,1.170357
48,2.045418,0.019445,1.69239,0.95349,0.08115,0.00000,-0.05160,0,0,1785933915,1,-0.116943,-0.014595,0.139972,0.081202,-0.024862,-0.136628,-0.211921,-0.834822,0.508097,0.153329,-0.957226,-0.245375,Swing,Swing,-1269438207,1.190549
49,2.076283,0.030865,1.32195,0.93512,0.01634,0.00000,-0.05316,0,0,1785933915,1,-0.118498,-0.011174,0.156243,0.082906,-0.028246,-0.138478,-0.206652,-0.801513,0.561134,0.157894,-0.957781,-0.240260,Stance,Stance,-1269438207,1.211629
50,2.095839,0.019556,1.08504,0.93619,0.00000,0.00000,-0.04142,0,0,1785933915,1,-0.120449,-0.011799,0.099109,0.090643,-0.019237,-0.128965,-0.223114,-0.834828,0.503272,0.174819,-0.964002,-0.200345,Stance,Stance,-1269438207,1.253199
51,2.115385,0.019546,0.87168,0.94168,0.00000,0.00000,-0.03243,0,0,1785933915,1,-0.119880,0.002198,0.054720,0.096147,-0.007832,-0.115339,-0.235499,-0.858274,0.455967,0.183197,-0.969754,-0.161297,Stance,Stance,-1269438207,1.284992
52,2.140860,0.025475,0.63947,0.95142,0.00000,0.00000,-0.02444,0,0,1785933915,1,-0.118165,0.018017,0.018095,0.100559,-0.000570,-0.096582,-0.244949,-0.876027,0.415423,0.188986,-0.976408,-0.104461,Stance,Stance,-1269438207,1.324224
53,2.167428,0.026568,0.45293,0.96182,0.00000,0.00000,-0.01625,0,0,1785933915,1,-0.113014,0.035209,-0.017564,0.105690,0.003372,-0.060176,-0.250825,-0.890592,0.379384,0.194594,-0.980816,0.011538,Stance,Stance,-1269438207,1.392871
54,2.188342,0.020914,0.34121,0.96917,0.00000,0.00000,-0.01027,0,0,1785933915,1,-0.105341,0.043143,-0.048315,0.106097,0.006127,-0.006145,-0.249547,-0.919636,0.303309,0.187130,-0.972913,0.135730,Stance,Stance,-1269438207,1.491230
55,2.209462,0.021120,0.25410,0.97555,0.00000,0.00000,-0.00704,0,0,1785933915,1,-0.102690,0.047257,-0.064896,0.104485,0.003922,0.028553,-0.254704,-0.929836,0.265576,0.180342,-0.968744,0.170331,Stance,Stance,-1269438207,1.590617
56,2.231190,0.021728,0.18621,0.98100,0.00000,0.00000,-0.00475,0,0,1785933915,1,-0.104287,0.052339,-0.075108,0.104395,-0.000410,0.037707,-0.265748,-0.926438,0.266628,0.178863,-0.968912,0.170931,Stance,Stance,-1269438207,1.719083
57,2.249373,0.018182,0.14285,0.98475,0.00000,0.00000,-0.00313,0,0,1785933915,1,-0.106809,0.064701,-0.072401,0.103108,0.003821,0.022670,-0.272127,-0.912174,0.306408,0.176414,-0.972726,0.150610,Stance,Stance,-1269438207,1.887670
58,2.272502,0.023130,0.10135,0.98857,0.00000,0.00000,-0.00220,0,0,1785933915,1,-0.109013,0.061539,-0.053153,0.100431,0.004232,0.009592,-0.269743,-0.897441,0.349053,0.172582,-0.978541,0.112576,Stance,Stance,-1269438207,2.058583
59,2.288871,0.016368,0.07925,0.99073,0.00000,0.00000,-0.00139,0,0,1785933915,1,-0.109998,0.060196,-0.050477,0.101815,0.004314,0.000144,-0.268501,-0.896870,0.351471,0.176658,-0.979523,0.096571,Stance,Stance,-1269438207,2.330757
60,2.305572,0.016702,0.06150,0.99254,0.00000,0.00000,-0.00100,0,0,1785933915,1,-0.107365,0.061752,-0.058796,0.101725,0.005790,0.014129,-0.267461,-0.905355,0.329844,0.174814,-0.975820,0.131205,Stance,Stance,-1269438207,2.553030
61,2.325627,0.020055,0.04520,0.99428,0.00000,0.00000,-0.00072,0,0,1785933915,1,-0.107803,0.064104,-0.063961,0.101844,0.004727,0.017373,-0.271229,-0.906036,0.324860,0.174488,-0.975576,0.133436,Stance,Stance,-1269438207,2.811717
62,2.341898,0.016271,0.03514,0.99540,0.00000,0.00000,-0.00048,0,0,1785933915,1,-0.109212,0.062449,-0.054493,0.100837,0.004957,0.009971,-0.269843,-0.898515,0.346202,0.173566,-0.978135,0.114573,Stance,Stance,-1269438207,3.168198
63,2.359621,0.017723,0.02665,0.99639,0.00000,0.00000,-0.00034,0,0,1785933915,1,-0.108199,0.064081,-0.057628,0.101252,0.005730,0.011343,-0.269514,-0.900624,0.340938,0.173892,-0.977067,0.122891,Stance,Stance,-1269438207,3.486373
64,2.377754,0.018133,0.02005,0.99719,0.00000,0.00000,-0.00024,0,0,1785933915,1,-0.108157,0.065392,-0.060699,0.101249,0.005340,0.014507,-0.271300,-0.901520,0.337131,0.173503,-0.976668,0.126556,Stance,Stance,-1269438207,3.864833
65,2.395393,0.017639,0.01517,0.99780,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.108774,0.064267,-0.056786,0.101054,0.005245,0.010779,-0.270512,-0.898865,0.344769,0.173659,-0.977786,0.117381,Stance,Stance,-1269438207,4.281891
66,2.412387,0.016994,0.01157,0.99827,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.108152,0.064978,-0.059315,0.101062,0.005252,0.014388,-0.270968,-0.900666,0.339672,0.173133,-0.976953,0.124849,Stance,Stance,-1269438207,4.712042
67,2.431788,0.019402,0.00848,0.99868,0.00000,0.00000,-0.00008,0,0,1785933915,1,-0.108550,0.064733,-0.057747,0.100897,0.005457,0.012508,-0.270677,-0.899464,0.343072,0.173141,-0.977448,0.120907,Stance,Stance,-1269438207,5.145685
68,2.452135,0.020347,0.00612,0.99901,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.108219,0.065310,-0.058729,0.100933,0.005457,0.013665,-0.271004,-0.899820,0.341879,0.172912,-0.977179,0.123380,Stance,Stance,-1269438207,5.661342
69,2.470443,0.018308,0.00000,0.99924,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.108535,0.065037,-0.058081,0.100924,0.005455,0.012626,-0.270822,-0.899401,0.343124,0.173124,-0.977399,0.121327,Stance,Stance,-1269438207,6.219900
70,2.490177,0.019733,0.00000,0.99943,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.108390,0.065669,-0.058393,0.100831,0.005520,0.012915,-0.271200,-0.898954,0.343996,0.172748,-0.977378,0.122030,Stance,Stance,-1269438207,6.768726
71,2.506893,0.016717,0.00000,0.99955,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108389,0.065582,-0.058553,0.100867,0.005566,0.013102,-0.271083,-0.899306,0.343165,0.172858,-0.977314,0.122380,Stance,Stance,-1269438207,7.360391
72,2.529570,0.022677,0.00000,0.99968,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108388,0.065576,-0.058492,0.100866,0.005519,0.012982,-0.271121,-0.899178,0.343470,0.172848,-0.977332,0.122251,Stance,Stance,-1269438207,7.861665
73,2.547014,0.017444,0.00000,0.99975,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.108390,0.065704,-0.058400,0.100824,0.005553,0.012960,-0.271201,-0.898966,0.343963,0.172730,-0.977379,0.122045,Stance,Stance,-1269438207,8.541759
74,2.562704,0.015690,0.00000,0.99980,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065345,-0.058783,0.100952,0.005546,0.013241,-0.270893,-0.899831,0.341937,0.173103,-0.977206,0.122897,Stance,Stance,-1269438207,9.064938
75,2.582780,0.020076,0.00000,0.99985,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065703,-0.058404,0.100825,0.005556,0.012964,-0.271197,-0.898975,0.343943,0.172734,-0.977377,0.122054,Stance,Stance,-1269438207,9.535539
76,2.599963,0.017183,0.00000,0.99989,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065398,-0.058748,0.100935,0.005562,0.013237,-0.270927,-0.899747,0.342132,0.173053,-0.977225,0.122814,Stance,Stance,-1269438207,10.137730
77,2.619629,0.019666,0.00000,0.99992,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065726,-0.058360,0.100816,0.005543,0.012908,-0.271229,-0.898877,0.344172,0.172706,-0.977394,0.121957,Stance,Stance,-1269438207,10.653180
78,2.638564,0.018935,0.00000,0.99994,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065488,-0.058665,0.100904,0.005574,0.013189,-0.270993,-0.899560,0.342570,0.172965,-0.977264,0.122631,Stance,Stance,-1269438207,11.243110
79,2.655889,0.017325,0.00000,0.99995,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065645,-0.058429,0.100844,0.005529,0.012938,-0.271171,-0.899036,0.343804,0.172787,-0.977361,0.122111,Stance,Stance,-1269438207,11.811120
80,2.675228,0.019339,0.00000,0.99996,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108388,0.065566,-0.058581,0.100877,0.005575,0.013126,-0.271060,-0.899372,0.343012,0.172883,-0.977302,0.122443,Stance,Stance,-1269438207,12.330820
81,2.696079,0.020851,0.00000,0.99997,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108388,0.065503,-0.058577,0.100894,0.005525,0.013046,-0.271053,-0.899370,0.343022,0.172930,-0.977294,0.122440,Stance,Stance,-1269438207,12.910980
82,2.718056,0.021977,0.00000,0.99998,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065706,-0.058404,0.100825,0.005558,0.012964,-0.271196,-0.898975,0.343944,0.172734,-0.977377,0.122053,Stance,Stance,-1269438207,13.536500
83,2.736417,0.018361,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065447,-0.058705,0.100919,0.005570,0.013216,-0.270961,-0.899651,0.342357,0.173006,-0.977245,0.122721,Stance,Stance,-1269438207,14.195800
84,2.755916,0.019500,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065694,-0.058379,0.100826,0.005534,0.012907,-0.271211,-0.898923,0.344067,0.172733,-0.977384,0.122000,Stance,Stance,-1269438207,14.746610
85,2.775946,0.020030,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065565,-0.058580,0.100876,0.005575,0.013126,-0.271061,-0.899370,0.343017,0.172885,-0.977302,0.122444,Stance,Stance,-1269438207,15.331590
86,2.794512,0.018566,0.00000,0.99999,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108387,0.065463,-0.058621,0.100908,0.005525,0.013081,-0.271019,-0.899469,0.342789,0.172971,-0.977275,0.122538,Stance,Stance,-1269438207,15.932480
87,2.815711,0.021200,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065682,-0.058437,0.100834,0.005563,0.012997,-0.271172,-0.899048,0.343772,0.172758,-0.977364,0.122124,Stance,Stance,-1269438207,16.489450
88,2.837793,0.022081,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108386,0.065390,-0.058755,0.100938,0.005561,0.013239,-0.270919,-0.899765,0.342090,0.173062,-0.977221,0.122832,Stance,Stance,-1269438207,17.125430
89,2.858403,0.020611,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108389,0.065665,-0.058407,0.100837,0.005530,0.012923,-0.271189,-0.898986,0.343919,0.172764,-0.977371,0.122063,Stance,Stance,-1269438207,17.787870
90,2.878181,0.019778,0.00000,1.00000,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108390,0.065625,-0.058509,0.100854,0.005570,0.013064,-0.271118,-0.899208,0.343396,0.172819,-0.977333,0.122283,Stance,Stance,-1269438207,18.406190
91,2.899601,0.021420,0.03164,0.98742,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108385,0.065312,-0.058792,0.100962,0.005530,0.013218,-0.270881,-0.899856,0.341882,0.173131,-0.977199,0.122918,Stance,Stance,-1269438207,18.999530
92,2.919727,0.020126,0.11184,0.96306,0.00000,0.07140,-0.00624,0,1,1785933915,1,-0.108401,0.061316,-0.056978,0.101254,0.002555,0.000434,-0.269687,-0.899463,0.343853,0.172261,-0.980435,0.095252,Swing,Capture,-1269438207,19.429830
93,2.939866,0.020139,0.23845,0.93732,0.00000,0.13849,-0.01796,0,1,1785933915,1,-0.106067,0.051703,-0.062557,0.099886,-0.004039,-0.011201,-0.267585,-0.910846,0.314258,0.166422,-0.984329,0.058312,Swing,Stance,-1269438207,19.647010
94,2.958045,0.018179,0.38348,0.91773,0.00000,0.20562,-0.03100,0,1,1785933915,1,-0.105314,0.041034,-0.078342,0.097888,-0.012623,-0.031923,-0.266811,-0.928557,0.258056,0.156417,-0.987688,0.002314,Swing,Stance,-1269438207,19.770740
95,2.978357,0.020312,0.57138,0.90247,0.00000,0.14502,-0.04194,0,0,1785933915,1,-0.104052,0.042806,-0.091228,0.101303,-0.016432,-0.003293,-0.269926,-0.932700,0.239189,0.174694,-0.978918,0.105842,Swing,Swing,-1269438207,19.844860
96,2.998199,0.019842,0.76839,0.89478,0.00000,0.07731,-0.05218,0,0,1785933915,1,-0.103313,0.044211,-0.095708,0.104493,-0.019965,0.025556,-0.271875,-0.930779,0.244408,0.180023,-0.967108,0.179708,Swing,Swing,-1269438207,19.902320
97,3.017822,0.019623,0.96830,0.89375,0.00000,0.01117,-0.05352,0,0,1785933915,1,-0.104019,0.045161,-0.089129,0.105000,-0.020128,0.035550,-0.269824,-0.924643,0.268756,0.178966,-0.965535,0.188980,Swing,Swing,-1269438207,19.944840
98,3.037020,0.019198,1.16478,0.89834,0.00000,0.00000,-0.04670,0,0,1785933915,1,-0.106284,0.045839,-0.072639,0.102753,-0.016988,0.024697,-0.269527,-0.912238,0.308508,0.175675,-0.972379,0.153679,Swing,Swing,-1269438207,19.978730
99,3.060768,0.023748,1.43136,0.91136,0.00000,0.00000,-0.03779,0,0,1785933915,1,-0.109005,0.044470,-0.051493,0.100290,-0.013300,0.011175,-0.270099,-0.896774,0.350490,0.172197,-0.978630,0.112388,Swing,Swing,-1269438207,20.006740
100,3.086826,0.026057,1.55321,0.91489,0.00000,0.00000,-0.02731,0,0,1785933915,1,-0.111629,0.038391,-0.020435,0.096595,-0.009009,-0.009329,-0.264111,-0.880334,0.394028,0.166403,-0.984470,0.055931,Swing,Swing,-1269438207,20.035640
101,3.111690,0.024864,1.42960,0.89957,0.00000,0.00000,-0.01817,0,0,1785933915,1,-0.113541,0.030113,0.014202,0.093623,-0.004908,-0.029589,-0.253349,-0.870030,0.422920,0.162697,-0.986676,-0.000715,Stance,Stance,-1269438207,20.065070
