schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftSupportKind,rightSupportKind,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,leftPlantState,rightPlantState,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,196,3.266667,0.016667,-1269438207,0.734375,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.796533,0.787796,-0.323315,56.926350,3.179684,-0.056187,56.895450,3.665106,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.321553,56.961380,3.180252,-0.063219,56.930950,3.664560,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.054037,0.285002,-0.302885,0.204296,0.285401,0.182378,-0.056280,0.354315,-0.301480,0.210909,0.341062,0.184956,-0.323795,57.030460,3.186057,-0.056606,56.986340,3.670669,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.001640,155.409200,161.382400,93.979400,93.333620,NaN,NaN,0.000387,0.000514,0.000000,0.000000,0.000000,5.183868,0.000639,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,197,3.283333,0.016667,788460410,0.805556,0,Jump_Start,-0.347952,59.039800,-0.152723,-0.005894,0.999979,-0.002575,-0.004220,1.222835,-0.053471,0.000000,0.000000,0,0.811729,0.311729,-0.014913,57.836640,-0.153020,-0.716136,57.999250,-0.093973,-0.005894,0.999979,-0.002575,-0.005894,0.999979,-0.002575,-0.014302,57.133330,-0.032740,-0.673206,57.082740,-0.019312,0,0,0,0,Unknown,Unknown,-0.014302,57.133330,-0.032740,-0.673206,57.082740,-0.019312,-0.014912,57.836630,-0.153020,-0.716136,57.999240,-0.093972,-0.014912,57.836630,-0.153020,-0.716136,57.999240,-0.093972,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000008,117.342200,90.793500,133.223200,121.788000,NaN,NaN,0.000222,0.000223,0.000000,0.000000,0.000000,1.357371,0.000004,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,197,3.283333,0.016667,-1269438207,0.750000,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.818848,0.810111,-0.323728,56.926310,3.180277,-0.057098,56.895440,3.665198,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.322195,56.961350,3.180837,-0.060376,56.930730,3.665610,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.054679,0.285003,-0.302298,0.207139,0.285246,0.183440,-0.056692,0.354383,-0.300886,0.209997,0.341240,0.185048,-0.324208,57.030490,3.186654,-0.057518,56.986510,3.670772,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.001176,155.758700,161.727200,93.992900,93.356260,NaN,NaN,0.000360,0.000462,0.000000,0.000000,0.000000,0.000000,0.000464,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,198,3.300000,0.016667,788460410,0.833334,0,Jump_Start,-0.348045,59.057170,-0.153705,-0.005893,0.999979,-0.002589,-0.003750,1.008550,-0.061137,0.000000,0.000000,0,0.829630,0.329630,-0.014951,57.854190,-0.153685,-0.716173,58.016800,-0.094640,-0.005893,0.999979,-0.002589,-0.005893,0.999979,-0.002589,-0.014325,57.157990,-0.036889,-0.674354,57.107640,-0.021322,0,0,0,0,Unknown,Unknown,-0.014325,57.157990,-0.036889,-0.674354,57.107640,-0.021322,-0.014950,57.854180,-0.153685,-0.716174,58.016790,-0.094640,-0.014950,57.854180,-0.153685,-0.716174,58.016790,-0.094640,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000006,117.342200,90.793780,133.223200,121.788000,NaN,NaN,0.000146,0.000145,0.000000,0.000000,0.000000,0.000000,0.000003,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,198,3.300000,0.016667,-1269438207,0.765625,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.832238,0.823501,-0.324116,56.926270,3.180860,-0.057951,56.895440,3.665248,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.322751,56.961310,3.181428,-0.058960,56.930590,3.666303,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.055236,0.285003,-0.301706,0.208556,0.285150,0.184140,-0.057081,0.354378,-0.300302,0.209144,0.341354,0.185098,-0.324597,57.030450,3.187236,-0.058372,56.986620,3.670829,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000840,156.109000,162.072000,94.011790,93.383750,NaN,NaN,0.000347,0.000427,0.000000,0.000000,0.000000,0.000000,0.000336,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,199,3.316667,0.016667,788460410,0.861111,0,Jump_Start,-0.348112,59.071010,-0.154753,-0.005893,0.999979,-0.002605,-0.002498,0.796310,-0.064244,0.000000,0.000000,0,0.864952,0.364952,-0.015017,57.868190,-0.154691,-0.716238,58.030810,-0.095649,-0.005893,0.999979,-0.002605,-0.005893,0.999979,-0.002605,-0.014348,57.182650,-0.040988,-0.675485,57.132530,-0.023327,0,0,0,0,Unknown,Unknown,-0.014348,57.182650,-0.040988,-0.675485,57.132530,-0.023327,-0.015016,57.868190,-0.154691,-0.716239,58.030810,-0.095648,-0.015016,57.868190,-0.154691,-0.716239,58.030810,-0.095648,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000004,117.342400,90.793450,133.223300,121.788000,NaN,NaN,0.000070,0.000073,0.000000,0.000000,0.000000,0.000000,0.000002,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,199,3.316667,0.016667,-1269438207,0.781250,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.839661,0.830924,-0.324488,56.926230,3.181432,-0.058755,56.895440,3.665263,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.323245,56.961270,3.182018,-0.058430,56.930500,3.666752,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.055730,0.285002,-0.301116,0.209086,0.285091,0.184595,-0.057452,0.354288,-0.299729,0.208341,0.341389,0.185113,-0.324967,57.030330,3.187802,-0.059175,56.986660,3.670846,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000598,156.457300,162.414300,94.035620,93.414570,NaN,NaN,0.000341,0.000398,0.000000,0.000000,0.000000,0.000000,0.000242,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,200,3.333333,0.016667,788460410,0.888889,0,Jump_Start,-0.348157,59.081310,-0.155805,-0.005893,0.999979,-0.002623,-0.001636,0.583870,-0.063962,0.000000,0.000000,0,0.883951,0.383951,-0.015072,57.878560,-0.155803,-0.716303,58.041180,-0.096762,-0.005893,0.999979,-0.002623,-0.005893,0.999979,-0.002623,-0.014374,57.207310,-0.045061,-0.676605,57.157420,-0.025338,0,0,0,0,Unknown,Unknown,-0.014374,57.207310,-0.045061,-0.676605,57.157420,-0.025338,-0.015072,57.878560,-0.155803,-0.716303,58.041180,-0.096762,-0.015072,57.878560,-0.155803,-0.716303,58.041180,-0.096762,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000003,117.342200,90.793670,133.223200,121.787900,NaN,NaN,0.000045,0.000044,0.000000,0.000000,0.000000,0.000000,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,200,3.333333,0.016667,-1269438207,0.796875,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.861105,0.852368,-0.324848,56.926200,3.181991,-0.059515,56.895440,3.665255,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.323694,56.961230,3.182601,-0.058435,56.930450,3.667037,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.056179,0.285002,-0.300531,0.209081,0.285055,0.184882,-0.057812,0.354171,-0.299168,0.207580,0.341397,0.185105,-0.325327,57.030170,3.188355,-0.059936,56.986660,3.670839,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000425,156.801100,162.752000,94.062990,93.447030,NaN,NaN,0.000335,0.000377,0.000000,0.000000,0.000000,0.000000,0.000173,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,201,3.350000,0.016667,788460410,0.916667,0,Jump_Start,-0.348193,59.088070,-0.156828,-0.005893,0.999979,-0.002640,-0.001460,0.370467,-0.061996,0.000000,0.000000,0,0.922917,0.422917,-0.015117,57.885250,-0.156825,-0.716338,58.047870,-0.097788,-0.005893,0.999979,-0.002640,-0.005893,0.999979,-0.002640,-0.014401,57.231980,-0.049129,-0.677716,57.182320,-0.027362,0,0,0,0,Unknown,Unknown,-0.014401,57.231980,-0.049129,-0.677716,57.182320,-0.027362,-0.015117,57.885240,-0.156825,-0.716338,58.047860,-0.097788,-0.015117,57.885240,-0.156825,-0.716338,58.047860,-0.097788,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000002,117.342300,90.793510,133.223100,121.787900,NaN,NaN,0.000030,0.000029,0.000000,0.000000,0.000000,0.000000,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,201,3.350000,0.016667,-1269438207,0.812500,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.880107,0.871370,-0.325200,56.926160,3.182536,-0.060240,56.895440,3.665230,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.324110,56.961190,3.183177,-0.058750,56.930420,3.667210,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.056595,0.285002,-0.299954,0.208766,0.285034,0.185056,-0.058164,0.354057,-0.298622,0.206855,0.341410,0.185080,-0.325679,57.030030,3.188893,-0.060660,56.986680,3.670815,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000301,157.137800,163.081800,94.092160,93.479550,NaN,NaN,0.000327,0.000359,0.000000,0.000000,0.000000,0.000000,0.000124,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,202,3.366667,0.016667,1914514016,0.000000,0,Falling,-0.348214,59.091000,-0.157731,-0.005893,0.999979,-0.002657,-0.000560,0.136924,-0.054040,0.000000,0.000000,0,0.864193,0.438272,-0.015137,57.888160,-0.157707,-0.716358,58.050790,-0.098673,-0.005893,0.999979,-0.002657,-0.005893,0.999979,-0.002657,-0.014428,57.256650,-0.053208,-0.678824,57.207210,-0.029404,0,0,0,0,Unknown,Unknown,-0.014428,57.256650,-0.053208,-0.678824,57.207210,-0.029404,-0.015137,57.888160,-0.157707,-0.716358,58.050790,-0.098673,-0.015137,57.888160,-0.157707,-0.716358,58.050790,-0.098673,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000001,117.342300,90.793500,133.223200,121.788000,NaN,NaN,0.000003,0.000004,0.000000,0.000000,0.000000,0.000000,0.000001,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,202,3.366667,0.016667,-1269438207,0.828125,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.885852,0.877114,-0.325555,56.926130,3.183068,-0.060937,56.895440,3.665196,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.324504,56.961160,3.183741,-0.059239,56.930400,3.667307,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.056988,0.285002,-0.299389,0.208277,0.285021,0.185155,-0.058517,0.353942,-0.298089,0.206158,0.341416,0.185046,-0.326033,57.029880,3.189418,-0.061358,56.986690,3.670781,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000213,157.464800,163.401900,94.121020,93.510600,NaN,NaN,0.000322,0.000346,0.000000,0.000000,0.000000,0.000000,0.000088,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,203,3.383333,0.016667,1914514016,0.001466,0,Falling,-0.348268,59.089840,-0.158618,-0.005893,0.999979,-0.002672,-0.002978,-0.108533,-0.055741,0.000000,0.000000,0,0.351073,0.474923,-0.017853,57.885300,-0.163410,-0.713887,58.042490,-0.110908,-0.005893,0.999979,-0.002672,-0.005893,0.999979,-0.002672,-0.014547,57.281280,-0.057490,-0.679875,57.232070,-0.031785,0,0,0,0,Unknown,Unknown,-0.014547,57.281280,-0.057490,-0.679875,57.232070,-0.031785,-0.017852,57.885300,-0.163410,-0.713887,58.042490,-0.110908,-0.017852,57.885300,-0.163410,-0.713887,58.042490,-0.110908,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000001,118.230900,91.927600,131.733900,121.506700,NaN,NaN,0.002383,0.005635,0.000000,0.000000,1.655597,0.431600,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,203,3.383333,0.016667,-1269438207,0.843750,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.902628,0.893891,-0.325914,56.926090,3.183585,-0.061614,56.895440,3.665165,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.324883,56.961120,3.184294,-0.059820,56.930390,3.667356,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.057367,0.285002,-0.298834,0.207696,0.285013,0.185204,-0.058877,0.353853,-0.297571,0.205481,0.341444,0.185015,-0.326392,57.029750,3.189929,-0.062034,56.986720,3.670751,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000150,157.779900,163.709500,94.148000,93.538680,NaN,NaN,0.000315,0.000335,0.000000,0.000000,0.000000,0.000000,0.000063,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,204,3.400000,0.016667,1914514016,0.002933,0,Falling,-0.348360,59.085050,-0.159667,-0.005894,0.999979,-0.002687,-0.005621,-0.323610,-0.064608,0.000000,0.000000,0,0.119070,0.500023,-0.023276,57.877340,-0.176157,-0.707320,58.022040,-0.138280,-0.005894,0.999979,-0.002687,-0.005894,0.999979,-0.002687,-0.014869,57.305810,-0.062280,-0.680759,57.256850,-0.035008,0,0,0,0,Unknown,Unknown,-0.014869,57.305810,-0.062280,-0.680759,57.256850,-0.035008,-0.023275,57.877340,-0.176157,-0.707321,58.022040,-0.138280,-0.023275,57.877340,-0.176157,-0.707321,58.022040,-0.138280,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,-0.000001,120.289700,94.576740,128.233600,120.839100,NaN,NaN,0.005470,0.012936,0.000000,0.000000,3.913895,0.997002,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,204,3.400000,0.016667,-1269438207,0.859375,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.925586,0.916848,-0.326286,56.926060,3.184083,-0.062277,56.895450,3.665143,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.325255,56.961090,3.184834,-0.060446,56.930380,3.667374,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.057740,0.285001,-0.298294,0.207069,0.285009,0.185223,-0.059248,0.353770,-0.297071,0.204818,0.341473,0.184993,-0.326763,57.029640,3.190422,-0.062698,56.986750,3.670731,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000106,158.080400,164.002100,94.171460,93.562230,NaN,NaN,0.000311,0.000329,0.000000,0.000000,0.000000,0.000000,0.000044,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,205,3.416667,0.016667,1914514016,0.004399,0,Falling,-0.348511,59.076610,-0.160700,-0.005896,0.999979,-0.002705,-0.009378,-0.543380,-0.061498,0.000000,0.000000,0,0.238274,0.500179,-0.028701,57.866190,-0.193975,-0.697608,57.995490,-0.172628,-0.005896,0.999979,-0.002705,-0.005896,0.999979,-0.002705,-0.015425,57.330180,-0.067850,-0.681360,57.281450,-0.039415,0,0,0,0,Unknown,Unknown,-0.015425,57.330180,-0.067850,-0.681360,57.281450,-0.039415,-0.028700,57.866190,-0.193975,-0.697609,57.995490,-0.172628,-0.028700,57.866190,-0.193975,-0.697609,57.995490,-0.172628,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,122.894300,97.940050,123.763900,120.074700,NaN,NaN,0.007353,0.016169,0.000000,0.000000,4.997621,1.248646,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,205,3.416667,0.016667,-1269438207,0.875000,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.944422,0.935685,-0.326676,56.926030,3.184570,-0.062934,56.895450,3.665141,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.325628,56.961060,3.185360,-0.061093,56.930380,3.667377,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.058112,0.285001,-0.297767,0.206422,0.285006,0.185226,-0.059637,0.353659,-0.296582,0.204160,0.341466,0.184991,-0.327153,57.029500,3.190903,-0.063355,56.986740,3.670729,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000075,158.364000,164.277700,94.189440,93.579620,NaN,NaN,0.000314,0.000325,0.000000,0.000000,0.000000,0.000000,0.000031,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,206,3.433333,0.016667,1914514016,0.005865,0,Falling,-0.348719,59.064450,-0.161661,-0.005900,0.999979,-0.002723,-0.012634,-0.766960,-0.057302,0.000000,0.000000,0,0.357737,0.500595,-0.032596,57.852780,-0.214380,-0.686107,57.966320,-0.209968,-0.005900,0.999979,-0.002723,-0.005900,0.999979,-0.002723,-0.016177,57.354290,-0.074400,-0.681587,57.305760,-0.045238,0,0,0,0,Unknown,Unknown,-0.016177,57.354290,-0.074400,-0.681587,57.305760,-0.045238,-0.032596,57.852780,-0.214380,-0.686108,57.966320,-0.209968,-0.032596,57.852780,-0.214380,-0.686108,57.966320,-0.209968,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,125.605700,101.490400,119.004600,119.276700,NaN,NaN,0.008190,0.017265,0.000000,0.000000,5.329389,1.323504,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,206,3.433333,0.016667,-1269438207,0.890625,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.939170,0.930433,-0.327089,56.926000,3.185035,-0.063591,56.895440,3.665169,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.326007,56.961020,3.185870,-0.061748,56.930380,3.667379,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.058491,0.285001,-0.297255,0.205767,0.285005,0.185228,-0.060050,0.353555,-0.296117,0.203504,0.341456,0.185019,-0.327566,57.029370,3.191361,-0.064012,56.986730,3.670757,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000052,158.628300,164.533900,94.200360,93.589190,NaN,NaN,0.000313,0.000326,0.000000,0.000000,0.000000,0.000000,0.000022,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,207,3.450000,0.016667,1914514016,0.007331,0,Falling,-0.348969,59.048540,-0.162543,-0.005905,0.999979,-0.002740,-0.015103,-0.993314,-0.052772,0.000000,0.000000,0,0.477578,0.501388,-0.034354,57.837200,-0.235437,-0.673845,57.936080,-0.247814,-0.005905,0.999979,-0.002740,-0.005905,0.999979,-0.002740,-0.017044,57.378070,-0.082066,-0.681368,57.329640,-0.052631,0,0,0,0,Unknown,Unknown,-0.017044,57.378070,-0.082066,-0.681368,57.329640,-0.052631,-0.034354,57.837200,-0.235437,-0.673846,57.936080,-0.247814,-0.034354,57.837200,-0.235437,-0.673846,57.936080,-0.247814,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,128.206900,104.923100,114.348800,118.468200,NaN,NaN,0.008356,0.017154,0.000000,0.000000,5.185983,1.315793,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,207,3.450000,0.016667,-1269438207,0.906250,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.751717,0.742980,-0.327533,56.925980,3.185482,-0.064252,56.895440,3.665242,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.326399,56.960990,3.186365,-0.062407,56.930380,3.667392,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.058883,0.285001,-0.296759,0.205109,0.285004,0.185241,-0.060494,0.353458,-0.295669,0.202843,0.341438,0.185092,-0.328009,57.029240,3.191802,-0.064672,56.986710,3.670828,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000037,158.871000,164.768600,94.202500,93.589160,NaN,NaN,0.000316,0.000329,0.000000,0.000000,0.000000,0.000000,0.000016,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,208,3.466667,0.016667,1914514016,0.008798,0,Falling,-0.349245,59.028830,-0.163348,-0.005911,0.999979,-0.002755,-0.016590,-1.221606,-0.048171,0.000000,0.000000,0,0.502241,0.502241,-0.034355,57.819180,-0.255803,-0.661609,57.905190,-0.283634,-0.005911,0.999979,-0.002755,-0.005911,0.999979,-0.002755,-0.017948,57.401430,-0.090946,-0.680658,57.352950,-0.061655,0,0,0,0,Unknown,Unknown,-0.017948,57.401430,-0.090946,-0.680658,57.352950,-0.061655,-0.034354,57.819180,-0.255803,-0.661609,57.905190,-0.283634,-0.034354,57.819180,-0.255803,-0.661609,57.905190,-0.283634,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,130.575500,108.072600,110.041300,117.711000,NaN,NaN,0.008108,0.016023,0.000000,0.000000,4.805303,1.226511,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,208,3.466667,0.016667,-1269438207,0.921875,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.439289,0.430551,-0.328013,56.925950,3.185907,-0.064926,56.895430,3.665364,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.326810,56.960960,3.186842,-0.063068,56.930370,3.667426,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.059294,0.285002,-0.296281,0.204447,0.285003,0.185275,-0.060973,0.353359,-0.295243,0.202169,0.341403,0.185214,-0.328488,57.029110,3.192221,-0.065347,56.986660,3.670948,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000026,159.089800,164.979400,94.194070,93.578080,NaN,NaN,0.000321,0.000340,0.000000,0.000000,0.000000,0.000000,0.000011,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,209,3.483333,0.016667,1914514016,0.010264,0,Falling,-0.349531,59.005290,-0.164078,-0.005918,0.999979,-0.002770,-0.017048,-1.451350,-0.043784,0.000000,0.000000,0,0.503177,0.503177,-0.033083,57.798320,-0.274510,-0.650017,57.873410,-0.316027,-0.005918,0.999979,-0.002770,-0.005918,0.999979,-0.002770,-0.018821,57.424250,-0.101116,-0.679434,57.375530,-0.072316,0,0,0,0,Unknown,Unknown,-0.018821,57.424250,-0.101116,-0.679434,57.375530,-0.072316,-0.033083,57.798320,-0.274510,-0.650017,57.873410,-0.316028,-0.033083,57.798320,-0.274510,-0.650017,57.873410,-0.316028,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,132.658100,110.862100,106.215400,117.049100,NaN,NaN,0.007532,0.014365,0.000000,0.000000,4.246770,1.022580,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,jump-land-flat,60,209,3.483333,0.016667,-1269438207,0.937500,0,Idle_A,-0.267516,58.000000,3.549857,-0.004604,0.998122,0.061089,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.146096,0.137359,-0.328534,56.925920,3.186312,-0.065622,56.895420,3.665543,0.000000,0.997981,0.063521,0.000000,0.997981,0.063521,-0.327246,56.960930,3.187301,-0.063736,56.930370,3.667492,4294132756,4294132756,1,1,PlanetGround,PlanetGround,-0.059730,0.285002,-0.295821,0.203779,0.285003,0.185341,-0.061493,0.353247,-0.294837,0.201473,0.341338,0.185394,-0.329009,57.028980,3.192619,-0.066043,56.986590,3.671123,0.000000,0.000000,0,0,Stance,Stance,Free,Free,-0.000018,159.282400,165.164800,94.173420,93.554440,NaN,NaN,0.000331,0.000357,0.000000,0.000000,0.000000,0.000000,0.000008,0,1,jump-land-flat,0,0,0,DefaultContact
animation-contact-v1,player,jump-land-flat,60,210,3.500000,0.016667,1914514016,0.011730,0,Falling,-0.349811,58.977920,-0.164738,-0.005925,0.999979,-0.002783,-0.016562,-1.682018,-0.039418,0.000000,0.000000,0,0.504254,0.504254,-0.030906,57.774170,-0.291105,-0.639522,57.840160,-0.344460,-0.005925,0.999979,-0.002783,-0.005925,0.999979,-0.002783,-0.019605,57.446400,-0.112668,-0.677690,57.397230,-0.084597,0,0,0,0,Unknown,Unknown,-0.019605,57.446400,-0.112668,-0.677690,57.397230,-0.084597,-0.030906,57.774170,-0.291105,-0.639522,57.840160,-0.344461,-0.030906,57.774170,-0.291105,-0.639522,57.840160,-0.344461,0.000000,0.000000,0,0,Jump,Jump,AirborneReset,AirborneReset,0.000000,134.443700,113.269900,102.899100,116.508500,NaN,NaN,0.006789,0.012530,0.000000,0.000000,3.778132,0.935438,0.000000,0,1,jump-land-flat,0,0,0,DefaultContact
