schema,actor,scenario,targetFps,frame,elapsedSeconds,deltaTime,animatorStateHash,animatorNormalizedTime,animatorInTransition,animatorPrimaryClip,rootX,rootY,rootZ,upX,upY,upZ,velocityX,velocityY,velocityZ,moveIntentX,moveIntentY,stableSupport,leftGaitPhase01,rightGaitPhase01,leftRawX,leftRawY,leftRawZ,rightRawX,rightRawY,rightRawZ,leftRawNormalX,leftRawNormalY,leftRawNormalZ,rightRawNormalX,rightRawNormalY,rightRawNormalZ,leftFilteredX,leftFilteredY,leftFilteredZ,rightFilteredX,rightFilteredY,rightFilteredZ,leftSupportId,rightSupportId,leftSupportGeneration,rightSupportGeneration,leftAnchorX,leftAnchorY,leftAnchorZ,rightAnchorX,rightAnchorY,rightAnchorZ,leftActualLocalX,leftActualLocalY,leftActualLocalZ,rightActualLocalX,rightActualLocalY,rightActualLocalZ,leftActualX,leftActualY,leftActualZ,rightActualX,rightActualY,rightActualZ,leftIkWeight,rightIkWeight,leftLocked,rightLocked,leftReason,rightReason,pelvisOffset,leftKneeAngle,rightKneeAngle,leftAnkleAngle,rightAnkleAngle,leftGap,rightGap,leftFootStep60Hz,rightFootStep60Hz,leftKneeStep60Hz,rightKneeStep60Hz,leftAnkleStep60Hz,rightAnkleStep60Hz,pelvisStep60Hz,discontinuity,allowedTransition,allowedTransitionState,locomoting,pivoting,surfing,footPolicy
animation-contact-v1,player,start-idle-flat,30,5,0.166667,0.033333,-1269438207,28.000000,0,XBot Walk Neutral,0.061058,57.976800,-0.009123,0.001038,1.000000,-0.000158,0.088373,-0.001873,0.018091,0.000000,0.000000,1,0.000000,0.500000,-0.203292,56.412710,-0.151404,0.304183,56.427760,0.023152,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.208192,56.447530,-0.151641,0.297525,56.461980,0.018487,1785933915,1785933915,1,1,1.165609,0.241294,0.578904,0.659892,0.411422,0.593349,1.160191,0.241464,1.042732,0.652883,0.416046,0.897320,-0.202774,56.911360,-0.151470,0.304534,56.765950,0.023111,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769800,128.449600,91.160680,NaN,NaN,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,5,0.166667,0.033333,-1269438207,28.000000,0,XBot Walk Neutral,0.000000,55.919430,5.352427,0.000000,0.995450,0.095281,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,0.525998,54.807910,5.641463,0.196713,54.776570,5.958098,0.009546,0.994699,0.102386,0.003570,0.994130,0.108133,0.521493,54.843120,5.641632,0.200247,54.810570,5.968969,4556662,4556662,1,1,0.521493,54.843120,5.641632,0.200247,54.810570,5.968969,0.525998,55.237490,5.682581,0.196713,55.137450,5.992642,0.525998,55.237490,5.682581,0.196713,55.137450,5.992642,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652400,163.769700,165.898400,130.059700,NaN,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,6,0.200000,0.033333,-1269438207,29.000000,0,XBot Walk Neutral,0.064227,57.976340,-0.009026,0.001093,0.999999,-0.000156,0.090879,-0.000370,0.018212,0.000000,0.000000,1,0.000000,0.500000,-0.200208,56.412830,-0.151310,0.307269,56.428050,0.023247,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.205196,56.447660,-0.151555,0.300523,56.462270,0.018572,1785933915,1785933915,1,1,1.162613,0.241380,0.579028,0.656894,0.411507,0.593637,1.157081,0.241560,1.042320,0.649780,0.416141,0.896881,-0.199664,56.910950,-0.151375,0.307637,56.765510,0.023206,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449600,91.160630,NaN,NaN,0.000006,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,6,0.200000,0.033333,-1269438207,29.000000,0,XBot Walk Neutral,0.000000,55.919430,5.352427,0.000000,0.995450,0.095281,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,0.517157,54.808760,5.634054,0.191384,54.776830,5.955860,0.009386,0.994714,0.102251,0.003473,0.994135,0.108092,0.521135,54.843180,5.641092,0.196769,54.811050,5.964699,4556662,4556662,1,1,0.521135,54.843180,5.641092,0.196769,54.811050,5.964699,0.517157,55.226750,5.674063,0.191384,55.134030,5.990050,0.517157,55.226750,5.674063,0.191384,55.134030,5.990050,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651500,163.769700,164.606500,128.995500,NaN,NaN,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,7,0.233333,0.033333,-1269438207,30.000000,0,XBot Walk Neutral,0.067484,57.975910,-0.008912,0.001148,0.999999,-0.000154,0.093714,-0.000213,0.019074,0.000000,0.000000,1,0.000000,0.500000,-0.197037,56.412970,-0.151199,0.310440,56.428360,0.023357,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.202121,56.447780,-0.151459,0.303599,56.462560,0.018669,1785933915,1785933915,1,1,1.159537,0.241476,0.579156,0.653818,0.411604,0.593935,1.153882,0.241672,1.041882,0.646590,0.416252,0.896412,-0.196465,56.910510,-0.151263,0.310827,56.765040,0.023318,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449700,91.160630,NaN,NaN,0.000004,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,7,0.233333,0.033333,-1269438207,30.000000,0,XBot Walk Neutral,0.000000,55.919430,5.352427,0.000000,0.995450,0.095281,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,0.514623,54.810140,5.620800,0.211359,54.775500,5.967447,0.009340,0.994739,0.102011,0.003836,0.994111,0.108302,0.518459,54.843850,5.634880,0.200609,54.810920,5.965742,4556662,4556662,1,1,0.518459,54.843850,5.634880,0.200609,54.810920,5.965742,0.514623,55.218470,5.659884,0.211360,55.150190,6.003312,0.514623,55.218470,5.659884,0.211360,55.150190,6.003312,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769500,162.003600,127.725300,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,8,0.266667,0.033333,-1269438207,31.000000,0,XBot Walk Neutral,0.070823,57.975500,-0.008809,0.001206,0.999999,-0.000152,0.096209,0.001603,0.018021,0.000000,0.000000,1,0.000000,0.500000,-0.193787,56.413100,-0.151099,0.313692,56.428680,0.023457,-0.041233,0.999141,-0.004026,-0.091435,0.987216,-0.130557,-0.198964,56.447920,-0.151358,0.306756,56.462870,0.018769,1785933915,1785933915,1,1,1.156381,0.241577,0.579287,0.650661,0.411704,0.594240,1.150604,0.241773,1.041512,0.643320,0.416353,0.896011,-0.193187,56.910140,-0.151162,0.314097,56.764640,0.023418,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652000,163.769800,128.449600,91.160660,NaN,NaN,0.000004,0.000004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,8,0.266667,0.033333,-1269438207,31.000000,0,XBot Walk Neutral,0.000000,55.919430,5.352427,0.000000,0.995450,0.095281,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,0.521607,54.810700,5.614756,0.232619,54.774670,5.974220,0.009467,0.994750,0.101901,0.004222,0.994096,0.108425,0.518852,54.844640,5.627131,0.213457,54.810330,5.970813,4556662,4556662,1,1,0.518852,54.844640,5.627131,0.213457,54.810330,5.970813,0.521607,55.221100,5.654038,0.232619,55.163350,6.011423,0.521607,55.221100,5.654038,0.232619,55.163350,6.011423,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.651600,163.769700,161.120500,127.607600,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,player,start-idle-flat,30,9,0.300000,0.033333,-1269438207,32.000000,0,XBot Walk Neutral,0.074252,57.975140,-0.008709,0.001264,0.999999,-0.000151,0.099680,0.002341,0.018933,0.000000,0.000000,1,0.000000,0.500000,-0.190448,56.413240,-0.151002,0.317032,56.428830,0.023554,-0.041233,0.999141,-0.004026,0.011633,0.999665,-0.023116,-0.195725,56.448050,-0.151258,0.311212,56.463270,0.020136,1785933915,1785933915,1,1,1.153141,0.241677,0.579420,0.646206,0.413071,0.594642,1.147237,0.241870,1.041149,0.639962,0.416451,0.895622,-0.189820,56.909780,-0.151065,0.317456,56.764250,0.023516,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652100,163.769700,128.449700,91.160690,NaN,NaN,0.000004,0.000003,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
animation-contact-v1,Rumble Linebreaker Bot,start-idle-flat,30,9,0.300000,0.033333,-1269438207,32.000000,0,XBot Walk Neutral,0.000000,55.919430,5.352427,0.000000,0.995450,0.095281,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000,0.500000,0.531943,54.810420,5.616498,0.242398,54.774520,5.975181,0.009654,0.994744,0.101933,0.004399,0.994093,0.108443,0.523885,54.845040,5.622703,0.227376,54.809800,5.975124,4556662,4556662,1,1,0.523885,54.845040,5.622703,0.227376,54.809800,5.975124,0.531943,55.230090,5.656669,0.242398,55.167640,6.012809,0.531943,55.230090,5.656669,0.242398,55.167640,6.012809,0.000000,0.000000,0,0,Stance,Stance,0.000000,116.652300,163.769800,162.080300,128.526800,NaN,NaN,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,none,0,0,0,DefaultContact
