frame,time,dt,speed,gaitRate,leftIkWeight,rightIkWeight,pelvis,leftLocked,rightLocked,supportId,supportGeneration,leftX,leftY,leftZ,rightX,rightY,rightZ,leftKneeX,leftKneeY,leftKneeZ,rightKneeX,rightKneeY,rightKneeZ,leftReason,rightReason,animatorState,normalizedTime
10,1.183505,0.019280,1.91972,0.92015,0.00890,0.00000,0.00000,0,0,1785933915,1,-0.114598,0.010734,0.150675,0.079432,0.019737,-0.187364,-0.200559,-0.803563,0.560413,0.158957,-0.931533,-0.327075,Swing,Swing,-1269438207,6.275605
11,1.201002,0.017497,2.05177,0.92643,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112273,0.013795,0.160102,0.074930,0.035371,-0.211344,-0.193531,-0.797241,0.571798,0.152413,-0.914042,-0.375896,Swing,Swing,-1269438207,6.293468
12,1.218535,0.017534,2.17307,0.93209,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111431,0.014941,0.159384,0.073110,0.047479,-0.224237,-0.190839,-0.800989,0.567449,0.151405,-0.905535,-0.396337,Swing,Swing,-1269438207,6.309154
13,1.235433,0.016898,2.27826,0.93689,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112239,0.014613,0.147169,0.074873,0.054478,-0.226684,-0.193078,-0.810100,0.553588,0.156962,-0.907575,-0.389450,Swing,Swing,-1269438207,6.324970
14,1.251008,0.015575,2.36489,0.94075,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112821,0.014671,0.133702,0.077171,0.060109,-0.227837,-0.194934,-0.813995,0.547186,0.163179,-0.911593,-0.377322,Swing,Swing,-1269438207,6.340291
15,1.265359,0.014351,2.43611,0.94383,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113089,0.014610,0.120695,0.080524,0.063612,-0.225667,-0.196801,-0.819779,0.537803,0.171908,-0.918860,-0.355169,Swing,Swing,-1269438207,6.354470
16,1.282894,0.017536,2.51248,0.94705,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113031,0.014027,0.109125,0.085287,0.065104,-0.219060,-0.198562,-0.829938,0.521322,0.184870,-0.929733,-0.318464,Swing,Swing,-1269438207,6.367578
17,1.305292,0.022398,2.59441,0.95038,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112281,0.013029,0.094055,0.091923,0.066161,-0.206812,-0.199953,-0.847783,0.491206,0.202397,-0.944049,-0.260398,Swing,Swing,-1269438207,6.383649
18,1.325211,0.019919,2.65418,0.95270,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109749,0.011100,0.070346,0.099337,0.066467,-0.187505,-0.199022,-0.880724,0.429784,0.218861,-0.958338,-0.183543,Swing,Swing,-1269438207,6.404249
19,1.343121,0.017910,2.69883,0.95437,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.106943,0.010593,0.058016,0.105328,0.064828,-0.167311,-0.196272,-0.900607,0.387794,0.229632,-0.967269,-0.107978,Swing,Swing,-1269438207,6.422614
20,1.359443,0.016322,2.73304,0.95560,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.104015,0.009649,0.043905,0.110074,0.062417,-0.145208,-0.194359,-0.921029,0.337536,0.235931,-0.971271,-0.031128,Swing,Swing,-1269438207,6.439155
21,1.377122,0.017679,2.76409,0.95668,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.100977,0.008841,0.030196,0.113968,0.059496,-0.123451,-0.191209,-0.938602,0.287167,0.239063,-0.970304,0.036864,Swing,Swing,-1269438207,6.454249
22,1.400431,0.023309,2.79744,0.95780,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.096914,0.008188,0.013933,0.117588,0.055474,-0.098784,-0.184926,-0.955855,0.228348,0.239592,-0.965322,0.103678,Swing,Swing,-1269438207,6.470617
23,1.419084,0.018653,2.81906,0.95850,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.091683,0.008206,-0.007240,0.121283,0.048911,-0.063852,-0.175001,-0.972481,0.153804,0.236426,-0.954038,0.184155,Swing,Swing,-1269438207,6.492222
24,1.436489,0.017404,2.83539,0.95901,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.087929,0.008693,-0.023271,0.123250,0.043123,-0.034273,-0.166873,-0.980966,0.099291,0.230968,-0.942565,0.241299,Swing,Swing,-1269438207,6.509524
25,1.455480,0.018992,2.84956,0.95942,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.085020,0.009250,-0.037432,0.123871,0.037547,-0.005757,-0.160756,-0.985678,0.050961,0.224259,-0.931029,0.287910,Swing,Swing,-1269438207,6.525677
26,1.471316,0.015835,2.85917,0.95968,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.082620,0.009784,-0.052584,0.123405,0.031714,0.026150,-0.155464,-0.987841,-0.000762,0.216210,-0.918538,0.330971,Swing,Swing,-1269438207,6.543310
27,1.490468,0.019153,2.86866,0.95993,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.080841,0.010069,-0.065098,0.122167,0.027486,0.051800,-0.150204,-0.987701,-0.043419,0.209889,-0.909661,0.358418,Swing,Swing,-1269438207,6.558016
28,1.506972,0.016504,2.87526,0.96010,0.00000,0.06384,0.00000,0,1,1785933915,1,-0.079102,0.010252,-0.080059,0.119928,0.021489,0.070680,-0.144072,-0.985161,-0.093276,0.205200,-0.911270,0.357043,Swing,Capture,-1269438207,6.575809
29,1.524165,0.017193,2.88088,0.96024,0.00000,0.11886,0.00000,0,1,1785933915,1,-0.077669,0.010031,-0.092510,0.117765,0.013889,0.070324,-0.140125,-0.981321,-0.131808,0.201394,-0.928086,0.313204,Swing,Stance,-1269438207,6.591143
30,1.541959,0.017794,2.88557,0.96035,0.00000,0.17616,0.00000,0,1,1785933915,1,-0.076203,0.009439,-0.105153,0.115548,0.004062,0.059631,-0.138087,-0.976638,-0.164654,0.193565,-0.953376,0.231533,Swing,Stance,-1269438207,6.607119
31,1.560934,0.018975,2.88955,0.96043,0.00000,0.11685,0.00000,0,0,1785933915,1,-0.075055,0.008903,-0.118006,0.111568,0.009370,0.115305,-0.140016,-0.971956,-0.188939,0.192274,-0.913649,0.358157,Swing,Swing,-1269438207,6.623656
32,1.577395,0.016461,2.89230,0.96049,0.00000,0.05360,0.00000,0,0,1785933915,1,-0.073824,0.008493,-0.131187,0.107164,0.018833,0.169336,-0.145737,-0.967755,-0.205454,0.186673,-0.878822,0.439118,Swing,Swing,-1269438207,6.641292
33,1.593140,0.015745,2.89444,0.96053,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.072329,0.008265,-0.142761,0.103495,0.025293,0.198684,-0.150736,-0.964844,-0.215301,0.183487,-0.860984,0.474383,Swing,Swing,-1269438207,6.656592
34,1.610990,0.017850,2.89638,0.96057,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.070759,0.008204,-0.153903,0.100862,0.026612,0.212400,-0.154751,-0.962315,-0.223610,0.181693,-0.851723,0.491484,Swing,Swing,-1269438207,6.671228
35,1.629315,0.018325,2.89793,0.96059,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.068130,0.008273,-0.166813,0.098582,0.026103,0.223486,-0.155193,-0.959519,-0.235028,0.177275,-0.839097,0.514286,Swing,Swing,-1269438207,6.687821
36,1.651638,0.022323,2.89934,0.96061,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.065019,0.008307,-0.180325,0.097006,0.023164,0.230560,-0.150904,-0.955787,-0.252386,0.169803,-0.824343,0.540025,Swing,Swing,-1269438207,6.704857
37,1.678873,0.027235,2.90052,0.96062,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.061648,0.008191,-0.197242,0.096850,0.015614,0.231820,-0.141698,-0.946530,-0.289833,0.159432,-0.808166,0.566965,Swing,Swing,-1269438207,6.725609
38,1.698492,0.019619,2.90110,0.96063,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.057492,0.017033,-0.216743,0.097431,0.011243,0.224702,-0.126982,-0.929914,-0.345161,0.147314,-0.798904,0.583139,Swing,Swing,-1269438207,6.750927
39,1.718230,0.019738,2.90149,0.96063,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.054742,0.028457,-0.228798,0.098226,0.011005,0.214996,-0.117659,-0.917144,-0.380794,0.141411,-0.803662,0.578041,Swing,Swing,-1269438207,6.769166
40,1.735870,0.017640,2.90173,0.96062,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.055337,0.043539,-0.235876,0.100916,0.012428,0.204778,-0.133443,-0.924177,-0.357897,0.141711,-0.808592,0.571049,Swing,Swing,-1269438207,6.787516
41,1.751657,0.015788,2.90187,0.96062,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.058365,0.059006,-0.237401,0.104213,0.013518,0.194670,-0.159643,-0.938135,-0.307274,0.146256,-0.815125,0.560519,Swing,Swing,-1269438207,6.803914
42,1.768785,0.017128,2.90198,0.96061,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.060833,0.069085,-0.236215,0.106814,0.013397,0.184426,-0.174488,-0.945703,-0.274225,0.152566,-0.825620,0.543208,Swing,Swing,-1269438207,6.818591
43,1.787105,0.018320,2.90206,0.96061,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.063626,0.077516,-0.232483,0.109337,0.013062,0.172263,-0.187362,-0.952646,-0.239503,0.160376,-0.839543,0.519083,Swing,Swing,-1269438207,6.834513
44,1.806408,0.019303,2.90209,0.96060,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.067879,0.085104,-0.225095,0.111324,0.013036,0.157883,-0.205174,-0.959788,-0.191601,0.164250,-0.852034,0.497051,Swing,Swing,-1269438207,6.851543
45,1.823983,0.017575,2.90204,0.96058,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.072781,0.090961,-0.213876,0.112541,0.013121,0.141975,-0.224106,-0.965591,-0.131950,0.165929,-0.864965,0.473607,Swing,Swing,-1269438207,6.869487
46,1.839935,0.015952,2.90192,0.96056,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.077295,0.094120,-0.201295,0.112850,0.012933,0.128538,-0.236907,-0.968851,-0.072125,0.168910,-0.878494,0.446897,Swing,Swing,-1269438207,6.885825
47,1.855831,0.015897,2.90164,0.96052,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.081517,0.094926,-0.187918,0.112933,0.011979,0.114128,-0.245543,-0.969257,-0.015815,0.172971,-0.894154,0.413000,Swing,Swing,-1269438207,6.900653
48,1.874223,0.018392,2.89872,0.96006,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.085777,0.093667,-0.173197,0.112561,0.010801,0.099034,-0.251795,-0.966976,0.039467,0.176674,-0.910328,0.374285,Swing,Swing,-1269438207,6.915430
49,1.891544,0.017320,2.89503,0.95954,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.090796,0.089955,-0.154343,0.111151,0.009645,0.082620,-0.256673,-0.961004,0.102908,0.178832,-0.927027,0.329606,Swing,Swing,-1269438207,6.932518
50,1.908001,0.016458,2.89620,0.95949,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.095229,0.085007,-0.134624,0.109252,0.008586,0.066329,-0.260043,-0.952018,0.161370,0.179661,-0.941810,0.284104,Swing,Swing,-1269438207,6.948601
51,1.926978,0.018977,2.90034,0.95972,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.099397,0.079705,-0.114214,0.107022,0.007693,0.049949,-0.263215,-0.940320,0.215676,0.179232,-0.954874,0.236838,Swing,Swing,-1269438207,6.963882
52,1.948363,0.021385,2.90465,0.96002,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.104476,0.071885,-0.085705,0.103993,0.006555,0.030119,-0.267800,-0.920806,0.283547,0.177046,-0.968282,0.176311,Swing,Swing,-1269438207,6.981507
53,1.966390,0.018027,2.90887,0.96032,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108598,0.064523,-0.056835,0.100742,0.005464,0.011948,-0.270603,-0.898821,0.344811,0.172824,-0.977705,0.119268,Swing,Swing,-1269438207,7.001375
54,1.983792,0.017402,2.91216,0.96051,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.110830,0.055903,-0.032002,0.097742,0.004718,-0.004018,-0.266716,-0.884793,0.382105,0.168068,-0.982995,0.073993,Swing,Swing,-1269438207,7.018127
55,2.003542,0.019751,2.91365,0.96047,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.112363,0.048284,-0.007972,0.094818,0.004289,-0.018668,-0.261204,-0.872722,0.412466,0.163147,-0.986066,0.032522,Swing,Swing,-1269438207,7.034303
56,2.020903,0.017361,2.90418,0.95841,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.113606,0.039890,0.019370,0.092345,0.004088,-0.033207,-0.253083,-0.862605,0.438020,0.159363,-0.987182,-0.008655,Swing,Swing,-1269438207,7.052661
57,2.037249,0.016345,2.88015,0.95412,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114413,0.033819,0.045538,0.090589,0.003984,-0.046336,-0.245504,-0.853414,0.459796,0.157157,-0.986567,-0.044575,Swing,Swing,-1269438207,7.068763
58,2.058456,0.021207,2.84677,0.94974,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114536,0.029503,0.069105,0.089087,0.004128,-0.059447,-0.237939,-0.847353,0.474740,0.155746,-0.984572,-0.079756,Swing,Swing,-1269438207,7.083856
59,2.075095,0.016639,2.81731,0.94589,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.114449,0.026234,0.098568,0.087080,0.004333,-0.076706,-0.229179,-0.840252,0.491379,0.153743,-0.980273,-0.124211,Swing,Swing,-1269438207,7.103347
60,2.090787,0.015692,2.77884,0.94041,0.05546,0.00000,-0.00403,1,0,1785933915,1,-0.114682,0.019341,0.106882,0.085419,0.002300,-0.089594,-0.225300,-0.851123,0.474162,0.151949,-0.975992,-0.156045,Capture,Swing,-1269438207,7.118578
61,2.109726,0.018939,2.72253,0.93264,0.10777,0.00000,-0.01226,1,0,1785933915,1,-0.115804,0.005176,0.089445,0.084004,-0.002033,-0.101120,-0.226457,-0.883606,0.409827,0.150718,-0.971506,-0.182924,Stance,Swing,-1269438207,7.132860
62,2.125084,0.015358,2.67087,0.92591,0.17090,0.00000,-0.02449,1,0,1785933915,1,-0.118647,-0.014896,0.041854,0.082521,-0.008674,-0.114420,-0.231717,-0.931975,0.278802,0.150188,-0.965828,-0.211235,Stance,Swing,-1269438207,7.149953
63,2.143680,0.018596,2.60354,0.91772,0.11971,0.00000,-0.03446,0,0,1785933915,1,-0.115404,-0.011779,0.107196,0.081213,-0.014233,-0.125272,-0.221842,-0.879625,0.420769,0.149752,-0.961069,-0.232208,Swing,Swing,-1269438207,7.163714
64,2.161615,0.017936,2.53477,0.90975,0.05772,0.00000,-0.04524,0,0,1785933915,1,-0.112772,-0.001274,0.171066,0.079396,-0.020398,-0.138765,-0.203158,-0.814380,0.543610,0.148719,-0.954944,-0.256835,Swing,Swing,-1269438207,7.180230
65,2.180365,0.018750,2.44732,0.89613,0.00000,0.00000,-0.04841,0,0,1785933915,1,-0.111853,0.003706,0.197795,0.077530,-0.022674,-0.151888,-0.191199,-0.783121,0.591747,0.147216,-0.948524,-0.280410,Swing,Swing,-1269438207,7.196020
66,2.197629,0.017264,2.34722,0.87787,0.00000,0.00000,-0.04374,0,0,1785933915,1,-0.111236,0.002125,0.202159,0.075300,-0.021537,-0.165354,-0.187217,-0.770856,0.608877,0.144453,-0.941438,-0.304677,Swing,Swing,-1269438207,7.212280
67,2.214755,0.017126,2.23344,0.86729,0.00000,0.05755,-0.04017,0,1,1785933915,1,-0.110537,-0.002429,0.203198,0.075011,-0.017235,-0.186022,-0.184736,-0.765100,0.616843,0.140351,-0.925276,-0.352371,Swing,Capture,-1269438207,7.226947
68,2.232471,0.017716,2.10403,0.86970,0.00000,0.00046,-0.03666,0,0,1785933915,1,-0.109570,-0.004187,0.199949,0.072342,-0.014196,-0.188611,-0.183513,-0.768629,0.612807,0.143319,-0.927550,-0.345126,Stance,Stance,-1269438207,7.241321
69,2.248682,0.016211,1.97981,0.87853,0.00000,0.00000,-0.03085,0,0,1785933915,1,-0.108915,-0.001810,0.193821,0.071879,-0.001506,-0.199389,-0.183689,-0.775886,0.603539,0.145247,-0.920508,-0.362724,Stance,Stance,-1269438207,7.256232
70,2.265860,0.017178,1.84589,0.89124,0.00000,0.00000,-0.02525,0,0,1785933915,1,-0.109769,0.000892,0.183547,0.072287,0.010137,-0.206134,-0.186306,-0.782564,0.594040,0.146876,-0.915993,-0.373342,Stance,Stance,-1269438207,7.270151
71,2.282578,0.016718,1.71606,0.90476,0.00000,0.00000,-0.01981,0,0,1785933915,1,-0.113426,0.002724,0.155368,0.077117,0.018538,-0.200629,-0.197028,-0.799995,0.566735,0.155455,-0.921948,-0.354748,Stance,Stance,-1269438207,7.286160
72,2.301666,0.019088,1.57109,0.91998,0.00000,0.00000,-0.01531,0,0,1785933915,1,-0.115932,0.005759,0.128050,0.081959,0.024587,-0.192532,-0.206436,-0.818723,0.535796,0.164833,-0.930615,-0.326780,Stance,Stance,-1269438207,7.303129
73,2.318134,0.016468,1.45042,0.93214,0.00000,0.00000,-0.01119,0,0,1785933915,1,-0.117703,0.009958,0.096766,0.087632,0.028221,-0.180155,-0.215992,-0.838685,0.499956,0.175750,-0.942565,-0.284047,Stance,Stance,-1269438207,7.324574
74,2.332408,0.014275,1.34995,0.94169,0.00000,0.00000,-0.00842,0,0,1785933915,1,-0.117868,0.015291,0.069579,0.092430,0.029124,-0.167716,-0.222982,-0.849684,0.477824,0.184142,-0.953195,-0.239814,Stance,Stance,-1269438207,7.344810
75,2.353320,0.020912,1.21064,0.95388,0.00000,0.00000,-0.00653,0,0,1785933915,1,-0.116965,0.019536,0.047291,0.097400,0.028080,-0.152033,-0.227703,-0.862463,0.452006,0.193533,-0.963360,-0.185696,Stance,Stance,-1269438207,7.363788
76,2.369856,0.016536,1.10758,0.96199,0.00000,0.00000,-0.00445,0,0,1785933915,1,-0.114054,0.024870,0.020589,0.104832,0.025988,-0.121160,-0.230594,-0.883419,0.407919,0.206857,-0.974776,-0.083799,Stance,Stance,-1269438207,7.395021
77,2.387399,0.017543,1.00535,0.96926,0.00000,0.00000,-0.00326,0,0,1785933915,1,-0.110927,0.027961,0.003805,0.108574,0.023943,-0.093704,-0.230320,-0.899798,0.370562,0.210003,-0.977687,-0.005173,Stance,Stance,-1269438207,7.422115
78,2.407108,0.019708,0.89924,0.97595,0.00000,0.00000,-0.00233,0,0,1785933915,1,-0.106650,0.030169,-0.016155,0.110595,0.021645,-0.060544,-0.230189,-0.919818,0.317724,0.207662,-0.974960,0.079557,Stance,Stance,-1269438207,7.453839
79,2.425468,0.018360,0.80858,0.98097,0.00000,0.00000,-0.00159,0,0,1785933915,1,-0.101534,0.032615,-0.038241,0.111065,0.018411,-0.022544,-0.227813,-0.938693,0.258758,0.201113,-0.967583,0.152762,Stance,Stance,-1269438207,7.493665
80,2.443839,0.018371,0.72552,0.98502,0.00000,0.00000,-0.00111,0,0,1785933915,1,-0.098605,0.034970,-0.055088,0.110234,0.014656,0.011701,-0.229511,-0.948702,0.217462,0.193942,-0.960546,0.199345,Stance,Stance,-1269438207,7.534821
81,2.466452,0.022612,0.63325,0.98891,0.00000,0.00000,-0.00077,0,0,1785933915,1,-0.096898,0.036472,-0.069113,0.108413,0.010322,0.040417,-0.232968,-0.954914,0.184027,0.187934,-0.957160,0.220285,Stance,Stance,-1269438207,7.580508
82,2.485632,0.019181,0.56310,0.99144,0.00000,0.00000,-0.00048,0,0,1785933915,1,-0.095230,0.039352,-0.082273,0.106951,0.004985,0.064626,-0.245067,-0.954162,0.171805,0.184216,-0.956947,0.224313,Stance,Stance,-1269438207,7.644406
83,2.502980,0.017348,0.50562,0.99325,0.00000,0.00000,-0.00033,0,0,1785933915,1,-0.098138,0.043023,-0.092462,0.107233,0.000143,0.068778,-0.254722,-0.950587,0.177487,0.184234,-0.956287,0.227097,Stance,Stance,-1269438207,7.704798
84,2.521026,0.018046,0.45143,0.99474,0.00000,0.00000,-0.00023,0,0,1785933915,1,-0.100640,0.046678,-0.100970,0.106837,-0.000237,0.056564,-0.257134,-0.952836,0.161199,0.181294,-0.958135,0.221609,Stance,Stance,-1269438207,7.765014
85,2.539852,0.018826,0.40052,0.99595,0.00000,0.00000,-0.00016,0,0,1785933915,1,-0.102895,0.061945,-0.098634,0.107283,0.003605,0.043083,-0.268200,-0.939333,0.213830,0.183181,-0.962526,0.199970,Stance,Stance,-1269438207,7.834311
86,2.556352,0.016500,0.36024,0.99679,0.00000,0.00000,-0.00011,0,0,1785933915,1,-0.105361,0.068575,-0.083059,0.104551,0.005649,0.030485,-0.272070,-0.919723,0.282998,0.178280,-0.968419,0.174303,Stance,Stance,-1269438207,7.914579
87,2.575404,0.019052,0.31838,0.99755,0.00000,0.00000,-0.00007,0,0,1785933915,1,-0.108152,0.065658,-0.060554,0.101172,0.005538,0.014302,-0.270759,-0.901276,0.338217,0.173441,-0.976705,0.126358,Stance,Stance,-1269438207,7.991630
88,2.597592,0.022189,0.27530,0.99822,0.00000,0.00000,-0.00005,0,0,1785933915,1,-0.110461,0.055600,-0.039921,0.099573,0.004784,0.000782,-0.266246,-0.893469,0.361699,0.172581,-0.981043,0.088156,Stance,Stance,-1269438207,8.090346
89,2.617784,0.020192,0.24088,0.99867,0.00000,0.00000,-0.00003,0,0,1785933915,1,-0.114394,0.048036,-0.030390,0.100897,0.001587,-0.012792,-0.263487,-0.889993,0.372138,0.177822,-0.982125,0.061730,Stance,Stance,-1269438207,8.219884
90,2.640701,0.022917,0.20670,0.99905,0.00000,0.00000,-0.00002,0,0,1785933915,1,-0.111564,0.055856,-0.040771,0.102835,0.005141,-0.017928,-0.264795,-0.893719,0.362146,0.181121,-0.981387,0.063834,Stance,Stance,-1269438207,8.351019
91,2.673589,0.032888,0.16555,0.99941,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.106416,0.057227,-0.056478,0.103238,0.007865,0.009418,-0.260964,-0.911818,0.316996,0.178731,-0.974268,0.137322,Stance,Stance,-1269438207,8.518521
92,2.693173,0.019584,0.14487,0.99956,0.00000,0.00000,-0.00001,0,0,1785933915,1,-0.106631,0.061864,-0.073281,0.103400,0.004216,0.025362,-0.270460,-0.917883,0.290416,0.176939,-0.972218,0.153246,Stance,Stance,-1269438207,8.801608
93,2.713976,0.020803,0.12562,0.99968,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108218,0.065615,-0.060059,0.101109,0.005566,0.013992,-0.270815,-0.900846,0.339316,0.173339,-0.976848,0.125383,Stance,Stance,-1269438207,8.986686
94,2.736418,0.022442,0.10760,0.99977,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.111267,0.057456,-0.046164,0.100904,0.004002,0.002287,-0.267630,-0.895607,0.355335,0.175172,-0.979789,0.096580,Stance,Stance,-1269438207,9.202993
95,2.758229,0.021811,0.09247,0.99983,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108272,0.061453,-0.054613,0.102160,0.006433,0.005520,-0.266564,-0.901922,0.339825,0.176575,-0.977042,0.119205,Stance,Stance,-1269438207,9.460500
96,2.777447,0.019218,0.08086,0.99987,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107077,0.061400,-0.065020,0.102230,0.003919,0.021579,-0.269681,-0.910141,0.314510,0.175115,-0.974503,0.140283,Stance,Stance,-1269438207,9.734562
97,2.796935,0.019488,0.07053,0.99991,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108358,0.065364,-0.058988,0.100984,0.005532,0.013337,-0.270876,-0.899999,0.341509,0.173158,-0.977146,0.123297,Stance,Stance,-1269438207,9.995054
98,2.818249,0.021314,0.06069,0.99993,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109734,0.061365,-0.052059,0.101407,0.004716,0.004832,-0.269194,-0.897294,0.349854,0.175387,-0.978945,0.104431,Stance,Stance,-1269438207,10.279120
99,2.839818,0.021569,0.05209,0.99995,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.107223,0.062843,-0.060039,0.101509,0.005642,0.016702,-0.268706,-0.905300,0.328981,0.174116,-0.975942,0.131228,Stance,Stance,-1269438207,10.613810
100,2.859809,0.019991,0.04519,0.99996,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.108268,0.065559,-0.059662,0.101058,0.005554,0.013746,-0.270876,-0.900482,0.340233,0.173249,-0.976964,0.124607,Stance,Stance,-1269438207,10.977030
101,2.881550,0.021741,0.03869,0.99997,0.00000,0.00000,0.00000,0,0,1785933915,1,-0.109105,0.063508,-0.055043,0.101329,0.005287,0.007318,-0.269940,-0.898264,0.346776,0.174622,-0.978360,0.110989,Stance,Stance,-1269438207,11.334480
